s34, y, m, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AE	1	CAMPUS	701.0	2270.0	9.791	9.754	9.864	0.11	3	4	1	2	6	4			510.0	2368.0	667.0	2292.0	716.0	2198.0	725.0	2008.0	694.0	1807.0	5	
AH	0	CAMPUS	778.0	1865.0	9.984	9.964	10.024	0.06	*	3	4	1	1	0			1334.0	2284.0	1200.0	2185.0	458.0	1562.0	482.0	1593.0	480.0	1596.0	5	
EH	1	VERY	642.0	1604.0	10.211	10.194	10.244	0.05	2	6	4	2	1	1			616.0	1608.0	616.0	1608.0	657.0	1585.0	692.0	1582.0	692.0	1582.0	6	
AH	1	MUCH	673.0	1506.0	10.401	10.374	10.454	0.08	6	2	5	1	2	0			664.0	1496.0	668.0	1513.0	717.0	1525.0	748.0	1672.0	702.0	1731.0	6	
AY	1	I	903.0	1731.0	10.62	10.591	10.681	0.09	41	0	0	0	0	0			897.0	1977.0	883.0	1386.0	895.0	1773.0	768.0	2078.0	580.0	2335.0	5	
IH	1	GET	554.0	2258.0	10.748	10.731	10.781	0.05	1	1	4	1	6	0			520.0	2298.0	520.0	2298.0	597.0	2179.0	616.0	2048.0	616.0	2048.0	5	
AE	1	CAMPUS	663.0	2433.0	11.041	11.001	11.121	0.12	3	4	1	2	6	4			2071.0	3079.0	664.0	2563.0	727.0	2459.0	728.0	2345.0	644.0	2205.0	5	
AH	0	CAMPUS	736.0	1749.0	11.228	11.211	11.261	0.05	*	3	4	1	1	0			1134.0	2006.0	1134.0	2006.0	497.0	1550.0	528.0	1621.0	528.0	1621.0	5	
IY	0	THE	454.0	2196.0	12.071	12.041	12.131	0.09	12	0	0	0	3	0			457.0	2016.0	458.0	2149.0	456.0	2217.0	501.0	2117.0	548.0	1953.0	5	
OW	1	O	676.0	1392.0	12.148	12.131	12.201	0.07	63	0	0	0	0	0			664.0	1506.0	674.0	1408.0	695.0	1182.0	705.0	1093.0	708.0	1088.0	6	
EH	1	S	655.0	1289.0	12.224	12.201	12.271	0.07	2	3	4	1	0	0			650.0	1171.0	655.0	1219.0	642.0	1422.0	605.0	1650.0	593.0	1711.0	5	
EY	1	STADIUM	612.0	1983.0	12.619	12.601	12.701	0.1	21	1	4	2	3	2			587.0	1954.0	605.0	2040.0	570.0	2179.0	567.0	2313.0	508.0	2263.0	6	
IY	0	STADIUM	371.0	2323.0	12.761	12.741	12.801	0.06	11	0	0	0	3	1			345.0	2285.0	348.0	2294.0	380.0	2343.0	345.0	2326.0	346.0	2322.0	5	
AH	0	STADIUM	503.0	1963.0	12.828	12.801	12.881	0.08	*	4	1	2	0	0			405.0	2095.0	465.0	2013.0	558.0	1829.0	765.0	2136.0	721.0	1898.0	5	
AH	0	OF	741.0	1752.0	12.968	12.941	13.021	0.08	*	3	2	2	0	0			642.0	1799.0	789.0	1756.0	563.0	1755.0	570.0	1683.0	535.0	1646.0	6	
IY	0	THE	401.0	1991.0	13.101	13.081	13.141	0.06	12	0	0	0	3	0			378.0	1976.0	383.0	1982.0	434.0	1994.0	493.0	1891.0	497.0	1882.0	6	
OW	1	O	568.0	1606.0	13.154	13.141	13.191	0.05	63	0	0	0	0	0			565.0	1614.0	565.0	1614.0	609.0	1524.0	624.0	1499.0	624.0	1499.0	6	
EY	1	STADIUM	588.0	1917.0	13.555	13.541	13.611	0.07	21	1	4	2	3	2			586.0	1901.0	583.0	1943.0	544.0	2056.0	521.0	2181.0	527.0	2218.0	6	
IY	0	STADIUM	395.0	2371.0	13.671	13.651	13.711	0.06	11	0	0	0	3	1			402.0	2320.0	403.0	2334.0	377.0	2439.0	350.0	2454.0	347.0	2455.0	5	
AH	0	STADIUM	612.0	2257.0	13.734	13.711	13.781	0.07	*	4	1	2	0	0			537.0	2335.0	574.0	2301.0	613.0	2132.0	641.0	1964.0	639.0	1922.0	6	
AH	1	UH	867.0	1406.0	13.987	13.92	14.12	0.2	6	0	0	0	0	0			744.0	1320.0	865.0	1420.0	871.0	1354.0	815.0	1373.0	694.0	1249.0	5	
UW	1	STUDIOS	445.0	1925.0	14.347	14.34	14.39	0.05	73	1	4	2	3	2			445.0	1925.0	445.0	1925.0	468.0	1942.0	475.0	1944.0	475.0	1944.0	5	
IY	0	STUDIOS	426.0	2376.0	14.463	14.43	14.53	0.1	11	0	0	0	3	1			436.0	2226.0	434.0	2334.0	421.0	2408.0	477.0	2243.0	534.0	2010.0	5	
AE	1	YEAH	752.0	2063.0	16.042	16.015	16.095	0.08	3	0	0	0	9	0			655.0	2201.0	710.0	2140.0	813.0	1880.0	858.0	1710.0	871.0	1649.0	6	
ER	1	WORK	645.0	1070.0	16.245	16.225	16.285	0.06	94	1	6	1	9	0			642.0	1012.0	643.0	1019.0	639.0	1143.0	573.0	1291.0	559.0	1316.0	5	
IY	0	THE	580.0	2511.0	16.515	16.495	16.555	0.06	12	0	0	0	3	0			570.0	2498.0	570.0	2499.0	575.0	2589.0	595.0	2696.0	601.0	2691.0	4	
AA	1	AUCTION	848.0	1502.0	16.598	16.555	16.685	0.13	5	1	6	1	0	4			767.0	2015.0	844.0	1582.0	821.0	1100.0	860.0	1098.0	901.0	1258.0	6	
AY	1	I	808.0	1619.0	17.872	17.872	17.922	0.05	41	0	0	0	0	0		s	783.0	1495.0	804.0	1563.0	790.0	1712.0	736.0	1823.0	714.0	1853.0	5	
AH	0	AVOID	728.0	1299.0	18.229	18.212	18.262	0.05	*	3	2	2	0	1			725.0	1319.0	725.0	1319.0	718.0	1260.0	683.0	1188.0	683.0	1188.0	6	
OY	1	AVOID	680.0	667.0	18.443	18.383	18.562	0.179	61	1	4	2	1	0			633.0	662.0	673.0	644.0	749.0	918.0	753.0	1436.0	605.0	1984.0	6	
EY	1	MAIN	560.0	2105.0	19.185	19.172	19.223	0.051	21	4	4	2	2	0			560.0	2086.0	560.0	2086.0	518.0	2331.0	473.0	2543.0	473.0	2543.0	5	
AE	1	CAMPUS	670.0	2278.0	19.403	19.363	19.483	0.12	3	4	1	2	6	4			525.0	2423.0	652.0	2280.0	711.0	2264.0	753.0	2160.0	765.0	1936.0	5	
AH	0	CAMPUS	592.0	1321.0	19.605	19.582	19.652	0.07	*	3	4	1	1	0			386.0	1317.0	507.0	1285.0	676.0	1374.0	635.0	1345.0	625.0	1338.0	5	
IH	0	BEEN	650.0	1588.0	20.405	20.388	20.438	0.05	1	4	4	2	1	0			621.0	1594.0	621.0	1594.0	690.0	1626.0	732.0	1591.0	732.0	1591.0	6	
AH	0	A	653.0	1041.0	20.485	20.468	20.518	0.05	*	0	0	0	0	0			658.0	1074.0	658.0	1074.0	657.0	997.0	655.0	926.0	655.0	926.0	6	
AO	1	LONG	1026.0	1064.0	20.638	20.588	20.738	0.15	53	4	6	2	7	0			895.0	893.0	1017.0	1053.0	1052.0	1106.0	1066.0	1129.0	963.0	1189.0	6	
AY	1	TIME	975.0	1750.0	20.923	20.858	20.988	0.13	41	4	1	2	3	0		m	776.0	1993.0	787.0	1669.0	959.0	1677.0	980.0	1845.0	863.0	1845.0	5	
IH	1	SINCE	560.0	1555.0	21.095	21.078	21.128	0.05	1	4	4	2	3	3			533.0	1577.0	533.0	1577.0	606.0	1531.0	640.0	1516.0	640.0	1516.0	6	
AY	1	I	722.0	1554.0	21.248	21.208	21.288	0.08	41	0	0	0	0	0		m	862.0	2623.0	897.0	2180.0	684.0	1488.0	733.0	1609.0	716.0	1645.0	5	
ER	0	AROUND	781.0	1343.0	21.438	21.408	21.498	0.09	94	0	0	0	0	1			736.0	1398.0	770.0	1366.0	790.0	1274.0	795.0	1221.0	803.0	1220.0	6	
AW	1	AROUND	885.0	1387.0	21.533	21.498	21.638	0.14	42	4	4	2	7	3			851.0	1296.0	898.0	1418.0	934.0	1516.0	979.0	1540.0	969.0	1470.0	5	
IY	1	HERE	526.0	2124.0	21.765	21.738	21.818	0.08	14	6	4	2	0	0			527.0	2070.0	529.0	2104.0	530.0	2132.0	570.0	2108.0	589.0	2074.0	5	
AH	1	UH	931.0	1472.0	23.544	23.461	23.711	0.25	6	0	0	0	0	0			803.0	1420.0	920.0	1469.0	975.0	1444.0	1000.0	1369.0	986.0	1342.0	5	
AO	1	FAWCETT	872.0	901.0	23.854	23.821	23.921	0.1	53	3	4	1	1	1			810.0	992.0	855.0	894.0	895.0	935.0	867.0	977.0	811.0	995.0	5	
EH	1	CENTER	663.0	1431.0	24.204	24.181	24.251	0.07	2	4	4	2	3	1			622.0	1484.0	636.0	1428.0	705.0	1461.0	741.0	1482.0	746.0	1472.0	5	
ER	0	CENTER	667.0	1408.0	24.354	24.291	24.481	0.19	94	0	0	0	4	0			677.0	1411.0	677.0	1409.0	580.0	1373.0	618.0	1536.0	714.0	1447.0	6	
IH	0	IT'S	539.0	1280.0	24.718	24.701	24.751	0.05	1	1	4	1	0	3			545.0	1253.0	545.0	1253.0	529.0	1320.0	508.0	1465.0	508.0	1465.0	5	
AA	1	NOT	691.0	1301.0	25.199	25.182	25.232	0.05	5	1	4	1	4	0			670.0	1299.0	670.0	1299.0	707.0	1300.0	719.0	1322.0	719.0	1322.0	5	
AA	1	ON	783.0	1734.0	25.615	25.592	25.662	0.07	5	4	4	2	0	0			753.0	1850.0	771.0	1804.0	800.0	1642.0	779.0	1453.0	764.0	1429.0	6	
AE	1	CAMPUS	728.0	2391.0	25.865	25.832	25.932	0.1	3	4	1	2	6	4			678.0	2371.0	718.0	2362.0	748.0	2378.0	744.0	2275.0	734.0	2042.0	6	
AH	0	CAMPUS	589.0	1428.0	26.075	26.052	26.122	0.07	*	3	4	1	1	0			570.0	1481.0	589.0	1436.0	569.0	1491.0	557.0	1467.0	539.0	1434.0	6	
AE	1	YEAH	645.0	1966.0	27.263	27.226	27.336	0.11	3	0	0	0	9	0			642.0	1987.0	656.0	1978.0	580.0	1882.0	603.0	1884.0	478.0	1718.0	6	
AH	1	UH	770.0	1399.0	29.535	29.378	29.848	0.47	6	0	0	0	0	0			669.0	1250.0	770.0	1399.0	795.0	1450.0	827.0	1418.0	803.0	1426.0	5	
AH	1	UH	856.0	1446.0	31.383	31.3	31.55	0.25	6	0	0	0	0	0			809.0	1446.0	851.0	1455.0	909.0	1336.0	876.0	1178.0	813.0	1093.0	6	
EY	1	WAIT	620.0	1452.0	31.882	31.87	31.92	0.05	21	1	4	1	9	0			620.0	1452.0	620.0	1452.0	584.0	1747.0	522.0	2085.0	522.0	2085.0	6	
AA	1	SCHOTT	1002.0	1300.0	32.39	32.35	32.47	0.12	5	1	4	1	5	0			794.0	1389.0	971.0	1304.0	1003.0	1265.0	1014.0	1225.0	916.0	1119.0	6	
IH	1	IS	522.0	2125.0	32.95	32.883	33.083	0.2	1	3	4	2	0	0			410.0	2069.0	512.0	2141.0	541.0	1872.0	575.0	1608.0	485.0	1461.0	6	
AE	1	YEAH	673.0	2065.0	33.888	33.865	33.935	0.07	3	0	0	0	9	0			612.0	2089.0	641.0	2095.0	730.0	1974.0	767.0	1843.0	772.0	1820.0	5	
OW	1	OVER	692.0	1319.0	34.085	34.065	34.145	0.08	62	3	2	2	0	1			665.0	1335.0	695.0	1318.0	737.0	1327.0	744.0	1318.0	726.0	1290.0	5	
AA	1	ON	735.0	979.0	34.963	34.94	35.01	0.07	5	4	4	2	0	0			942.0	1301.0	825.0	1111.0	736.0	949.0	728.0	921.0	723.0	922.0	6	
AW	1	DOWN	682.0	1970.0	35.714	35.69	35.79	0.1	42	4	4	2	3	0			627.0	2016.0	692.0	1959.0	803.0	1819.0	740.0	1156.0	724.0	1230.0	6	
AO	1	NORTH	616.0	1298.0	36.5	36.48	36.54	0.06	64	6	4	2	4	3			535.0	1462.0	548.0	1439.0	679.0	1181.0	736.0	1087.0	741.0	1080.0	5	
EH	1	THERE	730.0	1509.0	36.8	36.78	36.84	0.06	2	6	4	2	3	0			708.0	1442.0	711.0	1444.0	751.0	1557.0	776.0	1623.0	779.0	1636.0	6	
EY	1	OKAY	609.0	1931.0	39.729	39.682	39.812	0.13	22	0	0	0	6	0			524.0	2004.0	601.0	1921.0	597.0	1953.0	644.0	2043.0	610.0	2129.0	6	
AE	1	YEAH	695.0	2041.0	45.993	45.95	46.08	0.13	3	0	0	0	9	0			633.0	2088.0	680.0	2068.0	764.0	1942.0	779.0	1809.0	715.0	1642.0	5	
EY	1	THEY	604.0	1843.0	46.153	46.13	46.22	0.09	22	0	0	0	3	0			587.0	1744.0	604.0	1852.0	579.0	1970.0	532.0	1908.0	504.0	1991.0	6	
IH	1	DID	490.0	2025.0	46.32	46.28	46.4	0.12	1	1	4	2	3	0			441.0	2013.0	483.0	2021.0	506.0	2012.0	517.0	1951.0	532.0	1983.0	5	
IH	1	IT	539.0	2002.0	46.457	46.43	46.51	0.08	1	1	4	1	0	0			530.0	2004.0	535.0	2004.0	545.0	2027.0	527.0	2017.0	524.0	2006.0	6	
IH	0	IS	545.0	2064.0	46.587	46.55	46.66	0.11	1	3	4	2	0	0			532.0	1974.0	546.0	2055.0	554.0	2072.0	555.0	1982.0	520.0	1852.0	6	
AO	1	WARM	622.0	652.0	46.817	46.8	46.85	0.05	64	6	4	2	9	3			604.0	638.0	604.0	638.0	652.0	675.0	699.0	727.0	699.0	727.0	6	
IH	0	IN	570.0	1822.0	47.007	46.99	47.04	0.05	1	4	4	2	0	0			568.0	1755.0	568.0	1755.0	577.0	1890.0	555.0	1930.0	555.0	1930.0	5	
IY	1	HERE	536.0	2396.0	47.147	47.11	47.22	0.11	14	6	4	2	0	0			582.0	2438.0	551.0	2403.0	512.0	2308.0	549.0	2093.0	597.0	1998.0	6	
AH	0	AND	593.0	2184.0	54.445	54.422	54.492	0.07	*	4	4	2	0	3			638.0	2168.0	623.0	2190.0	545.0	1990.0	501.0	1811.0	513.0	1811.0	5	
AW	1	NOW	768.0	1787.0	54.63	54.582	54.782	0.2	42	0	0	0	4	0			726.0	1762.0	779.0	1721.0	955.0	1564.0	891.0	1235.0	803.0	1197.0	5	
AW	1	NOW	843.0	1719.0	54.98	54.952	55.062	0.11	42	0	0	0	4	0			724.0	1628.0	856.0	1718.0	938.0	1608.0	950.0	1397.0	944.0	1242.0	5	
AH	1	UH	571.0	1423.0	57.296	57.239	57.409	0.17	6	0	0	0	0	0			624.0	1397.0	548.0	1452.0	671.0	1345.0	653.0	1473.0	555.0	1439.0	5	
AE	1	THAT'S	788.0	1985.0	59.78	59.757	59.827	0.07	3	1	4	1	3	3			686.0	2083.0	726.0	2039.0	831.0	1631.0	785.0	1288.0	779.0	1286.0	6	
AY	1	FINE	1122.0	1403.0	60.058	59.977	60.147	0.17	41	4	4	2	1	0			1111.0	1399.0	717.0	1268.0	1040.0	1289.0	953.0	1461.0	863.0	1721.0	6	
EH	1	WELL	716.0	1331.0	66.845	66.828	66.878	0.05	2	5	4	2	9	0			703.0	1303.0	703.0	1303.0	728.0	1340.0	739.0	1302.0	739.0	1302.0	5	
AY	1	MY	801.0	1648.0	67.214	67.178	67.348	0.17	41	0	0	0	2	0		m	645.0	1153.0	801.0	1648.0	704.0	1616.0	483.0	1241.0	370.0	1149.0	6	
AY	1	TITLE'S	848.0	1336.0	67.551	67.528	67.648	0.12	47	1	4	1	3	1		s	968.0	1775.0	798.0	1289.0	841.0	1374.0	832.0	1657.0	794.0	1668.0	5	
AH	0	TITLE'S	632.0	1054.0	67.695	67.678	67.728	0.05	*	5	4	2	3	3			620.0	1084.0	620.0	1084.0	642.0	1013.0	644.0	959.0	644.0	959.0	5	
IY	1	SENIOR	449.0	2318.0	67.971	67.948	68.018	0.07	11	4	4	2	3	1			465.0	2150.0	460.0	2234.0	477.0	2497.0	585.0	2673.0	604.0	2673.0	6	
AH	1	CONSULTING	735.0	1066.0	68.438	68.418	68.478	0.06	6	5	4	2	3	4			643.0	1071.0	658.0	1068.0	795.0	1033.0	822.0	976.0	821.0	971.0	6	
IH	0	CONSULTING	676.0	1872.0	68.568	68.548	68.608	0.06	1	4	6	2	3	0			617.0	1695.0	634.0	1739.0	686.0	2006.0	668.0	2171.0	667.0	2179.0	6	
EY	1	DATA	623.0	2232.0	68.73	68.698	68.768	0.07	21	1	4	1	3	1			577.0	2166.0	589.0	2220.0	623.0	2233.0	613.0	2176.0	594.0	2216.0	6	
EY	1	BASE	528.0	1990.0	68.925	68.898	68.978	0.08	21	3	4	1	1	0			507.0	1863.0	522.0	1928.0	515.0	2072.0	492.0	2119.0	483.0	2116.0	6	
EH	1	SPECIALIST	702.0	1561.0	69.171	69.148	69.218	0.07	2	3	5	1	1	2			673.0	1644.0	698.0	1599.0	721.0	1576.0	725.0	1568.0	715.0	1540.0	6	
AH	0	SPECIALIST	620.0	1376.0	69.428	69.408	69.468	0.06	*	3	4	1	7	3			638.0	1310.0	636.0	1325.0	607.0	1463.0	589.0	1492.0	586.0	1490.0	6	
ER	1	WORK	575.0	1183.0	70.152	70.135	70.185	0.05	94	1	6	1	9	0			572.0	1132.0	572.0	1132.0	570.0	1248.0	536.0	1315.0	536.0	1315.0	5	
ER	0	FOR	570.0	1305.0	70.322	70.305	70.355	0.05	94	0	0	0	1	0			559.0	1320.0	559.0	1320.0	588.0	1343.0	551.0	1426.0	551.0	1426.0	6	
AH	1	COMPANY	671.0	1724.0	70.475	70.455	70.515	0.06	6	4	1	2	6	5			616.0	1803.0	625.0	1782.0	725.0	1624.0	717.0	1406.0	710.0	1395.0	5	
AO	1	CALLED	704.0	1086.0	70.785	70.765	70.825	0.06	53	5	4	2	6	3			655.0	1123.0	668.0	1112.0	729.0	1064.0	720.0	1053.0	721.0	1053.0	6	
IH	0	IN	516.0	1729.0	72.453	72.436	72.486	0.05	1	4	4	2	0	0			508.0	1726.0	508.0	1726.0	533.0	1740.0	539.0	1753.0	539.0	1753.0	6	
AH	1	DUBLIN	761.0	1349.0	72.626	72.596	72.686	0.09	6	1	1	2	3	1			651.0	1537.0	733.0	1398.0	811.0	1259.0	835.0	1123.0	808.0	1049.0	5	
IH	0	DUBLIN	614.0	1131.0	72.876	72.856	72.916	0.06	1	4	4	2	8	0			626.0	1070.0	621.0	1084.0	612.0	1203.0	603.0	1301.0	597.0	1304.0	6	
AH	1	UM	874.0	1255.0	73.249	73.169	73.409	0.24	6	4	1	2	0	0			665.0	1286.0	867.0	1284.0	779.0	1122.0	788.0	1152.0	818.0	1164.0	5	
AY	1	I	747.0	1742.0	73.869	73.856	73.916	0.06	41	0	0	0	0	0		m	835.0	1667.0	781.0	1642.0	697.0	1542.0	691.0	848.0	726.0	673.0	6	
ER	1	WORK	645.0	1210.0	74.073	74.046	74.126	0.08	94	1	6	1	9	0			644.0	1094.0	649.0	1160.0	625.0	1282.0	574.0	1369.0	532.0	1398.0	5	
IH	1	IN	593.0	2214.0	74.253	74.226	74.306	0.08	1	4	4	2	0	0			482.0	2262.0	532.0	2231.0	691.0	2129.0	686.0	1567.0	676.0	1515.0	6	
IH	0	IT'S	334.0	1243.0	75.253	75.233	75.293	0.06	1	1	4	1	0	3			451.0	1290.0	427.0	1290.0	296.0	1187.0	479.0	1315.0	496.0	1328.0	6	
EY	1	SAY	621.0	1864.0	75.771	75.743	75.843	0.1	22	0	0	0	3	0			619.0	1891.0	621.0	1864.0	605.0	1987.0	593.0	1959.0	597.0	1703.0	5	
AY	1	I	732.0	1421.0	75.967	75.953	76.003	0.05	41	0	0	0	0	0		s	576.0	1170.0	622.0	1187.0	730.0	1406.0	683.0	1524.0	649.0	1625.0	6	
UW	1	DO	528.0	1959.0	76.09	76.083	76.133	0.05	73	0	0	0	3	0			528.0	1959.0	528.0	1959.0	588.0	1799.0	640.0	1623.0	640.0	1623.0	6	
AY	1	I	703.0	1510.0	76.163	76.133	76.193	0.06	41	0	0	0	0	0		s	567.0	1452.0	615.0	1394.0	681.0	1406.0	702.0	1604.0	669.0	1724.0	5	
AH	1	CONSULT	752.0	942.0	76.533	76.513	76.573	0.06	6	5	4	2	3	3			745.0	1005.0	736.0	992.0	787.0	887.0	818.0	843.0	820.0	841.0	6	
AA	1	ON	676.0	981.0	76.723	76.693	76.783	0.09	5	4	4	2	0	0			611.0	911.0	657.0	961.0	748.0	1047.0	768.0	1078.0	726.0	1063.0	6	
AH	0	A	662.0	958.0	76.846	76.813	76.913	0.1	*	0	0	0	0	0			643.0	1010.0	657.0	980.0	706.0	943.0	727.0	871.0	725.0	871.0	6	
AA	1	LOT	953.0	1004.0	77.0	76.973	77.053	0.08	5	1	4	1	7	0			896.0	968.0	931.0	988.0	959.0	1034.0	966.0	1099.0	963.0	1131.0	5	
AA	1	PROJECTS	856.0	1124.0	77.316	77.283	77.383	0.1	5	2	5	2	8	1			793.0	1079.0	837.0	1110.0	929.0	1204.0	954.0	1297.0	854.0	1092.0	6	
EH	0	PROJECTS	626.0	1690.0	77.523	77.493	77.583	0.09	2	1	6	1	5	3			540.0	1774.0	600.0	1719.0	682.0	1464.0	678.0	1591.0	643.0	1750.0	6	
UW	1	DO	512.0	1965.0	78.825	78.818	78.878	0.06	73	0	0	0	3	0			512.0	1965.0	524.0	1948.0	591.0	1738.0	624.0	1466.0	625.0	1454.0	5	
EH	1	DEVELOP	784.0	1213.0	79.304	79.281	79.351	0.07	2	5	4	2	1	1			703.0	1293.0	742.0	1245.0	850.0	1167.0	927.0	1155.0	945.0	1152.0	6	
AH	0	DEVELOP	878.0	1011.0	79.428	79.411	79.461	0.05	*	1	1	1	7	0			864.0	979.0	864.0	979.0	881.0	1040.0	818.0	1024.0	818.0	1024.0	6	
AA	1	LOT	945.0	1062.0	79.708	79.681	79.761	0.08	5	1	4	1	7	0			901.0	988.0	930.0	1037.0	976.0	1105.0	1002.0	1162.0	999.0	1172.0	6	
AH	0	OF	739.0	1237.0	79.821	79.801	79.861	0.06	*	3	2	2	0	0			731.0	1208.0	735.0	1215.0	739.0	1303.0	726.0	1332.0	725.0	1334.0	6	
AO	1	SOFTWARE	881.0	1000.0	80.058	80.011	80.151	0.14	53	3	2	1	3	1			823.0	881.0	870.0	996.0	911.0	1013.0	933.0	1036.0	900.0	1031.0	5	
EH	2	SOFTWARE	702.0	1190.0	80.328	80.311	80.361	0.05	2	6	4	2	9	0			700.0	1138.0	700.0	1138.0	704.0	1268.0	706.0	1371.0	706.0	1371.0	5	
AH	0	AND	754.0	1503.0	80.504	80.481	80.551	0.07	*	4	4	2	0	3			766.0	1442.0	761.0	1464.0	744.0	1560.0	710.0	1611.0	687.0	1611.0	5	
AA	1	PROJECTS	861.0	1257.0	81.856	81.823	81.923	0.1	5	2	5	2	8	1			810.0	1207.0	847.0	1246.0	882.0	1289.0	849.0	1321.0	814.0	1376.0	6	
EH	0	PROJECTS	666.0	1538.0	82.03	82.003	82.083	0.08	2	1	6	1	5	3			575.0	1428.0	632.0	1490.0	695.0	1542.0	684.0	1649.0	643.0	1753.0	6	
AH	0	AND	628.0	1450.0	82.25	82.233	82.283	0.05	*	4	4	2	0	3			612.0	1483.0	612.0	1483.0	668.0	1475.0	672.0	1480.0	672.0	1480.0	6	
AY	1	I	805.0	1655.0	83.842	83.807	83.877	0.07	41	0	0	0	0	0		s	757.0	1370.0	651.0	1383.0	668.0	1482.0	823.0	1742.0	742.0	1826.0	5	
AH	1	CONSULT	772.0	1084.0	84.17	84.147	84.217	0.07	6	5	4	2	3	3			704.0	1124.0	741.0	1093.0	794.0	1048.0	804.0	1003.0	804.0	997.0	6	
AA	1	ON	671.0	941.0	84.294	84.277	84.327	0.05	5	4	4	2	0	0			658.0	929.0	658.0	929.0	692.0	921.0	748.0	984.0	748.0	984.0	6	
EY	1	DATA	605.0	2023.0	84.546	84.517	84.607	0.09	21	1	4	1	3	1			595.0	1940.0	603.0	1997.0	596.0	2124.0	583.0	2124.0	582.0	2110.0	5	
EY	1	BASE	539.0	2109.0	84.774	84.727	84.837	0.11	21	3	4	1	1	0			464.0	1850.0	528.0	1973.0	534.0	2157.0	492.0	2150.0	479.0	2089.0	6	
AY	1	SIDE	771.0	1320.0	85.057	84.997	85.117	0.12	41	1	4	2	3	0		s	1422.0	2116.0	685.0	1242.0	751.0	1297.0	782.0	1323.0	777.0	1460.0	6	
OW	1	NO	734.0	1945.0	93.111	93.091	93.171	0.08	63	0	0	0	4	0			709.0	1970.0	736.0	1940.0	770.0	1816.0	745.0	1514.0	704.0	1292.0	5	
AH	1	RUN	805.0	1351.0	93.384	93.361	93.431	0.07	6	4	4	2	7	0			746.0	1258.0	785.0	1319.0	835.0	1388.0	874.0	1477.0	868.0	1484.0	6	
AH	0	AN	627.0	1333.0	93.488	93.471	93.521	0.05	*	4	4	2	0	0			633.0	1351.0	633.0	1351.0	615.0	1302.0	590.0	1267.0	590.0	1267.0	6	
AO	1	ONLINE	866.0	1239.0	93.601	93.571	93.661	0.09	53	4	4	2	0	1			822.0	1225.0	861.0	1251.0	871.0	1196.0	856.0	1161.0	850.0	1157.0	6	
