s17, o, f, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AW	1	ABOUT	824.0	1526.0	18.17	18.148	18.298	0.15	42	1	4	1	1	0			771.0	1438.0	840.0	1512.0	839.0	1451.0	840.0	1345.0	798.0	1216.0	5	
IH	0	IT	644.0	1567.0	18.371	18.338	18.438	0.1	1	1	4	1	0	0			621.0	1436.0	643.0	1526.0	633.0	1655.0	610.0	1731.0	576.0	1745.0	5	
AH	0	UNTIL	562.0	1873.0	18.528	18.498	18.588	0.09	*	4	4	2	0	4			543.0	1864.0	554.0	1863.0	570.0	1878.0	560.0	1836.0	541.0	1811.0	5	
IH	1	UNTIL	671.0	1702.0	18.765	18.748	18.798	0.05	1	5	4	2	3	0			575.0	1779.0	575.0	1779.0	702.0	1565.0	731.0	1404.0	731.0	1404.0	6	
AH	0	THE	677.0	1210.0	19.393	19.376	19.426	0.05	*	0	0	0	3	0			660.0	1272.0	660.0	1272.0	702.0	1153.0	680.0	1064.0	680.0	1064.0	6	
AE	1	LAST	908.0	1315.0	19.583	19.516	19.716	0.2	3	3	4	1	7	3			871.0	1155.0	905.0	1296.0	917.0	1411.0	876.0	1533.0	834.0	1527.0	5	
IH	1	YEAR	422.0	2225.0	20.136	20.086	20.236	0.15	14	6	4	2	9	0			407.0	2274.0	420.0	2229.0	431.0	2199.0	440.0	2057.0	464.0	1902.0	5	
AH	1	UH	798.0	1231.0	21.153	21.02	21.42	0.4	6	0	0	0	0	0			773.0	1262.0	798.0	1231.0	786.0	1229.0	814.0	1202.0	764.0	1206.0	5	
EY	1	THEY	577.0	2049.0	21.734	21.703	21.903	0.2	22	0	0	0	3	0			587.0	2124.0	548.0	2341.0	491.0	2490.0	448.0	2525.0	414.0	2523.0	5	
AE	1	HADN'T	889.0	2054.0	21.973	21.913	22.093	0.18	3	1	4	2	0	1			847.0	2158.0	923.0	2088.0	812.0	1790.0	820.0	1704.0	733.0	1644.0	6	
AH	0	HADN'T	327.0	1644.0	22.15	22.133	22.183	0.05	*	4	4	2	3	0			323.0	1658.0	323.0	1658.0	341.0	1760.0	371.0	2076.0	371.0	2076.0	5	
EY	1	ABLE	558.0	1929.0	22.565	22.542	22.652	0.11	21	1	1	2	0	1			557.0	1931.0	568.0	2055.0	538.0	2136.0	505.0	2259.0	482.0	2292.0	5	
EH	1	GET	537.0	2048.0	22.999	22.972	23.052	0.08	2	1	4	1	6	0			494.0	2135.0	517.0	2094.0	572.0	1948.0	600.0	1839.0	600.0	1788.0	5	
AH	1	SUBS	775.0	1483.0	23.299	23.262	23.372	0.11	6	1	1	2	3	3			387.0	1345.0	735.0	1424.0	794.0	1441.0	778.0	1404.0	715.0	1272.0	5	
IH	1	FIFTY	542.0	1743.0	23.692	23.672	23.732	0.06	1	3	2	1	1	4			535.0	1740.0	530.0	1737.0	557.0	1784.0	551.0	1779.0	550.0	1778.0	5	
AH	1	SUBSTITUTES	653.0	1359.0	24.389	24.362	24.442	0.08	6	1	1	2	3	5			597.0	1647.0	497.0	1387.0	743.0	1440.0	702.0	1451.0	638.0	1401.0	5	
AH	0	SUBSTITUTES	476.0	1611.0	24.622	24.602	24.662	0.06	*	1	4	1	3	1			458.0	1596.0	461.0	1595.0	485.0	1641.0	465.0	1646.0	463.0	1645.0	6	
UW	2	SUBSTITUTES	314.0	2069.0	24.819	24.812	24.972	0.16	73	1	4	1	3	3			376.0	2082.0	400.0	2137.0	389.0	2096.0	367.0	2001.0	397.0	2001.0	6	
IH	1	FIFTY	549.0	1750.0	25.245	25.222	25.292	0.07	1	3	2	1	1	4			519.0	1702.0	538.0	1707.0	543.0	1803.0	530.0	1849.0	528.0	1854.0	5	
ER	0	PERCENT	492.0	1591.0	25.585	25.562	25.632	0.07	94	3	4	1	1	1			688.0	1816.0	450.0	1573.0	520.0	1613.0	505.0	1763.0	496.0	1825.0	4	
EH	1	PERCENT	651.0	1593.0	25.785	25.762	25.832	0.07	2	4	4	2	3	3			593.0	1652.0	607.0	1610.0	703.0	1605.0	720.0	1608.0	715.0	1614.0	5	
AH	0	OF	728.0	1580.0	25.952	25.932	25.992	0.06	*	3	2	2	0	0			721.0	1595.0	723.0	1592.0	702.0	1565.0	611.0	1525.0	605.0	1522.0	5	
AH	0	THE	618.0	1637.0	26.092	26.072	26.132	0.06	*	0	0	0	3	0			602.0	1630.0	605.0	1631.0	619.0	1661.0	583.0	1677.0	578.0	1676.0	5	
AY	1	TIME	1777.0	2411.0	26.249	26.262	26.492	0.23	41	4	1	2	3	0		m	1079.0	1713.0	934.0	1200.0	887.0	1148.0	828.0	1191.0	712.0	1826.0	6	
AH	0	AND	560.0	1880.0	26.589	26.562	26.642	0.08	*	4	4	2	0	3			502.0	1692.0	535.0	1832.0	595.0	1859.0	615.0	1833.0	597.0	1827.0	5	
OW	1	SO	688.0	1510.0	26.838	26.822	26.922	0.1	63	0	0	0	3	0			655.0	1527.0	708.0	1515.0	692.0	1498.0	627.0	1326.0	553.0	840.0	6	
AH	0	THE	551.0	1781.0	26.999	26.972	27.052	0.08	*	0	0	0	3	0			484.0	1894.0	542.0	1868.0	572.0	1900.0	547.0	2064.0	518.0	2095.0	5	
IY	1	TEACHERS	448.0	2431.0	27.185	27.152	27.252	0.1	11	2	5	1	3	1			393.0	2342.0	447.0	2427.0	447.0	2020.0	445.0	1960.0	435.0	2463.0	6	
ER	0	TEACHERS	477.0	1712.0	27.379	27.352	27.432	0.08	94	3	4	2	5	0			440.0	1820.0	464.0	1723.0	476.0	1734.0	469.0	1734.0	470.0	1736.0	6	
ER	0	WERE	584.0	1424.0	27.599	27.572	27.652	0.08	94	0	0	0	9	0			596.0	1291.0	591.0	1356.0	569.0	1552.0	531.0	1656.0	504.0	1691.0	4	
IY	1	SCREAMING	512.0	1996.0	27.912	27.882	27.972	0.09	11	4	1	2	8	1			532.0	1764.0	519.0	1926.0	496.0	2121.0	459.0	2199.0	444.0	2133.0	6	
IH	0	SCREAMING	447.0	2089.0	28.059	28.042	28.092	0.05	1	4	6	2	2	0			447.0	1977.0	447.0	1977.0	451.0	2274.0	454.0	2491.0	454.0	2491.0	5	
EY	1	THEY	553.0	2245.0	28.755	28.74	28.81	0.07	22	0	0	0	3	0			560.0	2441.0	562.0	2445.0	537.0	2402.0	530.0	2281.0	534.0	2240.0	5	
ER	0	WERE	581.0	1070.0	28.89	28.86	28.95	0.09	94	0	0	0	9	0			570.0	955.0	581.0	1033.0	569.0	1210.0	551.0	1454.0	545.0	1477.0	6	
IH	1	SPLITTING	633.0	1444.0	29.207	29.18	29.26	0.08	1	1	4	1	8	1			610.0	1234.0	626.0	1347.0	639.0	1527.0	627.0	1602.0	617.0	1579.0	6	
IY	0	THE	575.0	2029.0	29.407	29.39	29.44	0.05	12	0	0	0	3	0			533.0	2044.0	533.0	2044.0	520.0	2245.0	451.0	2437.0	451.0	2437.0	5	
IH	1	KIDS	517.0	2220.0	29.6	29.57	29.66	0.09	1	1	4	2	6	3			640.0	2499.0	474.0	2293.0	567.0	2098.0	551.0	2004.0	523.0	1922.0	5	
AH	1	UP	718.0	1518.0	29.833	29.8	29.9	0.1	6	1	1	1	0	0			589.0	1392.0	695.0	1465.0	754.0	1516.0	756.0	1395.0	733.0	1268.0	5	
AH	0	AND	701.0	1252.0	30.003	29.98	30.05	0.07	*	4	4	2	0	3			572.0	1179.0	650.0	1207.0	694.0	1353.0	643.0	1398.0	624.0	1382.0	6	
UH	1	PUTTING	665.0	1376.0	30.22	30.2	30.26	0.06	7	1	4	1	1	1			429.0	1113.0	437.0	1106.0	592.0	1184.0	620.0	1404.0	617.0	1411.0	6	
IH	0	PUTTING	528.0	1992.0	30.33	30.3	30.39	0.09	1	4	6	2	3	0			521.0	1803.0	531.0	1912.0	499.0	2187.0	417.0	2385.0	373.0	2467.0	5	
EH	1	THEM	597.0	1779.0	30.51	30.49	30.55	0.06	2	4	1	2	3	0			588.0	2053.0	595.0	2045.0	653.0	1885.0	685.0	1875.0	686.0	1874.0	5	
IH	0	IN	597.0	2015.0	30.667	30.64	30.72	0.08	1	4	4	2	0	0			531.0	2053.0	587.0	2115.0	630.0	2082.0	665.0	2049.0	661.0	2018.0	5	
AH	1	OTHER	729.0	1548.0	30.82	30.79	30.88	0.09	6	3	3	2	0	1			683.0	1625.0	721.0	1567.0	745.0	1518.0	739.0	1502.0	714.0	1503.0	5	
ER	0	OTHER	622.0	1532.0	30.963	30.94	31.01	0.07	94	0	0	0	3	0			617.0	1512.0	622.0	1521.0	608.0	1575.0	555.0	1636.0	538.0	1645.0	5	
AE	1	CLASSROOMS	883.0	1552.0	31.22	31.18	31.3	0.12	3	3	4	1	8	1			876.0	1052.0	878.0	1385.0	877.0	1581.0	789.0	1084.0	767.0	884.0	6	
UW	2	CLASSROOMS	545.0	1417.0	31.507	31.5	31.58	0.08	73	4	1	2	8	3			545.0	1417.0	564.0	1460.0	583.0	1516.0	587.0	1481.0	563.0	1340.0	6	
EH	1	WELL	683.0	1063.0	31.823	31.8	31.87	0.07	2	5	4	2	9	0			623.0	989.0	649.0	1021.0	734.0	1113.0	779.0	1118.0	785.0	1112.0	6	
AY	1	I	1075.0	1295.0	32.646	32.645	32.735	0.09	41	0	0	0	0	0			1030.0	1240.0	1027.0	1316.0	945.0	1531.0	790.0	1795.0	649.0	1724.0	6	
OW	1	DON'T	580.0	1570.0	32.815	32.795	32.875	0.08	62	4	4	2	3	0			549.0	1643.0	580.0	1570.0	662.0	1398.0	679.0	1306.0	651.0	1288.0	5	
OW	1	KNOW	740.0	1551.0	32.998	32.985	33.065	0.08	63	0	0	0	4	0			738.0	1558.0	746.0	1489.0	735.0	1293.0	728.0	1223.0	729.0	1205.0	6	
AH	0	THE	573.0	1704.0	33.232	33.215	33.265	0.05	*	0	0	0	3	0			545.0	1731.0	545.0	1731.0	584.0	1648.0	563.0	1546.0	563.0	1546.0	6	
EH	1	PARENTS	622.0	1949.0	33.428	33.405	33.475	0.07	2	6	4	2	1	1			664.0	2013.0	627.0	1984.0	653.0	1886.0	649.0	1773.0	651.0	1743.0	6	
AH	0	PARENTS	582.0	1648.0	33.555	33.535	33.595	0.06	*	4	4	2	7	3			606.0	1600.0	604.0	1608.0	547.0	1685.0	486.0	1651.0	482.0	1649.0	5	
EY	1	MADE	503.0	2118.0	33.887	33.845	34.065	0.22	21	1	4	2	2	0			494.0	2027.0	492.0	2275.0	451.0	2439.0	414.0	2571.0	384.0	2574.0	5	
EH	1	ANYTHING	607.0	2265.0	34.335	34.285	34.435	0.15	2	4	4	2	0	2			2574.0	nan	1500.0	nan	652.0	2543.0	714.0	2398.0	673.0	2384.0	4	
IY	0	ANYTHING	363.0	2716.0	34.578	34.495	34.745	0.25	11	3	3	1	4	1			455.0	2524.0	366.0	2714.0	341.0	2728.0	342.0	2736.0	340.0	2710.0	5	
IH	2	ANYTHING	541.0	2269.0	34.948	34.905	35.035	0.13	1	4	6	2	3	0			1354.0	3247.0	1032.0	nan	1334.0	3609.0	374.0	2682.0	337.0	2688.0	4	
AH	0	ABOUT	582.0	2010.0	35.105	35.085	35.145	0.06	*	1	1	2	0	1			513.0	2049.0	523.0	2054.0	658.0	2031.0	682.0	1924.0	681.0	1918.0	5	
AW	1	ABOUT	852.0	1441.0	35.254	35.235	35.385	0.15	42	1	4	1	1	0			838.0	1423.0	878.0	1441.0	871.0	1393.0	850.0	1329.0	813.0	1215.0	6	
IH	0	IT	700.0	1390.0	35.438	35.415	35.485	0.07	1	1	4	1	0	0			684.0	1311.0	692.0	1344.0	704.0	1464.0	701.0	1523.0	697.0	1527.0	6	
AY	1	I	798.0	1415.0	35.7	35.665	35.785	0.12	41	0	0	0	0	0			576.0	1267.0	769.0	1359.0	796.0	1476.0	727.0	1749.0	575.0	2128.0	5	
EH	1	GUESS	707.0	1918.0	35.948	35.905	36.035	0.13	2	3	4	1	6	0			562.0	2013.0	692.0	1943.0	747.0	1821.0	750.0	1542.0	718.0	1385.0	6	
AY	1	FINALLY	879.0	1388.0	36.498	36.393	36.603	0.21	41	4	4	2	1	2			737.0	869.0	833.0	1114.0	875.0	1303.0	834.0	1548.0	704.0	1882.0	5	
AH	0	FINALLY	481.0	2041.0	36.663	36.643	36.703	0.06	*	5	4	2	4	1			445.0	1847.0	449.0	1874.0	517.0	2160.0	569.0	2201.0	573.0	2199.0	5	
IY	0	FINALLY	605.0	2336.0	36.803	36.753	36.903	0.15	12	0	0	0	7	0			671.0	1862.0	620.0	2261.0	512.0	2550.0	401.0	2613.0	372.0	2660.0	4	
OW	1	YKNOW	690.0	1774.0	37.622	37.59	37.72	0.13	63	0	0	0	4	0			578.0	1920.0	719.0	1725.0	781.0	1543.0	706.0	1413.0	592.0	1013.0	6	
IH	1	WHEN	515.0	1544.0	37.81	37.79	37.85	0.06	1	4	4	2	9	0			525.0	1343.0	525.0	1367.0	492.0	1792.0	449.0	2151.0	445.0	2167.0	6	
UW	1	YOU	353.0	1519.0	38.08	38.03	38.18	0.15	72	0	0	0	9	0			364.0	1983.0	354.0	1603.0	354.0	1168.0	425.0	1318.0	568.0	1782.0	6	
AE	1	HAVE	932.0	2143.0	38.263	38.19	38.41	0.22	3	3	2	2	0	0			919.0	2217.0	932.0	2147.0	809.0	2002.0	788.0	1695.0	788.0	1662.0	6	
IH	1	FIFTY	585.0	1850.0	38.593	38.57	38.64	0.07	1	3	2	1	1	4			533.0	1811.0	568.0	1826.0	591.0	1880.0	563.0	1775.0	555.0	1586.0	6	
ER	0	PERCENT	530.0	1464.0	38.943	38.92	38.99	0.07	94	3	4	1	1	1			467.0	1396.0	518.0	1446.0	525.0	1479.0	503.0	1512.0	495.0	1549.0	6	
EH	1	PERCENT	630.0	1707.0	39.15	39.13	39.19	0.06	2	4	4	2	3	3			591.0	1690.0	598.0	1694.0	656.0	1729.0	659.0	1727.0	658.0	1726.0	5	
AE	1	CLASSROOMS	832.0	1557.0	39.667	39.63	39.74	0.11	3	3	4	1	8	1			788.0	1493.0	828.0	1552.0	821.0	1582.0	786.0	1621.0	741.0	1628.0	5	
UW	2	CLASSROOMS	483.0	1642.0	39.927	39.92	40.0	0.08	73	4	1	2	8	3			483.0	1642.0	485.0	1660.0	538.0	1637.0	552.0	1516.0	519.0	1386.0	6	
AH	0	UNCOVERED	674.0	1573.0	40.187	40.15	40.26	0.11	*	4	4	2	0	5			845.0	1877.0	646.0	1580.0	687.0	1590.0	638.0	1627.0	557.0	1697.0	5	
AH	1	UNCOVERED	790.0	1227.0	40.473	40.44	40.54	0.1	6	3	2	2	6	1			606.0	1419.0	753.0	1249.0	827.0	1284.0	838.0	1277.0	784.0	1201.0	5	
ER	0	UNCOVERED	607.0	1358.0	40.67	40.61	40.79	0.18	94	1	4	2	1	0			637.0	1295.0	614.0	1369.0	572.0	1261.0	545.0	1321.0	481.0	1524.0	5	
AH	1	UH	761.0	1446.0	41.685	41.608	41.838	0.23	6	0	0	0	0	0			771.0	1506.0	754.0	1451.0	780.0	1415.0	787.0	1400.0	741.0	1413.0	5	
EY	1	THEY	601.0	1831.0	41.96	41.918	42.098	0.18	22	0	0	0	3	0			558.0	1713.0	594.0	1894.0	540.0	2151.0	472.0	2315.0	420.0	2453.0	5	
EY	1	CAME	542.0	2459.0	42.56	42.51	42.62	0.11	21	4	1	2	6	0			635.0	2706.0	443.0	2585.0	540.0	2467.0	525.0	2476.0	493.0	2452.0	5	
AH	0	TO	524.0	1572.0	42.773	42.74	42.84	0.1	*	0	0	0	3	0			431.0	1980.0	499.0	1664.0	573.0	1441.0	618.0	1355.0	648.0	1372.0	6	
IH	0	IT	686.0	1499.0	42.867	42.84	42.92	0.08	1	1	4	1	0	0			671.0	1414.0	682.0	1454.0	679.0	1590.0	632.0	1713.0	600.0	1747.0	5	
AE	1	AND	622.0	2024.0	43.007	42.97	43.08	0.11	3	4	4	2	0	3			519.0	1877.0	624.0	1997.0	631.0	2076.0	602.0	2029.0	567.0	1886.0	6	
IH	1	IT	603.0	1933.0	43.183	43.16	43.23	0.07	1	1	4	1	0	0			580.0	1892.0	594.0	1916.0	614.0	1985.0	567.0	2129.0	536.0	2162.0	5	
AA	1	GOT	878.0	1488.0	43.373	43.33	43.46	0.13	5	1	4	1	6	0			721.0	1696.0	863.0	1516.0	900.0	1450.0	866.0	1408.0	812.0	1530.0	6	
OW	1	SO	594.0	1575.0	43.635	43.62	43.68	0.06	63	0	0	0	3	0			572.0	1581.0	579.0	1577.0	667.0	1557.0	663.0	1487.0	661.0	1485.0	5	
UW	1	USED	428.0	2058.0	43.897	43.88	43.93	0.05	72	3	4	2	9	3			443.0	2085.0	443.0	2085.0	410.0	2006.0	403.0	1965.0	403.0	1965.0	5	
IY	0	BE	463.0	2391.0	44.2	44.17	44.26	0.09	12	0	0	0	1	0			458.0	1837.0	465.0	2162.0	449.0	2484.0	425.0	2244.0	411.0	1879.0	6	
OW	1	NOBODY	732.0	1714.0	44.368	44.34	44.45	0.11	62	1	1	2	4	2			660.0	1906.0	744.0	1689.0	795.0	1516.0	724.0	1224.0	693.0	1179.0	6	
AA	2	NOBODY	761.0	1290.0	44.55	44.52	44.61	0.09	5	1	4	2	1	1			706.0	1158.0	748.0	1253.0	782.0	1384.0	782.0	1540.0	759.0	1609.0	5	
IY	2	NOBODY	465.0	2374.0	44.69	44.65	44.77	0.12	12	0	0	0	3	0			503.0	2114.0	476.0	2320.0	447.0	2523.0	456.0	2505.0	522.0	2452.0	4	
AH	0	APPRECIATED	599.0	1848.0	44.79	44.77	44.83	0.06	*	1	1	1	0	2			579.0	1953.0	581.0	1940.0	622.0	1716.0	590.0	1517.0	581.0	1514.0	5	
IY	1	APPRECIATED	447.0	1786.0	45.01	44.99	45.05	0.06	11	3	5	1	8	2			456.0	1733.0	454.0	1740.0	436.0	1849.0	424.0	1928.0	424.0	1933.0	6	
EY	2	APPRECIATED	537.0	2247.0	45.254	45.24	45.32	0.08	21	1	4	1	0	1			536.0	2222.0	535.0	2265.0	525.0	2303.0	521.0	2262.0	519.0	2224.0	4	
IH	0	APPRECIATED	528.0	1980.0	45.373	45.35	45.42	0.07	1	1	4	2	3	0			530.0	1990.0	530.0	1987.0	522.0	1952.0	502.0	1888.0	492.0	1865.0	4	
AH	0	A	608.0	1727.0	45.513	45.49	45.56	0.07	*	0	0	0	0	0			587.0	1769.0	597.0	1750.0	616.0	1685.0	602.0	1677.0	595.0	1693.0	4	
AH	1	SUBSTITUTE	701.0	1506.0	45.727	45.7	45.78	0.08	6	1	1	2	3	5			612.0	1425.0	671.0	1452.0	721.0	1472.0	704.0	1451.0	671.0	1437.0	5	
UW	2	SUBSTITUTE	410.0	1983.0	46.077	46.07	46.19	0.12	73	1	4	1	3	0			410.0	1983.0	462.0	1985.0	400.0	1903.0	392.0	1874.0	365.0	1841.0	6	
OW	1	NOBODY	751.0	1507.0	46.375	46.34	46.51	0.17	62	1	1	2	4	2			707.0	1661.0	768.0	1368.0	764.0	1256.0	799.0	1276.0	751.0	855.0	6	
AH	0	NOBODY	868.0	1306.0	46.627	46.58	46.72	0.14	*	1	4	2	1	1			741.0	1131.0	860.0	1287.0	907.0	1348.0	921.0	1390.0	855.0	1433.0	6	
IY	0	NOBODY	579.0	2257.0	46.8	46.77	46.86	0.09	12	0	0	0	3	0			637.0	2074.0	602.0	2199.0	523.0	2358.0	479.0	2437.0	461.0	2424.0	5	
IY	0	THE	520.0	2013.0	47.184	47.167	47.217	0.05	12	0	0	0	3	0			530.0	1939.0	530.0	1939.0	513.0	2145.0	470.0	2363.0	470.0	2363.0	5	
IH	1	KIDS	564.0	2184.0	47.41	47.347	47.537	0.19	1	1	4	2	6	3			502.0	2381.0	558.0	2196.0	609.0	2039.0	631.0	1848.0	600.0	1726.0	5	
IH	1	PRINCIPAL	597.0	1631.0	47.907	47.887	47.947	0.06	1	4	4	2	8	5			599.0	1589.0	599.0	1594.0	587.0	1685.0	553.0	1713.0	550.0	1711.0	5	
AH	0	PRINCIPAL	598.0	1298.0	48.094	48.077	48.127	0.05	*	1	1	1	3	1			602.0	1369.0	602.0	1369.0	555.0	1175.0	439.0	1053.0	439.0	1053.0	6	
AO	1	OR	629.0	668.0	48.277	48.247	48.337	0.09	64	6	4	2	0	0			627.0	661.0	627.0	673.0	643.0	664.0	648.0	696.0	650.0	710.0	6	
IY	0	THE	531.0	2047.0	48.54	48.507	48.607	0.1	12	0	0	0	3	0			515.0	1859.0	534.0	2001.0	498.0	2196.0	487.0	2312.0	505.0	2282.0	5	
AH	1	OTHER	645.0	1901.0	48.634	48.607	48.687	0.08	6	3	3	2	0	1			582.0	2069.0	617.0	1979.0	679.0	1776.0	688.0	1654.0	672.0	1618.0	5	
ER	0	OTHER	578.0	1673.0	48.754	48.727	48.807	0.08	94	0	0	0	3	0			590.0	1958.0	621.0	1996.0	608.0	1904.0	536.0	1982.0	508.0	2016.0	5	
IY	1	TEACHERS	435.0	2540.0	48.954	48.917	49.027	0.11	11	2	5	1	3	1			1453.0	2998.0	414.0	2558.0	442.0	2533.0	434.0	2510.0	416.0	2506.0	4	
ER	0	TEACHERS	472.0	1709.0	49.157	49.127	49.217	0.09	94	3	4	2	5	0			620.0	2005.0	464.0	1722.0	489.0	1705.0	483.0	1727.0	476.0	1733.0	5	
AW	1	NOW	857.0	1741.0	49.586	49.547	49.737	0.19	42	0	0	0	4	0			799.0	1848.0	1010.0	1668.0	1056.0	1463.0	832.0	1162.0	722.0	998.0	5	
AY	1	LIKE	916.0	1370.0	49.952	49.927	49.987	0.06	47	1	6	1	7	0		s	913.0	1518.0	772.0	1124.0	906.0	1316.0	858.0	1555.0	805.0	1692.0	4	
OW	1	OH	700.0	1425.0	50.34	50.304	50.424	0.12	63	0	0	0	0	0			686.0	899.0	689.0	1389.0	666.0	907.0	585.0	1019.0	610.0	1010.0	4	
AE	1	THANK	651.0	1948.0	50.541	50.514	50.594	0.08	3	4	6	2	3	3			756.0	1832.0	626.0	1870.0	645.0	2161.0	641.0	2142.0	630.0	1985.0	5	
UW	1	YOU	430.0	1681.0	50.774	50.754	50.814	0.06	72	0	0	0	9	0			438.0	1835.0	437.0	1816.0	421.0	1481.0	405.0	1177.0	405.0	1186.0	5	
ER	0	FOR	610.0	1130.0	50.947	50.924	50.994	0.07	94	0	0	0	1	0			555.0	1037.0	585.0	1066.0	612.0	1177.0	576.0	1244.0	562.0	1259.0	6	
AH	1	COMING	785.0	1558.0	51.131	51.094	51.204	0.11	6	4	1	2	6	1			512.0	1563.0	704.0	1557.0	886.0	1590.0	798.0	1521.0	668.0	1366.0	5	
IH	0	COMING	610.0	1977.0	51.287	51.264	51.334	0.07	1	4	6	2	2	0			511.0	1728.0	568.0	1848.0	585.0	2203.0	472.0	2404.0	452.0	2371.0	5	
OW	1	OH	725.0	1142.0	51.436	51.404	51.534	0.13	63	0	0	0	0	0			655.0	1182.0	719.0	1138.0	730.0	1095.0	637.0	1010.0	620.0	1141.0	5	
AE	1	THANK	714.0	1758.0	51.661	51.634	51.714	0.08	3	4	6	2	3	3			697.0	1726.0	711.0	1738.0	713.0	1828.0	700.0	1906.0	686.0	1912.0	6	
UW	1	YOU	495.0	1811.0	51.907	51.884	51.954	0.07	72	0	0	0	9	0			469.0	2023.0	481.0	1932.0	510.0	1550.0	507.0	1218.0	502.0	1140.0	6	
ER	0	FOR	647.0	1081.0	52.051	52.014	52.124	0.11	94	0	0	0	1	0			572.0	1184.0	633.0	1063.0	675.0	1134.0	625.0	1190.0	505.0	1198.0	6	
