s30, y, m, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AW	1	ABOUT	683.0	1017.0	35.005	34.98	35.08	0.1	42	1	4	1	1	0			597.0	981.0	695.0	1027.0	750.0	1113.0	737.0	1238.0	685.0	1213.0	5	
AH	0	TO	606.0	1530.0	35.635	35.608	35.688	0.08	*	0	0	0	3	0			601.0	1565.0	605.0	1535.0	632.0	1452.0	638.0	1249.0	634.0	1165.0	5	
OW	1	O	633.0	1045.0	35.698	35.688	35.748	0.06	63	0	0	0	0	0			633.0	1045.0	633.0	1043.0	632.0	1036.0	623.0	1058.0	623.0	1062.0	5	
EH	1	S	620.0	1261.0	35.768	35.748	35.808	0.06	2	3	4	1	0	0			623.0	1186.0	623.0	1194.0	613.0	1367.0	584.0	1540.0	579.0	1564.0	5	
AE	1	THAT'S	605.0	1721.0	36.045	36.028	36.078	0.05	3	1	4	1	3	3			594.0	1741.0	594.0	1741.0	612.0	1697.0	596.0	1664.0	596.0	1664.0	5	
AW	1	DOWN	791.0	1708.0	36.555	36.528	36.638	0.11	42	4	4	2	3	0			709.0	1780.0	809.0	1687.0	871.0	1605.0	865.0	1513.0	816.0	1361.0	5	
AH	0	THE	494.0	1478.0	36.785	36.768	36.818	0.05	*	0	0	0	3	0			489.0	1483.0	489.0	1483.0	499.0	1492.0	487.0	1369.0	487.0	1369.0	6	
AH	1	SUMMER	714.0	1306.0	36.975	36.938	37.048	0.11	6	4	1	2	3	1			681.0	1417.0	691.0	1322.0	737.0	1223.0	722.0	1113.0	670.0	1023.0	5	
ER	0	SUMMER	643.0	1132.0	37.115	37.088	37.168	0.08	94	0	0	0	2	0			615.0	1028.0	633.0	1066.0	650.0	1204.0	639.0	1191.0	640.0	1279.0	5	
AY	1	I	690.0	1635.0	37.337	37.328	37.378	0.05	41	0	0	0	0	0		m	932.0	1771.0	834.0	1726.0	659.0	1617.0	670.0	1534.0	696.0	1431.0	6	
EH	1	FRIENDS	743.0	1575.0	37.605	37.588	37.638	0.05	2	4	4	2	8	3			742.0	1562.0	742.0	1562.0	735.0	1597.0	702.0	1625.0	702.0	1625.0	5	
AW	1	DOWN	735.0	1488.0	37.803	37.788	37.848	0.06	42	4	4	2	3	0			701.0	1460.0	712.0	1470.0	820.0	1469.0	766.0	1453.0	760.0	1446.0	4	
IY	1	HERE	609.0	2328.0	38.011	37.948	38.138	0.19	14	6	4	2	0	0			461.0	2388.0	605.0	2340.0	613.0	2259.0	588.0	2161.0	612.0	2164.0	4	
EY	1	TAKING	663.0	1929.0	38.44	38.428	38.498	0.07	21	1	6	1	3	1			642.0	1889.0	662.0	1915.0	641.0	2057.0	506.0	2312.0	465.0	2392.0	4	
UH	1	LOOK	606.0	1001.0	38.671	38.648	38.718	0.07	7	1	6	1	7	0			588.0	918.0	598.0	955.0	609.0	1110.0	555.0	1024.0	537.0	1010.0	6	
AE	1	AT	697.0	1963.0	38.835	38.798	38.908	0.11	3	1	4	1	0	0			631.0	2068.0	686.0	1967.0	761.0	1945.0	845.0	1858.0	801.0	1749.0	6	
IH	0	IT	602.0	1769.0	38.975	38.938	39.048	0.11	1	1	4	1	0	0			594.0	1687.0	601.0	1749.0	617.0	1756.0	579.0	1794.0	540.0	1811.0	4	
OW	1	SO	612.0	1446.0	40.008	39.97	40.18	0.21	63	0	0	0	3	0			585.0	1413.0	638.0	1186.0	603.0	1127.0	604.0	1042.0	521.0	959.0	6	
EY	1	BASICALLY	582.0	1723.0	40.272	40.26	40.35	0.09	21	3	4	1	1	2			582.0	1723.0	574.0	1804.0	580.0	1937.0	557.0	2006.0	539.0	2013.0	5	
IY	0	BASICALLY	473.0	1877.0	40.647	40.61	40.72	0.11	12	0	0	0	8	0			498.0	1716.0	482.0	1840.0	468.0	1973.0	481.0	2038.0	514.0	2042.0	5	
EY	1	BASICALLY	593.0	2022.0	41.63	41.599	41.69	0.091	21	3	4	1	1	2			579.0	1841.0	592.0	1964.0	578.0	2121.0	524.0	2183.0	510.0	2199.0	5	
IY	0	BASICALLY	434.0	1741.0	41.92	41.9	41.959	0.059	12	0	0	0	8	0			436.0	1687.0	436.0	1687.0	429.0	1800.0	400.0	1854.0	397.0	1855.0	5	
AH	0	GEOGRAPHICALLY	451.0	2059.0	42.116	42.099	42.15	0.051	*	1	6	2	0	2			448.0	2118.0	448.0	2118.0	453.0	1962.0	445.0	1793.0	445.0	1793.0	5	
AE	1	GEOGRAPHICALLY	751.0	1818.0	42.297	42.26	42.37	0.11	3	3	2	1	8	2			667.0	1811.0	731.0	1817.0	800.0	1823.0	795.0	1809.0	755.0	1848.0	4	
EH	1	WHERE	593.0	1109.0	42.65	42.63	42.69	0.06	2	6	4	2	9	0			567.0	1018.0	571.0	1029.0	617.0	1229.0	646.0	1412.0	650.0	1434.0	5	
AH	1	UH	868.0	1277.0	46.511	46.461	46.611	0.15	6	0	0	0	0	0			890.0	1280.0	873.0	1282.0	861.0	1342.0	847.0	1462.0	802.0	1573.0	4	
AE	1	YEAH	620.0	2324.0	46.811	46.761	46.911	0.15	3	0	0	0	9	0			518.0	2470.0	613.0	2346.0	692.0	2170.0	736.0	2023.0	674.0	897.0	6	
AY	1	MY	925.0	1560.0	47.021	46.981	47.081	0.1	41	0	0	0	2	0		m	381.0	965.0	710.0	1036.0	924.0	1529.0	813.0	1143.0	688.0	656.0	6	
EH	1	PARENTS	842.0	2105.0	47.234	47.211	47.281	0.07	2	6	4	2	1	1			960.0	2135.0	905.0	2127.0	736.0	2062.0	696.0	2048.0	695.0	2049.0	6	
IH	0	IN	536.0	1580.0	47.628	47.611	47.661	0.05	1	4	4	2	0	0			518.0	1339.0	518.0	1339.0	561.0	1535.0	582.0	1435.0	582.0	1435.0	6	
AE	1	AKRON	871.0	1992.0	47.771	47.711	47.891	0.18	3	1	6	1	0	1			733.0	1937.0	854.0	1991.0	898.0	1997.0	924.0	1955.0	854.0	1883.0	5	
AH	0	AKRON	628.0	1818.0	48.054	48.021	48.121	0.1	*	4	4	2	8	0			607.0	1753.0	623.0	1804.0	636.0	1872.0	622.0	1975.0	602.0	1962.0	6	
AH	1	UH	785.0	1319.0	48.798	48.731	48.931	0.2	6	0	0	0	0	0			876.0	1372.0	785.0	1306.0	755.0	1306.0	736.0	1282.0	702.0	1307.0	4	
AY	1	LIKE	654.0	1442.0	49.079	49.071	49.131	0.06	47	1	6	1	7	0			556.0	1400.0	636.0	1381.0	645.0	1572.0	582.0	1854.0	529.0	1980.0	5	
AO	1	NORTH	594.0	1201.0	49.304	49.281	49.351	0.07	64	6	4	2	4	3			556.0	1436.0	576.0	1334.0	617.0	995.0	639.0	815.0	643.0	801.0	5	
AE	1	AKRON	792.0	1687.0	49.581	49.541	49.661	0.12	3	1	6	1	0	1			647.0	1590.0	767.0	1670.0	852.0	1737.0	841.0	1832.0	790.0	1813.0	5	
AO	1	FALLS	686.0	865.0	50.204	50.171	50.271	0.1	53	5	4	2	1	3			763.0	1061.0	674.0	867.0	717.0	857.0	700.0	820.0	673.0	813.0	5	
EH	1	AREA	598.0	1663.0	50.401	50.371	50.461	0.09	2	6	4	2	0	2			559.0	1552.0	588.0	1619.0	616.0	1778.0	639.0	1844.0	645.0	1837.0	5	
AH	0	AREA	629.0	1876.0	50.568	50.551	50.601	0.05	*	0	0	0	0	0			628.0	1884.0	628.0	1884.0	642.0	1844.0	674.0	1853.0	674.0	1853.0	5	
AH	1	BUT	700.0	1117.0	51.092	51.035	51.205	0.17	6	1	4	1	1	0			561.0	961.0	689.0	1087.0	739.0	1360.0	719.0	1650.0	658.0	1830.0	5	
AY	1	LIKE	707.0	1489.0	51.462	51.448	51.518	0.07	47	1	6	1	7	0			639.0	1119.0	682.0	1303.0	701.0	1599.0	635.0	1988.0	550.0	2258.0	5	
AY	1	I	827.0	1737.0	51.632	51.588	51.678	0.09	41	0	0	0	0	0		m	871.0	1595.0	714.0	1796.0	805.0	1779.0	824.0	1745.0	767.0	1478.0	6	
EH	1	SAID	631.0	1639.0	51.831	51.808	51.878	0.07	2	1	4	2	3	0			617.0	1677.0	617.0	1647.0	665.0	1643.0	685.0	1638.0	686.0	1634.0	5	
AY	1	I	877.0	1680.0	51.983	51.908	52.058	0.15	41	0	0	0	0	0		s	666.0	1545.0	799.0	1582.0	871.0	1626.0	857.0	1763.0	767.0	1862.0	4	
AY	1	MY	928.0	1455.0	52.179	52.138	52.328	0.19	41	0	0	0	2	0		s	519.0	1010.0	927.0	1477.0	682.0	576.0	640.0	876.0	612.0	643.0	6	
AY	1	I	982.0	1596.0	52.558	52.529	52.629	0.1	41	0	0	0	0	0		s	827.0	1859.0	973.0	1504.0	976.0	1656.0	892.0	1830.0	853.0	1954.0	5	
AE	1	HAD	870.0	2010.0	52.669	52.639	52.729	0.09	3	1	4	2	0	0			880.0	1993.0	878.0	2028.0	823.0	1945.0	762.0	1553.0	729.0	1395.0	6	
AH	0	APARTMENT	689.0	1536.0	52.792	52.769	52.839	0.07	*	1	1	1	0	2			654.0	1573.0	672.0	1558.0	714.0	1485.0	733.0	1450.0	725.0	1435.0	5	
AH	0	APARTMENT	596.0	1749.0	53.179	53.159	53.219	0.06	*	4	4	2	2	3			578.0	1699.0	582.0	1707.0	599.0	1798.0	580.0	1843.0	574.0	1846.0	5	
AW	1	DOWN	731.0	1751.0	53.33	53.309	53.419	0.11	42	4	4	2	3	0			648.0	1795.0	778.0	1704.0	796.0	1572.0	863.0	1512.0	839.0	1414.0	5	
EH	1	THERE	703.0	1860.0	53.589	53.519	53.729	0.21	2	6	4	2	3	0			713.0	1734.0	705.0	1859.0	702.0	1874.0	692.0	1923.0	678.0	1940.0	5	
AH	1	BUT	554.0	1442.0	54.273	54.256	54.306	0.05	6	1	4	1	1	0			580.0	1513.0	580.0	1513.0	556.0	1461.0	556.0	1538.0	556.0	1538.0	5	
AY	1	LIKE	704.0	1500.0	54.376	54.366	54.436	0.07	47	1	6	1	7	0			590.0	1376.0	690.0	1443.0	691.0	1595.0	623.0	1943.0	531.0	2021.0	6	
ER	0	FOR	548.0	1605.0	54.583	54.566	54.616	0.05	94	0	0	0	1	0			746.0	1750.0	746.0	1750.0	551.0	1566.0	539.0	1528.0	539.0	1528.0	5	
AH	1	SUMMER	740.0	1469.0	54.846	54.806	54.926	0.12	6	4	1	2	3	1			887.0	2084.0	712.0	1491.0	793.0	1413.0	802.0	1369.0	846.0	1173.0	4	
AY	1	I'M	868.0	1381.0	55.046	55.016	55.076	0.06	41	4	1	2	0	0		m	657.0	1175.0	698.0	1253.0	812.0	1341.0	877.0	1399.0	859.0	1403.0	6	
AW	1	DOWN	762.0	1660.0	55.219	55.186	55.316	0.13	42	4	4	2	3	0			653.0	1716.0	785.0	1644.0	845.0	1531.0	837.0	1442.0	805.0	1412.0	5	
IY	1	HERE	587.0	2385.0	55.483	55.416	55.616	0.2	14	6	4	2	0	0			596.0	2555.0	588.0	2432.0	585.0	2279.0	621.0	2193.0	609.0	2102.0	4	
OW	1	SO	660.0	1538.0	55.859	55.826	55.976	0.15	63	0	0	0	3	0			633.0	1547.0	658.0	1494.0	657.0	1408.0	632.0	1314.0	602.0	1067.0	5	
AY	1	I'M	848.0	1625.0	56.587	56.563	56.623	0.06	41	4	1	2	0	0		m	1147.0	1710.0	1021.0	1694.0	836.0	1612.0	791.0	1640.0	760.0	1650.0	4	
AH	0	A	695.0	1638.0	56.866	56.843	56.913	0.07	*	0	0	0	0	0			636.0	1669.0	684.0	1642.0	673.0	1636.0	671.0	1682.0	658.0	1704.0	5	
AE	1	TRANSIENT	622.0	2229.0	57.12	57.083	57.193	0.11	3	4	4	2	8	4			623.0	1977.0	622.0	2183.0	616.0	2333.0	604.0	2389.0	595.0	2321.0	4	
AH	0	TRANSIENT	544.0	2300.0	57.39	57.343	57.483	0.14	*	4	4	2	5	3			473.0	1850.0	522.0	2287.0	592.0	1803.0	562.0	781.0	616.0	1245.0	6	
AO	1	ALWAYS	590.0	1283.0	57.656	57.633	57.703	0.07	53	5	4	2	0	1			535.0	1477.0	551.0	1374.0	625.0	1231.0	618.0	973.0	606.0	912.0	6	
UW	1	MOVING	514.0	1547.0	57.97	57.933	58.043	0.11	72	3	2	2	2	1			469.0	1529.0	505.0	1550.0	520.0	1652.0	526.0	1691.0	537.0	1624.0	5	
AY	1	MY	905.0	1510.0	58.197	58.163	58.233	0.07	41	0	0	0	2	0		m	423.0	1057.0	537.0	1097.0	858.0	1357.0	847.0	1304.0	828.0	1344.0	6	
AH	1	STUFF	733.0	1340.0	58.43	58.373	58.543	0.17	6	3	2	1	3	0			661.0	1447.0	722.0	1356.0	848.0	1394.0	863.0	1312.0	812.0	1236.0	4	
AO	1	BORING	533.0	680.0	67.416	67.376	67.496	0.12	64	6	4	2	1	1			596.0	824.0	541.0	648.0	518.0	653.0	529.0	601.0	553.0	686.0	6	
IH	0	BORING	640.0	1688.0	67.626	67.596	67.686	0.09	1	4	6	2	7	0			619.0	1646.0	635.0	1676.0	636.0	1793.0	563.0	1739.0	546.0	1873.0	6	
AW	1	TOWN	712.0	1637.0	68.374	68.326	68.526	0.2	42	4	4	2	3	0			727.0	1685.0	724.0	1619.0	735.0	1501.0	710.0	1434.0	666.0	1035.0	6	
AY	1	I	976.0	1460.0	69.085	69.063	69.173	0.11	41	0	0	0	0	0		s	536.0	2048.0	975.0	1458.0	959.0	1510.0	885.0	1657.0	714.0	1833.0	5	
IY	1	FEEL	532.0	2043.0	69.346	69.313	69.413	0.1	11	5	4	2	1	0			505.0	1991.0	527.0	2046.0	562.0	1984.0	604.0	1844.0	638.0	1750.0	5	
AY	1	I	418.0	1502.0	70.756	70.757	70.876	0.119	41	0	0	0	0	0		m	173.0	1345.0	417.0	1513.0	595.0	1577.0	654.0	1845.0	571.0	2019.0	6	
AY	1	LIKE	630.0	1438.0	71.151	71.126	71.197	0.071	47	1	6	1	7	0			494.0	900.0	558.0	1044.0	629.0	1403.0	592.0	1856.0	549.0	2207.0	5	
AH	1	UH	799.0	1638.0	71.373	71.287	71.546	0.259	6	0	0	0	0	0			707.0	1841.0	797.0	1648.0	813.0	1499.0	821.0	1540.0	778.0	1500.0	4	
AY	1	I	1005.0	1470.0	71.711	71.656	71.776	0.12	41	0	0	0	0	0		s	641.0	830.0	922.0	1244.0	1000.0	1421.0	977.0	1589.0	900.0	1764.0	6	
EH	1	FRIENDS	714.0	1627.0	72.0	71.977	72.046	0.069	2	4	4	2	8	3			698.0	1581.0	706.0	1604.0	723.0	1684.0	698.0	1736.0	681.0	1744.0	6	
EY	1	SAY	597.0	1910.0	72.73	72.686	72.787	0.101	22	0	0	0	3	0			571.0	1863.0	586.0	1864.0	595.0	1931.0	592.0	1940.0	608.0	1861.0	5	
OW	1	OH	637.0	1470.0	72.809	72.787	72.897	0.11	63	0	0	0	0	0			630.0	1593.0	640.0	1369.0	639.0	1166.0	618.0	980.0	581.0	814.0	6	
ER	1	WE'RE	568.0	931.0	72.977	72.957	73.016	0.059	94	0	0	0	9	0			562.0	854.0	562.0	854.0	558.0	1050.0	511.0	1248.0	508.0	1257.0	5	
OW	1	GOING	623.0	1193.0	73.108	73.087	73.177	0.09	62	0	0	0	6	1			587.0	1322.0	631.0	1148.0	645.0	891.0	652.0	833.0	655.0	905.0	5	
IH	0	GOING	609.0	1304.0	73.197	73.177	73.237	0.06	1	4	6	2	0	0			619.0	1152.0	617.0	1170.0	593.0	1490.0	564.0	1852.0	563.0	1893.0	6	
AW	1	OUT	755.0	1870.0	73.315	73.287	73.397	0.11	42	1	4	1	0	0			677.0	2092.0	769.0	1828.0	862.0	1582.0	863.0	1447.0	776.0	1400.0	5	
AH	0	THE	512.0	1332.0	73.584	73.567	73.617	0.05	*	0	0	0	3	0			488.0	1325.0	488.0	1325.0	539.0	1322.0	509.0	1247.0	509.0	1247.0	5	
AA	1	BAR	700.0	849.0	73.757	73.707	73.856	0.149	44	6	4	2	1	0			639.0	793.0	697.0	838.0	721.0	912.0	752.0	982.0	782.0	1107.0	6	
AY	1	LIKE	630.0	1526.0	74.128	74.106	74.186	0.08	47	1	6	1	7	0		s	572.0	1164.0	599.0	1321.0	626.0	1595.0	574.0	1818.0	498.0	1795.0	6	
AO	1	ALL	759.0	1170.0	74.449	74.416	74.516	0.1	53	5	4	2	0	0			654.0	1546.0	738.0	1264.0	793.0	932.0	783.0	794.0	769.0	761.0	5	
OW	1	KNOW	661.0	1483.0	74.652	74.636	74.766	0.13	63	0	0	0	4	0			642.0	1474.0	674.0	1481.0	660.0	1344.0	617.0	1075.0	579.0	773.0	5	
AA	1	BAR	653.0	728.0	75.143	75.106	75.216	0.11	44	6	4	2	1	0			608.0	736.0	644.0	718.0	674.0	768.0	705.0	845.0	748.0	946.0	5	
AH	0	BECAUSE	473.0	1815.0	75.433	75.416	75.466	0.05	*	3	4	2	6	0			492.0	1853.0	492.0	1853.0	459.0	1754.0	437.0	1671.0	437.0	1671.0	6	
OW	1	ONLY	538.0	1479.0	75.724	75.707	75.776	0.069	62	4	4	2	0	1			520.0	1540.0	538.0	1479.0	592.0	1083.0	611.0	867.0	613.0	863.0	5	
AH	1	ONE	636.0	726.0	76.05	76.016	76.117	0.101	6	4	4	2	9	0			610.0	580.0	628.0	683.0	655.0	856.0	668.0	1014.0	675.0	1180.0	6	
