s31, y, f, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
EH	1	YES	693.0	1734.0	6.881	6.828	6.988	0.16	2	3	4	1	9	0			497.0	2231.0	672.0	1763.0	739.0	1662.0	685.0	1503.0	533.0	1418.0	4	
AY	1	I'M	969.0	1327.0	17.147	17.134	17.344	0.21	41	4	1	2	0	0			1045.0	1373.0	937.0	1431.0	839.0	1681.0	652.0	1784.0	462.0	2060.0	4	
ER	1	WORKING	713.0	1147.0	17.497	17.464	17.564	0.1	94	1	6	1	9	1			688.0	939.0	706.0	1111.0	702.0	1237.0	590.0	1423.0	485.0	1474.0	5	
IH	0	WORKING	426.0	1550.0	17.691	17.664	17.744	0.08	1	4	6	2	6	0			362.0	470.0	409.0	972.0	433.0	1325.0	368.0	518.0	356.0	514.0	6	
IY	1	HERE	419.0	2536.0	17.944	17.904	18.024	0.12	14	6	4	2	0	0			282.0	2686.0	383.0	2567.0	487.0	2365.0	508.0	2156.0	541.0	1926.0	4	
AH	1	BUT	771.0	1551.0	18.975	18.942	19.042	0.1	6	1	4	1	1	0			811.0	2009.0	762.0	1529.0	783.0	1653.0	778.0	1779.0	781.0	1856.0	3	
ER	1	WORKING	755.0	1415.0	19.338	19.311	19.391	0.08	94	1	6	1	9	1			810.0	1828.0	764.0	1414.0	731.0	1542.0	773.0	1572.0	702.0	1587.0	3	
IH	0	WORKING	698.0	2580.0	19.531	19.491	19.611	0.12	1	4	6	2	6	0			577.0	2412.0	707.0	2565.0	666.0	2602.0	648.0	2579.0	647.0	2558.0	5	
AH	1	UM	839.0	1333.0	20.607	20.544	20.734	0.19	6	4	1	2	0	0			877.0	1434.0	849.0	1340.0	788.0	922.0	792.0	1218.0	747.0	1010.0	5	
ER	1	WORK	604.0	863.0	20.857	20.834	20.904	0.07	94	1	6	1	9	0			574.0	778.0	588.0	834.0	596.0	838.0	588.0	1152.0	598.0	1261.0	6	
AH	1	STUDY	711.0	1800.0	21.141	21.114	21.194	0.08	6	1	4	2	3	1			639.0	1803.0	677.0	1808.0	737.0	1788.0	722.0	1797.0	690.0	1783.0	6	
IY	0	STUDY	513.0	2448.0	21.274	21.244	21.334	0.09	12	0	0	0	3	0			525.0	2276.0	515.0	2394.0	512.0	2542.0	535.0	2599.0	526.0	2622.0	5	
OW	1	SO	723.0	1568.0	21.824	21.816	21.906	0.09	63	0	0	0	3	0			723.0	1568.0	718.0	1531.0	693.0	1388.0	647.0	1253.0	627.0	1219.0	5	
IH	0	IT'S	594.0	1366.0	21.926	21.906	21.966	0.06	1	1	4	1	0	3			605.0	1308.0	604.0	1315.0	582.0	1436.0	548.0	1533.0	544.0	1539.0	5	
AY	1	TIME	903.0	1559.0	22.725	22.726	22.986	0.26	41	4	1	2	3	0			764.0	1508.0	738.0	1462.0	705.0	1533.0	680.0	1710.0	616.0	1983.0	6	
AH	0	AND	639.0	2050.0	23.979	23.829	24.279	0.45	*	4	4	2	0	3			622.0	2393.0	639.0	2050.0	674.0	1894.0	704.0	1835.0	662.0	1763.0	5	
AY	1	I	924.0	1420.0	25.272	25.247	25.677	0.43	41	0	0	0	0	0			873.0	1496.0	759.0	1665.0	605.0	2194.0	496.0	2578.0	440.0	2651.0	4	
UH	1	FULL	482.0	564.0	26.583	26.563	26.623	0.06	7	5	4	2	1	0			488.0	684.0	481.0	682.0	522.0	518.0	524.0	555.0	523.0	569.0	6	
AY	1	TIME	942.0	1473.0	26.794	26.793	26.883	0.09	41	4	1	2	3	0		m	944.0	1502.0	914.0	1496.0	802.0	1513.0	776.0	1670.0	743.0	1692.0	5	
UW	1	STUDENT	390.0	1543.0	27.13	27.123	27.183	0.06	73	1	4	2	3	1			390.0	1543.0	395.0	1526.0	458.0	1834.0	471.0	1984.0	471.0	1981.0	5	
AH	0	STUDENT	467.0	1779.0	27.243	27.213	27.303	0.09	*	4	4	2	3	3			373.0	1818.0	436.0	1783.0	534.0	1764.0	513.0	1714.0	444.0	1657.0	5	
OW	1	SO	548.0	1669.0	28.325	28.262	28.462	0.2	63	0	0	0	3	0			807.0	1651.0	541.0	1674.0	738.0	1322.0	589.0	1029.0	559.0	862.0	5	
AY	1	I	904.0	1688.0	29.297	29.289	29.359	0.07	41	0	0	0	0	0		m	593.0	1594.0	833.0	1657.0	900.0	1742.0	870.0	1753.0	817.0	1685.0	5	
AH	1	WAS	719.0	1264.0	29.489	29.449	29.569	0.12	6	3	4	2	9	0			584.0	1000.0	699.0	1213.0	740.0	1372.0	692.0	1475.0	559.0	1465.0	5	
ER	1	WORKING	669.0	1266.0	29.726	29.699	29.779	0.08	94	1	6	1	9	1			605.0	951.0	651.0	1111.0	668.0	1411.0	542.0	1467.0	598.0	1719.0	4	
IH	0	BEFORE	452.0	963.0	30.466	30.449	30.499	0.05	1	3	2	1	1	1			487.0	1099.0	487.0	1099.0	506.0	986.0	508.0	908.0	508.0	908.0	5	
IH	0	IT	727.0	1711.0	30.922	30.899	30.969	0.07	1	1	4	1	0	0			741.0	1682.0	735.0	1700.0	714.0	1730.0	689.0	1789.0	681.0	1796.0	5	
IH	0	IT	586.0	2019.0	31.263	31.24	31.31	0.07	1	1	4	1	0	0			592.0	2005.0	585.0	2015.0	632.0	1943.0	647.0	1660.0	647.0	1610.0	5	
AY	1	I	847.0	1698.0	31.981	31.965	32.044	0.079	41	0	0	0	0	0			695.0	1776.0	805.0	1631.0	829.0	1784.0	781.0	2067.0	731.0	2352.0	5	
IY	1	NEEDED	399.0	2768.0	32.117	32.084	32.184	0.1	11	1	4	2	4	1			399.0	2806.0	402.0	2769.0	395.0	2771.0	383.0	2755.0	363.0	2673.0	3	
IH	0	NEEDED	413.0	1973.0	32.238	32.215	32.285	0.07	1	1	4	2	3	0			392.0	2081.0	403.0	2011.0	428.0	1946.0	426.0	1885.0	421.0	1874.0	4	
AH	1	SOMEWHERE	700.0	1591.0	32.424	32.404	32.465	0.061	6	4	1	2	3	1			674.0	1642.0	679.0	1631.0	740.0	1518.0	629.0	1137.0	631.0	1135.0	6	
AA	1	ON	881.0	1325.0	32.661	32.624	32.734	0.11	5	4	4	2	0	0			868.0	1378.0	889.0	1339.0	890.0	1324.0	884.0	1413.0	798.0	1566.0	5	
AE	1	CAMPUS	627.0	2691.0	32.947	32.914	33.014	0.1	3	4	1	2	6	4			435.0	2675.0	596.0	2683.0	684.0	2715.0	738.0	2413.0	753.0	1907.0	5	
AH	0	CAMPUS	642.0	1592.0	33.148	33.114	33.215	0.101	*	3	4	1	1	0			695.0	1599.0	636.0	1559.0	658.0	1609.0	671.0	1570.0	501.0	1542.0	4	
IY	0	BE	394.0	1890.0	34.111	34.091	34.151	0.06	12	0	0	0	1	0			398.0	1787.0	398.0	1799.0	384.0	2035.0	352.0	1895.0	349.0	1876.0	5	
OW	1	CLOSE	640.0	976.0	34.337	34.321	34.451	0.13	62	3	4	2	8	0			639.0	1286.0	636.0	1001.0	690.0	1566.0	602.0	1079.0	857.0	2837.0	4	
IH	1	DIDN'T	592.0	1840.0	34.781	34.761	34.821	0.06	1	4	4	2	3	3			574.0	1803.0	576.0	1808.0	618.0	1877.0	673.0	1864.0	676.0	1859.0	6	
AH	0	TO	430.0	1637.0	35.038	35.021	35.071	0.05	*	0	0	0	3	0			445.0	1669.0	445.0	1669.0	475.0	1632.0	465.0	1632.0	465.0	1632.0	5	
AY	1	DRIVE	833.0	1562.0	35.221	35.191	35.251	0.06	41	3	2	2	8	0		m	697.0	1568.0	768.0	1570.0	827.0	1584.0	841.0	1548.0	869.0	1555.0	4	
AY	1	I'M	851.0	1593.0	40.88	40.868	40.918	0.05	41	4	1	2	0	0		m	1160.0	2374.0	927.0	1863.0	851.0	1593.0	817.0	1679.0	795.0	1674.0	4	
AH	0	A	544.0	1685.0	40.998	40.978	41.038	0.06	*	0	0	0	0	0			533.0	1643.0	534.0	1648.0	538.0	1780.0	483.0	1438.0	476.0	1414.0	5	
IY	1	SENIOR	434.0	2557.0	41.215	41.188	41.268	0.08	11	4	4	2	3	1			375.0	1994.0	412.0	2472.0	414.0	1255.0	375.0	373.0	350.0	458.0	6	
ER	0	SENIOR	685.0	1688.0	41.468	41.398	41.608	0.21	94	0	0	0	9	0			675.0	1854.0	684.0	1697.0	676.0	1661.0	701.0	1571.0	698.0	1643.0	5	
AH	0	AND	624.0	1693.0	41.625	41.608	41.658	0.05	*	4	4	2	0	3			619.0	1696.0	619.0	1696.0	626.0	1694.0	583.0	1690.0	583.0	1690.0	4	
AY	1	I	849.0	1590.0	41.827	41.778	41.928	0.15	41	0	0	0	0	0			524.0	908.0	766.0	1122.0	658.0	1258.0	772.0	1819.0	715.0	2206.0	6	
IH	0	JUST	436.0	1876.0	42.038	42.018	42.078	0.06	1	3	4	1	5	3			491.0	2023.0	409.0	1982.0	436.0	1789.0	407.0	1631.0	403.0	1627.0	4	
IH	0	STARTED	482.0	1815.0	42.435	42.418	42.468	0.05	1	1	4	2	3	0			483.0	1808.0	483.0	1808.0	477.0	1810.0	459.0	1757.0	459.0	1757.0	4	
AY	1	MY	813.0	1481.0	43.067	43.021	43.171	0.15	41	0	0	0	2	0			483.0	1274.0	803.0	1371.0	799.0	1565.0	747.0	2030.0	718.0	2007.0	5	
AA	1	ART	722.0	1558.0	43.201	43.171	43.261	0.09	44	6	4	2	0	3			683.0	1728.0	707.0	1619.0	786.0	1444.0	828.0	1375.0	843.0	1357.0	5	
EY	1	MAJOR	653.0	2446.0	43.834	43.797	43.927	0.13	21	2	5	2	2	1			600.0	1870.0	653.0	2455.0	638.0	2589.0	610.0	2628.0	506.0	2443.0	5	
ER	0	MAJOR	588.0	1582.0	44.114	44.017	44.307	0.29	94	0	0	0	5	0			555.0	1674.0	592.0	1583.0	558.0	1586.0	546.0	1581.0	537.0	1115.0	5	
IH	1	SPRING	731.0	1883.0	45.017	44.964	45.124	0.16	1	4	6	2	8	0			611.0	1706.0	724.0	1867.0	709.0	1914.0	676.0	2274.0	598.0	2538.0	4	
OW	1	SO	725.0	1575.0	45.506	45.464	45.684	0.22	63	0	0	0	3	0			725.0	1575.0	608.0	1020.0	560.0	442.0	662.0	393.0	596.0	638.0	6	
AY	1	I	797.0	1388.0	45.739	45.684	45.824	0.14	41	0	0	0	0	0			711.0	777.0	751.0	953.0	796.0	1430.0	740.0	1896.0	516.0	2258.0	5	
AE	1	HAVE	779.0	1213.0	46.104	46.084	46.144	0.06	3	3	2	2	0	0			891.0	1396.0	889.0	1392.0	680.0	863.0	673.0	506.0	678.0	504.0	6	
AW	1	ABOUT	791.0	1187.0	46.306	46.284	46.374	0.09	42	1	4	1	1	0			734.0	1186.0	804.0	1188.0	881.0	1194.0	878.0	1104.0	864.0	1057.0	5	
ER	0	QUARTERS	519.0	1580.0	46.867	46.844	46.914	0.07	94	3	4	2	3	0			502.0	1586.0	510.0	1582.0	530.0	1593.0	513.0	1631.0	509.0	1628.0	5	
EH	1	LEFT	874.0	1402.0	47.091	47.064	47.144	0.08	2	3	2	1	7	3			830.0	1280.0	860.0	1353.0	897.0	1456.0	898.0	1447.0	902.0	1472.0	4	
AH	1	BUT	734.0	1426.0	48.413	48.39	48.46	0.07	6	1	4	1	1	0			728.0	1365.0	701.0	1355.0	761.0	1533.0	751.0	1625.0	757.0	1644.0	4	
AY	1	I	818.0	1637.0	48.561	48.52	48.61	0.09	41	0	0	0	0	0		m	631.0	1602.0	747.0	1621.0	834.0	1626.0	789.0	1655.0	887.0	1707.0	5	
EY	1	AM	673.0	1836.0	48.647	48.61	48.69	0.08	21	0	0	0	0	1			328.0	735.0	476.0	1210.0	667.0	1784.0	635.0	1535.0	565.0	1341.0	6	
AH	0	A	591.0	1487.0	48.79	48.77	48.83	0.06	*	0	0	0	0	0			576.0	1441.0	579.0	1446.0	570.0	1549.0	589.0	1850.0	589.0	1857.0	4	
IY	1	SENIOR	497.0	2662.0	48.97	48.95	49.01	0.06	11	4	4	2	3	1			989.0	2770.0	924.0	2762.0	442.0	2564.0	443.0	2627.0	441.0	2634.0	3	
ER	0	SENIOR	647.0	1749.0	49.133	49.1	49.2	0.1	94	0	0	0	9	0			511.0	2103.0	621.0	1803.0	708.0	1737.0	705.0	1705.0	686.0	1741.0	5	
EH	1	WELL	795.0	1436.0	52.264	52.201	52.391	0.19	2	5	4	2	9	0			655.0	1059.0	788.0	1436.0	820.0	1224.0	823.0	1260.0	865.0	1120.0	5	
AO	2	ALTOGETHER	920.0	850.0	52.725	52.692	52.792	0.1	53	5	4	2	0	5			892.0	838.0	906.0	850.0	930.0	853.0	850.0	813.0	825.0	828.0	5	
AH	0	ALTOGETHER	462.0	1925.0	52.962	52.942	53.002	0.06	*	1	6	2	3	2			554.0	1799.0	539.0	1813.0	502.0	1915.0	431.0	1552.0	424.0	1483.0	6	
EH	1	ALTOGETHER	735.0	1918.0	53.112	53.072	53.192	0.12	2	3	3	2	6	1			584.0	2222.0	716.0	1977.0	772.0	1790.0	789.0	1678.0	750.0	1556.0	4	
ER	0	ALTOGETHER	683.0	1532.0	53.375	53.262	53.602	0.34	94	0	0	0	3	0			693.0	1561.0	684.0	1530.0	659.0	1529.0	638.0	1619.0	221.0	1529.0	5	
IH	1	BEEN	567.0	1728.0	53.849	53.822	53.902	0.08	1	4	4	2	1	0			509.0	1650.0	545.0	1683.0	610.0	1823.0	665.0	1858.0	656.0	1821.0	5	
AY	1	I	981.0	1517.0	54.611	54.604	54.714	0.11	41	0	0	0	0	0			1274.0	1989.0	961.0	1542.0	917.0	1666.0	824.0	1758.0	691.0	2188.0	4	
AA	1	STARTED	766.0	1602.0	54.957	54.934	55.004	0.07	44	6	4	2	3	4			723.0	1688.0	725.0	1612.0	805.0	1583.0	796.0	1565.0	795.0	1574.0	4	
IH	0	STARTED	567.0	1798.0	55.151	55.124	55.204	0.08	1	1	4	2	3	0			542.0	1778.0	559.0	1785.0	571.0	1828.0	551.0	1826.0	532.0	1805.0	4	
IH	0	IN	511.0	1807.0	55.301	55.264	55.374	0.11	1	4	4	2	0	0			464.0	1781.0	504.0	1784.0	550.0	1911.0	602.0	1909.0	618.0	1803.0	4	
AY	1	NINETY	906.0	1623.0	55.574	55.514	55.654	0.14	41	4	4	2	4	4		s	569.0	1443.0	890.0	1584.0	906.0	1608.0	845.0	1660.0	462.0	520.0	6	
IY	0	NINETY	513.0	2639.0	55.771	55.754	55.804	0.05	12	0	0	0	3	0			842.0	2697.0	842.0	2697.0	359.0	2457.0	360.0	1988.0	360.0	1988.0	4	
AH	1	ONE	750.0	757.0	55.934	55.894	56.014	0.12	6	4	4	2	9	0			623.0	632.0	745.0	719.0	785.0	824.0	838.0	1138.0	886.0	1428.0	5	
AE	1	THAT	777.0	1717.0	56.506	56.486	56.546	0.06	3	1	4	1	3	0			744.0	1740.0	744.0	1739.0	808.0	1668.0	836.0	1557.0	837.0	1550.0	5	
ER	0	WINTER	709.0	1585.0	57.421	57.381	57.501	0.12	94	0	0	0	3	0			606.0	1632.0	705.0	1601.0	702.0	1509.0	666.0	1278.0	567.0	1079.0	5	
AY	1	NINETY	884.0	1716.0	57.609	57.571	57.651	0.08	41	4	4	2	4	4		s	478.0	1595.0	602.0	1611.0	854.0	1670.0	863.0	1784.0	817.0	1924.0	5	
IY	0	NINETY	482.0	2445.0	57.748	57.731	57.781	0.05	12	0	0	0	3	0			472.0	2455.0	472.0	2455.0	487.0	2327.0	498.0	1939.0	498.0	1939.0	5	
AH	1	ONE	809.0	979.0	57.848	57.821	57.901	0.08	6	4	4	2	9	0			649.0	857.0	751.0	924.0	882.0	1168.0	831.0	1406.0	775.0	1468.0	5	
AE	1	AND	730.0	2065.0	58.806	58.693	59.033	0.34	3	4	4	2	0	3			734.0	2240.0	728.0	2070.0	757.0	1889.0	787.0	1809.0	830.0	1751.0	4	
AY	1	I	946.0	1553.0	59.954	59.952	60.302	0.35	41	0	0	0	0	0			915.0	1650.0	795.0	1888.0	554.0	2164.0	476.0	2182.0	400.0	2413.0	5	
EH	1	WENT	625.0	1224.0	60.429	60.412	60.462	0.05	2	4	4	2	9	3			595.0	1102.0	595.0	1102.0	642.0	1434.0	634.0	1652.0	634.0	1652.0	5	
AH	0	COLUMBUS	558.0	1504.0	60.892	60.872	60.932	0.06	*	3	4	1	1	0			563.0	1461.0	564.0	1468.0	539.0	1574.0	453.0	1652.0	443.0	1654.0	5	
EY	1	STATE	639.0	2592.0	61.207	61.142	61.422	0.28	21	1	4	1	3	0			616.0	2610.0	618.0	2540.0	560.0	2618.0	547.0	2677.0	1135.0	3337.0	3	
AY	1	I	829.0	1722.0	62.04	62.019	62.119	0.1	41	0	0	0	0	0			604.0	1644.0	817.0	1708.0	811.0	1769.0	725.0	2083.0	625.0	2377.0	4	
AE	1	HAD	897.0	1706.0	62.449	62.419	62.509	0.09	3	1	4	2	0	0			924.0	1801.0	910.0	1745.0	882.0	1679.0	837.0	1743.0	794.0	1794.0	5	
EH	1	THERE'S	588.0	1764.0	63.843	63.816	63.896	0.08	2	6	4	2	3	3			542.0	1764.0	567.0	1778.0	630.0	1694.0	600.0	1644.0	579.0	1717.0	5	
IH	1	YEARS	466.0	2278.0	64.346	64.316	64.406	0.09	14	6	4	2	9	3			410.0	2440.0	442.0	2340.0	523.0	2125.0	555.0	1922.0	569.0	1839.0	5	
AY	1	I	694.0	1671.0	64.637	64.626	64.686	0.06	41	0	0	0	0	0		s	678.0	1552.0	686.0	1596.0	690.0	1708.0	644.0	1882.0	600.0	1996.0	4	
IH	1	DIDN'T	478.0	2152.0	64.766	64.746	64.806	0.06	1	4	4	2	3	3			443.0	2245.0	447.0	2230.0	512.0	2130.0	514.0	2096.0	513.0	2091.0	4	
OW	1	GO	696.0	1284.0	65.002	64.986	65.146	0.16	63	0	0	0	6	0			697.0	1274.0	711.0	1068.0	674.0	949.0	580.0	911.0	515.0	1055.0	5	
IY	1	HERE	437.0	2407.0	65.249	65.216	65.316	0.1	14	6	4	2	0	0			406.0	2527.0	416.0	2458.0	486.0	2234.0	536.0	2001.0	555.0	1859.0	5	
AH	0	AND	545.0	1202.0	66.025	66.002	66.072	0.07	*	4	4	2	0	3			381.0	702.0	450.0	892.0	507.0	1182.0	311.0	379.0	294.0	359.0	6	
EH	1	THEN	752.0	1779.0	66.175	66.152	66.222	0.07	2	4	4	2	3	0			734.0	1802.0	743.0	1796.0	729.0	1429.0	702.0	557.0	696.0	498.0	5	
AY	1	I	774.0	1358.0	66.486	66.472	66.552	0.08	41	0	0	0	0	0			719.0	1258.0	766.0	1304.0	765.0	1486.0	707.0	1766.0	597.0	2103.0	5	
EY	1	CAME	637.0	2598.0	66.689	66.662	66.732	0.07	21	4	1	2	6	0			535.0	2530.0	560.0	2568.0	623.0	2574.0	594.0	2332.0	581.0	2185.0	5	
AE	1	BACK	786.0	1730.0	66.859	66.812	66.952	0.14	3	1	6	1	1	0			613.0	1641.0	771.0	1706.0	832.0	1744.0	863.0	1636.0	854.0	1771.0	4	
OW	1	SO	686.0	1303.0	67.173	67.152	67.282	0.13	63	0	0	0	3	0			616.0	1351.0	705.0	1225.0	688.0	945.0	625.0	719.0	519.0	610.0	5	
AO	2	ALTOGETHER	785.0	728.0	67.58	67.563	67.613	0.05	53	5	4	2	0	5			798.0	749.0	798.0	749.0	765.0	675.0	766.0	616.0	766.0	616.0	6	
EH	1	ALTOGETHER	572.0	2359.0	67.813	67.783	67.873	0.09	2	3	3	2	6	1			452.0	2388.0	545.0	2377.0	615.0	2183.0	677.0	1818.0	692.0	1712.0	5	
ER	0	ALTOGETHER	764.0	1623.0	67.956	67.903	68.063	0.16	94	0	0	0	3	0			710.0	1593.0	757.0	1623.0	794.0	1624.0	795.0	1628.0	820.0	1622.0	4	
AY	1	I	879.0	1632.0	68.111	68.093	68.173	0.08	41	0	0	0	0	0		m	834.0	1620.0	868.0	1631.0	853.0	1615.0	845.0	1696.0	787.0	1701.0	4	
OW	1	DON'T	739.0	1617.0	68.218	68.203	68.263	0.06	62	4	4	2	3	0			735.0	1626.0	737.0	1622.0	754.0	1533.0	755.0	1492.0	754.0	1491.0	6	
OW	1	KNOW	458.0	978.0	68.378	68.353	68.463	0.11	63	0	0	0	4	0			494.0	1134.0	561.0	1286.0	390.0	753.0	315.0	554.0	291.0	739.0	6	
AW	1	HOW	837.0	1420.0	68.538	68.513	68.613	0.1	42	0	0	0	0	0			798.0	1498.0	852.0	1402.0	897.0	1389.0	892.0	1388.0	879.0	1332.0	5	
IY	0	MANY	443.0	2681.0	68.78	68.743	68.853	0.11	12	0	0	0	4	0			464.0	2307.0	451.0	2639.0	419.0	2736.0	388.0	2746.0	357.0	2725.0	4	
IH	1	YEARS	509.0	2139.0	68.913	68.893	68.953	0.06	14	6	4	2	9	3			503.0	2250.0	503.0	2235.0	518.0	1988.0	530.0	1840.0	531.0	1834.0	5	
IH	0	IT'S	426.0	1538.0	69.07	69.053	69.103	0.05	1	1	4	1	0	3			393.0	1576.0	393.0	1576.0	470.0	1520.0	479.0	1521.0	479.0	1521.0	6	
AH	0	BEEN	634.0	1646.0	69.283	69.253	69.343	0.09	*	4	4	2	1	0			575.0	1556.0	618.0	1613.0	654.0	1696.0	679.0	1716.0	662.0	1697.0	5	
AH	1	BUT	759.0	1555.0	69.51	69.483	69.563	0.08	6	1	4	1	1	0			664.0	1499.0	763.0	1541.0	732.0	1566.0	721.0	1597.0	734.0	1620.0	5	
IY	0	TWENTY	629.0	2634.0	71.835	71.765	71.975	0.21	12	0	0	0	4	0			730.0	2623.0	638.0	2631.0	582.0	2674.0	493.0	2614.0	539.0	2684.0	5	
EH	1	SEVEN	728.0	1618.0	72.334	72.311	72.381	0.07	2	3	2	2	3	1			695.0	1438.0	708.0	1458.0	762.0	1625.0	776.0	1596.0	771.0	1580.0	5	
AH	0	SEVEN	688.0	1570.0	72.454	72.431	72.501	0.07	*	4	4	2	1	0			633.0	1498.0	657.0	1527.0	726.0	1614.0	774.0	1648.0	780.0	1641.0	4	
IY	0	BE	546.0	1721.0	73.465	73.448	73.498	0.05	12	0	0	0	1	0			551.0	1672.0	551.0	1672.0	531.0	1812.0	486.0	2003.0	486.0	2003.0	4	
IY	0	TWENTY	488.0	2677.0	73.745	73.698	73.838	0.14	12	0	0	0	4	0			612.0	2600.0	493.0	2678.0	531.0	2687.0	573.0	2658.0	560.0	2626.0	5	
UW	1	SOON	512.0	2013.0	74.017	74.007	74.067	0.06	73	4	4	2	3	0			512.0	2013.0	516.0	2010.0	638.0	1920.0	635.0	1832.0	635.0	1825.0	5	
AA	1	AUGUST	890.0	989.0	76.242	76.202	76.322	0.12	5	1	6	2	0	1			954.0	1084.0	894.0	996.0	876.0	977.0	767.0	1006.0	631.0	994.0	4	
AH	0	AUGUST	541.0	2023.0	76.415	76.382	76.482	0.1	*	3	4	1	6	3			499.0	2208.0	534.0	2069.0	547.0	1919.0	533.0	1861.0	559.0	1787.0	5	
IY	0	PRETTY	409.0	2569.0	77.701	77.681	77.741	0.06	12	0	0	0	3	0			412.0	2520.0	412.0	2526.0	394.0	2588.0	357.0	2552.0	353.0	2552.0	4	
UW	1	SOON	584.0	2107.0	77.908	77.901	77.951	0.05	73	4	4	2	3	0			584.0	2107.0	584.0	2107.0	620.0	2161.0	641.0	2255.0	641.0	2255.0	5	
IY	1	KEEP	415.0	2679.0	78.442	78.415	78.495	0.08	11	1	1	1	6	0			498.0	2384.0	384.0	2480.0	439.0	2218.0	439.0	2058.0	414.0	1844.0	5	
IH	1	THINKING	458.0	2050.0	78.615	78.595	78.655	0.06	1	4	6	2	3	4			597.0	2151.0	578.0	2141.0	481.0	2133.0	479.0	2315.0	478.0	2331.0	4	
AY	1	I'M	773.0	1777.0	78.845	78.815	78.875	0.06	41	4	1	2	0	0		m	672.0	2382.0	693.0	2235.0	751.0	1926.0	774.0	1714.0	757.0	1636.0	5	
IY	0	TWENTY	438.0	2848.0	79.195	79.155	79.275	0.12	12	0	0	0	4	0			339.0	2733.0	427.0	2843.0	461.0	2814.0	414.0	2800.0	335.0	2767.0	3	
EY	1	EIGHT	504.0	2677.0	79.291	79.275	79.375	0.1	21	1	4	1	0	0			504.0	2679.0	501.0	2675.0	484.0	2700.0	451.0	2724.0	424.0	2708.0	4	
AW	1	NOW	839.0	1862.0	79.532	79.465	79.735	0.27	42	0	0	0	4	0			836.0	2153.0	815.0	1758.0	901.0	1447.0	510.0	727.0	485.0	728.0	5	
OW	1	SO	892.0	1397.0	79.877	79.865	79.915	0.05	63	0	0	0	3	0			892.0	1397.0	892.0	1397.0	782.0	1195.0	556.0	721.0	556.0	721.0	6	
AH	1	MUST	716.0	1306.0	80.065	80.045	80.105	0.06	6	3	4	1	2	3			734.0	1284.0	726.0	1276.0	719.0	1395.0	584.0	1423.0	567.0	1423.0	4	
IY	1	BE	377.0	2623.0	80.312	80.265	80.405	0.14	12	0	0	0	1	0			382.0	2131.0	381.0	2627.0	352.0	2637.0	372.0	2646.0	650.0	2048.0	5	
IH	0	COMING	646.0	1649.0	80.635	80.615	80.675	0.06	1	4	6	2	2	0			572.0	1547.0	584.0	1564.0	672.0	1780.0	690.0	2116.0	692.0	2138.0	5	
AH	1	UP	835.0	1592.0	80.748	80.725	80.795	0.07	6	1	1	1	0	0			800.0	1672.0	817.0	1642.0	842.0	1484.0	808.0	1155.0	798.0	990.0	6	
EY	1	MAY	652.0	2020.0	84.348	84.303	84.393	0.09	22	0	0	0	2	0			399.0	1761.0	427.0	2052.0	520.0	2511.0	501.0	2466.0	517.0	2450.0	5	
EH	1	AS	651.0	2015.0	84.416	84.393	84.463	0.07	2	3	4	2	0	0			672.0	2114.0	665.0	2068.0	629.0	1908.0	590.0	1800.0	580.0	1769.0	5	
AH	0	TO	448.0	1854.0	85.393	85.373	85.433	0.06	*	0	0	0	3	0			480.0	1906.0	472.0	1899.0	494.0	1769.0	516.0	1714.0	518.0	1710.0	5	
IH	0	IT	559.0	1640.0	85.473	85.433	85.553	0.12	1	1	4	1	0	0			553.0	1627.0	558.0	1628.0	556.0	1690.0	561.0	1752.0	557.0	1790.0	5	
AW	1	WOW	737.0	1406.0	89.02	88.966	89.226	0.26	42	0	0	0	9	0			704.0	1428.0	749.0	1348.0	722.0	1150.0	506.0	1142.0	416.0	1331.0	4	
OW	1	NO	716.0	1672.0	99.958	99.941	100.131	0.19	63	0	0	0	4	0			727.0	1610.0	730.0	1282.0	675.0	762.0	647.0	893.0	599.0	997.0	5	
AW	1	NOW	867.0	1686.0	100.283	100.221	100.551	0.33	42	0	0	0	4	0			870.0	1659.0	755.0	953.0	800.0	950.0	782.0	617.0	761.0	762.0	6	
AY	1	I	944.0	1348.0	100.717	100.66	100.86	0.2	41	0	0	0	0	0			912.0	1261.0	921.0	1217.0	607.0	884.0	680.0	1318.0	682.0	1589.0	6	
IH	1	LIVE	597.0	1523.0	100.983	100.94	101.07	0.13	1	3	2	2	7	0			528.0	1376.0	594.0	1520.0	606.0	1527.0	597.0	1501.0	546.0	1433.0	4	
IH	0	WITH	591.0	1317.0	101.277	101.26	101.31	0.05	1	3	3	1	9	0			592.0	1244.0	592.0	1244.0	584.0	1434.0	536.0	1581.0	536.0	1581.0	5	
AY	1	MY	829.0	1543.0	101.486	101.46	101.54	0.08	41	0	0	0	2	0			1137.0	2482.0	1054.0	2228.0	748.0	1563.0	703.0	1788.0	537.0	2145.0	5	
AH	1	HUSBAND	861.0	1741.0	101.62	101.59	101.68	0.09	6	3	4	2	0	4			856.0	1941.0	853.0	1781.0	846.0	1702.0	780.0	1655.0	709.0	1590.0	5	
