s33, y, m, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AY	1	MY	817.0	1370.0	2.533	2.498	2.568	0.07	41	0	0	0	2	0		s	379.0	918.0	534.0	954.0	787.0	1160.0	823.0	1496.0	823.0	1464.0	5	
EY	1	NAME	605.0	2107.0	2.64	2.618	2.728	0.11	21	4	1	2	4	0			598.0	2067.0	601.0	2120.0	580.0	2189.0	567.0	2214.0	553.0	2222.0	4	
IH	0	IS	543.0	1784.0	2.818	2.798	2.858	0.06	1	3	4	2	0	0			548.0	1796.0	548.0	1795.0	527.0	1764.0	484.0	1715.0	478.0	1715.0	4	
OW	2	OKAY	587.0	1691.0	13.95	13.918	14.048	0.13	62	1	6	1	0	1			716.0	1796.0	599.0	1661.0	658.0	1461.0	656.0	1336.0	552.0	1312.0	5	
EY	1	OKAY	732.0	1899.0	14.183	14.118	14.248	0.13	22	0	0	0	6	0			595.0	2039.0	710.0	1898.0	732.0	1899.0	738.0	1974.0	663.0	2146.0	4	
OW	1	OH	713.0	1187.0	31.687	31.646	31.816	0.17	63	0	0	0	0	0			698.0	1219.0	734.0	1200.0	757.0	1239.0	717.0	1293.0	644.0	1562.0	6	
IH	0	JUST	534.0	1855.0	31.903	31.886	31.936	0.05	1	3	4	1	5	3			507.0	1872.0	507.0	1872.0	569.0	1836.0	585.0	1783.0	585.0	1783.0	5	
OW	1	GOING	560.0	1497.0	32.813	32.793	32.873	0.08	62	0	0	0	6	1			532.0	1754.0	564.0	1456.0	600.0	972.0	829.0	1780.0	1008.0	2126.0	4	
IH	0	GOING	729.0	1237.0	32.893	32.873	32.933	0.06	1	4	6	2	0	0			718.0	1128.0	721.0	1141.0	712.0	1376.0	558.0	1202.0	536.0	1156.0	6	
AW	1	DOWN	722.0	1811.0	33.046	33.013	33.143	0.13	42	4	4	2	3	0			628.0	1732.0	739.0	1798.0	798.0	1629.0	808.0	1432.0	803.0	1215.0	6	
AY	1	LIKE	794.0	1857.0	33.271	33.253	33.353	0.1	47	1	6	1	7	0			794.0	1857.0	763.0	1094.0	727.0	1854.0	576.0	1913.0	455.0	2186.0	4	
OW	1	OH	750.0	1254.0	35.139	35.119	35.199	0.08	63	0	0	0	0	0			648.0	1362.0	750.0	1254.0	775.0	1036.0	829.0	904.0	842.0	843.0	6	
AY	1	I	864.0	812.0	35.195	35.199	35.349	0.15	41	0	0	0	0	0			864.0	808.0	836.0	960.0	827.0	1536.0	741.0	1864.0	611.0	1924.0	6	
IH	0	IT'S	529.0	925.0	41.809	41.792	41.842	0.05	1	1	4	1	0	3			518.0	1025.0	518.0	1025.0	605.0	1054.0	599.0	1222.0	599.0	1222.0	6	
AY	1	LIKE	685.0	1330.0	41.94	41.932	41.992	0.06	47	1	6	1	7	0			621.0	1059.0	631.0	1000.0	685.0	1330.0	580.0	1881.0	520.0	2004.0	6	
IH	0	IT'S	510.0	2109.0	42.049	42.032	42.082	0.05	1	1	4	1	0	3			490.0	2094.0	490.0	2094.0	534.0	2066.0	550.0	1989.0	550.0	1989.0	5	
AA	1	FALLING	773.0	859.0	42.282	42.252	42.342	0.09	5	5	4	2	1	1			724.0	858.0	762.0	859.0	805.0	848.0	804.0	817.0	759.0	800.0	5	
IH	0	FALLING	751.0	1317.0	42.415	42.392	42.462	0.07	1	4	6	2	7	0			745.0	1112.0	749.0	1196.0	742.0	1523.0	663.0	1686.0	599.0	1797.0	4	
OW	1	OH	629.0	1523.0	42.704	42.652	43.012	0.36	63	0	0	0	0	0			644.0	1504.0	595.0	1140.0	546.0	1470.0	581.0	1160.0	606.0	1362.0	6	
IH	0	IT	827.0	1876.0	43.052	43.012	43.132	0.12	1	1	4	1	0	0			836.0	1621.0	831.0	1843.0	784.0	1948.0	745.0	1909.0	871.0	1998.0	6	
IH	1	IT	466.0	1298.0	43.425	43.342	43.592	0.25	1	1	4	1	0	0			1015.0	2441.0	953.0	2855.0	751.0	2124.0	738.0	1929.0	755.0	1926.0	5	
OW	1	GO	783.0	1470.0	43.878	43.822	43.952	0.13	63	0	0	0	6	0			628.0	1838.0	727.0	1657.0	806.0	1386.0	882.0	1121.0	1010.0	1323.0	6	
UW	1	COOL	262.0	1067.0	46.874	46.857	46.907	0.05	72	5	4	2	6	0			237.0	1150.0	237.0	1150.0	329.0	974.0	479.0	864.0	479.0	864.0	6	
ER	1	PERFECT	531.0	1060.0	47.491	47.468	47.538	0.07	94	3	2	1	1	1			423.0	1082.0	452.0	1038.0	602.0	1145.0	569.0	1104.0	563.0	1077.0	5	
IH	2	PERFECT	655.0	1684.0	47.621	47.598	47.668	0.07	1	1	6	1	1	3			808.0	1686.0	669.0	1650.0	636.0	1746.0	609.0	1888.0	591.0	1918.0	6	
OW	2	OKAY	789.0	1691.0	76.036	76.008	76.138	0.13	62	1	6	1	0	1			711.0	1502.0	753.0	1611.0	695.0	1281.0	709.0	1153.0	627.0	990.0	6	
EY	1	OKAY	766.0	1935.0	76.253	76.178	76.328	0.15	22	0	0	0	6	0			545.0	1909.0	661.0	1931.0	766.0	1935.0	824.0	1944.0	798.0	1973.0	6	
OW	2	OKAY	659.0	1395.0	91.477	91.464	91.534	0.07	62	1	6	1	0	1			660.0	1409.0	651.0	1331.0	631.0	1092.0	631.0	1035.0	642.0	1071.0	6	
EY	1	OKAY	704.0	1986.0	91.624	91.574	91.704	0.13	22	0	0	0	6	0			461.0	1999.0	665.0	1958.0	670.0	2023.0	621.0	2085.0	581.0	2139.0	5	
AH	1	UH	806.0	1349.0	91.997	91.854	92.284	0.43	6	0	0	0	0	0			875.0	1546.0	806.0	1349.0	839.0	1323.0	868.0	1409.0	853.0	1492.0	5	
AY	1	MY	826.0	1592.0	92.379	92.354	92.414	0.06	41	0	0	0	2	0		s	804.0	1025.0	743.0	1040.0	814.0	1440.0	820.0	1710.0	818.0	1764.0	5	
EY	1	NAME	775.0	2030.0	92.466	92.454	92.514	0.06	21	4	1	2	4	0			765.0	1974.0	770.0	1989.0	752.0	2070.0	680.0	2046.0	676.0	2044.0	4	
AE	1	AM	688.0	1769.0	95.339	95.296	95.426	0.13	3	4	1	2	0	0			700.0	1689.0	682.0	1785.0	687.0	1786.0	754.0	1819.0	816.0	1742.0	6	
AH	0	AN	701.0	1667.0	95.503	95.486	95.536	0.05	*	4	4	2	0	0			653.0	1536.0	653.0	1536.0	732.0	1798.0	772.0	1824.0	772.0	1824.0	5	
AH	1	UNDERGRAD	797.0	1486.0	95.586	95.566	95.626	0.06	6	4	4	2	0	5			747.0	1469.0	766.0	1478.0	811.0	1475.0	807.0	1474.0	806.0	1477.0	6	
ER	0	UNDERGRAD	529.0	1455.0	95.723	95.706	95.756	0.05	94	1	6	2	3	1			526.0	1505.0	526.0	1505.0	532.0	1390.0	499.0	1295.0	499.0	1295.0	6	
AE	2	UNDERGRAD	851.0	1752.0	95.916	95.866	96.016	0.15	3	1	4	2	8	0			741.0	1700.0	839.0	1751.0	866.0	1751.0	817.0	1519.0	750.0	1835.0	5	
EY	1	MAJOR	684.0	2135.0	96.365	96.336	96.436	0.1	21	2	5	2	2	1			628.0	1909.0	684.0	2131.0	641.0	2233.0	517.0	1882.0	450.0	1252.0	5	
ER	0	MAJOR	506.0	1401.0	96.559	96.526	96.626	0.1	94	0	0	0	5	0			420.0	1618.0	491.0	1344.0	539.0	1401.0	558.0	1371.0	571.0	1278.0	6	
IH	0	IN	642.0	1944.0	96.646	96.626	96.686	0.06	1	4	4	2	0	0			640.0	1856.0	641.0	1876.0	617.0	2020.0	545.0	2066.0	541.0	2069.0	4	
ER	1	GERMAN	497.0	1249.0	96.866	96.836	96.926	0.09	94	4	1	2	5	1			587.0	1750.0	488.0	1322.0	564.0	1218.0	613.0	1190.0	574.0	1038.0	5	
AH	0	GERMAN	674.0	1575.0	96.986	96.966	97.026	0.06	*	4	4	2	2	0			722.0	1494.0	724.0	1524.0	726.0	1895.0	722.0	1904.0	709.0	1850.0	5	
AE	1	AND	722.0	1985.0	97.093	97.076	97.126	0.05	3	4	4	2	0	3			730.0	1825.0	730.0	1825.0	709.0	2066.0	679.0	2082.0	679.0	2082.0	6	
IH	1	HISTORY	530.0	2041.0	97.316	97.296	97.356	0.06	1	3	4	1	0	5			1000.0	2410.0	940.0	2365.0	505.0	1917.0	498.0	1814.0	490.0	1851.0	4	
IY	0	HISTORY	397.0	2274.0	97.643	97.576	97.776	0.2	12	0	0	0	7	0			442.0	1966.0	401.0	2252.0	401.0	2441.0	373.0	2606.0	379.0	2300.0	5	
IY	0	CURRENTLY	487.0	2004.0	98.103	98.086	98.136	0.05	12	0	0	0	8	0			495.0	1949.0	495.0	1949.0	470.0	2037.0	446.0	1959.0	446.0	1959.0	6	
ER	1	WORKING	570.0	1008.0	98.219	98.196	98.266	0.07	94	1	6	1	9	1			559.0	938.0	564.0	974.0	578.0	1161.0	554.0	1474.0	526.0	1558.0	4	
IH	0	WORKING	608.0	2357.0	98.363	98.346	98.396	0.05	1	4	6	2	6	0			558.0	2331.0	558.0	2331.0	638.0	2374.0	595.0	2517.0	595.0	2517.0	5	
AH	0	A	688.0	1759.0	98.533	98.516	98.566	0.05	*	0	0	0	0	0			688.0	1775.0	688.0	1775.0	696.0	1736.0	694.0	1731.0	694.0	1731.0	5	
IY	1	SENIOR	442.0	2538.0	98.716	98.696	98.756	0.06	11	4	4	2	3	1			623.0	2670.0	477.0	2646.0	424.0	2783.0	417.0	2994.0	418.0	3006.0	5	
ER	0	SENIOR	590.0	1722.0	98.863	98.836	98.916	0.08	94	0	0	0	9	0			555.0	1927.0	574.0	1805.0	621.0	1700.0	659.0	1662.0	670.0	1649.0	6	
AA	1	HONORS	748.0	1313.0	98.946	98.916	99.006	0.09	5	4	4	2	0	1			683.0	1300.0	733.0	1331.0	764.0	1130.0	768.0	1011.0	768.0	1007.0	5	
ER	0	HONORS	576.0	1857.0	99.083	99.056	99.136	0.08	94	3	4	2	4	0			591.0	1918.0	588.0	1889.0	537.0	1791.0	489.0	1868.0	476.0	1921.0	4	
IY	1	THESIS	429.0	2318.0	99.303	99.276	99.356	0.08	11	3	4	1	3	1			729.0	2424.0	427.0	2299.0	412.0	2407.0	396.0	2515.0	394.0	2542.0	4	
AH	0	THESIS	547.0	1797.0	99.486	99.456	99.546	0.09	*	3	4	1	3	0			641.0	1822.0	535.0	1797.0	592.0	1634.0	632.0	1389.0	579.0	844.0	6	
IH	0	IN	531.0	2275.0	100.157	100.14	100.19	0.05	1	4	4	2	0	0			500.0	2295.0	500.0	2295.0	569.0	2256.0	581.0	2178.0	581.0	2178.0	6	
IH	1	HISTORY	507.0	1825.0	100.357	100.34	100.39	0.05	1	3	4	1	0	5			493.0	1882.0	493.0	1882.0	522.0	1783.0	518.0	1779.0	518.0	1779.0	4	
ER	0	HISTORY	512.0	1411.0	100.597	100.57	100.65	0.08	94	0	0	0	3	1			473.0	1620.0	499.0	1430.0	527.0	1441.0	524.0	1574.0	521.0	1646.0	6	
IY	0	HISTORY	460.0	2173.0	100.693	100.65	100.78	0.13	12	0	0	0	7	0			486.0	1974.0	463.0	2146.0	453.0	2281.0	454.0	2519.0	447.0	2729.0	4	
AY	1	I	794.0	1718.0	101.115	101.096	101.146	0.05	41	0	0	0	0	0		m	1250.0	1735.0	1017.0	1755.0	803.0	1735.0	777.0	1731.0	762.0	1796.0	6	
IY	0	BE	381.0	2152.0	101.323	101.306	101.356	0.05	12	0	0	0	1	0			359.0	2086.0	359.0	2086.0	405.0	2306.0	396.0	2476.0	396.0	2476.0	4	
AE	1	GRADUATING	767.0	1610.0	101.496	101.466	101.556	0.09	3	2	5	2	8	2			696.0	1505.0	746.0	1575.0	794.0	1617.0	766.0	1353.0	731.0	1333.0	5	
UW	0	GRADUATING	498.0	1007.0	101.669	101.646	101.716	0.07	72	0	0	0	5	2			466.0	1124.0	479.0	1043.0	517.0	940.0	532.0	937.0	538.0	977.0	6	
EY	2	GRADUATING	603.0	1867.0	101.749	101.716	101.796	0.08	21	1	4	1	0	1			574.0	1394.0	593.0	1620.0	600.0	1954.0	569.0	2014.0	557.0	2008.0	6	
IH	0	GRADUATING	560.0	2121.0	101.843	101.826	101.876	0.05	1	4	6	2	3	0			540.0	2052.0	540.0	2052.0	595.0	2228.0	589.0	2018.0	589.0	2018.0	6	
EH	1	NEXT	754.0	2001.0	102.006	101.986	102.046	0.06	2	1	6	1	4	3			702.0	2007.0	716.0	2005.0	797.0	2001.0	818.0	2027.0	817.0	2029.0	5	
ER	0	QUARTER	656.0	1422.0	102.609	102.566	102.696	0.13	94	0	0	0	3	0			617.0	1457.0	658.0	1463.0	648.0	1360.0	649.0	1037.0	629.0	1127.0	6	
ER	0	AFTER	528.0	1536.0	103.195	103.175	103.235	0.06	94	0	0	0	3	0			719.0	1769.0	604.0	1686.0	572.0	1419.0	563.0	1327.0	562.0	1324.0	6	
AH	0	A	538.0	1372.0	103.252	103.235	103.285	0.05	*	0	0	0	0	0			549.0	1375.0	549.0	1375.0	517.0	1383.0	473.0	1399.0	473.0	1399.0	4	
AE	1	GRAND	750.0	2017.0	103.412	103.375	103.485	0.11	3	4	4	2	8	3			719.0	1852.0	747.0	1988.0	681.0	1818.0	582.0	1329.0	651.0	1522.0	6	
OW	1	TOTAL	812.0	1397.0	103.592	103.585	103.645	0.06	62	1	4	1	3	1			812.0	1397.0	794.0	1333.0	645.0	1014.0	571.0	896.0	567.0	888.0	6	
AH	0	OF	615.0	1026.0	103.765	103.745	103.805	0.06	*	3	2	2	0	0			587.0	946.0	595.0	966.0	622.0	1115.0	584.0	1163.0	580.0	1163.0	5	
IH	1	SIX	549.0	1962.0	104.032	104.015	104.065	0.05	1	1	6	1	3	3			797.0	2187.0	797.0	2187.0	551.0	1961.0	522.0	2077.0	522.0	2077.0	5	
IH	1	YEARS	446.0	2377.0	104.448	104.395	104.555	0.16	14	6	4	2	9	3			369.0	2555.0	438.0	2392.0	473.0	2279.0	494.0	2128.0	523.0	1985.0	5	
AH	0	AN	587.0	1569.0	104.892	104.875	104.925	0.05	*	4	4	2	0	0			555.0	1624.0	555.0	1624.0	696.0	1593.0	668.0	1331.0	668.0	1331.0	5	
AH	1	UNDERGRAD	769.0	1413.0	104.985	104.965	105.025	0.06	6	4	4	2	0	5			711.0	1395.0	734.0	1407.0	797.0	1428.0	788.0	1443.0	786.0	1443.0	5	
ER	0	UNDERGRAD	583.0	1587.0	105.128	105.105	105.175	0.07	94	1	6	2	3	1			588.0	1675.0	583.0	1623.0	579.0	1510.0	544.0	1433.0	532.0	1413.0	6	
AE	2	UNDERGRAD	778.0	1876.0	105.372	105.305	105.505	0.2	3	1	4	2	8	0			758.0	2042.0	775.0	1886.0	817.0	1910.0	836.0	1988.0	787.0	1887.0	5	
AE	1	AN	766.0	1489.0	106.029	105.986	106.116	0.13	3	4	4	2	0	0			753.0	1720.0	757.0	1531.0	810.0	1550.0	833.0	1542.0	838.0	1596.0	6	
EH	1	IMPRESSIVE	836.0	1646.0	106.453	106.426	106.506	0.08	2	3	4	1	8	1			858.0	1553.0	847.0	1634.0	824.0	1634.0	817.0	1712.0	805.0	1761.0	4	
IH	0	IMPRESSIVE	607.0	1759.0	106.679	106.626	106.786	0.16	1	3	2	2	3	0			493.0	1684.0	604.0	1766.0	603.0	1671.0	598.0	1450.0	587.0	1396.0	5	
AH	1	UH	707.0	1504.0	107.119	107.036	107.286	0.25	6	0	0	0	0	0			724.0	1496.0	707.0	1497.0	703.0	1440.0	686.0	1552.0	681.0	1578.0	6	
AH	1	SOMEWHAT	808.0	1444.0	107.433	107.416	107.466	0.05	6	4	1	2	3	1			784.0	1518.0	784.0	1518.0	797.0	1305.0	666.0	1106.0	666.0	1106.0	5	
AH	1	SOMEWHAT	724.0	1078.0	107.549	107.526	107.596	0.07	6	1	4	1	9	0			690.0	936.0	706.0	994.0	745.0	1259.0	726.0	1525.0	714.0	1567.0	5	
IH	0	DISTURBING	462.0	1739.0	108.197	108.18	108.23	0.05	1	3	4	1	3	5			715.0	2496.0	715.0	2496.0	457.0	1800.0	629.0	2057.0	629.0	2057.0	5	
ER	1	DISTURBING	603.0	1500.0	108.457	108.41	108.55	0.14	94	1	1	2	3	1			520.0	1742.0	597.0	1539.0	594.0	1309.0	565.0	1244.0	540.0	1096.0	5	
IH	0	DISTURBING	599.0	1828.0	108.62	108.59	108.68	0.09	1	4	6	2	1	0			768.0	1671.0	560.0	1710.0	660.0	1946.0	597.0	2126.0	532.0	2380.0	4	
IH	1	SIX	567.0	1807.0	108.867	108.85	108.9	0.05	1	1	6	1	3	3			735.0	2129.0	735.0	2129.0	552.0	1887.0	522.0	1993.0	522.0	1993.0	5	
EH	1	AS	649.0	1543.0	109.377	109.34	109.45	0.11	2	3	4	2	0	0			529.0	1179.0	635.0	1452.0	626.0	1684.0	570.0	1921.0	512.0	1956.0	6	
AH	0	AN	667.0	2234.0	109.537	109.51	109.59	0.08	*	4	4	2	0	0			1393.0	4246.0	1577.0	nan	804.0	nan	717.0	2839.0	707.0	2888.0	4	
AH	1	UNDERGRAD	731.0	1554.0	109.657	109.64	109.69	0.05	6	4	4	2	0	5			710.0	1526.0	710.0	1526.0	747.0	1621.0	744.0	1645.0	744.0	1645.0	6	
AE	2	UNDERGRAD	766.0	1792.0	109.93	109.88	110.03	0.15	3	1	4	2	8	0			689.0	1722.0	754.0	1803.0	815.0	1767.0	788.0	1578.0	796.0	1839.0	5	
AA	1	AH	893.0	1234.0	110.605	110.428	110.958	0.53	5	0	0	0	0	0			903.0	1276.0	893.0	1233.0	882.0	1143.0	1036.0	1829.0	915.0	1761.0	6	
AY	1	I	766.0	1982.0	111.022	110.988	111.058	0.07	41	0	0	0	0	0		m	1826.0	3292.0	1948.0	3915.0	1238.0	nan	1295.0	2535.0	1757.0	2990.0	4	
IH	0	IN	581.0	1875.0	111.218	111.198	111.258	0.06	1	4	4	2	0	0			482.0	1745.0	507.0	1792.0	689.0	1926.0	672.0	1705.0	661.0	1654.0	6	
ER	1	GERMAN	583.0	1592.0	111.378	111.358	111.418	0.06	94	4	1	2	5	1			532.0	1731.0	547.0	1703.0	632.0	1444.0	630.0	1161.0	625.0	1144.0	6	
IH	0	VILLAGE	740.0	1484.0	111.785	111.758	111.838	0.08	1	2	5	2	7	0			712.0	1231.0	731.0	1376.0	708.0	1590.0	653.0	1577.0	639.0	1552.0	5	
AH	1	UH	903.0	1443.0	114.285	114.158	114.538	0.38	6	0	0	0	0	0			882.0	1649.0	902.0	1437.0	880.0	1383.0	913.0	1487.0	962.0	1671.0	5	
AY	1	I	1000.0	1495.0	116.268	116.241	116.361	0.12	41	0	0	0	0	0		s	1091.0	2038.0	992.0	1480.0	957.0	1580.0	917.0	1750.0	874.0	1803.0	5	
AY	1	LIKE	763.0	1267.0	116.459	116.441	116.511	0.07	47	1	6	1	7	0			618.0	852.0	708.0	974.0	760.0	1346.0	671.0	1824.0	593.0	2065.0	5	
IH	0	IT	496.0	2177.0	116.618	116.601	116.651	0.05	1	1	4	1	0	0			595.0	2317.0	595.0	2317.0	532.0	2127.0	572.0	2077.0	572.0	2077.0	4	
IY	1	HERE	454.0	2379.0	116.764	116.731	116.831	0.1	14	6	4	2	0	0			893.0	2695.0	445.0	2421.0	476.0	2238.0	553.0	2124.0	641.0	2111.0	4	
UW	1	GREW	461.0	1078.0	118.446	118.439	118.519	0.08	73	0	0	0	8	0			461.0	1078.0	468.0	1067.0	511.0	1057.0	584.0	1043.0	607.0	1020.0	5	
AH	1	UP	732.0	1152.0	118.536	118.519	118.57	0.051	6	1	1	1	0	0			722.0	1123.0	722.0	1123.0	736.0	1184.0	720.0	1169.0	720.0	1169.0	6	
IY	1	HERE	459.0	2163.0	118.75	118.71	118.829	0.119	14	6	4	2	0	0			1283.0	2733.0	456.0	2184.0	475.0	2095.0	521.0	2038.0	559.0	1961.0	4	
AY	1	LIKE	826.0	1284.0	119.518	119.491	119.591	0.1	47	1	6	1	7	0		s	615.0	701.0	781.0	1024.0	822.0	1460.0	705.0	1567.0	574.0	1573.0	5	
IH	0	IT	526.0	2189.0	119.681	119.661	119.721	0.06	1	1	4	1	0	0			1415.0	nan	1228.0	nan	563.0	2956.0	585.0	2921.0	584.0	2899.0	4	
IY	1	HERE	435.0	2347.0	119.818	119.771	119.911	0.14	14	6	4	2	0	0			909.0	2557.0	413.0	2321.0	496.0	2379.0	552.0	2165.0	580.0	2039.0	4	
AH	1	UH	796.0	1588.0	120.465	120.375	120.645	0.27	6	0	0	0	0	0			748.0	1408.0	795.0	1585.0	786.0	1414.0	781.0	1551.0	835.0	1692.0	6	
AY	1	I	784.0	1611.0	121.335	121.327	121.397	0.07	41	0	0	0	0	0		s	833.0	1591.0	779.0	1589.0	773.0	1649.0	757.0	1784.0	672.0	1722.0	6	
IH	1	THINK	587.0	2026.0	121.484	121.467	121.517	0.05	1	4	6	2	3	3			628.0	2022.0	628.0	2022.0	661.0	2090.0	742.0	2211.0	742.0	2211.0	6	
AH	0	A	474.0	1410.0	121.937	121.917	121.977	0.06	*	0	0	0	0	0			445.0	1507.0	455.0	1467.0	492.0	1543.0	467.0	1612.0	460.0	1602.0	5	
IH	1	BIG	529.0	1985.0	122.084	122.057	122.137	0.08	1	1	6	2	1	0			475.0	1806.0	516.0	1930.0	496.0	1639.0	441.0	2081.0	430.0	2234.0	6	
IH	1	CITY	520.0	1910.0	122.374	122.347	122.427	0.08	1	1	4	1	3	1			1053.0	2490.0	544.0	2040.0	508.0	1976.0	514.0	1987.0	506.0	1954.0	5	
IY	0	CITY	432.0	2467.0	122.534	122.467	122.667	0.2	12	0	0	0	3	0			447.0	2288.0	432.0	2456.0	436.0	2511.0	435.0	2463.0	415.0	2546.0	4	
AE	1	HAVING	985.0	1787.0	124.614	124.591	124.661	0.07	3	3	2	2	0	1			944.0	1580.0	960.0	1576.0	997.0	1823.0	772.0	1243.0	729.0	988.0	6	
IH	0	HAVING	537.0	2059.0	124.741	124.721	124.781	0.06	1	4	6	2	1	0			1124.0	nan	957.0	nan	383.0	2300.0	427.0	2445.0	428.0	2445.0	4	
IH	1	BEEN	518.0	1943.0	124.911	124.891	124.951	0.06	1	4	4	2	1	0			506.0	1935.0	508.0	1938.0	523.0	1914.0	542.0	1855.0	547.0	1853.0	6	
AH	0	TO	687.0	1663.0	125.058	125.041	125.091	0.05	*	0	0	0	3	0			663.0	1836.0	663.0	1836.0	677.0	1641.0	718.0	1534.0	718.0	1534.0	6	
AH	1	OTHER	691.0	1262.0	125.111	125.091	125.151	0.06	6	3	3	2	0	1			708.0	1350.0	705.0	1328.0	673.0	1195.0	640.0	1203.0	638.0	1204.0	5	
ER	0	OTHER	540.0	1545.0	125.238	125.211	125.291	0.08	94	0	0	0	3	0			545.0	1424.0	543.0	1549.0	532.0	1444.0	522.0	1319.0	506.0	1231.0	6	
IH	1	BIG	535.0	2108.0	125.388	125.361	125.441	0.08	1	1	6	2	1	0			932.0	2642.0	526.0	2086.0	536.0	2244.0	712.0	2708.0	1293.0	2994.0	3	
IH	1	CITIES	475.0	1778.0	125.618	125.601	125.651	0.05	1	1	4	1	3	1			474.0	1771.0	474.0	1771.0	501.0	1837.0	506.0	1885.0	506.0	1885.0	5	
IY	0	CITIES	408.0	2244.0	125.734	125.691	125.821	0.13	11	3	4	2	3	0			417.0	1551.0	406.0	2003.0	401.0	2248.0	394.0	2083.0	395.0	2213.0	6	
IH	0	IT	489.0	1805.0	125.934	125.911	125.981	0.07	1	1	4	1	0	0			477.0	1786.0	487.0	1787.0	488.0	1837.0	504.0	1908.0	500.0	1894.0	5	
IY	1	FEELS	427.0	2150.0	126.332	126.305	126.385	0.08	11	5	4	2	1	3			545.0	2257.0	426.0	2165.0	426.0	2134.0	463.0	2082.0	499.0	2007.0	4	
AY	1	LIKE	773.0	1450.0	126.782	126.745	126.835	0.09	47	1	6	1	7	0			606.0	773.0	716.0	999.0	773.0	1432.0	713.0	1812.0	596.0	2064.0	4	
AE	1	THAT	811.0	1739.0	126.988	126.935	127.095	0.16	3	1	4	1	3	0			625.0	1611.0	791.0	1732.0	847.0	1760.0	859.0	1777.0	853.0	1866.0	4	
EH	1	THEN	641.0	1624.0	127.255	127.225	127.315	0.09	2	4	4	2	3	0			509.0	1502.0	615.0	1623.0	575.0	1127.0	622.0	1622.0	626.0	1817.0	5	
AO	1	SMALL	671.0	806.0	127.795	127.775	127.835	0.06	53	5	4	2	2	0			627.0	798.0	635.0	800.0	687.0	795.0	699.0	771.0	701.0	768.0	6	
AW	1	TOWNS	819.0	1752.0	127.99	127.965	128.125	0.16	42	4	4	2	3	3			784.0	1745.0	859.0	1807.0	835.0	1658.0	881.0	1618.0	837.0	1202.0	5	
IH	0	BEEN	599.0	2054.0	129.63	129.6	129.69	0.09	1	4	4	2	1	0			1039.0	2524.0	537.0	2044.0	507.0	1943.0	495.0	1931.0	476.0	1920.0	4	
UW	1	TO	528.0	1808.0	129.867	129.86	129.94	0.08	73	0	0	0	3	0			528.0	1808.0	407.0	1718.0	456.0	1482.0	465.0	1158.0	470.0	1087.0	6	
AH	0	OF	530.0	965.0	129.97	129.94	130.03	0.09	*	3	2	2	0	0			504.0	987.0	520.0	969.0	556.0	960.0	537.0	951.0	494.0	926.0	6	
AO	1	COURSE	514.0	1079.0	130.177	130.16	130.21	0.05	64	6	4	2	6	3			635.0	1304.0	635.0	1304.0	480.0	838.0	546.0	823.0	546.0	823.0	5	
AY	1	MY	854.0	1619.0	134.425	134.406	134.486	0.08	41	0	0	0	2	0		s	442.0	918.0	778.0	1203.0	848.0	1801.0	679.0	1477.0	538.0	1524.0	6	
IY	1	THESIS	393.0	2505.0	134.626	134.596	134.686	0.09	11	3	4	1	3	1			406.0	2277.0	396.0	2454.0	389.0	2567.0	397.0	2458.0	397.0	2319.0	5	
AH	0	THESIS	469.0	1846.0	134.789	134.766	134.836	0.07	*	3	4	1	3	0			905.0	2404.0	653.0	2152.0	451.0	1854.0	507.0	1880.0	766.0	2158.0	5	
AA	1	ON	889.0	1311.0	135.073	135.036	135.146	0.11	5	4	4	2	0	0			764.0	1251.0	896.0	1314.0	857.0	1284.0	848.0	1301.0	849.0	1381.0	5	
ER	1	GERMANS	554.0	1551.0	135.973	135.936	136.046	0.11	94	4	1	2	5	1			450.0	1741.0	541.0	1633.0	597.0	1403.0	667.0	1342.0	577.0	1124.0	6	
AH	0	GERMANS	561.0	1896.0	136.119	136.096	136.166	0.07	*	4	4	2	2	3			679.0	1836.0	609.0	1822.0	578.0	1909.0	590.0	1858.0	595.0	1808.0	5	
OW	1	THOSE	556.0	1362.0	136.417	136.406	136.466	0.06	62	3	4	2	3	0			556.0	1362.0	536.0	1348.0	530.0	1157.0	527.0	1515.0	521.0	1523.0	5	
ER	0	ARE	451.0	1388.0	136.603	136.586	136.636	0.05	94	0	0	0	0	0			443.0	1275.0	443.0	1275.0	460.0	1507.0	458.0	1558.0	458.0	1558.0	5	
AH	0	THE	430.0	1798.0	136.703	136.686	136.736	0.05	*	0	0	0	3	0			433.0	1772.0	433.0	1772.0	420.0	1764.0	392.0	1649.0	392.0	1649.0	5	
ER	1	GERMANS	590.0	1499.0	136.853	136.826	136.906	0.08	94	4	1	2	5	1			490.0	1896.0	556.0	1633.0	663.0	1371.0	742.0	1218.0	741.0	1113.0	6	
AH	0	GERMANS	739.0	1272.0	136.966	136.946	137.006	0.06	*	4	4	2	2	3			742.0	1145.0	741.0	1165.0	736.0	1364.0	650.0	1170.0	623.0	1129.0	6	
