s16, o, f, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
OW	1	GO	577.0	1452.0	37.828	37.795	38.095	0.3	63	0	0	0	6	0			628.0	1517.0	598.0	1330.0	520.0	1161.0	518.0	1042.0	461.0	978.0	6	
AA	1	PROBABLY	747.0	1143.0	39.427	39.41	39.46	0.05	5	1	1	2	8	1			752.0	1147.0	752.0	1147.0	730.0	1135.0	687.0	1092.0	687.0	1092.0	5	
IY	0	PROBABLY	474.0	1747.0	39.547	39.53	39.58	0.05	12	0	0	0	8	0			482.0	1684.0	482.0	1684.0	463.0	1819.0	444.0	1907.0	444.0	1907.0	5	
UW	1	DO	376.0	1974.0	39.647	39.64	39.72	0.08	73	0	0	0	3	0			376.0	1974.0	381.0	1942.0	377.0	1814.0	376.0	1744.0	375.0	1725.0	5	
AH	1	SOMETHING	668.0	1510.0	39.813	39.79	39.86	0.07	6	4	1	2	3	4			905.0	1844.0	688.0	1611.0	746.0	1499.0	641.0	1290.0	601.0	1233.0	5	
IH	0	SOMETHING	729.0	1685.0	39.957	39.94	39.99	0.05	1	4	6	2	3	0			724.0	1641.0	724.0	1641.0	724.0	1760.0	695.0	1920.0	695.0	1920.0	4	
EH	1	ELSE	748.0	1770.0	40.057	40.02	40.13	0.11	2	5	4	2	0	3			718.0	2011.0	749.0	1817.0	769.0	1712.0	764.0	1491.0	695.0	1251.0	6	
AH	1	ANOTHER	701.0	1555.0	40.463	40.44	40.51	0.07	6	3	3	2	4	1			671.0	1516.0	692.0	1528.0	697.0	1603.0	616.0	1239.0	616.0	1222.0	6	
ER	0	ANOTHER	593.0	1482.0	40.563	40.54	40.61	0.07	94	0	0	0	3	0			595.0	1430.0	594.0	1453.0	573.0	1493.0	530.0	1532.0	517.0	1562.0	5	
EH	1	TWENTY	807.0	1100.0	40.78	40.76	40.82	0.06	2	4	4	2	9	1			783.0	1029.0	782.0	1039.0	841.0	1191.0	803.0	1388.0	794.0	1400.0	4	
IY	0	TWENTY	492.0	2495.0	40.89	40.85	40.97	0.12	12	0	0	0	4	0			592.0	2177.0	515.0	2427.0	439.0	2638.0	408.0	2618.0	406.0	2594.0	4	
IH	1	YEARS	463.0	2118.0	41.02	41.0	41.06	0.06	14	6	4	2	9	3			486.0	2292.0	478.0	2271.0	468.0	2019.0	504.0	1955.0	508.0	1953.0	4	
OW	1	OH	805.0	1201.0	44.348	44.335	44.505	0.17	63	0	0	0	0	0			804.0	1168.0	622.0	1020.0	569.0	896.0	583.0	905.0	578.0	998.0	5	
OW	1	NO	754.0	1480.0	44.66	44.615	44.835	0.22	63	0	0	0	4	0			471.0	1464.0	503.0	1374.0	456.0	1251.0	418.0	1024.0	435.0	943.0	6	
OW	1	NO	619.0	1573.0	45.764	45.752	45.802	0.05	63	0	0	0	4	0			619.0	1573.0	619.0	1573.0	647.0	1576.0	637.0	1583.0	637.0	1583.0	5	
EY	1	THEY	536.0	1890.0	45.886	45.862	45.912	0.05	22	0	0	0	3	0			516.0	1824.0	516.0	1824.0	535.0	1892.0	518.0	1864.0	518.0	1864.0	5	
UW	1	MOVE	458.0	1334.0	46.019	45.992	46.072	0.08	72	3	2	2	2	0			387.0	1277.0	431.0	1314.0	491.0	1380.0	487.0	1369.0	474.0	1358.0	5	
ER	0	AROUND	468.0	1238.0	46.285	46.252	46.352	0.1	94	0	0	0	0	1			532.0	1587.0	490.0	1315.0	417.0	1038.0	477.0	1064.0	611.0	1226.0	6	
AW	1	AROUND	761.0	1517.0	46.37	46.352	46.422	0.07	42	4	4	2	7	3			763.0	1479.0	762.0	1510.0	768.0	1550.0	739.0	1455.0	737.0	1447.0	6	
AO	1	ALL	699.0	973.0	46.539	46.522	46.572	0.05	53	5	4	2	0	0			705.0	993.0	705.0	993.0	702.0	974.0	711.0	948.0	711.0	948.0	5	
AY	1	TIME	832.0	1458.0	46.799	46.792	46.872	0.08	41	4	1	2	3	0		m	781.0	1575.0	773.0	1593.0	751.0	1375.0	843.0	1544.0	765.0	1504.0	5	
EH	1	WHEN	586.0	1204.0	47.762	47.745	47.795	0.05	2	4	4	2	9	0			594.0	1138.0	594.0	1138.0	570.0	1339.0	537.0	1589.0	537.0	1589.0	5	
IY	1	TEACH	410.0	2514.0	48.105	48.085	48.145	0.06	11	2	5	1	3	0			388.0	2516.0	390.0	2517.0	425.0	2491.0	423.0	2419.0	422.0	2411.0	5	
IH	1	KIDS	502.0	2091.0	48.398	48.375	48.445	0.07	1	1	4	2	6	3			484.0	2144.0	486.0	2126.0	510.0	2015.0	501.0	1903.0	494.0	1878.0	5	
IH	0	WITH	550.0	1345.0	48.632	48.615	48.665	0.05	1	3	3	1	9	0			546.0	1323.0	546.0	1323.0	552.0	1376.0	542.0	1383.0	542.0	1383.0	5	
ER	1	LEARNING	616.0	1159.0	48.832	48.805	48.885	0.08	94	4	4	2	7	1			590.0	1120.0	601.0	1139.0	624.0	1207.0	578.0	1291.0	543.0	1349.0	6	
IH	0	DISABILITIES	577.0	1684.0	49.095	49.075	49.135	0.06	1	3	4	1	3	2			565.0	1727.0	567.0	1722.0	581.0	1630.0	554.0	1535.0	551.0	1530.0	5	
AH	0	DISABILITIES	472.0	1423.0	49.232	49.215	49.265	0.05	*	1	1	2	3	2			545.0	1505.0	545.0	1505.0	494.0	1395.0	498.0	1383.0	498.0	1383.0	6	
AH	0	DISABILITIES	651.0	1177.0	49.545	49.525	49.585	0.06	*	1	4	1	7	1			643.0	1101.0	645.0	1110.0	652.0	1261.0	639.0	1365.0	638.0	1370.0	5	
IY	0	DISABILITIES	462.0	2281.0	49.662	49.615	49.755	0.14	11	3	4	2	3	0			502.0	1774.0	471.0	2199.0	410.0	2401.0	519.0	2429.0	467.0	2451.0	5	
EY	1	THEY	668.0	1933.0	50.535	50.522	50.612	0.09	22	0	0	0	3	0			668.0	1933.0	606.0	1974.0	584.0	2131.0	524.0	2236.0	470.0	2219.0	5	
UW	1	MOVE	457.0	1399.0	50.749	50.702	50.842	0.14	72	3	2	2	2	0			400.0	1243.0	457.0	1393.0	455.0	1390.0	462.0	1423.0	454.0	1389.0	6	
UW	1	YOU	435.0	1790.0	51.092	51.062	51.152	0.09	72	0	0	0	9	0			424.0	1941.0	432.0	1837.0	445.0	1712.0	452.0	1669.0	451.0	1658.0	5	
AH	0	TO	475.0	1352.0	51.219	51.202	51.252	0.05	*	0	0	0	3	0			470.0	1405.0	470.0	1405.0	486.0	1254.0	487.0	1089.0	487.0	1089.0	5	
EH	1	WHERE	561.0	1007.0	51.349	51.332	51.382	0.05	2	6	4	2	9	0			553.0	960.0	553.0	960.0	568.0	1079.0	574.0	1204.0	574.0	1204.0	5	
AA	2	POPULATION	759.0	1044.0	51.685	51.662	51.732	0.07	5	1	1	1	1	2			865.0	1480.0	786.0	1236.0	806.0	1067.0	812.0	1091.0	802.0	1092.0	5	
AH	0	POPULATION	424.0	1875.0	51.889	51.872	51.922	0.05	*	5	4	2	9	2			421.0	1934.0	421.0	1934.0	414.0	1774.0	389.0	1663.0	389.0	1663.0	5	
EY	1	POPULATION	592.0	1744.0	51.989	51.972	52.072	0.1	21	3	5	1	7	1			590.0	1696.0	585.0	1840.0	531.0	2077.0	441.0	2234.0	411.0	2307.0	5	
IH	1	IS	548.0	1928.0	52.392	52.322	52.532	0.21	1	3	4	2	0	0			509.0	1916.0	549.0	1924.0	569.0	1823.0	583.0	1697.0	593.0	1572.0	5	
AH	1	RATHER	720.0	1412.0	53.635	53.605	53.695	0.09	6	3	3	2	7	1			693.0	1151.0	717.0	1406.0	701.0	1430.0	627.0	1465.0	585.0	1480.0	6	
ER	0	RATHER	546.0	1638.0	53.778	53.755	53.825	0.07	94	0	0	0	3	0			535.0	1630.0	541.0	1632.0	550.0	1643.0	539.0	1626.0	534.0	1619.0	4	
AH	0	THAN	532.0	1573.0	53.905	53.885	53.945	0.06	*	4	4	2	3	0			474.0	1622.0	475.0	1608.0	582.0	1578.0	600.0	1561.0	599.0	1561.0	5	
UW	1	MOVE	468.0	1413.0	54.115	54.085	54.175	0.09	72	3	2	2	2	0			428.0	1358.0	460.0	1407.0	472.0	1415.0	444.0	1403.0	435.0	1424.0	5	
IH	1	KIDS	478.0	1993.0	54.465	54.445	54.505	0.06	1	1	4	2	6	3			448.0	2069.0	449.0	2059.0	510.0	1925.0	521.0	1825.0	520.0	1818.0	5	
UW	1	YOU	452.0	2000.0	55.018	54.985	55.085	0.1	72	0	0	0	9	0			469.0	2063.0	460.0	2008.0	441.0	1923.0	465.0	1707.0	476.0	1620.0	5	
OW	1	SO	654.0	1379.0	55.405	55.381	55.491	0.11	63	0	0	0	3	0			993.0	2064.0	959.0	1300.0	863.0	1714.0	900.0	1711.0	810.0	1515.0	5	
AE	1	YEAH	714.0	1833.0	55.671	55.611	55.791	0.18	3	0	0	0	9	0			570.0	2119.0	695.0	1877.0	778.0	1619.0	822.0	1476.0	707.0	1321.0	5	
AY	1	I'VE	847.0	1272.0	55.885	55.821	55.951	0.13	41	3	2	2	0	0			784.0	1206.0	891.0	1264.0	861.0	1241.0	829.0	1360.0	801.0	1607.0	6	
IH	0	BEEN	559.0	1750.0	56.068	56.051	56.101	0.05	1	4	4	2	1	0			525.0	1697.0	525.0	1697.0	598.0	1809.0	609.0	1834.0	609.0	1834.0	5	
IH	0	IN	531.0	1814.0	56.171	56.141	56.231	0.09	1	4	4	2	0	0			493.0	1779.0	526.0	1795.0	533.0	1837.0	536.0	1809.0	521.0	1766.0	4	
AH	1	COLUMBUS	774.0	1050.0	56.821	56.788	56.888	0.1	6	4	1	2	7	4			712.0	939.0	770.0	1025.0	753.0	1064.0	695.0	1032.0	636.0	997.0	6	
AH	0	COLUMBUS	623.0	1538.0	57.051	57.008	57.138	0.13	*	3	4	1	1	0			590.0	1422.0	624.0	1519.0	612.0	1586.0	588.0	1622.0	464.0	1616.0	5	
AE	1	AND	755.0	2040.0	57.549	57.502	57.642	0.14	3	4	4	2	0	3			686.0	2081.0	737.0	2048.0	725.0	1867.0	646.0	1792.0	611.0	1726.0	5	
ER	1	WORTHINGTON	540.0	1118.0	57.919	57.892	57.972	0.08	94	3	3	2	9	2			521.0	950.0	531.0	1034.0	550.0	1283.0	545.0	1417.0	535.0	1446.0	6	
IH	0	WORTHINGTON	498.0	1852.0	58.029	58.012	58.062	0.05	1	4	6	2	3	4			484.0	1798.0	484.0	1798.0	509.0	1897.0	505.0	1914.0	505.0	1914.0	5	
ER	0	ARE	537.0	1462.0	58.342	58.312	58.402	0.09	94	0	0	0	0	0			511.0	1481.0	532.0	1477.0	556.0	1436.0	595.0	1432.0	592.0	1398.0	5	
AH	0	THE	498.0	1508.0	58.472	58.452	58.512	0.06	*	0	0	0	3	0			490.0	1581.0	491.0	1555.0	504.0	1535.0	480.0	1608.0	477.0	1616.0	4	
UW	1	TWO	516.0	1960.0	58.629	58.622	58.672	0.05	73	0	0	0	3	0			516.0	1960.0	516.0	1960.0	398.0	1895.0	403.0	1880.0	403.0	1880.0	5	
IH	1	SYSTEMS	469.0	1565.0	58.839	58.822	58.872	0.05	1	3	4	1	3	4			1141.0	2458.0	1141.0	2458.0	722.0	1874.0	567.0	1619.0	567.0	1619.0	5	
AH	0	SYSTEMS	612.0	1422.0	59.049	59.032	59.082	0.05	*	4	1	2	3	3			691.0	1586.0	691.0	1586.0	636.0	1401.0	609.0	1381.0	609.0	1381.0	5	
AY	1	I'VE	755.0	1437.0	59.277	59.232	59.322	0.09	41	3	2	2	0	0		s	969.0	2171.0	578.0	1200.0	731.0	1323.0	747.0	1501.0	708.0	1620.0	5	
IH	0	BEEN	590.0	2047.0	59.485	59.462	59.532	0.07	1	4	4	2	1	0			548.0	2001.0	567.0	2028.0	631.0	2032.0	634.0	1961.0	619.0	1929.0	5	
IH	0	IN	739.0	1859.0	59.595	59.562	59.662	0.1	1	4	4	2	0	0			677.0	1824.0	726.0	1842.0	755.0	1857.0	643.0	1801.0	513.0	1743.0	5	
OW	1	NO	618.0	1539.0	60.517	60.485	60.615	0.13	63	0	0	0	4	0			574.0	1656.0	645.0	1517.0	671.0	1513.0	637.0	1525.0	574.0	1505.0	5	
OW	1	THOUGH	553.0	1526.0	60.667	60.645	60.735	0.09	63	0	0	0	3	0			548.0	1505.0	554.0	1530.0	564.0	1590.0	559.0	1555.0	546.0	1523.0	5	
IH	1	WITHIN	548.0	2251.0	60.928	60.885	61.015	0.13	1	4	4	2	3	0			622.0	2135.0	535.0	2227.0	603.0	2292.0	636.0	2119.0	592.0	1942.0	4	
OW	1	THOSE	647.0	1733.0	61.154	61.135	61.265	0.13	62	3	4	2	3	0			628.0	1733.0	661.0	1696.0	647.0	1592.0	548.0	1387.0	501.0	1566.0	6	
EY	1	THEY	642.0	1807.0	61.863	61.845	61.905	0.06	22	0	0	0	3	0			635.0	1736.0	637.0	1747.0	621.0	1956.0	547.0	2161.0	541.0	2175.0	5	
UW	1	MOVE	464.0	1387.0	62.215	62.185	62.275	0.09	72	3	2	2	2	0			411.0	1267.0	453.0	1366.0	467.0	1403.0	453.0	1373.0	439.0	1314.0	5	
ER	0	AROUND	470.0	1020.0	62.505	62.455	62.605	0.15	94	0	0	0	0	1			518.0	1427.0	484.0	1046.0	386.0	920.0	433.0	921.0	634.0	1234.0	6	
AW	1	AROUND	789.0	1666.0	62.634	62.605	62.755	0.15	42	4	4	2	7	3			746.0	1598.0	820.0	1679.0	727.0	1222.0	614.0	981.0	756.0	1098.0	6	
UW	1	SCHOOL	440.0	819.0	63.268	63.245	63.315	0.07	72	5	4	2	6	0			437.0	854.0	441.0	838.0	435.0	784.0	435.0	763.0	440.0	764.0	6	
AH	0	TO	516.0	1265.0	63.412	63.395	63.445	0.05	*	0	0	0	3	0			514.0	1270.0	514.0	1270.0	516.0	1269.0	526.0	1401.0	526.0	1401.0	4	
AH	0	THE	483.0	1487.0	64.68	64.657	64.727	0.07	*	0	0	0	3	0			468.0	1515.0	480.0	1497.0	485.0	1469.0	487.0	1484.0	482.0	1492.0	6	
EY	1	SAME	700.0	1895.0	64.899	64.857	64.987	0.13	21	4	1	2	3	0			605.0	1626.0	699.0	1855.0	653.0	2128.0	483.0	2417.0	438.0	2265.0	5	
AH	1	ONE	1038.0	2268.0	65.15	65.127	65.197	0.07	6	4	4	2	9	0			946.0	2257.0	985.0	2263.0	840.0	1839.0	480.0	1263.0	489.0	1301.0	5	
AW	1	NOW	737.0	1746.0	65.394	65.337	65.567	0.23	42	0	0	0	4	0			641.0	1843.0	774.0	1622.0	1219.0	1559.0	1205.0	2103.0	946.0	2336.0	4	
ER	0	FOR	502.0	1162.0	65.874	65.757	66.107	0.35	94	0	0	0	1	0			532.0	1161.0	503.0	1163.0	483.0	1119.0	494.0	1113.0	501.0	1114.0	6	
IH	0	THIS	499.0	1528.0	66.681	66.661	66.721	0.06	1	3	4	1	3	0			478.0	1556.0	479.0	1545.0	510.0	1513.0	494.0	1482.0	492.0	1480.0	5	
AY	1	MY	792.0	1637.0	66.935	66.911	66.961	0.05	41	0	0	0	2	0		s	400.0	1293.0	462.0	1215.0	735.0	1424.0	792.0	1765.0	768.0	1857.0	5	
EH	1	SEVENTH	573.0	1568.0	67.121	67.101	67.161	0.06	2	3	2	2	3	1			453.0	1659.0	466.0	1640.0	712.0	1539.0	744.0	1532.0	744.0	1532.0	5	
AH	0	SEVENTH	450.0	1413.0	67.231	67.211	67.271	0.06	*	4	4	2	1	3			421.0	1382.0	425.0	1385.0	506.0	1501.0	588.0	1663.0	589.0	1669.0	5	
IH	1	YEAR	472.0	2248.0	67.514	67.491	67.561	0.07	14	6	4	2	9	0			450.0	2368.0	458.0	2326.0	499.0	2081.0	526.0	1939.0	530.0	1916.0	4	
AE	1	AT	754.0	1753.0	68.394	68.377	68.427	0.05	3	1	4	1	0	0			734.0	1754.0	734.0	1754.0	752.0	1765.0	745.0	1800.0	745.0	1800.0	6	
IH	1	MIDDLE	543.0	1672.0	68.674	68.657	68.707	0.05	1	1	4	2	2	1			512.0	1666.0	512.0	1666.0	591.0	1707.0	637.0	1721.0	637.0	1721.0	4	
UW	1	SCHOOL	482.0	785.0	69.127	69.087	69.207	0.12	72	5	4	2	6	0			502.0	1034.0	486.0	809.0	442.0	695.0	418.0	955.0	439.0	1023.0	5	
EY	1	GRACE	559.0	1765.0	71.433	71.421	71.501	0.08	21	3	4	1	8	0			559.0	1765.0	551.0	1838.0	509.0	2020.0	451.0	2170.0	433.0	2216.0	5	
EH	1	BRETHREN	661.0	1449.0	71.774	71.751	71.821	0.07	2	3	3	2	8	1			642.0	1430.0	651.0	1439.0	665.0	1471.0	628.0	1497.0	611.0	1499.0	5	
AH	0	BRETHREN	521.0	1579.0	71.954	71.931	72.001	0.07	*	4	4	2	7	0			529.0	1577.0	525.0	1578.0	466.0	1584.0	428.0	1527.0	419.0	1500.0	6	
AH	0	CHRISTIAN	502.0	1904.0	72.518	72.501	72.551	0.05	*	4	4	2	5	0			742.0	2063.0	742.0	2063.0	560.0	1875.0	557.0	1819.0	557.0	1819.0	6	
AH	0	MIDDLE	610.0	1084.0	72.758	72.741	72.791	0.05	*	5	4	2	3	0			596.0	1108.0	596.0	1108.0	621.0	1032.0	596.0	960.0	596.0	960.0	6	
ER	1	WORTHINGTON	585.0	1436.0	73.808	73.781	73.861	0.08	94	3	3	2	9	2			718.0	2009.0	622.0	1367.0	574.0	1533.0	1042.0	2960.0	954.0	2955.0	3	
IH	0	WORTHINGTON	461.0	1824.0	73.918	73.901	73.951	0.05	1	4	6	2	3	4			447.0	1768.0	447.0	1768.0	467.0	1929.0	468.0	2124.0	468.0	2124.0	5	
UW	1	SCHOOLS	443.0	833.0	74.458	74.421	74.531	0.11	72	5	4	2	6	3			472.0	1340.0	439.0	835.0	451.0	804.0	477.0	792.0	481.0	773.0	5	
EY	1	THEY	677.0	1845.0	75.04	75.011	75.161	0.15	22	0	0	0	3	0			642.0	1786.0	630.0	1979.0	508.0	2247.0	465.0	2493.0	444.0	2535.0	5	
AE	1	ANNEXED	707.0	2402.0	75.218	75.161	75.331	0.17	3	4	4	2	0	1			593.0	2433.0	696.0	2402.0	757.0	2351.0	506.0	1093.0	617.0	1295.0	6	
EH	0	ANNEXED	589.0	1830.0	75.424	75.391	75.491	0.1	2	1	6	1	4	3			528.0	1753.0	566.0	1816.0	655.0	1851.0	726.0	1893.0	733.0	1883.0	4	
IH	0	IT	618.0	2004.0	76.566	76.519	76.659	0.14	1	1	4	1	0	0			462.0	2011.0	609.0	2018.0	631.0	1949.0	666.0	1841.0	643.0	1873.0	5	
AY	1	I	780.0	1347.0	79.253	79.229	79.279	0.05	41	0	0	0	0	0		m	624.0	1379.0	671.0	1346.0	741.0	1341.0	797.0	1340.0	810.0	1209.0	6	
AH	1	WAS	563.0	1492.0	79.356	79.339	79.389	0.05	6	3	4	2	9	0			583.0	1466.0	583.0	1466.0	532.0	1538.0	503.0	1570.0	503.0	1570.0	6	
AH	1	COLUMBUS	732.0	1044.0	79.729	79.709	79.769	0.06	6	4	1	2	7	4			697.0	1030.0	701.0	1032.0	732.0	1063.0	575.0	1037.0	565.0	1032.0	6	
ER	0	FOR	576.0	1495.0	80.086	80.069	80.119	0.05	94	0	0	0	1	0			801.0	1717.0	801.0	1717.0	538.0	1335.0	526.0	1318.0	526.0	1318.0	5	
ER	1	FIRST	534.0	1102.0	80.402	80.359	80.489	0.13	94	3	4	1	1	3			769.0	1358.0	535.0	1092.0	533.0	1170.0	521.0	1242.0	475.0	1417.0	6	
AY	1	LIKE	764.0	1154.0	80.69	80.669	80.749	0.08	47	1	6	1	7	0			643.0	1093.0	701.0	969.0	755.0	1241.0	621.0	1617.0	482.0	1905.0	5	
AY	1	I	703.0	1886.0	81.407	81.389	81.469	0.08	41	0	0	0	0	0			1164.0	2732.0	613.0	1736.0	642.0	1527.0	622.0	1787.0	535.0	1974.0	5	
AO	1	TAUGHT	737.0	1065.0	81.666	81.609	81.779	0.17	53	1	4	1	3	0			746.0	1155.0	741.0	1073.0	730.0	1030.0	785.0	999.0	810.0	1057.0	5	
AE	1	BACK	804.0	1636.0	82.207	82.177	82.267	0.09	3	1	6	1	1	0			709.0	1576.0	788.0	1628.0	807.0	1642.0	796.0	1721.0	770.0	1807.0	5	
ER	1	EARLY	601.0	1206.0	82.819	82.779	82.899	0.12	94	5	4	2	0	1			613.0	1256.0	606.0	1219.0	498.0	1174.0	477.0	1170.0	487.0	1133.0	6	
IY	0	EARLY	484.0	1806.0	82.986	82.969	83.019	0.05	12	0	0	0	7	0			492.0	1765.0	492.0	1765.0	468.0	1870.0	441.0	2062.0	441.0	2062.0	5	
EH	1	SEVENTIES	727.0	1571.0	83.189	83.159	83.249	0.09	2	3	2	2	3	2			808.0	1764.0	709.0	1574.0	756.0	1548.0	767.0	1536.0	738.0	1507.0	5	
AH	0	SEVENTIES	610.0	1436.0	83.316	83.299	83.349	0.05	*	4	4	2	1	4			556.0	1391.0	556.0	1391.0	694.0	1529.0	728.0	1656.0	728.0	1656.0	6	
IY	0	SEVENTIES	431.0	2423.0	83.499	83.469	83.559	0.09	11	3	4	2	3	0			426.0	2313.0	442.0	2395.0	417.0	2422.0	386.0	2205.0	386.0	2173.0	5	
EH	1	THEN	567.0	1812.0	84.389	84.372	84.422	0.05	2	4	4	2	3	0			551.0	1812.0	551.0	1812.0	591.0	1803.0	608.0	1766.0	608.0	1766.0	4	
AY	1	I	697.0	1737.0	84.506	84.472	84.562	0.09	41	0	0	0	0	0			398.0	1715.0	608.0	1551.0	697.0	1726.0	648.0	1978.0	551.0	2171.0	4	
AE	1	TRANSFERRED	657.0	2077.0	84.769	84.742	84.822	0.08	3	4	4	2	8	4			683.0	2048.0	667.0	2069.0	646.0	2055.0	646.0	1917.0	642.0	1834.0	4	
ER	0	TRANSFERRED	510.0	1201.0	85.109	85.082	85.162	0.08	94	1	4	2	1	0			477.0	1247.0	509.0	1196.0	512.0	1270.0	508.0	1414.0	496.0	1452.0	6	
UW	1	TO	498.0	1522.0	85.239	85.232	85.282	0.05	73	0	0	0	3	0			498.0	1522.0	498.0	1522.0	474.0	1256.0	467.0	1090.0	467.0	1090.0	5	
ER	1	WORTHINGTON	562.0	1532.0	85.435	85.412	85.482	0.07	94	3	3	2	9	2			562.0	1445.0	561.0	1478.0	558.0	1630.0	486.0	1663.0	464.0	1675.0	3	
AH	0	WORTHINGTON	361.0	1964.0	85.735	85.712	85.782	0.07	*	4	4	2	3	0			429.0	2002.0	417.0	2020.0	585.0	1917.0	698.0	1799.0	705.0	1776.0	6	
IH	0	IN	668.0	1780.0	85.872	85.852	85.912	0.06	1	4	4	2	0	0			610.0	1753.0	619.0	1758.0	671.0	1806.0	552.0	1808.0	543.0	1805.0	5	
EH	1	SEVENTY	669.0	1616.0	86.209	86.182	86.262	0.08	2	3	2	2	3	2			821.0	1805.0	669.0	1611.0	665.0	1607.0	657.0	1557.0	645.0	1518.0	5	
AH	0	SEVENTY	571.0	1421.0	86.329	86.312	86.362	0.05	*	4	4	2	1	4			546.0	1405.0	546.0	1405.0	619.0	1457.0	657.0	1581.0	657.0	1581.0	6	
IY	0	SEVENTY	439.0	2721.0	86.492	86.452	86.572	0.12	12	0	0	0	3	0			1326.0	3415.0	436.0	2698.0	1077.0	3308.0	2382.0	4453.0	288.0	2752.0	3	
