s24, o, m, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AH	0	AND	364.0	1464.0	50.473	50.386	50.646	0.26	*	4	4	2	0	3			350.0	1479.0	366.0	1493.0	400.0	1256.0	452.0	1064.0	536.0	980.0	6	
AH	1	UM	595.0	1304.0	50.896	50.826	51.036	0.21	6	4	1	2	0	0			610.0	1425.0	599.0	1305.0	611.0	1421.0	593.0	1419.0	575.0	1405.0	5	
AA	2	OBLIGATION	590.0	1143.0	52.881	52.851	52.941	0.09	5	1	1	2	0	2			535.0	1091.0	577.0	1133.0	608.0	1127.0	612.0	1072.0	601.0	1048.0	5	
EY	1	OBLIGATION	565.0	2113.0	53.176	53.121	53.231	0.11	21	3	5	1	6	1			511.0	2198.0	503.0	2184.0	565.0	2113.0	567.0	2090.0	565.0	2132.0	6	
AH	0	OBLIGATION	318.0	2064.0	53.344	53.321	53.391	0.07	*	4	4	2	5	0			337.0	2088.0	328.0	2106.0	367.0	1872.0	414.0	1601.0	419.0	1596.0	5	
AH	0	TO	541.0	1243.0	53.504	53.451	53.611	0.16	*	0	0	0	3	0			506.0	1613.0	537.0	1257.0	525.0	1148.0	468.0	1590.0	338.0	1736.0	5	
IY	1	BE	548.0	2236.0	54.155	54.132	54.202	0.07	12	0	0	0	1	0			692.0	2567.0	537.0	2267.0	536.0	2260.0	531.0	2202.0	539.0	2167.0	3	
ER	0	AROUND	561.0	1562.0	54.252	54.202	54.352	0.15	94	0	0	0	0	1			581.0	1834.0	580.0	1640.0	490.0	1344.0	487.0	1234.0	455.0	1288.0	6	
AW	1	AROUND	468.0	1483.0	54.384	54.352	54.482	0.13	42	4	4	2	7	0			432.0	1603.0	430.0	1725.0	1139.0	1881.0	1437.0	1999.0	1262.0	1831.0	5	
AH	0	THEM	469.0	1306.0	54.559	54.542	54.592	0.05	*	4	1	2	3	0			468.0	1314.0	468.0	1314.0	469.0	1305.0	460.0	1297.0	460.0	1297.0	5	
AH	0	TO	495.0	1516.0	54.709	54.692	54.742	0.05	*	0	0	0	3	0			511.0	1668.0	511.0	1668.0	553.0	1686.0	566.0	1745.0	566.0	1745.0	5	
EH	1	HELP	818.0	2132.0	54.775	54.752	54.822	0.07	2	5	4	2	0	3			1909.0	3185.0	1883.0	2934.0	1760.0	2537.0	675.0	1896.0	580.0	1674.0	5	
EY	1	TAKE	593.0	1886.0	55.045	55.012	55.082	0.07	21	1	6	1	3	0			523.0	1790.0	557.0	1808.0	592.0	1894.0	537.0	2016.0	525.0	2070.0	5	
AH	0	OF	567.0	1297.0	55.362	55.342	55.402	0.06	*	3	2	2	0	0			569.0	1318.0	569.0	1317.0	520.0	1214.0	389.0	1123.0	372.0	1124.0	5	
AH	1	UH	912.0	1742.0	62.162	62.092	62.302	0.21	6	0	0	0	0	0			815.0	1963.0	913.0	1750.0	930.0	1441.0	957.0	1099.0	889.0	1298.0	6	
IY	1	WE	591.0	2458.0	62.613	62.593	62.653	0.06	12	0	0	0	9	0			589.0	2411.0	587.0	2416.0	612.0	2490.0	679.0	2465.0	688.0	2458.0	4	
AE	1	ACTUALLY	878.0	2194.0	62.693	62.653	62.773	0.12	3	1	6	1	0	4			753.0	2198.0	849.0	2198.0	946.0	2193.0	1005.0	2148.0	908.0	2048.0	5	
ER	1	WERE	647.0	1238.0	63.056	63.023	63.123	0.1	94	0	0	0	9	0			623.0	1044.0	641.0	1201.0	686.0	1343.0	701.0	1392.0	691.0	1441.0	3	
AH	1	FROM	631.0	1071.0	63.3	63.283	63.333	0.05	6	4	1	2	8	0			664.0	1080.0	664.0	1080.0	603.0	1098.0	544.0	1105.0	544.0	1105.0	5	
AH	0	COLUMBUS	678.0	1278.0	63.673	63.653	63.713	0.06	*	3	4	1	1	0			639.0	1266.0	646.0	1268.0	693.0	1322.0	628.0	1420.0	596.0	1430.0	6	
IY	1	WE	547.0	1898.0	63.91	63.893	63.943	0.05	12	0	0	0	9	0			561.0	1900.0	561.0	1900.0	502.0	1892.0	449.0	1926.0	449.0	1926.0	4	
UW	1	MOVED	526.0	1221.0	64.04	64.013	64.093	0.08	72	3	2	2	2	3			481.0	1218.0	508.0	1200.0	548.0	1261.0	548.0	1315.0	543.0	1295.0	6	
AW	1	DOWN	703.0	2120.0	64.258	64.223	64.363	0.14	42	4	4	2	3	0			578.0	2150.0	714.0	2099.0	788.0	1960.0	1085.0	1761.0	1336.0	1948.0	4	
AH	0	TO	619.0	1575.0	64.496	64.453	64.583	0.13	*	0	0	0	3	0			584.0	1651.0	606.0	1551.0	675.0	1481.0	683.0	1636.0	619.0	1664.0	5	
AE	1	ATHENS	758.0	2140.0	64.859	64.792	64.992	0.2	3	3	3	1	0	1			810.0	2081.0	684.0	2114.0	634.0	2227.0	730.0	2267.0	808.0	2016.0	5	
AH	0	ATHENS	582.0	1370.0	65.112	65.092	65.152	0.06	*	4	4	2	3	3			697.0	1660.0	606.0	1490.0	555.0	1547.0	726.0	1882.0	728.0	1882.0	4	
AH	0	AND	490.0	1604.0	65.385	65.362	65.432	0.07	*	4	4	2	0	3			468.0	1550.0	473.0	1553.0	525.0	1653.0	578.0	1533.0	592.0	1548.0	6	
EY	1	THEY	693.0	2195.0	66.19	66.145	66.235	0.09	22	0	0	0	3	0			601.0	1107.0	648.0	1365.0	693.0	2195.0	659.0	2309.0	607.0	2286.0	6	
UW	1	MOVED	455.0	1530.0	66.342	66.315	66.395	0.08	72	3	2	2	2	3			434.0	1452.0	440.0	1494.0	475.0	1593.0	488.0	1559.0	488.0	1522.0	6	
AE	1	BACK	985.0	2013.0	66.552	66.505	66.645	0.14	3	1	6	1	1	0			701.0	1899.0	953.0	2012.0	1142.0	2047.0	1039.0	2047.0	448.0	825.0	6	
EH	1	WHEN	562.0	1204.0	67.005	66.985	67.045	0.06	2	4	4	2	9	0			473.0	899.0	469.0	924.0	533.0	1322.0	506.0	1322.0	561.0	1364.0	5	
AY	1	I	977.0	1462.0	67.12	67.075	67.165	0.09	41	0	0	0	0	0		m	407.0	1616.0	362.0	1364.0	414.0	1334.0	653.0	1340.0	544.0	1345.0	6	
ER	1	SERVICE	598.0	1755.0	67.615	67.545	67.755	0.21	94	3	2	2	3	1			606.0	1628.0	602.0	1701.0	802.0	1760.0	555.0	1553.0	574.0	1564.0	4	
AY	1	I	1123.0	2102.0	75.39	75.399	75.449	0.05	41	0	0	0	0	0		m	1082.0	2118.0	944.0	2055.0	896.0	1930.0	1046.0	1754.0	1039.0	1708.0	6	
IH	0	IN	567.0	1935.0	75.609	75.589	75.649	0.06	1	4	4	2	0	0			1214.0	2719.0	1059.0	2563.0	604.0	2032.0	606.0	2041.0	601.0	2041.0	5	
AY	1	NINE	731.0	1612.0	76.059	76.009	76.109	0.1	41	4	4	2	4	0			460.0	2406.0	510.0	1702.0	684.0	1565.0	778.0	1754.0	724.0	2137.0	3	
EH	1	SEVENTY	598.0	1724.0	76.289	76.269	76.329	0.06	2	3	2	2	3	2			467.0	1801.0	484.0	1788.0	677.0	1715.0	680.0	1620.0	677.0	1605.0	5	
IY	0	SEVENTY	577.0	2251.0	76.436	76.419	76.469	0.05	12	0	0	0	4	0			588.0	2229.0	588.0	2229.0	535.0	1864.0	496.0	1914.0	496.0	1914.0	6	
UW	1	TWO	502.0	1148.0	76.576	76.569	76.799	0.23	73	0	0	0	3	0			453.0	995.0	585.0	1830.0	587.0	1802.0	587.0	1827.0	536.0	970.0	6	
OW	1	SO	664.0	1336.0	76.981	76.929	77.369	0.44	63	0	0	0	3	0			670.0	1356.0	661.0	803.0	569.0	347.0	727.0	899.0	678.0	1112.0	5	
EH	1	THEN	617.0	1709.0	77.589	77.569	77.629	0.06	2	4	4	2	3	0			565.0	1713.0	577.0	1709.0	691.0	1724.0	712.0	1721.0	704.0	1661.0	5	
AY	1	I	867.0	1513.0	77.704	77.679	77.729	0.05	41	0	0	0	0	0		m	554.0	1380.0	566.0	1131.0	737.0	1297.0	899.0	1501.0	912.0	1488.0	6	
IH	0	IN	537.0	1772.0	77.866	77.849	77.899	0.05	1	4	4	2	0	0			504.0	1784.0	504.0	1784.0	563.0	1753.0	544.0	1789.0	544.0	1789.0	6	
UW	1	TWO	497.0	1393.0	78.037	78.029	78.129	0.1	73	0	0	0	3	0			497.0	1393.0	371.0	1019.0	430.0	1466.0	474.0	1457.0	478.0	1056.0	6	
IH	1	YEARS	465.0	2304.0	78.206	78.189	78.239	0.05	14	6	4	2	9	3			461.0	2363.0	461.0	2363.0	468.0	2214.0	474.0	2104.0	474.0	2104.0	4	
IH	0	RESERVES	501.0	1927.0	78.476	78.459	78.509	0.05	1	3	4	2	7	1			490.0	1913.0	490.0	1913.0	502.0	1951.0	484.0	1977.0	484.0	1977.0	6	
ER	1	RESERVES	576.0	1640.0	78.709	78.609	78.909	0.3	94	3	2	2	3	3			598.0	1679.0	577.0	1638.0	577.0	1665.0	561.0	1648.0	516.0	1618.0	3	
AH	1	UH	654.0	1396.0	79.132	79.009	79.379	0.37	6	0	0	0	0	0			626.0	1492.0	658.0	1405.0	636.0	1379.0	612.0	1296.0	634.0	1269.0	5	
AH	1	UH	822.0	1389.0	80.324	80.291	80.391	0.1	6	0	0	0	0	0			747.0	1182.0	799.0	1416.0	729.0	1397.0	756.0	1468.0	755.0	1482.0	6	
EY	1	BASICALLY	662.0	1990.0	80.986	80.956	81.036	0.08	21	3	4	1	1	2			660.0	1958.0	659.0	2044.0	650.0	2195.0	593.0	2385.0	562.0	2444.0	5	
IY	0	BASICALLY	510.0	2292.0	81.313	81.276	81.386	0.11	12	0	0	0	8	0			553.0	2063.0	512.0	2296.0	508.0	2254.0	532.0	2271.0	567.0	2301.0	4	
AH	1	UH	664.0	2052.0	81.456	81.386	81.596	0.21	6	0	0	0	0	0			598.0	2167.0	654.0	2096.0	740.0	1904.0	732.0	1795.0	709.0	1864.0	4	
IH	0	ELECTRONIC	733.0	1724.0	81.623	81.596	81.676	0.08	1	5	4	2	0	2			732.0	1825.0	734.0	1750.0	742.0	1785.0	751.0	1811.0	733.0	1805.0	4	
AA	1	ELECTRONIC	559.0	1153.0	81.979	81.956	82.026	0.07	5	4	4	2	8	1			568.0	1150.0	564.0	1150.0	566.0	1175.0	576.0	1207.0	576.0	1224.0	5	
IH	0	ELECTRONIC	629.0	1890.0	82.106	82.086	82.146	0.06	1	1	6	1	4	0			626.0	1820.0	628.0	1839.0	595.0	2047.0	474.0	2256.0	468.0	2257.0	4	
EH	1	ENGINEERING	496.0	2293.0	82.269	82.246	82.316	0.07	2	4	4	2	0	5			706.0	2615.0	495.0	2312.0	492.0	2321.0	446.0	2461.0	434.0	2466.0	4	
AH	0	ENGINEERING	340.0	1772.0	82.446	82.426	82.486	0.06	*	4	4	2	5	2			343.0	1799.0	336.0	1781.0	390.0	1827.0	461.0	1907.0	462.0	1908.0	5	
IH	1	ENGINEERING	445.0	2282.0	82.573	82.556	82.606	0.05	14	6	4	2	4	1			438.0	2333.0	438.0	2333.0	471.0	2257.0	522.0	2221.0	522.0	2221.0	4	
AA	1	NOT	703.0	1292.0	82.783	82.746	82.856	0.11	5	1	4	1	4	0			609.0	1564.0	676.0	1325.0	836.0	1359.0	811.0	1435.0	777.0	1456.0	5	
AA	1	NOT	680.0	1465.0	83.033	83.006	83.086	0.08	5	1	4	1	4	0			586.0	1401.0	646.0	1449.0	670.0	1447.0	736.0	1444.0	738.0	1459.0	5	
AH	0	AN	505.0	1730.0	83.139	83.116	83.186	0.07	*	4	4	2	0	0			509.0	1650.0	510.0	1694.0	511.0	1790.0	513.0	1800.0	502.0	1836.0	5	
EH	1	ENGINEER	623.0	2199.0	83.233	83.216	83.266	0.05	2	4	4	2	0	5			628.0	2200.0	628.0	2200.0	609.0	2213.0	572.0	2006.0	572.0	2006.0	6	
IH	1	ENGINEER	507.0	2379.0	83.509	83.486	83.556	0.07	14	6	4	2	4	0			487.0	2331.0	492.0	2361.0	524.0	2287.0	514.0	2128.0	517.0	2069.0	4	
AA	1	ELECTRONIC	586.0	1137.0	84.123	84.096	84.176	0.08	5	4	4	2	8	1			595.0	1176.0	590.0	1156.0	563.0	1143.0	491.0	1130.0	510.0	1138.0	5	
IH	0	ELECTRONIC	696.0	1858.0	84.246	84.226	84.286	0.06	1	1	6	1	4	0			738.0	1764.0	729.0	1787.0	644.0	1931.0	505.0	2026.0	497.0	2030.0	6	
EH	1	ASSEMBLY	543.0	1452.0	84.563	84.546	84.596	0.05	2	4	1	2	3	4			543.0	2158.0	543.0	2158.0	642.0	2107.0	635.0	2054.0	635.0	2054.0	5	
AH	1	STUFF	786.0	1424.0	85.059	85.036	85.106	0.07	6	3	2	1	3	0			712.0	1498.0	762.0	1451.0	798.0	1353.0	795.0	1403.0	775.0	1458.0	6	
AY	1	LIKE	842.0	1492.0	85.252	85.216	85.296	0.08	47	1	6	1	7	0			594.0	1040.0	697.0	1071.0	578.0	1199.0	542.0	1101.0	496.0	1502.0	6	
AE	1	THAT	667.0	1482.0	85.413	85.396	85.446	0.05	3	1	4	1	3	0			604.0	1276.0	604.0	1276.0	724.0	1718.0	733.0	1718.0	733.0	1718.0	6	
IH	1	SYSTEMS	661.0	1717.0	86.116	86.096	86.156	0.06	1	3	4	1	3	4			1033.0	2175.0	947.0	2061.0	575.0	1558.0	512.0	1265.0	503.0	1247.0	5	
AH	0	ANALYST	550.0	1758.0	86.566	86.536	86.626	0.09	*	5	4	2	4	1			534.0	1723.0	502.0	1814.0	646.0	1536.0	611.0	1216.0	679.0	1112.0	6	
AH	1	WHAT	667.0	1047.0	86.963	86.946	86.996	0.05	6	1	4	1	9	0			656.0	1029.0	656.0	1029.0	659.0	1065.0	657.0	1095.0	657.0	1095.0	6	
AO	1	CALLED	780.0	1004.0	87.336	87.306	87.396	0.09	53	5	4	2	6	3			612.0	1187.0	770.0	1050.0	783.0	947.0	832.0	922.0	828.0	938.0	6	
AH	1	BUT	746.0	1289.0	87.649	87.626	87.696	0.07	6	1	4	1	1	0			856.0	1678.0	773.0	1406.0	884.0	1677.0	781.0	1792.0	667.0	1603.0	4	
EY	1	THEY'VE	585.0	2398.0	89.394	89.344	89.444	0.1	21	3	2	2	3	0			874.0	2513.0	519.0	2425.0	585.0	2398.0	645.0	2244.0	631.0	2244.0	4	
IY	1	THESE	478.0	2283.0	89.747	89.724	89.794	0.07	11	3	4	2	3	0			892.0	2468.0	541.0	2308.0	469.0	2289.0	446.0	2334.0	442.0	2362.0	5	
IH	1	BIG	601.0	2117.0	90.007	89.984	90.054	0.07	1	1	6	2	1	0			578.0	2115.0	593.0	2094.0	587.0	2145.0	461.0	2268.0	437.0	2301.0	4	
EY	1	NAMES	616.0	2018.0	90.287	90.254	90.384	0.13	21	4	1	2	4	3			545.0	2161.0	579.0	2327.0	514.0	2527.0	403.0	2787.0	396.0	2642.0	5	
AE	1	YEAH	679.0	2356.0	98.197	98.177	98.237	0.06	3	0	0	0	9	0			641.0	2393.0	646.0	2389.0	729.0	2249.0	804.0	2066.0	813.0	2048.0	5	
AE	1	GRADUATED	810.0	2071.0	98.424	98.397	98.477	0.08	3	2	5	2	8	2			754.0	2011.0	783.0	2052.0	839.0	2101.0	775.0	2184.0	736.0	2240.0	4	
EY	2	GRADUATED	632.0	2051.0	98.629	98.597	98.677	0.08	21	1	4	1	0	1			609.0	1691.0	620.0	1865.0	622.0	2148.0	505.0	2232.0	547.0	2475.0	4	
AY	1	HIGH	796.0	1235.0	99.139	99.077	99.237	0.16	41	0	0	0	0	0		s	398.0	1460.0	699.0	1190.0	789.0	1201.0	716.0	1211.0	688.0	1548.0	5	
UW	1	SCHOOL	611.0	916.0	99.47	99.397	99.617	0.22	72	5	4	2	6	0			586.0	970.0	619.0	924.0	570.0	837.0	602.0	868.0	591.0	911.0	6	
AH	1	UH	773.0	1409.0	99.734	99.677	99.847	0.17	6	0	0	0	0	0			765.0	1275.0	778.0	1393.0	786.0	1357.0	753.0	1389.0	685.0	1311.0	6	
AH	1	UH	686.0	1688.0	101.449	101.362	101.622	0.26	6	0	0	0	0	0			641.0	1665.0	680.0	1684.0	732.0	1650.0	776.0	1689.0	536.0	832.0	6	
OW	1	O	729.0	1574.0	101.736	101.706	101.816	0.11	63	0	0	0	0	0			746.0	1738.0	728.0	1571.0	703.0	1547.0	705.0	1529.0	686.0	1474.0	4	
UW	1	U	460.0	2415.0	102.116	102.096	102.156	0.06	72	0	0	0	9	0			465.0	2425.0	463.0	2423.0	437.0	2333.0	348.0	2216.0	340.0	2211.0	4	
ER	0	FOR	542.0	1243.0	102.419	102.316	102.626	0.31	94	0	0	0	1	0			642.0	1419.0	546.0	1244.0	526.0	1230.0	598.0	1335.0	683.0	2112.0	3	
AH	1	UH	740.0	1279.0	102.723	102.626	102.916	0.29	6	0	0	0	0	0			741.0	1309.0	743.0	1269.0	722.0	1294.0	752.0	1312.0	727.0	1219.0	6	
IY	0	THE	518.0	2149.0	103.512	103.469	103.599	0.13	12	0	0	0	3	0			562.0	1983.0	527.0	2130.0	896.0	2784.0	442.0	2397.0	440.0	2323.0	4	
ER	0	WINTER	617.0	1694.0	103.822	103.799	103.869	0.07	94	0	0	0	3	0			634.0	1793.0	624.0	1745.0	610.0	1622.0	558.0	1563.0	522.0	1559.0	3	
AO	1	QUARTER	595.0	581.0	104.046	104.019	104.099	0.08	64	6	4	2	9	4			594.0	583.0	593.0	581.0	598.0	591.0	637.0	709.0	646.0	776.0	6	
ER	0	QUARTER	554.0	1301.0	104.232	104.189	104.319	0.13	94	0	0	0	3	0			551.0	1361.0	556.0	1301.0	530.0	1264.0	486.0	1403.0	530.0	1362.0	6	
AH	0	AND	501.0	1368.0	104.336	104.319	104.369	0.05	*	4	4	2	0	3			512.0	1368.0	512.0	1368.0	508.0	1375.0	500.0	1422.0	500.0	1422.0	6	
AH	0	PROCEEDED	419.0	1500.0	105.725	105.708	105.758	0.05	*	3	4	1	8	2			415.0	1418.0	415.0	1418.0	405.0	1571.0	455.0	1696.0	455.0	1696.0	6	
IY	1	PROCEEDED	468.0	1985.0	105.878	105.858	105.918	0.06	11	1	4	2	3	1			403.0	1903.0	419.0	1966.0	480.0	1765.0	461.0	1364.0	461.0	1366.0	6	
AH	0	TO	586.0	1868.0	106.055	106.038	106.088	0.05	*	0	0	0	3	0			564.0	1851.0	564.0	1851.0	606.0	1903.0	466.0	2059.0	466.0	2059.0	4	
AA	1	PARTY	963.0	1597.0	106.218	106.198	106.258	0.06	44	6	4	2	1	4			811.0	nan	863.0	nan	1003.0	nan	930.0	1334.0	931.0	1340.0	4	
AE	1	THAT	742.0	1818.0	106.525	106.488	106.598	0.11	3	1	4	1	3	0			694.0	1848.0	737.0	1819.0	772.0	1748.0	774.0	1740.0	750.0	1755.0	6	
AW	1	OUT	467.0	1524.0	106.658	106.638	106.828	0.19	42	1	4	1	0	0			476.0	1546.0	621.0	1636.0	327.0	1465.0	821.0	1484.0	754.0	1340.0	5	
AH	0	AND	411.0	1629.0	106.911	106.888	106.958	0.07	*	4	4	2	0	3			1264.0	2717.0	1045.0	2542.0	408.0	1926.0	407.0	2026.0	414.0	2146.0	5	
AH	0	AND	450.0	1658.0	107.79	107.757	107.857	0.1	*	4	4	2	0	3			676.0	1884.0	447.0	1669.0	446.0	1621.0	533.0	1503.0	505.0	1557.0	5	
AE	1	AT	625.0	1808.0	107.944	107.927	107.977	0.05	3	1	4	1	0	0			616.0	1800.0	616.0	1800.0	643.0	1816.0	643.0	1855.0	643.0	1855.0	5	
