s37, y, f, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AE	1	THAT	768.0	1583.0	25.119	25.102	25.152	0.05	3	1	4	1	3	0			736.0	1567.0	736.0	1567.0	798.0	1612.0	788.0	1698.0	788.0	1698.0	5	
AW	1	COUNTS	599.0	1851.0	25.294	25.282	25.332	0.05	42	4	4	2	6	3			599.0	1851.0	599.0	1851.0	703.0	1684.0	679.0	1477.0	679.0	1477.0	5	
ER	0	FOR	651.0	1460.0	25.509	25.492	25.542	0.05	94	0	0	0	1	0			887.0	1676.0	887.0	1676.0	624.0	1340.0	647.0	1385.0	647.0	1385.0	6	
EH	1	ANYTHING	644.0	1736.0	25.562	25.542	25.602	0.06	2	4	4	2	0	2			660.0	1653.0	659.0	1662.0	628.0	1831.0	593.0	1678.0	581.0	1600.0	6	
IY	0	ANYTHING	460.0	3292.0	25.662	25.632	25.722	0.09	11	3	3	1	4	1			468.0	3089.0	473.0	3277.0	427.0	3134.0	339.0	3048.0	263.0	2982.0	3	
IH	2	ANYTHING	519.0	1876.0	25.842	25.792	25.942	0.15	1	4	6	2	3	0			381.0	1753.0	506.0	1844.0	543.0	2019.0	576.0	2488.0	617.0	2781.0	5	
AY	1	LIKE	746.0	1374.0	29.368	29.339	29.429	0.09	47	1	6	1	7	0			554.0	676.0	687.0	1022.0	745.0	1423.0	655.0	1842.0	516.0	2168.0	5	
OW	1	YKNOW	565.0	1959.0	29.623	29.599	29.729	0.13	63	0	0	0	4	0			558.0	1972.0	573.0	1869.0	566.0	1680.0	520.0	1542.0	469.0	1390.0	5	
AH	1	STUDIES	684.0	1757.0	29.936	29.899	30.009	0.11	6	1	4	2	3	1			561.0	1734.0	659.0	1763.0	718.0	1734.0	683.0	1760.0	603.0	1823.0	5	
IY	0	STUDIES	475.0	2262.0	30.086	30.039	30.179	0.14	11	3	4	2	3	0			492.0	1962.0	482.0	2222.0	471.0	2348.0	434.0	2328.0	405.0	2160.0	6	
AE	1	YEAH	679.0	1870.0	33.486	33.386	33.686	0.3	3	0	0	0	9	0			553.0	2155.0	674.0	1877.0	831.0	1646.0	792.0	1477.0	692.0	1460.0	5	
AY	1	I	984.0	1359.0	36.22	36.165	36.275	0.11	41	0	0	0	0	0		s	957.0	1854.0	760.0	1303.0	927.0	1296.0	1063.0	1493.0	1367.0	1663.0	5	
AE	1	HAD	668.0	1798.0	36.312	36.285	36.365	0.08	3	1	4	2	0	0			765.0	2065.0	819.0	2089.0	773.0	1534.0	940.0	1642.0	944.0	1725.0	4	
AY	1	I	1121.0	1697.0	36.467	36.435	36.505	0.07	41	0	0	0	0	0		m	966.0	1670.0	990.0	1582.0	1106.0	1747.0	1059.0	1658.0	1066.0	1717.0	5	
AH	1	FUN	794.0	1479.0	36.738	36.695	36.825	0.13	6	4	4	2	1	0			452.0	1505.0	789.0	1474.0	811.0	1512.0	783.0	1584.0	793.0	1634.0	5	
AY	1	I	871.0	1471.0	36.904	36.855	37.005	0.15	41	0	0	0	0	0		s	750.0	1494.0	836.0	1383.0	865.0	1540.0	845.0	1652.0	743.0	1756.0	5	
OY	1	ENJOYED	602.0	1280.0	37.172	37.145	37.225	0.08	61	1	4	2	5	0			715.0	1707.0	561.0	1386.0	656.0	1217.0	684.0	1314.0	678.0	1376.0	5	
AH	1	ONE	629.0	779.0	37.455	37.435	37.495	0.06	6	4	4	2	9	0			629.0	770.0	630.0	771.0	630.0	779.0	623.0	738.0	622.0	733.0	5	
AY	1	MY	769.0	1426.0	37.609	37.565	37.685	0.12	41	0	0	0	2	0		s	425.0	573.0	664.0	898.0	767.0	1505.0	665.0	1791.0	542.0	1675.0	5	
AY	1	MY	745.0	1350.0	37.839	37.815	37.915	0.1	41	0	0	0	2	0			393.0	752.0	664.0	1046.0	724.0	1600.0	700.0	1957.0	452.0	2114.0	5	
EY	1	FAVORITE	757.0	1934.0	38.017	38.005	38.115	0.11	21	3	2	2	1	2			757.0	1934.0	616.0	1852.0	592.0	1978.0	581.0	2015.0	557.0	1972.0	5	
IH	0	FAVORITE	528.0	1695.0	38.192	38.175	38.225	0.05	1	1	4	1	7	0			527.0	1689.0	527.0	1689.0	520.0	1713.0	513.0	1815.0	513.0	1815.0	5	
AE	1	CLASSES	887.0	1515.0	38.408	38.355	38.515	0.16	3	3	4	1	8	1			841.0	1377.0	880.0	1504.0	852.0	1504.0	764.0	1569.0	617.0	1572.0	5	
IH	0	CLASSES	378.0	1688.0	38.615	38.595	38.655	0.06	1	3	4	2	3	0			1144.0	2842.0	1082.0	2775.0	451.0	2020.0	468.0	2173.0	467.0	2199.0	5	
AE	1	ACTUALLY	731.0	1365.0	38.752	38.705	38.845	0.14	3	1	6	1	0	5			514.0	1336.0	694.0	1350.0	797.0	1415.0	795.0	1524.0	736.0	1818.0	5	
IY	0	ACTUALLY	530.0	2009.0	39.185	39.115	39.325	0.21	12	0	0	0	7	0			571.0	1863.0	535.0	2005.0	488.0	2024.0	492.0	2069.0	235.0	2097.0	5	
AH	0	AN	558.0	1339.0	39.982	39.965	40.015	0.05	*	4	4	2	0	0			570.0	1297.0	570.0	1297.0	541.0	1383.0	508.0	1418.0	508.0	1418.0	5	
EH	1	ELECTIVE	700.0	1355.0	40.195	40.165	40.255	0.09	2	1	6	1	7	4			690.0	1084.0	703.0	1269.0	677.0	1517.0	602.0	1791.0	549.0	1961.0	5	
IH	0	ELECTIVE	570.0	1609.0	40.415	40.365	40.515	0.15	1	3	2	2	3	0			469.0	1636.0	567.0	1617.0	576.0	1544.0	553.0	1512.0	548.0	1328.0	5	
AH	1	UH	849.0	1278.0	42.437	42.347	42.617	0.27	6	0	0	0	0	0			895.0	1271.0	843.0	1277.0	1038.0	1544.0	940.0	1352.0	683.0	1184.0	5	
AA	1	WAS	739.0	1427.0	42.994	42.947	43.087	0.14	5	3	4	2	9	0			734.0	1349.0	729.0	1456.0	842.0	1424.0	778.0	1331.0	748.0	1263.0	5	
EH	1	PROFESSOR	680.0	1245.0	43.314	43.288	43.367	0.079	2	3	4	1	1	1			576.0	1333.0	647.0	1253.0	726.0	1313.0	716.0	1356.0	667.0	1294.0	5	
ER	0	PROFESSOR	520.0	1225.0	43.475	43.458	43.508	0.05	94	0	0	0	3	0			515.0	1255.0	515.0	1255.0	547.0	1239.0	572.0	1265.0	572.0	1265.0	5	
IH	0	IT	820.0	1575.0	45.728	45.691	45.801	0.11	1	1	4	1	0	0			821.0	1574.0	825.0	1553.0	824.0	1644.0	811.0	1725.0	769.0	1755.0	5	
IH	0	IT'S	564.0	1671.0	45.981	45.941	46.061	0.12	1	1	4	1	0	3			520.0	1552.0	556.0	1638.0	591.0	1726.0	541.0	1800.0	494.0	1637.0	5	
AH	1	WAS	548.0	1680.0	46.274	46.251	46.321	0.07	6	3	4	2	9	0			553.0	1749.0	551.0	1718.0	536.0	1646.0	488.0	1615.0	472.0	1605.0	5	
IH	0	INTERESTING	553.0	2202.0	46.798	46.751	46.891	0.14	1	4	6	2	3	0			542.0	1898.0	551.0	2152.0	565.0	2378.0	561.0	2542.0	565.0	2507.0	6	
AY	1	I	692.0	1768.0	47.001	46.971	47.071	0.1	41	0	0	0	0	0		m	591.0	1777.0	660.0	1747.0	713.0	1759.0	675.0	1313.0	682.0	1208.0	6	
IY	1	MEAN	598.0	2467.0	47.161	47.131	47.221	0.09	11	4	4	2	2	0			603.0	2282.0	603.0	2409.0	590.0	2632.0	556.0	2547.0	563.0	2659.0	4	
IH	0	IT'S	599.0	1665.0	47.271	47.251	47.311	0.06	1	1	4	1	0	3			639.0	2103.0	637.0	2092.0	599.0	1538.0	605.0	1643.0	602.0	1628.0	6	
IH	0	IT'S	590.0	1601.0	47.564	47.521	47.651	0.13	1	1	4	1	0	3			573.0	1702.0	585.0	1590.0	601.0	1658.0	566.0	1679.0	517.0	1556.0	5	
IH	0	IT'S	573.0	1165.0	48.058	48.021	48.131	0.11	1	1	4	1	0	3			769.0	1686.0	559.0	1176.0	590.0	1117.0	561.0	1085.0	488.0	1083.0	5	
AA	1	LOT	815.0	960.0	48.348	48.301	48.441	0.14	5	1	4	1	7	0			752.0	864.0	809.0	948.0	800.0	956.0	697.0	880.0	580.0	918.0	6	
AA	1	LOTS	906.0	1298.0	48.728	48.701	48.781	0.08	5	1	4	1	7	3			893.0	1269.0	900.0	1291.0	928.0	1273.0	933.0	1173.0	913.0	1109.0	4	
EH	1	REMEMBER	624.0	1570.0	49.128	49.101	49.181	0.08	2	4	1	2	2	4			569.0	1373.0	609.0	1526.0	631.0	1566.0	620.0	1505.0	605.0	1425.0	5	
ER	0	REMEMBER	595.0	1000.0	49.278	49.261	49.311	0.05	94	0	0	0	1	0			581.0	939.0	581.0	939.0	613.0	1107.0	627.0	1207.0	627.0	1207.0	5	
AH	0	A	642.0	1249.0	49.331	49.311	49.371	0.06	*	0	0	0	0	0			637.0	1271.0	638.0	1272.0	610.0	1176.0	551.0	809.0	550.0	788.0	5	
AA	1	TERMINOLOGY	667.0	1093.0	49.828	49.781	49.921	0.14	5	5	4	2	4	2			557.0	1134.0	658.0	1124.0	742.0	1078.0	713.0	951.0	659.0	750.0	5	
AH	0	TERMINOLOGY	660.0	1301.0	49.984	49.961	50.031	0.07	*	2	5	2	7	1			706.0	1074.0	692.0	1168.0	595.0	1506.0	482.0	1606.0	460.0	1628.0	5	
IY	0	TERMINOLOGY	449.0	2041.0	50.118	50.091	50.171	0.08	12	0	0	0	5	0			408.0	2058.0	436.0	2011.0	460.0	2064.0	477.0	2001.0	481.0	1887.0	5	
AY	1	I	698.0	1395.0	50.324	50.321	50.591	0.27	41	0	0	0	0	0		s	686.0	1427.0	585.0	1668.0	589.0	1670.0	728.0	1499.0	813.0	1474.0	5	
OY	1	ENJOYED	630.0	921.0	50.778	50.731	50.871	0.14	61	1	4	2	5	0			570.0	1475.0	628.0	951.0	615.0	894.0	570.0	1161.0	535.0	1629.0	5	
IH	0	IT	642.0	1594.0	50.971	50.921	51.071	0.15	1	1	4	1	0	0			569.0	1529.0	637.0	1591.0	631.0	1481.0	589.0	1616.0	540.0	1575.0	6	
EH	1	LECTURE	801.0	1418.0	58.264	58.237	58.317	0.08	2	1	6	1	7	4			785.0	1197.0	796.0	1325.0	799.0	1551.0	721.0	1804.0	657.0	1907.0	6	
ER	0	LECTURE	542.0	1489.0	58.444	58.417	58.497	0.08	94	0	0	0	5	0			484.0	1637.0	520.0	1535.0	583.0	1442.0	610.0	1414.0	625.0	1369.0	5	
AO	1	HALL	742.0	1063.0	58.557	58.527	58.617	0.09	53	5	4	2	0	0			712.0	1244.0	729.0	1098.0	761.0	995.0	770.0	962.0	773.0	972.0	6	
AE	1	YEAH	768.0	1878.0	58.864	58.777	59.037	0.26	3	0	0	0	9	0			604.0	2225.0	754.0	1877.0	848.0	1656.0	936.0	1656.0	800.0	1559.0	4	
AY	1	I	828.0	1812.0	64.378	64.378	64.428	0.05	41	0	0	0	0	0		s	1116.0	1908.0	933.0	1826.0	796.0	1964.0	647.0	2093.0	593.0	2055.0	6	
AH	1	COLUMBUS	654.0	1334.0	64.968	64.948	65.008	0.06	6	4	1	2	7	4			670.0	1325.0	668.0	1330.0	626.0	1326.0	561.0	1226.0	557.0	1216.0	4	
AH	0	COLUMBUS	532.0	1592.0	65.108	65.078	65.168	0.09	*	3	4	1	1	0			508.0	1468.0	532.0	1563.0	525.0	1602.0	519.0	1668.0	468.0	1669.0	5	
AY	1	I	985.0	1516.0	65.985	65.967	66.067	0.1	41	0	0	0	0	0			765.0	2102.0	967.0	1498.0	942.0	1739.0	846.0	1993.0	775.0	2183.0	4	
EH	1	WENT	702.0	1418.0	66.207	66.177	66.267	0.09	2	4	4	2	9	3			622.0	1031.0	675.0	1296.0	742.0	1618.0	759.0	1771.0	750.0	1798.0	5	
AH	0	TO	531.0	2228.0	66.5	66.457	66.587	0.13	*	0	0	0	3	0			1255.0	2933.0	532.0	2287.0	526.0	2054.0	548.0	1954.0	587.0	1760.0	4	
AH	1	UH	742.0	1388.0	66.637	66.587	66.737	0.15	6	0	0	0	0	0			638.0	1457.0	725.0	1398.0	727.0	1347.0	564.0	1435.0	491.0	1471.0	5	
AH	1	UM	622.0	1502.0	66.944	66.857	67.117	0.26	6	4	1	2	0	0			1035.0	1563.0	641.0	1497.0	711.0	2110.0	612.0	1883.0	324.0	1446.0	4	
AH	1	UH	744.0	1581.0	67.58	67.517	67.707	0.19	6	0	0	0	0	0			630.0	1585.0	725.0	1578.0	726.0	1626.0	702.0	1598.0	576.0	1695.0	5	
IH	0	JUST	452.0	1831.0	67.787	67.767	67.827	0.06	1	3	4	1	5	3			434.0	1909.0	438.0	1884.0	467.0	1810.0	474.0	1791.0	473.0	1787.0	5	
AW	1	ABOUT	928.0	1369.0	68.077	68.057	68.207	0.15	42	1	4	1	1	0			927.0	1347.0	952.0	1432.0	877.0	1415.0	789.0	1455.0	759.0	1521.0	4	
IH	1	LITTLE	590.0	915.0	68.913	68.89	68.96	0.07	1	1	4	1	7	1			575.0	827.0	580.0	857.0	613.0	1016.0	632.0	1040.0	632.0	1030.0	6	
AH	1	UH	812.0	1150.0	69.183	69.12	69.31	0.19	6	0	0	0	0	0			740.0	998.0	810.0	1127.0	771.0	1259.0	720.0	1145.0	560.0	1172.0	5	
IY	1	EAST	391.0	2843.0	69.947	69.91	70.02	0.11	11	3	4	1	0	3			1001.0	2458.0	405.0	2804.0	372.0	2903.0	376.0	2930.0	375.0	2877.0	5	
IY	1	HERE	465.0	2696.0	70.287	70.24	70.38	0.14	14	6	4	2	0	0			354.0	2644.0	462.0	2712.0	449.0	1049.0	527.0	1382.0	578.0	1785.0	6	
IH	0	IN	545.0	1952.0	70.66	70.64	70.7	0.06	1	4	4	2	0	0			525.0	2010.0	530.0	1998.0	550.0	1938.0	519.0	1923.0	518.0	1922.0	5	
AY	1	HIGH	1213.0	1764.0	71.193	71.183	71.283	0.1	41	0	0	0	0	0		m	997.0	1745.0	1169.0	1732.0	872.0	1443.0	664.0	894.0	521.0	807.0	6	
AO	1	CALLED	793.0	1093.0	72.882	72.865	72.915	0.05	53	5	4	2	6	3			821.0	1172.0	821.0	1172.0	835.0	959.0	856.0	859.0	856.0	859.0	5	
AY	1	HIGH	977.0	1447.0	73.605	73.595	73.695	0.1	41	0	0	0	0	0		s	1351.0	1963.0	969.0	1399.0	774.0	1064.0	561.0	1147.0	488.0	910.0	6	
UW	1	SCHOOL	482.0	911.0	73.882	73.855	73.935	0.08	72	5	4	2	6	0			500.0	1312.0	470.0	1020.0	514.0	803.0	561.0	623.0	570.0	567.0	5	
AH	1	FROM	754.0	1486.0	76.389	76.342	76.482	0.14	6	4	1	2	8	0			742.0	1461.0	755.0	1493.0	765.0	1451.0	727.0	1345.0	604.0	1083.0	6	
EH	1	WHERE	580.0	1386.0	78.399	78.376	78.446	0.07	2	6	4	2	9	0			569.0	1191.0	574.0	1275.0	587.0	1577.0	579.0	1805.0	572.0	1851.0	5	
UW	1	YOU	417.0	1789.0	78.596	78.576	78.636	0.06	72	0	0	0	9	0			407.0	1936.0	408.0	1920.0	436.0	1535.0	456.0	1031.0	457.0	1022.0	5	
AH	1	FROM	745.0	1514.0	79.283	79.246	79.356	0.11	6	4	1	2	8	0			712.0	1525.0	742.0	1528.0	727.0	1438.0	682.0	1370.0	638.0	1358.0	6	
AE	1	THAT'S	619.0	1477.0	80.523	80.496	80.576	0.08	3	1	4	1	3	3			588.0	1486.0	634.0	1478.0	605.0	1505.0	605.0	1620.0	586.0	1630.0	5	
OW	2	OKAY	508.0	1566.0	80.694	80.686	80.746	0.06	62	1	6	1	0	1			518.0	1573.0	510.0	1569.0	538.0	1597.0	514.0	1815.0	511.0	1832.0	5	
EY	1	OKAY	633.0	2015.0	80.891	80.856	81.056	0.2	22	0	0	0	6	0			614.0	1986.0	609.0	2031.0	540.0	1926.0	502.0	2017.0	331.0	2087.0	5	
EH	1	THERE	646.0	1928.0	88.821	88.784	88.894	0.11	2	6	4	2	3	0			652.0	1758.0	649.0	1898.0	638.0	2020.0	635.0	2024.0	643.0	1937.0	5	
AH	1	WHAT'D	626.0	1038.0	90.603	90.586	90.636	0.05	6	1	4	1	9	1			629.0	853.0	629.0	853.0	605.0	1302.0	570.0	1669.0	570.0	1669.0	6	
EY	1	AUSTRALIA	636.0	1824.0	91.208	91.176	91.266	0.09	21	5	4	2	8	1			606.0	1753.0	627.0	1795.0	620.0	1803.0	540.0	1718.0	501.0	1627.0	5	
AH	0	AUSTRALIA	413.0	1855.0	91.456	91.416	91.536	0.12	*	0	0	0	9	0			408.0	1981.0	417.0	1882.0	381.0	1795.0	258.0	1723.0	266.0	1661.0	5	
ER	0	WERE	540.0	1231.0	93.428	93.411	93.461	0.05	94	0	0	0	9	0			525.0	1138.0	525.0	1138.0	565.0	1408.0	576.0	1615.0	576.0	1615.0	6	
UW	1	YOU	556.0	1889.0	93.554	93.531	93.601	0.07	72	0	0	0	9	0			575.0	2008.0	570.0	1957.0	525.0	1791.0	488.0	1578.0	484.0	1494.0	4	
IH	1	REALLY	614.0	1686.0	93.698	93.651	93.791	0.14	1	5	4	2	7	1			540.0	1404.0	608.0	1675.0	607.0	762.0	721.0	1605.0	749.0	774.0	6	
IY	0	REALLY	595.0	2017.0	93.944	93.881	94.071	0.19	12	0	0	0	7	0			654.0	1797.0	598.0	2000.0	569.0	2155.0	534.0	2200.0	505.0	2256.0	5	
AE	1	THAT'S	727.0	1494.0	94.581	94.561	94.621	0.06	3	1	4	1	3	3			753.0	1584.0	745.0	1570.0	773.0	1476.0	775.0	1345.0	772.0	1345.0	5	
AA	1	AWESOME	899.0	911.0	94.768	94.711	94.881	0.17	5	3	4	1	0	1			751.0	923.0	896.0	922.0	948.0	919.0	963.0	930.0	871.0	787.0	6	
AH	0	AWESOME	651.0	1386.0	95.044	95.011	95.111	0.1	*	4	1	2	3	0			538.0	1508.0	640.0	1401.0	686.0	1384.0	676.0	1367.0	668.0	1264.0	5	
AW	1	WOW	438.0	1552.0	97.126	97.094	97.384	0.29	42	0	0	0	9	0			576.0	1775.0	255.0	1497.0	646.0	1276.0	611.0	933.0	504.0	1320.0	5	
AO	1	TAUGHT	971.0	1406.0	97.827	97.794	97.894	0.1	53	1	4	1	3	0			782.0	1633.0	960.0	1459.0	1008.0	1245.0	953.0	1126.0	878.0	1267.0	6	
AY	0	PSYCHOLOGY	975.0	1706.0	98.025	98.024	98.084	0.06	47	1	6	1	3	2		s	1265.0	2197.0	1068.0	1810.0	780.0	1573.0	731.0	1837.0	645.0	2010.0	5	
AA	1	PSYCHOLOGY	725.0	1703.0	98.161	98.124	98.234	0.11	5	5	4	2	6	2			414.0	1797.0	668.0	1779.0	836.0	1410.0	857.0	1180.0	856.0	1028.0	5	
AH	0	PSYCHOLOGY	664.0	1288.0	98.291	98.264	98.344	0.08	*	2	5	2	7	1			721.0	1024.0	692.0	1161.0	608.0	1478.0	480.0	1705.0	427.0	1754.0	5	
IY	0	PSYCHOLOGY	478.0	2173.0	98.447	98.414	98.514	0.1	12	0	0	0	5	0			457.0	2121.0	476.0	2149.0	467.0	2281.0	435.0	2474.0	380.0	1804.0	6	
OW	1	OH	1011.0	1345.0	99.768	99.75	99.97	0.22	63	0	0	0	0	0			656.0	1342.0	596.0	1550.0	189.0	468.0	200.0	545.0	362.0	1039.0	6	
AW	1	WOW	404.0	1766.0	100.098	100.03	100.3	0.27	42	0	0	0	9	0			378.0	1677.0	467.0	1721.0	869.0	1551.0	817.0	1486.0	773.0	1210.0	5	
AW	1	HOW'D	913.0	1747.0	100.415	100.39	100.45	0.06	42	1	4	2	0	0			1368.0	2613.0	1329.0	2541.0	780.0	1481.0	799.0	1724.0	793.0	1742.0	4	
UH	1	HOOK	542.0	1774.0	100.63	100.61	100.67	0.06	7	1	6	1	0	0			539.0	1767.0	540.0	1769.0	537.0	1801.0	483.0	1932.0	478.0	1940.0	5	
AH	1	UP	681.0	2054.0	100.737	100.71	100.79	0.08	6	1	1	1	0	0			561.0	2226.0	635.0	2125.0	756.0	1903.0	773.0	1599.0	743.0	1430.0	4	
AE	1	THAT	880.0	1783.0	101.08	100.99	101.26	0.27	3	1	4	1	3	0			724.0	1845.0	883.0	1776.0	832.0	2035.0	963.0	1905.0	877.0	1850.0	4	
OW	1	OH	632.0	1608.0	101.315	101.29	101.39	0.1	63	0	0	0	0	0			631.0	1716.0	634.0	1590.0	647.0	1401.0	619.0	1382.0	586.0	1414.0	5	
AE	1	HAPPENED	986.0	1648.0	101.997	101.96	102.07	0.11	3	1	1	1	0	1			1452.0	2788.0	918.0	1694.0	1079.0	1590.0	1051.0	1546.0	946.0	1445.0	4	
AH	0	HAPPENED	510.0	1383.0	102.157	102.14	102.19	0.05	*	4	4	2	1	3			467.0	1362.0	467.0	1362.0	566.0	1420.0	579.0	942.0	579.0	942.0	6	
IH	0	JUST	447.0	1890.0	103.575	103.555	103.615	0.06	1	3	4	1	5	3			2246.0	3723.0	2245.0	3720.0	2049.0	3599.0	1664.0	3429.0	1668.0	3445.0	5	
AH	0	A	455.0	1362.0	103.728	103.705	103.775	0.07	*	0	0	0	0	0			1589.0	3778.0	1614.0	3800.0	1432.0	3928.0	495.0	3218.0	355.0	2874.0	5	
AA	1	JOB	837.0	1343.0	103.958	103.875	104.125	0.25	5	1	1	2	5	0			672.0	1532.0	834.0	1351.0	889.0	1316.0	896.0	1323.0	847.0	1326.0	5	
AE	1	THAT'S	623.0	1772.0	104.873	104.853	104.912	0.059	3	1	4	1	3	3			586.0	1757.0	586.0	1757.0	650.0	1785.0	623.0	1801.0	619.0	1801.0	4	
AO	1	AWESOME	828.0	1165.0	105.096	105.043	105.203	0.16	53	3	4	1	0	1			714.0	991.0	832.0	1159.0	855.0	1130.0	878.0	1103.0	812.0	1063.0	5	
AA	1	JOB	871.0	1163.0	105.559	105.463	105.752	0.289	5	1	1	2	5	0			749.0	1365.0	869.0	1168.0	909.0	1151.0	909.0	1143.0	792.0	1104.0	6	
OW	1	OH	584.0	1017.0	107.599	107.572	107.682	0.11	63	0	0	0	0	0			597.0	1037.0	521.0	830.0	559.0	819.0	561.0	505.0	520.0	189.0	5	
AY	1	MY	584.0	975.0	107.791	107.772	107.952	0.18	41	0	0	0	2	0			306.0	485.0	1165.0	1737.0	1298.0	2174.0	352.0	1773.0	466.0	2287.0	5	
AA	1	GOSH	704.0	1488.0	108.175	108.042	108.442	0.4	5	3	5	1	6	0			734.0	1603.0	704.0	1491.0	667.0	1532.0	893.0	1474.0	1043.0	1712.0	5	
AA	1	AWESOME	903.0	1346.0	109.331	109.268	109.458	0.19	5	3	4	1	0	1			673.0	321.0	837.0	1239.0	988.0	1162.0	939.0	1005.0	975.0	1043.0	6	
AH	0	AWESOME	455.0	1301.0	109.585	109.568	109.618	0.05	*	4	1	2	3	0			445.0	1310.0	445.0	1310.0	464.0	1325.0	377.0	1282.0	377.0	1282.0	6	
EH	1	THERE'S	614.0	1740.0	109.685	109.668	109.718	0.05	2	6	4	2	3	3			612.0	1716.0	612.0	1716.0	612.0	1779.0	599.0	1735.0	599.0	1735.0	5	
