s07, o, f, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AH	0	A	498.0	1796.0	14.884	14.861	14.931	0.07	*	0	0	0	0	0			672.0	2113.0	590.0	1976.0	516.0	1865.0	491.0	2021.0	474.0	2049.0	4	
IH	1	KID	532.0	2067.0	15.091	15.051	15.171	0.12	1	1	4	2	6	0			431.0	2213.0	494.0	2075.0	614.0	1758.0	683.0	1750.0	687.0	1512.0	5	
AY	1	MY	838.0	1403.0	15.284	15.251	15.391	0.14	41	0	0	0	2	0		m	627.0	1041.0	789.0	1204.0	777.0	1062.0	638.0	1317.0	517.0	1205.0	6	
AA	1	FATHER	846.0	1283.0	15.541	15.501	15.621	0.12	5	3	3	2	1	1			775.0	1218.0	833.0	1267.0	923.0	1351.0	928.0	1362.0	849.0	1353.0	5	
ER	0	FATHER	684.0	1537.0	15.684	15.651	15.751	0.1	94	0	0	0	3	0			694.0	1522.0	688.0	1540.0	654.0	1529.0	515.0	1468.0	426.0	1488.0	5	
AA	1	GOT	677.0	1828.0	15.824	15.801	15.871	0.07	5	1	4	1	6	0			618.0	1928.0	644.0	1886.0	720.0	1752.0	724.0	1632.0	711.0	1626.0	5	
IH	0	THIS	497.0	1604.0	16.011	15.991	16.051	0.06	1	3	4	1	3	0			478.0	1609.0	488.0	1605.0	483.0	1612.0	430.0	1557.0	425.0	1549.0	5	
EY	1	TAPE	576.0	2143.0	16.219	16.191	16.261	0.07	21	1	1	1	3	0			573.0	2248.0	541.0	2220.0	566.0	2114.0	519.0	1974.0	513.0	1909.0	5	
IH	0	RECORDER	508.0	1655.0	16.358	16.341	16.391	0.05	1	1	6	1	7	2			517.0	1599.0	517.0	1599.0	494.0	1711.0	463.0	1782.0	463.0	1782.0	6	
IH	0	IN	528.0	1879.0	16.928	16.901	16.982	0.081	1	4	4	2	0	0			341.0	1598.0	460.0	1784.0	597.0	1942.0	536.0	711.0	521.0	245.0	6	
AH	0	THE	578.0	1889.0	17.069	17.052	17.102	0.05	*	0	0	0	3	0			578.0	1852.0	578.0	1852.0	569.0	1927.0	552.0	1940.0	552.0	1940.0	5	
EY	1	DAYS	591.0	2091.0	17.237	17.192	17.311	0.119	21	3	4	2	3	0			545.0	2006.0	588.0	1636.0	580.0	2134.0	537.0	2071.0	484.0	1052.0	5	
EY	1	THEY	582.0	2049.0	17.556	17.521	17.591	0.07	22	0	0	0	3	0			564.0	1954.0	575.0	2006.0	578.0	2055.0	562.0	1996.0	558.0	1972.0	5	
ER	0	WERE	529.0	1598.0	17.642	17.622	17.681	0.059	94	0	0	0	9	0			531.0	1512.0	530.0	1522.0	525.0	1689.0	502.0	1720.0	502.0	1720.0	4	
OW	1	THOSE	583.0	1589.0	17.752	17.732	17.831	0.099	62	3	4	2	3	0			568.0	1578.0	589.0	1585.0	597.0	1546.0	566.0	1524.0	538.0	1515.0	4	
IH	1	BIG	538.0	1988.0	18.112	18.072	18.192	0.12	1	1	6	2	1	0			453.0	1758.0	534.0	1947.0	533.0	2119.0	493.0	2288.0	427.0	2293.0	5	
OW	1	YKNOW	607.0	1815.0	18.552	18.532	18.611	0.079	63	0	0	0	4	0			580.0	1826.0	611.0	1813.0	669.0	1705.0	653.0	1585.0	615.0	1507.0	5	
AH	0	THE	584.0	1480.0	18.674	18.651	18.721	0.07	*	0	0	0	3	0			561.0	1444.0	576.0	1466.0	578.0	1441.0	553.0	1049.0	542.0	979.0	4	
IY	1	WHEELS	490.0	2232.0	18.841	18.791	18.942	0.151	11	5	4	2	9	3			486.0	1380.0	495.0	2225.0	479.0	2226.0	545.0	2049.0	646.0	1667.0	5	
AE	1	AND	576.0	2073.0	19.732	19.709	19.779	0.07	3	4	4	2	0	3			564.0	2066.0	552.0	2073.0	604.0	1928.0	615.0	1890.0	613.0	1896.0	5	
AA	1	GOD	701.0	707.0	20.018	19.968	20.119	0.151	5	1	4	2	6	0			613.0	1201.0	688.0	683.0	791.0	848.0	859.0	921.0	833.0	1393.0	5	
OW	1	ONLY	726.0	1523.0	20.17	20.148	20.238	0.09	62	4	4	2	0	1			690.0	1534.0	732.0	1518.0	778.0	1407.0	764.0	1244.0	756.0	1182.0	5	
IY	0	ONLY	614.0	1924.0	20.351	20.328	20.398	0.07	12	0	0	0	7	0			626.0	1665.0	621.0	1793.0	597.0	2145.0	568.0	2337.0	565.0	2367.0	5	
OW	1	KNOWS	649.0	1903.0	20.498	20.468	20.588	0.12	62	3	4	2	4	0			610.0	2139.0	653.0	1868.0	694.0	1660.0	731.0	1566.0	667.0	1590.0	5	
IY	1	HE'D	457.0	2086.0	20.695	20.678	20.729	0.051	11	1	4	2	0	0			418.0	2068.0	418.0	2068.0	470.0	2115.0	452.0	2174.0	452.0	2174.0	5	
EH	1	GET	565.0	2147.0	20.848	20.828	20.889	0.061	2	1	4	1	6	0			543.0	2204.0	550.0	2189.0	595.0	2081.0	658.0	1944.0	660.0	1937.0	5	
AE	1	HALF	829.0	1760.0	21.072	21.038	21.139	0.101	3	3	2	1	0	0			750.0	1859.0	744.0	1770.0	832.0	1623.0	857.0	1596.0	823.0	1566.0	5	
AH	1	DOZEN	592.0	1647.0	21.342	21.319	21.389	0.07	6	3	4	2	3	1			563.0	1497.0	584.0	1662.0	598.0	1612.0	587.0	1582.0	581.0	1583.0	6	
IH	1	DRINKS	634.0	1851.0	21.635	21.608	21.689	0.081	1	4	6	2	8	3			631.0	1752.0	637.0	1801.0	610.0	1962.0	541.0	2156.0	509.0	2234.0	4	
IH	0	IN	570.0	1747.0	21.845	21.828	21.878	0.05	1	4	4	2	0	0			533.0	1761.0	533.0	1761.0	585.0	1763.0	607.0	1766.0	607.0	1766.0	5	
IH	0	HIM	553.0	1855.0	21.929	21.909	21.968	0.059	1	4	1	2	0	0			528.0	1798.0	531.0	1805.0	574.0	1912.0	575.0	1940.0	575.0	1940.0	4	
EH	1	THEN	635.0	1845.0	22.089	22.069	22.128	0.059	2	4	4	2	3	0			602.0	1810.0	607.0	1815.0	661.0	1872.0	655.0	1894.0	655.0	1894.0	4	
IY	1	HE'D	503.0	2044.0	22.201	22.178	22.248	0.07	11	1	4	2	0	0			559.0	2324.0	517.0	2095.0	495.0	2075.0	525.0	2439.0	518.0	2441.0	6	
OW	1	GO	671.0	1453.0	22.382	22.358	22.459	0.101	63	0	0	0	6	0			617.0	1504.0	688.0	1432.0	722.0	1256.0	693.0	1052.0	658.0	960.0	6	
ER	0	AROUND	600.0	925.0	22.476	22.459	22.509	0.05	94	0	0	0	0	1			597.0	881.0	597.0	881.0	614.0	1029.0	648.0	1221.0	648.0	1221.0	6	
AW	1	AROUND	732.0	1502.0	22.524	22.509	22.569	0.06	42	4	4	2	7	0			722.0	1484.0	726.0	1491.0	782.0	1543.0	797.0	1556.0	795.0	1558.0	6	
IH	0	TESTING	476.0	2094.0	23.438	23.421	23.471	0.05	1	4	6	2	3	0			443.0	1813.0	443.0	1813.0	497.0	2281.0	506.0	2374.0	506.0	2374.0	6	
EH	1	TESTING	616.0	2049.0	23.738	23.721	23.771	0.05	2	3	4	1	3	4			1906.0	2804.0	1906.0	2804.0	1216.0	2318.0	490.0	1772.0	490.0	1772.0	5	
IH	0	TESTING	446.0	2360.0	23.978	23.961	24.011	0.05	1	4	6	2	3	0			443.0	2339.0	443.0	2339.0	442.0	2375.0	435.0	2456.0	435.0	2456.0	4	
EY	1	SAY	584.0	1900.0	24.247	24.211	24.321	0.11	22	0	0	0	3	0			533.0	1187.0	580.0	1322.0	532.0	1206.0	501.0	1749.0	501.0	2094.0	6	
AH	0	A	563.0	1742.0	24.338	24.321	24.371	0.05	*	0	0	0	0	0			546.0	1820.0	546.0	1820.0	585.0	1631.0	595.0	1480.0	595.0	1480.0	6	
UW	1	FEW	450.0	1709.0	24.574	24.551	24.621	0.07	72	0	0	0	9	0			435.0	1936.0	442.0	1837.0	458.0	1424.0	448.0	968.0	444.0	893.0	6	
ER	1	WORDS	549.0	1031.0	24.751	24.721	24.811	0.09	94	1	4	2	9	3			553.0	839.0	554.0	979.0	531.0	1172.0	497.0	1359.0	481.0	1504.0	5	
ER	0	FOR	506.0	986.0	25.031	25.011	25.071	0.06	94	0	0	0	1	0			653.0	1218.0	616.0	1178.0	521.0	945.0	531.0	896.0	530.0	888.0	5	
IH	1	THINK	605.0	2192.0	25.738	25.701	25.811	0.11	1	4	6	2	3	3			543.0	1978.0	605.0	2148.0	608.0	2293.0	612.0	2463.0	551.0	2485.0	5	
EH	1	GET	694.0	2294.0	26.081	26.051	26.141	0.09	2	1	4	1	6	0			564.0	2400.0	704.0	2352.0	635.0	2165.0	619.0	2128.0	604.0	1994.0	4	
IY	1	HERE	439.0	2516.0	27.022	26.949	27.169	0.22	14	6	4	2	0	0			478.0	2525.0	443.0	2491.0	452.0	2567.0	535.0	2486.0	652.0	2112.0	4	
OW	1	YKNOW	751.0	1757.0	27.555	27.509	27.769	0.26	63	0	0	0	4	0			767.0	1729.0	748.0	1235.0	622.0	1244.0	774.0	1100.0	766.0	1046.0	5	
AY	1	I	999.0	1282.0	29.76	29.742	29.843	0.101	41	0	0	0	0	0		m	743.0	920.0	996.0	1252.0	966.0	1104.0	824.0	1164.0	631.0	980.0	6	
EH	1	GUESS	689.0	2449.0	29.982	29.942	30.062	0.12	2	3	4	1	6	0			482.0	2532.0	654.0	2349.0	756.0	2514.0	822.0	2326.0	778.0	2420.0	3	
AE	1	THAT'S	758.0	1706.0	30.173	30.133	30.253	0.12	3	1	4	1	3	3			623.0	1575.0	754.0	1690.0	764.0	1691.0	782.0	1661.0	707.0	1576.0	4	
AH	1	WHAT	691.0	1126.0	30.429	30.392	30.503	0.111	6	1	4	1	9	0			644.0	826.0	678.0	1041.0	711.0	1278.0	685.0	1044.0	662.0	1169.0	5	
IH	1	IT	588.0	1838.0	30.559	30.532	30.613	0.081	1	1	4	1	0	0			573.0	1721.0	585.0	1796.0	586.0	1875.0	540.0	1858.0	514.0	1815.0	4	
IH	0	IS	484.0	1975.0	30.699	30.652	30.793	0.141	1	3	4	2	0	0			451.0	1869.0	473.0	1970.0	546.0	1973.0	599.0	1888.0	549.0	1670.0	4	
OW	1	DON'T	714.0	1603.0	31.077	31.062	31.122	0.06	62	4	4	2	3	0			708.0	1615.0	711.0	1609.0	762.0	1451.0	766.0	1295.0	764.0	1292.0	4	
AE	1	HAVE	869.0	1717.0	31.186	31.163	31.233	0.07	3	3	2	2	0	0			853.0	1807.0	864.0	1749.0	864.0	1667.0	833.0	1568.0	820.0	1539.0	5	
AH	0	A	535.0	1410.0	31.29	31.273	31.323	0.05	*	0	0	0	0	0			534.0	1383.0	534.0	1383.0	534.0	1453.0	525.0	1493.0	525.0	1493.0	5	
IH	1	VIDEO	564.0	1861.0	31.383	31.363	31.422	0.059	1	1	4	2	1	2			540.0	1807.0	543.0	1814.0	582.0	1909.0	582.0	1968.0	582.0	1968.0	5	
IY	0	VIDEO	508.0	2038.0	31.47	31.453	31.503	0.05	11	0	0	0	3	1			502.0	2030.0	502.0	2030.0	519.0	2050.0	540.0	2060.0	540.0	2060.0	4	
AE	1	CAMERA	547.0	1992.0	31.669	31.633	31.742	0.109	3	4	1	2	6	2			436.0	2215.0	526.0	2010.0	573.0	2002.0	585.0	2152.0	629.0	1874.0	5	
ER	0	CAMERA	448.0	1348.0	31.822	31.802	31.863	0.061	94	0	0	0	2	1			432.0	1359.0	437.0	1348.0	457.0	1445.0	467.0	1614.0	468.0	1625.0	3	
IY	1	EITHER	523.0	2094.0	31.942	31.902	32.023	0.121	11	3	3	2	0	1			526.0	2037.0	523.0	2086.0	523.0	2107.0	533.0	2069.0	529.0	2003.0	5	
ER	0	EITHER	614.0	1742.0	32.116	32.072	32.203	0.131	94	0	0	0	3	0			525.0	1740.0	608.0	1763.0	620.0	1673.0	645.0	1588.0	735.0	1387.0	4	
AY	1	I	867.0	1370.0	32.358	32.333	32.492	0.159	41	0	0	0	0	0			757.0	1325.0	861.0	1414.0	750.0	1808.0	579.0	1831.0	491.0	1974.0	5	
EH	1	AS	529.0	1643.0	32.635	32.612	32.682	0.07	2	3	4	2	0	0			520.0	1666.0	526.0	1654.0	530.0	1642.0	525.0	1654.0	521.0	1653.0	5	
UW	1	SOON	444.0	1667.0	32.829	32.822	32.903	0.081	73	4	4	2	3	0			444.0	1667.0	450.0	1698.0	493.0	1750.0	506.0	1736.0	493.0	1727.0	5	
EH	1	SAID	693.0	1605.0	33.312	33.282	33.373	0.091	2	1	4	2	3	0			614.0	1623.0	670.0	1608.0	731.0	1582.0	716.0	1572.0	681.0	1574.0	5	
AE	1	THAT	633.0	1706.0	33.473	33.453	33.513	0.06	3	1	4	1	3	0			603.0	1698.0	608.0	1699.0	656.0	1698.0	678.0	1637.0	678.0	1631.0	5	
AY	1	I	832.0	1357.0	33.611	33.562	33.682	0.12	41	0	0	0	0	0			563.0	1326.0	753.0	1318.0	832.0	1350.0	749.0	868.0	621.0	1189.0	6	
AO	1	THOUGHT	767.0	1355.0	33.829	33.792	33.902	0.11	53	1	4	1	3	0			704.0	1359.0	757.0	1359.0	787.0	1351.0	788.0	1350.0	737.0	1349.0	5	
AY	1	I	897.0	1364.0	33.982	33.932	34.072	0.14	41	0	0	0	0	0			811.0	1302.0	939.0	1344.0	883.0	1450.0	746.0	1790.0	494.0	2250.0	4	
UH	1	COULD	463.0	2206.0	34.119	34.102	34.152	0.05	7	1	4	2	6	0			452.0	2193.0	452.0	2193.0	482.0	2219.0	496.0	2166.0	496.0	2166.0	5	
IH	0	JUST	519.0	1731.0	34.242	34.222	34.282	0.06	1	3	4	1	5	3			506.0	1762.0	508.0	1760.0	528.0	1700.0	538.0	1703.0	537.0	1705.0	5	
IY	1	SEE	495.0	2339.0	34.569	34.512	34.682	0.17	12	0	0	0	3	0			495.0	2321.0	497.0	2332.0	486.0	2505.0	463.0	2779.0	441.0	2626.0	3	
IH	1	HIM	587.0	2145.0	34.789	34.742	34.882	0.14	1	4	1	2	0	0			383.0	2322.0	577.0	2163.0	633.0	2072.0	621.0	1928.0	602.0	1719.0	5	
OW	1	YKNOW	541.0	1734.0	35.057	34.982	35.282	0.3	63	0	0	0	4	0			550.0	1973.0	537.0	1536.0	658.0	1409.0	713.0	1193.0	698.0	1142.0	5	
OW	1	OH	771.0	1165.0	35.358	35.312	35.662	0.35	63	0	0	0	0	0			780.0	1169.0	798.0	1185.0	790.0	1162.0	796.0	1177.0	788.0	1154.0	5	
OW	1	DROVE	735.0	1370.0	36.622	36.609	36.669	0.06	62	3	2	2	8	0			733.0	1378.0	735.0	1370.0	744.0	1225.0	725.0	1128.0	724.0	1122.0	5	
IY	1	ME	486.0	2319.0	36.802	36.779	36.849	0.07	12	0	0	0	2	0			481.0	2161.0	488.0	2242.0	481.0	2362.0	477.0	2399.0	475.0	2404.0	4	
EY	1	SAY	653.0	1641.0	37.26	37.215	37.305	0.09	22	0	0	0	3	0			524.0	1591.0	599.0	1498.0	653.0	1641.0	644.0	1754.0	645.0	1848.0	4	
AH	0	A	648.0	1577.0	37.332	37.305	37.385	0.08	*	0	0	0	0	0			658.0	1730.0	653.0	1640.0	643.0	1446.0	645.0	1270.0	633.0	1189.0	4	
UW	1	FEW	485.0	1606.0	37.558	37.535	37.605	0.07	72	0	0	0	9	0			440.0	1742.0	461.0	1699.0	522.0	1330.0	533.0	934.0	529.0	858.0	5	
ER	1	WORDS	594.0	881.0	37.798	37.745	37.905	0.16	94	1	4	2	9	3			602.0	673.0	597.0	869.0	565.0	1023.0	531.0	1186.0	517.0	1260.0	5	
ER	0	FOR	712.0	970.0	38.118	38.095	38.165	0.07	94	0	0	0	8	0			701.0	972.0	708.0	976.0	715.0	906.0	709.0	738.0	683.0	710.0	5	
AA	0	POSTERITY	881.0	968.0	38.292	38.235	38.405	0.17	5	3	4	1	1	5			700.0	636.0	868.0	954.0	937.0	997.0	934.0	1056.0	833.0	1162.0	5	
EH	1	POSTERITY	662.0	1577.0	38.585	38.565	38.625	0.06	2	6	4	2	3	2			644.0	1571.0	647.0	1572.0	681.0	1616.0	708.0	1571.0	710.0	1570.0	5	
AH	0	POSTERITY	680.0	1484.0	38.785	38.765	38.825	0.06	*	1	4	1	7	1			697.0	1436.0	695.0	1441.0	654.0	1557.0	593.0	1678.0	588.0	1685.0	5	
IY	0	POSTERITY	494.0	2324.0	38.898	38.855	38.985	0.13	12	0	0	0	3	0			547.0	2129.0	505.0	2284.0	468.0	2435.0	459.0	2469.0	469.0	2506.0	5	
IY	1	HE'D	444.0	2476.0	39.042	39.015	39.095	0.08	11	1	4	2	0	0			429.0	2601.0	441.0	2532.0	450.0	2403.0	453.0	2353.0	454.0	2286.0	5	
EY	1	SAY	737.0	1818.0	39.32	39.265	39.375	0.11	22	0	0	0	3	0			685.0	1697.0	681.0	1648.0	737.0	1818.0	716.0	1961.0	695.0	2087.0	4	
IY	1	WE'D	597.0	1790.0	39.512	39.495	39.545	0.05	11	1	4	2	9	0			600.0	1656.0	600.0	1656.0	589.0	1988.0	572.0	2109.0	572.0	2109.0	5	
EY	1	SAY	577.0	2084.0	39.674	39.635	39.725	0.09	22	0	0	0	3	0			501.0	1867.0	545.0	1940.0	572.0	2139.0	511.0	2332.0	467.0	2440.0	5	
AW	1	OUT	415.0	1934.0	40.051	40.016	40.156	0.14	42	1	4	1	0	0			498.0	1841.0	399.0	1918.0	615.0	1777.0	914.0	2094.0	619.0	1265.0	4	
IY	1	HERE	500.0	2516.0	40.293	40.276	40.326	0.05	14	6	4	2	0	0			893.0	2722.0	893.0	2722.0	495.0	2434.0	585.0	2323.0	585.0	2323.0	4	
OW	1	NO	846.0	1598.0	43.136	43.018	43.568	0.55	63	0	0	0	4	0			841.0	1598.0	764.0	1143.0	862.0	1394.0	840.0	1214.0	769.0	1050.0	5	
AY	1	I	962.0	1446.0	43.837	43.793	43.963	0.17	41	0	0	0	0	0			871.0	1309.0	950.0	1293.0	881.0	1727.0	679.0	2081.0	560.0	2102.0	5	
AY	1	I	957.0	1371.0	44.071	43.993	44.263	0.27	41	0	0	0	0	0			877.0	1566.0	956.0	1371.0	939.0	1577.0	712.0	2071.0	507.0	2300.0	5	
AH	1	UM	694.0	1941.0	44.323	44.263	44.443	0.18	6	4	1	2	0	0			571.0	2229.0	673.0	1989.0	798.0	1675.0	819.0	1428.0	796.0	1294.0	5	
AE	1	HAVE	782.0	1928.0	45.387	45.364	45.434	0.07	3	3	2	2	0	0			748.0	1960.0	765.0	1938.0	777.0	1911.0	685.0	1847.0	667.0	1811.0	6	
IY	0	VERY	558.0	1819.0	45.624	45.604	45.664	0.06	12	0	0	0	7	0			566.0	1760.0	565.0	1767.0	547.0	1924.0	524.0	1965.0	522.0	1959.0	3	
AA	1	CONTACT	907.0	1314.0	45.961	45.934	46.014	0.08	5	4	4	2	6	4			960.0	1297.0	935.0	1299.0	868.0	1334.0	834.0	1480.0	803.0	1555.0	5	
AE	2	CONTACT	722.0	1830.0	46.157	46.124	46.224	0.1	3	1	6	1	3	3			612.0	1845.0	703.0	1848.0	767.0	1740.0	744.0	1788.0	643.0	1950.0	5	
IH	0	WITH	580.0	1495.0	46.401	46.374	46.454	0.08	1	3	3	1	9	0			562.0	1337.0	572.0	1421.0	592.0	1598.0	576.0	1631.0	553.0	1635.0	6	
EH	1	THEM	693.0	1759.0	46.614	46.574	46.694	0.12	2	4	1	2	3	0			634.0	1732.0	680.0	1757.0	727.0	1731.0	753.0	1625.0	737.0	1490.0	5	
AH	0	AND	624.0	1753.0	46.847	46.824	46.894	0.07	*	4	4	2	0	3			537.0	1677.0	590.0	1730.0	628.0	1779.0	592.0	1778.0	581.0	1771.0	6	
OW	1	SO	707.0	1643.0	47.122	47.084	47.274	0.19	63	0	0	0	3	0			624.0	1627.0	705.0	1596.0	731.0	1395.0	723.0	1159.0	747.0	801.0	5	
IY	0	BE	493.0	2011.0	48.173	48.156	48.206	0.05	12	0	0	0	1	0			471.0	1885.0	471.0	1885.0	451.0	1423.0	447.0	1369.0	447.0	1369.0	6	
AW	1	ABOUT	799.0	1565.0	48.328	48.306	48.396	0.09	42	1	4	1	1	0			762.0	1678.0	806.0	1515.0	856.0	1291.0	839.0	1235.0	801.0	1203.0	4	
OW	2	OKAY	611.0	1364.0	50.991	50.981	51.051	0.07	62	1	6	1	0	1			611.0	1364.0	631.0	1353.0	565.0	1284.0	500.0	1363.0	484.0	1389.0	5	
EY	1	OKAY	551.0	2036.0	51.186	51.131	51.241	0.11	22	0	0	0	6	0			491.0	2199.0	520.0	2035.0	551.0	2036.0	557.0	2034.0	545.0	1875.0	4	
EH	1	WHERE	597.0	1114.0	51.321	51.301	51.361	0.06	2	6	4	2	9	0			582.0	1039.0	584.0	1049.0	614.0	1205.0	642.0	1313.0	644.0	1317.0	6	
AA	1	ARE	702.0	1387.0	51.474	51.441	51.541	0.1	44	6	4	2	0	0			666.0	1403.0	693.0	1393.0	732.0	1373.0	765.0	1369.0	757.0	1356.0	5	
IY	1	WE	512.0	1909.0	51.704	51.671	51.771	0.1	12	0	0	0	9	0			540.0	1615.0	522.0	1857.0	481.0	1982.0	457.0	1963.0	433.0	1943.0	4	
AY	1	I'LL	917.0	1121.0	52.632	52.612	52.662	0.05	41	5	4	2	0	0		m	858.0	1274.0	912.0	1369.0	987.0	1298.0	824.0	982.0	785.0	950.0	6	
AA	1	START	682.0	1433.0	52.832	52.812	52.872	0.06	44	6	4	2	3	3			649.0	1460.0	653.0	1452.0	713.0	1448.0	735.0	1481.0	735.0	1482.0	5	
AE	1	ASKING	627.0	1878.0	52.985	52.952	53.052	0.1	3	3	4	1	0	4			580.0	1745.0	619.0	1875.0	641.0	1848.0	640.0	1780.0	619.0	1727.0	4	
IH	0	ASKING	404.0	2232.0	53.209	53.192	53.242	0.05	1	4	6	2	6	0			533.0	2298.0	533.0	2298.0	424.0	2254.0	419.0	2160.0	419.0	2160.0	5	
UW	1	YOU	472.0	2194.0	53.369	53.352	53.402	0.05	72	0	0	0	9	0			473.0	2241.0	473.0	2241.0	467.0	2136.0	441.0	2151.0	441.0	2151.0	3	
EH	1	QUESTIONS	707.0	1435.0	53.555	53.522	53.622	0.1	2	3	4	1	9	4			669.0	1164.0	703.0	1385.0	690.0	1599.0	634.0	1816.0	585.0	1872.0	5	
AH	0	QUESTIONS	480.0	1590.0	53.799	53.782	53.832	0.05	*	4	4	2	5	3			465.0	1595.0	465.0	1595.0	491.0	1588.0	489.0	1563.0	489.0	1563.0	5	
OW	1	SO	541.0	1350.0	54.027	54.012	54.072	0.06	63	0	0	0	3	0			531.0	1386.0	534.0	1373.0	596.0	1291.0	640.0	1292.0	643.0	1294.0	5	
AH	0	THAT	649.0	1403.0	54.119	54.102	54.152	0.05	*	1	4	1	3	0			654.0	1397.0	654.0	1397.0	634.0	1412.0	607.0	1420.0	607.0	1420.0	4	
AE	1	YEAH	665.0	1881.0	54.988	54.935	55.095	0.16	3	0	0	0	9	0			605.0	1920.0	656.0	1887.0	712.0	1122.0	774.0	1691.0	787.0	1603.0	6	
OW	2	OKAY	742.0	1523.0	55.102	55.095	55.205	0.11	62	1	6	1	0	1			742.0	1523.0	689.0	1538.0	603.0	1558.0	485.0	1728.0	414.0	1978.0	5	
EY	1	OKAY	673.0	1794.0	55.414	55.295	55.535	0.24	22	0	0	0	6	0			513.0	1397.0	641.0	1841.0	673.0	1793.0	672.0	1702.0	628.0	1719.0	5	
AH	1	UH	673.0	1325.0	60.109	60.029	60.269	0.24	6	0	0	0	0	0			578.0	1466.0	670.0	1329.0	704.0	1304.0	753.0	1232.0	734.0	1243.0	5	
EH	1	EH	540.0	1740.0	61.815	61.672	62.102	0.43	2	0	0	0	0	0			530.0	1781.0	540.0	1740.0	469.0	1436.0	716.0	1561.0	339.0	903.0	6	
IY	1	CONVENIENT	502.0	2223.0	79.647	79.607	79.727	0.12	11	4	4	2	1	1			386.0	1951.0	499.0	2202.0	496.0	2217.0	500.0	2331.0	492.0	2204.0	5	
IH	0	IN	474.0	2095.0	86.757	86.73	86.81	0.08	1	4	4	2	0	0			365.0	1936.0	418.0	2019.0	537.0	2067.0	567.0	2045.0	554.0	2039.0	5	
AH	1	WHAT	664.0	826.0	86.947	86.93	86.98	0.05	6	1	4	1	9	0			661.0	809.0	661.0	809.0	672.0	859.0	693.0	895.0	693.0	895.0	5	
EY	1	WAY	778.0	1705.0	87.218	87.14	87.45	0.31	22	0	0	0	9	0			761.0	1543.0	768.0	1788.0	734.0	1944.0	606.0	2058.0	384.0	2245.0	5	
AY	1	RIGHT	955.0	1551.0	94.807	94.653	94.963	0.31	47	1	4	1	7	0			800.0	1235.0	945.0	1373.0	912.0	1463.0	880.0	1844.0	537.0	2327.0	6	
AY	1	RIGHT	904.0	1511.0	95.237	95.172	95.302	0.13	47	1	4	1	7	0		s	649.0	1251.0	749.0	1381.0	890.0	1508.0	937.0	1477.0	940.0	1652.0	6	
EH	1	TREMENDOUS	586.0	1569.0	95.797	95.774	95.844	0.07	2	4	4	2	2	4			547.0	1483.0	568.0	1521.0	601.0	1636.0	596.0	1675.0	590.0	1660.0	4	
IH	0	DEMAND	461.0	1715.0	96.124	96.104	96.164	0.06	1	4	1	2	3	1			468.0	1673.0	471.0	1725.0	458.0	1682.0	484.0	1615.0	496.0	1615.0	6	
