s14, o, f, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AY	1	I	1015.0	1231.0	77.323	77.295	77.425	0.13	41	0	0	0	0	0		m	327.0	1076.0	693.0	1268.0	895.0	1552.0	662.0	1170.0	727.0	1170.0	6	
IH	1	LIVED	585.0	1475.0	77.572	77.555	77.605	0.05	1	3	2	2	7	3			585.0	1450.0	585.0	1450.0	583.0	1504.0	572.0	1472.0	572.0	1472.0	6	
EH	1	THERE	587.0	1845.0	77.758	77.725	77.825	0.1	2	6	4	2	3	0			547.0	1810.0	574.0	1847.0	599.0	1812.0	604.0	1753.0	608.0	1728.0	5	
AO	1	ALMOST	605.0	1051.0	78.178	78.135	78.265	0.13	53	5	4	2	0	4			705.0	1222.0	528.0	1047.0	921.0	1101.0	970.0	1108.0	1043.0	1111.0	6	
OW	2	ALMOST	549.0	1272.0	78.368	78.355	78.405	0.05	62	3	4	1	2	3			549.0	1273.0	549.0	1273.0	602.0	1370.0	580.0	1477.0	580.0	1477.0	6	
IY	0	THIRTY	474.0	1912.0	78.645	78.625	78.685	0.06	12	0	0	0	3	0			477.0	1895.0	477.0	1897.0	468.0	1947.0	457.0	2025.0	456.0	2029.0	6	
AY	1	FIVE	776.0	1374.0	78.825	78.785	78.905	0.12	41	3	2	2	1	0			692.0	1383.0	744.0	1197.0	771.0	1455.0	695.0	1730.0	555.0	1993.0	5	
IH	1	YEARS	454.0	2345.0	79.072	79.055	79.105	0.05	14	6	4	2	9	3			451.0	2375.0	451.0	2375.0	462.0	2271.0	475.0	2119.0	475.0	2119.0	4	
UW	1	MOVING	501.0	1548.0	79.642	79.605	79.715	0.11	72	3	2	2	2	1			472.0	1383.0	508.0	1529.0	480.0	1561.0	468.0	1527.0	453.0	1453.0	5	
IH	0	MOVING	425.0	2016.0	79.765	79.745	79.805	0.06	1	4	6	2	1	0			426.0	1908.0	426.0	1922.0	431.0	2234.0	511.0	2475.0	516.0	2478.0	6	
AH	1	COLUMBUS	692.0	1048.0	80.195	80.175	80.235	0.06	6	4	1	2	7	4			682.0	1020.0	683.0	1024.0	719.0	1082.0	699.0	1087.0	693.0	1085.0	5	
AH	0	COLUMBUS	530.0	1503.0	80.342	80.325	80.375	0.05	*	3	4	1	1	0			537.0	1486.0	537.0	1486.0	515.0	1535.0	479.0	1565.0	479.0	1565.0	5	
AY	1	NINETEEN	633.0	1641.0	80.632	80.605	80.695	0.09	41	4	4	2	4	4			432.0	1701.0	578.0	1505.0	630.0	1707.0	581.0	2212.0	574.0	2454.0	4	
EY	1	EIGHTY	566.0	2434.0	80.98	80.935	81.025	0.09	21	1	4	1	0	1			508.0	2485.0	547.0	2447.0	566.0	2434.0	560.0	2444.0	545.0	2458.0	4	
IY	0	EIGHTY	440.0	2558.0	81.082	81.055	81.135	0.08	12	0	0	0	3	0			441.0	2479.0	441.0	2527.0	438.0	2575.0	436.0	2478.0	435.0	2272.0	4	
AH	1	ONE	650.0	1000.0	81.278	81.225	81.385	0.16	6	4	4	2	9	0			624.0	768.0	643.0	976.0	689.0	1130.0	709.0	1308.0	690.0	1575.0	5	
AH	1	UH	950.0	1276.0	82.22	82.133	82.393	0.26	6	0	0	0	0	0			973.0	1268.0	950.0	1274.0	924.0	1267.0	662.0	907.0	630.0	905.0	6	
IH	1	LIVED	537.0	1674.0	82.556	82.513	82.643	0.13	1	3	2	2	7	3			500.0	1385.0	534.0	1644.0	547.0	1769.0	544.0	1763.0	502.0	1621.0	5	
IH	0	IN	505.0	2003.0	82.883	82.823	83.003	0.18	1	4	4	2	0	0			433.0	2057.0	490.0	2014.0	474.0	1970.0	480.0	1973.0	468.0	1956.0	5	
AH	1	UH	895.0	1421.0	83.226	83.113	83.453	0.34	6	0	0	0	0	0			845.0	1488.0	894.0	1421.0	883.0	1421.0	863.0	1381.0	836.0	1426.0	6	
AO	1	NORTH	531.0	1238.0	83.709	83.692	83.742	0.05	64	6	4	2	4	3			508.0	1323.0	508.0	1323.0	559.0	1126.0	596.0	1076.0	596.0	1076.0	5	
EH	1	WEST	682.0	1314.0	83.952	83.932	83.992	0.06	2	3	4	1	9	3			664.0	1230.0	667.0	1243.0	694.0	1410.0	660.0	1461.0	656.0	1461.0	5	
ER	0	FOR	543.0	1257.0	84.469	84.452	84.502	0.05	94	0	0	0	1	0			546.0	1264.0	546.0	1264.0	575.0	1277.0	590.0	1243.0	590.0	1243.0	6	
EY	1	EIGHTEEN	578.0	1699.0	84.514	84.502	84.582	0.08	21	1	4	1	0	1			578.0	1699.0	568.0	1807.0	525.0	2057.0	461.0	2319.0	441.0	2403.0	5	
IH	1	YEARS	477.0	2453.0	84.965	84.922	85.052	0.13	14	6	4	2	9	3			449.0	2509.0	472.0	2459.0	495.0	2385.0	511.0	2047.0	542.0	1835.0	5	
AH	1	UH	927.0	1304.0	85.61	85.533	85.763	0.23	6	0	0	0	0	0			834.0	1308.0	925.0	1314.0	934.0	1281.0	773.0	1114.0	817.0	1270.0	6	
UW	1	MOVED	453.0	1582.0	85.913	85.873	85.993	0.12	72	3	2	2	2	3			434.0	1410.0	458.0	1579.0	449.0	1544.0	457.0	1550.0	452.0	1478.0	6	
AE	1	LAST	859.0	1476.0	86.163	86.123	86.243	0.12	3	3	4	1	7	0			795.0	1392.0	851.0	1442.0	870.0	1595.0	839.0	1701.0	763.0	1800.0	5	
AE	1	JANUARY	640.0	2251.0	86.493	86.453	86.573	0.12	3	4	4	2	5	2			566.0	2218.0	625.0	2242.0	702.0	2266.0	741.0	2241.0	728.0	2217.0	6	
UW	0	JANUARY	465.0	1310.0	86.7	86.663	86.773	0.11	72	0	0	0	9	2			492.0	2078.0	474.0	1480.0	427.0	936.0	470.0	924.0	522.0	1013.0	6	
EH	2	JANUARY	593.0	1400.0	86.793	86.773	86.833	0.06	2	6	4	2	0	1			581.0	1325.0	583.0	1336.0	607.0	1464.0	620.0	1503.0	621.0	1503.0	5	
IY	0	JANUARY	571.0	2278.0	87.003	86.963	87.083	0.12	12	0	0	0	7	0			607.0	2022.0	577.0	2237.0	548.0	2388.0	524.0	2444.0	539.0	2425.0	4	
AH	0	A	673.0	1858.0	87.113	87.083	87.173	0.09	*	0	0	0	0	0			605.0	2155.0	647.0	1976.0	708.0	1548.0	727.0	1220.0	675.0	1096.0	5	
IH	1	LITTLE	607.0	1252.0	87.28	87.263	87.313	0.05	1	1	4	1	7	1			601.0	1224.0	601.0	1224.0	613.0	1297.0	617.0	1324.0	617.0	1324.0	6	
ER	0	FARTHER	556.0	1449.0	87.73	87.713	87.763	0.05	94	0	0	0	3	0			553.0	1446.0	553.0	1446.0	557.0	1415.0	543.0	1229.0	543.0	1229.0	5	
EH	1	WEST	690.0	1301.0	87.856	87.823	87.923	0.1	2	3	4	1	9	3			612.0	1077.0	674.0	1257.0	705.0	1430.0	689.0	1525.0	642.0	1517.0	5	
AY	1	FIVE	894.0	1431.0	88.31	88.263	88.373	0.11	41	3	2	2	1	0		s	888.0	1604.0	771.0	1055.0	890.0	1373.0	655.0	1245.0	656.0	852.0	6	
AY	1	MILES	913.0	1376.0	88.527	88.493	88.583	0.09	41	5	4	2	2	3		m	384.0	1189.0	670.0	1090.0	911.0	1363.0	783.0	1205.0	825.0	1298.0	6	
ER	1	FURTHER	593.0	1247.0	88.853	88.823	88.913	0.09	94	3	3	2	1	1			547.0	1311.0	571.0	1211.0	601.0	1320.0	583.0	1431.0	563.0	1267.0	6	
ER	0	FURTHER	564.0	1410.0	88.976	88.953	89.023	0.07	94	0	0	0	3	0			546.0	1413.0	556.0	1411.0	566.0	1387.0	552.0	1214.0	545.0	1137.0	6	
EH	1	WEST	741.0	1454.0	89.143	89.103	89.223	0.12	2	3	4	1	9	3			653.0	1132.0	732.0	1407.0	767.0	1604.0	776.0	1664.0	737.0	1640.0	6	
IH	1	NEAR	486.0	2348.0	89.473	89.453	89.513	0.06	14	6	4	2	4	0			482.0	2420.0	484.0	2401.0	492.0	2289.0	500.0	2047.0	501.0	2026.0	5	
IH	1	HILLIARD	529.0	1986.0	89.703	89.683	89.743	0.06	1	5	4	2	0	1			376.0	2117.0	380.0	2110.0	498.0	1838.0	563.0	1568.0	564.0	1552.0	6	
AA	0	HILLIARD	483.0	1758.0	89.93	89.913	89.963	0.05	44	6	4	2	9	3			472.0	1802.0	472.0	1802.0	503.0	1681.0	524.0	1566.0	524.0	1566.0	5	
IH	1	LIVE	580.0	1499.0	90.901	90.884	90.934	0.05	1	3	2	2	7	0			577.0	1452.0	577.0	1452.0	578.0	1557.0	559.0	1561.0	559.0	1561.0	5	
IY	0	CITY	516.0	2196.0	91.331	91.304	91.384	0.08	12	0	0	0	3	0			526.0	2036.0	523.0	2118.0	498.0	2308.0	493.0	2378.0	502.0	2364.0	4	
AH	1	COLUMBUS	766.0	1036.0	91.691	91.664	91.744	0.08	6	4	1	2	7	4			712.0	925.0	744.0	985.0	776.0	1112.0	732.0	1137.0	702.0	1137.0	5	
AH	0	COLUMBUS	611.0	1481.0	91.861	91.834	91.914	0.08	*	3	4	1	1	0			597.0	1426.0	607.0	1452.0	609.0	1524.0	549.0	1555.0	520.0	1559.0	6	
AH	1	UH	923.0	1251.0	92.725	92.655	92.865	0.21	6	0	0	0	0	0			821.0	1209.0	923.0	1241.0	870.0	1270.0	818.0	1237.0	698.0	972.0	6	
IH	0	BEEN	500.0	1946.0	93.135	93.115	93.175	0.06	1	4	4	2	1	0			474.0	1926.0	479.0	1928.0	522.0	1971.0	533.0	1976.0	532.0	1975.0	5	
AW	1	ABOUT	668.0	1498.0	93.372	93.355	93.425	0.07	42	1	4	1	1	0			640.0	1478.0	668.0	1498.0	715.0	1548.0	727.0	1635.0	723.0	1667.0	5	
EY	1	EIGHTEEN	585.0	2136.0	93.479	93.465	93.565	0.1	21	1	4	1	0	1			585.0	2125.0	566.0	2278.0	513.0	2449.0	442.0	2528.0	422.0	2561.0	5	
IY	1	EIGHTEEN	504.0	2592.0	93.762	93.735	93.815	0.08	11	4	4	2	3	0			421.0	2631.0	470.0	2618.0	528.0	2571.0	526.0	2530.0	521.0	2511.0	4	
AY	1	NINETEEN	769.0	1890.0	93.932	93.905	94.015	0.11	41	4	4	2	4	4			439.0	1246.0	741.0	1843.0	735.0	1983.0	694.0	2312.0	551.0	1140.0	6	
IY	1	NINETEEN	541.0	2588.0	94.228	94.205	94.275	0.07	11	4	4	2	3	0			496.0	2617.0	523.0	2612.0	530.0	2557.0	537.0	2545.0	544.0	2537.0	5	
IH	1	YEARS	514.0	2356.0	94.438	94.405	94.505	0.1	14	6	4	2	9	3			508.0	2433.0	513.0	2378.0	534.0	2233.0	555.0	2065.0	558.0	1947.0	6	
AY	1	I	891.0	1510.0	94.718	94.665	94.785	0.12	41	0	0	0	0	0		s	797.0	1747.0	800.0	1463.0	889.0	1468.0	837.0	1650.0	768.0	1451.0	6	
AY	1	LIKE	772.0	1402.0	94.87	94.845	94.925	0.08	47	1	6	1	7	0			613.0	980.0	713.0	1115.0	771.0	1432.0	671.0	1808.0	584.0	2056.0	5	
AH	1	COLUMBUS	750.0	985.0	95.155	95.135	95.195	0.06	6	4	1	2	7	4			706.0	923.0	710.0	931.0	795.0	1017.0	755.0	948.0	746.0	952.0	6	
AO	1	ALSO	740.0	1010.0	95.482	95.445	95.555	0.11	53	5	4	2	0	4			618.0	1089.0	724.0	1029.0	762.0	956.0	751.0	911.0	738.0	883.0	6	
OW	0	ALSO	696.0	1369.0	95.754	95.715	95.885	0.17	63	0	0	0	3	0			615.0	1247.0	719.0	1400.0	729.0	1392.0	667.0	1324.0	564.0	1065.0	5	
AY	1	I	939.0	1229.0	96.501	96.431	96.571	0.14	41	0	0	0	0	0			743.0	1449.0	876.0	1223.0	904.0	1279.0	900.0	1566.0	748.0	1878.0	5	
IH	1	THINK	579.0	1948.0	96.621	96.601	96.661	0.06	1	4	6	2	3	3			576.0	1973.0	577.0	1980.0	588.0	2066.0	572.0	2184.0	568.0	2190.0	5	
EY	1	GREAT	589.0	1725.0	97.005	96.991	97.081	0.09	21	1	4	1	8	0			589.0	1713.0	584.0	1841.0	564.0	2077.0	518.0	2308.0	479.0	2377.0	5	
IH	1	CITY	527.0	1862.0	97.311	97.291	97.351	0.06	1	1	4	1	3	1			804.0	2256.0	752.0	2218.0	571.0	2023.0	606.0	2054.0	605.0	2051.0	5	
IY	0	CITY	499.0	2297.0	97.424	97.391	97.491	0.1	12	0	0	0	3	0			551.0	2133.0	517.0	2258.0	475.0	2357.0	501.0	1879.0	567.0	1119.0	6	
AO	2	ALTHOUGH	685.0	1354.0	97.508	97.491	97.541	0.05	53	5	4	2	0	4			671.0	1418.0	671.0	1418.0	705.0	1245.0	714.0	1135.0	714.0	1135.0	5	
OW	1	ALTHOUGH	586.0	1294.0	97.625	97.611	97.671	0.06	63	0	0	0	3	0			584.0	1294.0	586.0	1294.0	597.0	1272.0	574.0	1224.0	571.0	1222.0	5	
AE	1	LAST	881.0	1394.0	97.878	97.841	97.951	0.11	3	3	4	1	7	3			787.0	1171.0	861.0	1348.0	916.0	1494.0	922.0	1610.0	874.0	1667.0	5	
IY	1	THREE	465.0	2050.0	98.244	98.221	98.291	0.07	12	0	0	0	8	0			464.0	1913.0	465.0	1976.0	458.0	2139.0	450.0	2159.0	451.0	2107.0	6	
AH	1	MONTHS	775.0	1223.0	98.414	98.381	98.481	0.1	6	4	4	2	2	3			716.0	1135.0	762.0	1202.0	818.0	1280.0	826.0	1384.0	816.0	1461.0	5	
AY	1	I'VE	887.0	1702.0	98.718	98.711	98.801	0.09	41	3	2	2	0	0		m	1244.0	2513.0	861.0	1651.0	821.0	1504.0	745.0	1724.0	681.0	1771.0	5	
EH	1	THREATENED	691.0	1600.0	99.071	99.051	99.111	0.06	2	1	4	1	8	1			669.0	1553.0	672.0	1560.0	708.0	1655.0	688.0	1584.0	688.0	1588.0	6	
AH	0	THREATENED	440.0	1918.0	99.168	99.151	99.201	0.05	*	4	4	2	3	3			451.0	1910.0	451.0	1910.0	405.0	1840.0	399.0	1977.0	399.0	1977.0	4	
UW	1	TO	425.0	1900.0	99.508	99.501	99.681	0.18	73	0	0	0	3	0			437.0	1918.0	446.0	1866.0	434.0	1760.0	426.0	1653.0	417.0	1506.0	6	
UW	1	MOVE	463.0	1422.0	99.874	99.811	100.001	0.19	72	3	2	2	2	0			467.0	1323.0	465.0	1422.0	453.0	1419.0	455.0	1415.0	448.0	1276.0	6	
AA	1	ON	705.0	1098.0	100.074	100.051	100.121	0.07	5	4	4	2	0	0			646.0	1080.0	673.0	1086.0	746.0	1137.0	749.0	1220.0	738.0	1248.0	5	
AO	1	MORE	535.0	670.0	100.241	100.221	100.281	0.06	64	6	4	2	2	0			531.0	620.0	538.0	628.0	542.0	701.0	585.0	780.0	588.0	786.0	6	
AH	1	ONE	673.0	918.0	100.574	100.551	100.621	0.07	6	4	4	2	9	0			638.0	830.0	652.0	864.0	725.0	1030.0	764.0	1163.0	755.0	1170.0	6	
AH	0	OCCASION	621.0	1824.0	100.671	100.651	100.711	0.06	*	1	6	1	0	2			613.0	1720.0	615.0	1735.0	608.0	1959.0	508.0	2163.0	500.0	2175.0	5	
EY	1	OCCASION	601.0	2350.0	100.861	100.831	100.981	0.15	21	3	5	2	6	1			526.0	2400.0	572.0	2386.0	538.0	2412.0	467.0	2462.0	422.0	2461.0	5	
AH	0	OCCASION	457.0	1952.0	101.078	101.061	101.111	0.05	*	4	4	2	5	0			451.0	1963.0	451.0	1963.0	468.0	1943.0	481.0	1907.0	481.0	1907.0	5	
AH	1	BECAUSE	662.0	1565.0	101.364	101.341	101.411	0.07	6	3	4	2	6	0			740.0	1728.0	589.0	1550.0	675.0	1598.0	600.0	1578.0	572.0	1571.0	6	
AH	0	OF	486.0	1487.0	101.468	101.451	101.501	0.05	*	3	2	2	0	0			476.0	1656.0	476.0	1656.0	522.0	1618.0	533.0	1583.0	533.0	1583.0	5	
AO	1	ALL	749.0	987.0	101.574	101.551	101.621	0.07	53	5	4	2	0	0			789.0	1230.0	725.0	1102.0	761.0	976.0	774.0	951.0	778.0	948.0	6	
AH	0	THE	577.0	1386.0	101.728	101.711	101.761	0.05	*	0	0	0	3	0			594.0	1344.0	594.0	1344.0	561.0	1454.0	516.0	1570.0	516.0	1570.0	6	
AE	1	TRAFFIC	892.0	1492.0	101.984	101.951	102.051	0.1	3	3	2	1	8	1			844.0	1415.0	883.0	1479.0	920.0	1504.0	928.0	1504.0	885.0	1445.0	5	
IH	0	TRAFFIC	532.0	2062.0	102.168	102.151	102.201	0.05	1	1	6	1	1	0			520.0	2009.0	520.0	2009.0	531.0	2160.0	483.0	2314.0	483.0	2314.0	5	
EH	1	CONGESTION	673.0	1784.0	102.544	102.511	102.611	0.1	2	3	4	1	5	4			584.0	1894.0	653.0	1814.0	722.0	1729.0	746.0	1686.0	715.0	1687.0	5	
AH	0	AND	562.0	1811.0	102.914	102.891	102.961	0.07	*	4	4	2	0	3			555.0	1803.0	557.0	1807.0	576.0	1808.0	563.0	1794.0	544.0	1774.0	5	
AO	1	ALL	901.0	1051.0	103.071	103.031	103.151	0.12	53	5	4	2	0	0			860.0	1273.0	907.0	1098.0	855.0	977.0	721.0	888.0	683.0	854.0	6	
AH	0	THE	545.0	1335.0	103.284	103.261	103.331	0.07	*	0	0	0	3	0			519.0	1292.0	536.0	1314.0	530.0	1345.0	500.0	1283.0	496.0	1247.0	5	
OW	1	ROAD	643.0	1454.0	103.492	103.471	103.641	0.17	62	1	4	2	7	0			642.0	1446.0	646.0	1501.0	576.0	1462.0	502.0	1329.0	473.0	1290.0	5	
AH	1	CONSTRUCTION	763.0	1456.0	104.061	104.041	104.101	0.06	6	1	6	1	8	4			741.0	1466.0	745.0	1464.0	776.0	1452.0	773.0	1474.0	772.0	1475.0	6	
IH	0	JUST	452.0	2032.0	104.491	104.471	104.531	0.06	1	3	4	1	5	3			443.0	2095.0	444.0	2085.0	463.0	1978.0	463.0	1919.0	462.0	1916.0	5	
AE	1	CAN'T	782.0	2420.0	104.724	104.691	104.791	0.1	3	4	4	2	6	3			587.0	1811.0	763.0	2424.0	826.0	2370.0	820.0	2329.0	806.0	2407.0	6	
IH	1	GET	555.0	2394.0	105.148	105.111	105.221	0.11	1	1	4	1	6	0			502.0	2488.0	547.0	2438.0	606.0	2298.0	694.0	2150.0	675.0	2067.0	4	
EH	1	ANYWHERE	751.0	2085.0	105.281	105.251	105.341	0.09	2	4	4	2	0	2			679.0	1859.0	734.0	2041.0	770.0	2085.0	793.0	2101.0	791.0	2092.0	6	
IY	0	ANYWHERE	503.0	2387.0	105.411	105.381	105.471	0.09	11	0	1	2	4	1			500.0	2172.0	509.0	2327.0	479.0	2433.0	457.0	2340.0	457.0	2155.0	4	
EH	2	ANYWHERE	596.0	1132.0	105.578	105.561	105.611	0.05	2	6	4	2	9	0			583.0	1078.0	583.0	1078.0	620.0	1231.0	650.0	1398.0	650.0	1398.0	5	
IY	0	VERY	596.0	1852.0	106.347	106.327	106.387	0.06	12	0	0	0	7	0			622.0	1812.0	619.0	1819.0	552.0	1895.0	483.0	1851.0	479.0	1844.0	5	
AH	1	FRUSTRATING	706.0	1501.0	106.544	106.527	106.577	0.05	6	3	4	1	8	5			708.0	1476.0	708.0	1476.0	694.0	1547.0	642.0	1618.0	642.0	1618.0	5	
EY	2	FRUSTRATING	623.0	1806.0	106.787	106.757	106.847	0.09	21	1	4	1	8	1			607.0	1725.0	620.0	1771.0	616.0	1932.0	590.0	2080.0	568.0	2134.0	5	
IH	0	FRUSTRATING	565.0	2368.0	106.907	106.887	106.947	0.06	1	4	6	2	3	0			534.0	2351.0	539.0	2351.0	579.0	2429.0	562.0	2520.0	560.0	2525.0	4	
AH	1	UH	906.0	1305.0	107.635	107.545	107.815	0.27	6	0	0	0	0	0			989.0	1349.0	907.0	1310.0	888.0	1278.0	858.0	1273.0	857.0	1219.0	6	
AH	1	OTHER	775.0	1572.0	107.972	107.945	108.025	0.08	6	3	3	2	0	1			687.0	1529.0	741.0	1552.0	809.0	1594.0	759.0	1574.0	719.0	1568.0	5	
ER	0	OTHER	565.0	1634.0	108.092	108.065	108.145	0.08	94	0	0	0	3	0			643.0	2021.0	661.0	2113.0	581.0	1844.0	566.0	1758.0	560.0	1742.0	5	
AE	1	THAT	921.0	1942.0	108.382	108.325	108.495	0.17	3	1	4	1	3	0			783.0	1903.0	909.0	1937.0	969.0	1929.0	947.0	1881.0	861.0	1920.0	4	
AH	0	COLUMBUS	588.0	1500.0	108.785	108.765	108.825	0.06	*	3	4	1	1	0			606.0	1451.0	604.0	1459.0	550.0	1550.0	487.0	1593.0	484.0	1596.0	5	
AH	0	A	497.0	1715.0	108.982	108.965	109.015	0.05	*	0	0	0	0	0			492.0	1745.0	492.0	1745.0	496.0	1674.0	470.0	1637.0	470.0	1637.0	5	
EY	1	GREAT	594.0	1640.0	109.138	109.125	109.225	0.1	21	1	4	1	8	0			593.0	1640.0	584.0	1793.0	540.0	2021.0	483.0	2239.0	450.0	2324.0	5	
IH	1	CITY	555.0	1816.0	109.462	109.435	109.515	0.08	1	1	4	1	3	1			501.0	1796.0	533.0	1804.0	579.0	1837.0	584.0	1840.0	576.0	1832.0	5	
IY	0	CITY	525.0	2383.0	109.582	109.545	109.655	0.11	12	0	0	0	3	0			545.0	2201.0	538.0	2344.0	486.0	2458.0	467.0	2520.0	415.0	2627.0	4	
AH	1	UM	901.0	1270.0	110.371	110.264	110.584	0.32	6	4	1	2	0	0			926.0	1285.0	902.0	1268.0	874.0	1291.0	841.0	1272.0	796.0	1270.0	6	
AY	1	I	936.0	1300.0	110.998	110.964	111.284	0.32	41	0	0	0	0	0			939.0	1293.0	917.0	1433.0	800.0	1766.0	588.0	2143.0	473.0	2311.0	5	
EH	1	WENT	676.0	1504.0	111.447	111.414	111.514	0.1	2	4	4	2	9	3			616.0	1178.0	663.0	1403.0	698.0	1718.0	709.0	1846.0	712.0	1884.0	5	
UW	1	TO	416.0	1943.0	111.791	111.784	112.044	0.26	73	0	0	0	3	0			451.0	1576.0	457.0	1961.0	454.0	1898.0	451.0	1800.0	446.0	1555.0	6	
IH	0	THIS	464.0	1834.0	112.104	112.084	112.144	0.06	1	3	4	1	3	0			441.0	1833.0	445.0	1832.0	485.0	1828.0	509.0	1819.0	509.0	1817.0	5	
AH	1	SOMETHING	720.0	1396.0	112.364	112.344	112.404	0.06	6	4	1	2	3	4			662.0	1403.0	669.0	1392.0	758.0	1385.0	707.0	1329.0	698.0	1323.0	5	
IH	1	DIFFERENT	561.0	1975.0	112.671	112.654	112.704	0.05	1	3	2	1	3	1			543.0	1993.0	543.0	1993.0	589.0	1910.0	601.0	1788.0	601.0	1788.0	5	
AH	0	ABOUT	681.0	1447.0	112.901	112.884	112.934	0.05	*	1	1	2	0	1			691.0	1456.0	691.0	1456.0	657.0	1423.0	584.0	1360.0	584.0	1360.0	6	
AW	1	ABOUT	787.0	1573.0	113.024	112.994	113.114	0.12	42	1	4	1	1	0			694.0	1545.0	812.0	1570.0	892.0	1474.0	864.0	1315.0	849.0	1210.0	5	
IY	1	ME	504.0	2380.0	113.324	113.274	113.424	0.15	12	0	0	0	2	0			517.0	2221.0	506.0	2363.0	497.0	2430.0	491.0	2489.0	483.0	2390.0	5	
OW	1	MOST	669.0	1547.0	113.502	113.484	113.564	0.08	62	3	4	1	2	3			646.0	1510.0	675.0	1553.0	690.0	1557.0	646.0	1604.0	593.0	1623.0	5	
IY	1	PEOPLE	425.0	2127.0	113.701	113.684	113.734	0.05	11	1	1	1	1	1			442.0	2185.0	442.0	2185.0	439.0	1959.0	431.0	1739.0	431.0	1739.0	6	
OW	1	DON'T	673.0	1599.0	113.994	113.964	114.084	0.12	62	4	4	2	3	3			592.0	1578.0	684.0	1585.0	709.0	1468.0	699.0	1321.0	674.0	1245.0	5	
OW	1	KNOW	647.0	1732.0	114.232	114.194	114.384	0.19	63	0	0	0	4	0			626.0	1782.0	668.0	1622.0	664.0	1498.0	587.0	1404.0	535.0	1341.0	5	
AH	0	THAT	551.0	1700.0	114.481	114.454	114.534	0.08	*	1	4	1	3	0			540.0	1657.0	547.0	1684.0	562.0	1709.0	573.0	1726.0	566.0	1742.0	5	
AH	1	UH	773.0	1435.0	114.777	114.684	114.964	0.28	6	0	0	0	0	0			729.0	1462.0	774.0	1436.0	757.0	1401.0	660.0	1288.0	565.0	1286.0	5	
IH	0	IT	459.0	1707.0	115.004	114.964	115.084	0.12	1	1	4	1	0	0			333.0	1542.0	354.0	1619.0	422.0	1733.0	448.0	1887.0	469.0	1851.0	6	
