s12, y, f, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AO	1	FOR	577.0	737.0	57.011	56.991	57.051	0.06	64	6	4	2	1	0			619.0	1054.0	596.0	992.0	627.0	715.0	695.0	741.0	698.0	746.0	5	
EH	1	EVERYBODY	833.0	1585.0	57.178	57.121	57.291	0.17	2	3	2	2	0	2			751.0	1502.0	827.0	1589.0	868.0	1532.0	845.0	1471.0	723.0	1364.0	5	
IY	0	EVERYBODY	499.0	2001.0	57.428	57.401	57.481	0.08	11	1	1	2	8	2			520.0	1901.0	508.0	1966.0	487.0	2058.0	492.0	2015.0	500.0	1904.0	4	
AA	2	EVERYBODY	822.0	1512.0	57.584	57.531	57.691	0.16	5	1	4	2	1	1			609.0	1387.0	806.0	1507.0	883.0	1575.0	818.0	1720.0	748.0	1834.0	5	
IY	0	EVERYBODY	532.0	2317.0	57.804	57.741	57.931	0.19	12	0	0	0	3	0			542.0	2072.0	538.0	2301.0	503.0	2400.0	480.0	2415.0	454.0	2315.0	5	
OW	1	SO	757.0	1620.0	58.131	58.081	58.281	0.2	63	0	0	0	3	0			629.0	1517.0	783.0	1579.0	811.0	1543.0	789.0	1498.0	730.0	1254.0	6	
IH	0	IT'S	655.0	1485.0	58.314	58.281	58.381	0.1	1	1	4	1	0	3			688.0	1301.0	664.0	1432.0	627.0	1683.0	615.0	1852.0	583.0	1875.0	5	
AY	1	KIND	735.0	1523.0	58.678	58.631	58.771	0.14	41	4	4	2	6	3		s	1245.0	1741.0	686.0	1352.0	731.0	1567.0	711.0	1741.0	645.0	1852.0	5	
AH	0	A	656.0	1184.0	58.948	58.921	59.001	0.08	*	0	0	0	0	0			594.0	1140.0	634.0	1167.0	657.0	1152.0	625.0	1067.0	590.0	996.0	5	
IH	1	REALLY	643.0	1143.0	59.138	59.111	59.191	0.08	1	5	4	2	7	1			610.0	1068.0	635.0	1129.0	653.0	1144.0	659.0	1141.0	658.0	1131.0	5	
IY	0	REALLY	509.0	1752.0	59.304	59.281	59.351	0.07	12	0	0	0	7	0			530.0	1579.0	519.0	1650.0	495.0	1939.0	495.0	2157.0	495.0	2134.0	5	
IH	1	BIG	539.0	1973.0	59.461	59.421	59.541	0.12	1	1	6	2	1	0			501.0	1882.0	530.0	1964.0	550.0	2055.0	500.0	2212.0	458.0	2459.0	4	
IY	1	DEAL	466.0	2293.0	59.708	59.651	59.821	0.17	11	5	4	2	3	0			466.0	2245.0	468.0	2298.0	473.0	2262.0	546.0	2070.0	668.0	1684.0	4	
AE	1	AND	761.0	1301.0	59.908	59.881	59.961	0.08	3	4	4	2	0	3			726.0	1133.0	746.0	1225.0	773.0	1402.0	727.0	1549.0	692.0	1591.0	5	
