s26, y, f, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
UW	1	SCHOOL	492.0	669.0	69.864	69.814	69.964	0.15	72	5	4	2	6	0			489.0	842.0	491.0	668.0	497.0	682.0	494.0	692.0	494.0	688.0	4	
IY	1	HERE	501.0	2395.0	70.197	70.154	70.284	0.13	14	6	4	2	0	0			433.0	2463.0	503.0	2392.0	525.0	2302.0	580.0	2104.0	651.0	1928.0	5	
AE	1	AND	805.0	1993.0	70.985	70.958	71.038	0.08	3	4	4	2	0	3			804.0	2010.0	807.0	2003.0	802.0	1960.0	787.0	1912.0	775.0	1905.0	5	
AE	1	HAD	892.0	1817.0	71.165	71.128	71.238	0.11	3	1	4	2	0	0			877.0	1881.0	861.0	1850.0	964.0	1731.0	970.0	1744.0	933.0	1695.0	5	
AH	0	A	743.0	1688.0	71.318	71.278	71.398	0.12	*	0	0	0	0	0			668.0	1451.0	733.0	1664.0	752.0	1753.0	702.0	1762.0	615.0	1761.0	5	
AO	1	DAUGHTER	722.0	1006.0	71.81	71.753	71.923	0.17	53	1	4	1	3	1			633.0	1419.0	720.0	1029.0	722.0	914.0	744.0	968.0	774.0	1139.0	5	
ER	0	DAUGHTER	709.0	1716.0	72.01	71.963	72.103	0.14	94	0	0	0	3	0			659.0	1732.0	713.0	1724.0	673.0	1668.0	636.0	1497.0	586.0	994.0	4	
AY	1	WHILE	632.0	814.0	72.203	72.173	72.233	0.06	41	5	4	2	9	0		m	476.0	656.0	494.0	708.0	585.0	800.0	663.0	840.0	688.0	874.0	5	
IY	1	HE	358.0	2581.0	72.373	72.353	72.413	0.06	12	0	0	0	0	0			331.0	2577.0	335.0	2580.0	396.0	2486.0	418.0	2062.0	419.0	2030.0	4	
AH	1	WAS	504.0	1363.0	72.463	72.443	72.503	0.06	6	3	4	2	9	0			490.0	1323.0	492.0	1329.0	516.0	1448.0	497.0	1548.0	493.0	1549.0	5	
IH	0	IN	674.0	1651.0	72.593	72.573	72.633	0.06	1	4	4	2	0	0			586.0	1648.0	600.0	1644.0	732.0	1695.0	756.0	1705.0	754.0	1702.0	5	
AY	1	HIGH	858.0	1869.0	72.79	72.763	72.893	0.13	41	0	0	0	0	0			861.0	1741.0	850.0	1825.0	735.0	2108.0	521.0	2116.0	446.0	1930.0	5	
OW	1	SO	595.0	1249.0	73.426	73.403	73.523	0.12	63	0	0	0	3	0			553.0	1295.0	618.0	1202.0	616.0	1010.0	559.0	830.0	530.0	756.0	5	
AE	1	AFTER	964.0	1706.0	74.1	74.077	74.147	0.07	3	3	2	1	0	4			878.0	1680.0	897.0	1669.0	1011.0	1699.0	915.0	1547.0	818.0	1364.0	6	
ER	0	AFTER	547.0	1662.0	74.317	74.297	74.357	0.06	94	0	0	0	3	0			531.0	1747.0	535.0	1731.0	537.0	1559.0	500.0	1561.0	495.0	1555.0	5	
IY	1	HE	407.0	2548.0	74.424	74.397	74.477	0.08	12	0	0	0	0	0			368.0	2565.0	391.0	2570.0	402.0	2533.0	405.0	2464.0	405.0	2378.0	5	
IH	1	FINISHED	662.0	1904.0	74.597	74.577	74.637	0.06	1	4	4	2	1	1			606.0	1874.0	604.0	1880.0	689.0	1887.0	647.0	1877.0	641.0	1875.0	5	
IH	0	FINISHED	612.0	1857.0	74.69	74.667	74.737	0.07	1	3	5	1	4	3			564.0	1815.0	584.0	1831.0	672.0	1898.0	723.0	1931.0	719.0	1956.0	5	
AA	1	COLLEGE	1019.0	1409.0	75.07	75.017	75.177	0.16	5	5	4	2	6	1			743.0	1309.0	1025.0	1417.0	1008.0	1402.0	977.0	1359.0	886.0	1223.0	5	
IH	0	COLLEGE	621.0	1412.0	75.264	75.237	75.317	0.08	1	2	5	2	7	0			619.0	1166.0	625.0	1301.0	602.0	1592.0	531.0	1766.0	485.0	1800.0	4	
IY	1	HE	426.0	2464.0	75.49	75.467	75.537	0.07	12	0	0	0	0	0			396.0	2454.0	410.0	2464.0	431.0	2405.0	441.0	2115.0	444.0	1980.0	5	
AO	1	WANTED	573.0	1014.0	75.61	75.587	75.657	0.07	53	4	4	2	9	1			532.0	999.0	546.0	1007.0	656.0	1081.0	774.0	1378.0	795.0	1462.0	5	
IH	0	WANTED	554.0	1647.0	75.754	75.727	75.807	0.08	1	1	4	2	4	0			495.0	1588.0	536.0	1614.0	556.0	1744.0	530.0	1772.0	498.0	1761.0	4	
AH	0	TO	529.0	1788.0	75.934	75.917	75.967	0.05	*	0	0	0	3	0			522.0	1811.0	522.0	1811.0	521.0	1666.0	476.0	1422.0	476.0	1422.0	5	
IY	0	RELOCATE	437.0	2379.0	76.097	76.067	76.157	0.09	11	5	4	2	7	2			441.0	1992.0	437.0	2287.0	433.0	2434.0	417.0	2372.0	423.0	2059.0	5	
OW	1	RELOCATE	616.0	1137.0	76.265	76.257	76.377	0.12	62	1	6	1	7	1			616.0	1136.0	621.0	1204.0	559.0	1187.0	493.0	1098.0	446.0	1046.0	4	
EY	0	RELOCATE	670.0	2444.0	76.53	76.517	76.637	0.12	21	1	4	1	6	0			672.0	2451.0	546.0	2436.0	500.0	2516.0	472.0	2512.0	443.0	2519.0	6	
IY	1	HERE	500.0	2424.0	76.827	76.777	76.927	0.15	14	6	4	2	0	0			427.0	2585.0	497.0	2437.0	503.0	2352.0	555.0	2140.0	649.0	1966.0	5	
AE	1	AND	783.0	2020.0	77.875	77.805	78.015	0.21	3	4	4	2	0	3			792.0	2064.0	782.0	2018.0	828.0	1977.0	825.0	1873.0	798.0	1788.0	5	
IY	1	WE	438.0	2552.0	78.238	78.205	78.305	0.1	12	0	0	0	9	0			454.0	1992.0	440.0	2494.0	430.0	2574.0	418.0	2620.0	397.0	2675.0	3	
AY	1	KIND	583.0	1946.0	78.404	78.405	78.455	0.05	41	4	4	2	6	3		m	720.0	1973.0	702.0	1979.0	473.0	1929.0	714.0	1947.0	730.0	1918.0	5	
AH	1	OF	838.0	1452.0	78.545	78.525	78.585	0.06	6	3	2	2	0	0			789.0	1503.0	799.0	1499.0	824.0	1348.0	684.0	1115.0	671.0	1100.0	5	
IH	1	LIVE	539.0	1443.0	78.678	78.655	78.725	0.07	1	3	2	2	7	0			524.0	1386.0	531.0	1407.0	541.0	1478.0	518.0	1453.0	506.0	1437.0	4	
ER	1	WORTHINGTON	691.0	1281.0	79.342	79.305	79.415	0.11	94	3	3	2	9	2			684.0	969.0	696.0	1203.0	550.0	1107.0	566.0	454.0	546.0	537.0	6	
IH	0	WORTHINGTON	594.0	2086.0	79.485	79.465	79.525	0.06	1	4	6	2	3	4			594.0	2027.0	597.0	2035.0	541.0	2102.0	460.0	2006.0	458.0	1951.0	5	
AH	0	OF	672.0	1680.0	81.453	81.433	81.493	0.06	*	3	2	2	0	0			665.0	1706.0	667.0	1704.0	662.0	1621.0	608.0	1523.0	603.0	1528.0	4	
AO	1	NORTH	441.0	836.0	82.568	82.541	82.621	0.08	64	6	4	2	4	3			457.0	1036.0	443.0	791.0	453.0	814.0	468.0	766.0	478.0	736.0	6	
AH	0	COLUMBUS	680.0	1437.0	83.526	83.489	83.599	0.11	*	5	4	2	6	2			531.0	1457.0	688.0	1449.0	670.0	1384.0	683.0	1172.0	595.0	965.0	5	
AH	1	COLUMBUS	787.0	981.0	83.672	83.649	83.719	0.07	6	4	1	2	7	4			705.0	926.0	751.0	953.0	776.0	996.0	638.0	930.0	600.0	913.0	5	
AH	0	COLUMBUS	721.0	1636.0	83.879	83.819	83.999	0.18	*	3	4	1	1	0			677.0	1420.0	721.0	1627.0	745.0	1678.0	451.0	1739.0	276.0	1708.0	5	
AE	1	AND	654.0	2139.0	84.755	84.725	84.815	0.09	3	4	4	2	0	3			666.0	2119.0	655.0	2131.0	686.0	2149.0	747.0	2124.0	763.0	2074.0	5	
AY	1	I	1103.0	1654.0	84.936	84.895	85.025	0.13	41	0	0	0	0	0		m	707.0	1574.0	1040.0	1564.0	1068.0	1704.0	881.0	1707.0	789.0	1179.0	4	
AY	1	LIKE	833.0	1262.0	85.111	85.095	85.265	0.17	47	1	6	1	7	0			740.0	1008.0	807.0	1468.0	694.0	1884.0	586.0	2215.0	451.0	2419.0	4	
IH	1	IT	586.0	2140.0	85.418	85.395	85.465	0.07	1	1	4	1	0	0			548.0	2201.0	551.0	2187.0	645.0	2067.0	689.0	1969.0	689.0	1936.0	5	
AH	0	A	713.0	1366.0	85.535	85.505	85.595	0.09	*	0	0	0	0	0			607.0	1451.0	680.0	1397.0	760.0	1261.0	730.0	1072.0	678.0	967.0	4	
AA	1	LOT	975.0	1263.0	85.792	85.675	86.025	0.35	5	1	4	1	7	0			875.0	1119.0	975.0	1255.0	968.0	1422.0	940.0	1562.0	852.0	1732.0	5	
AY	1	I'M	1033.0	1679.0	88.234	88.224	88.374	0.15	41	4	1	2	0	0			1153.0	1687.0	979.0	1718.0	870.0	1888.0	766.0	2046.0	623.0	2045.0	5	
AY	1	I'VE	892.0	1467.0	88.754	88.724	88.784	0.06	41	3	2	2	0	0		m	1192.0	1875.0	961.0	1507.0	815.0	1410.0	884.0	1478.0	814.0	1461.0	5	
AO	1	ALWAYS	526.0	862.0	88.854	88.834	88.894	0.06	53	5	4	2	0	1			476.0	925.0	483.0	916.0	574.0	817.0	601.0	808.0	601.0	808.0	5	
EY	2	ALWAYS	567.0	1339.0	88.977	88.964	89.054	0.09	21	3	4	2	9	0			567.0	1339.0	549.0	1553.0	496.0	1970.0	465.0	2106.0	448.0	2099.0	5	
IH	1	LIVED	581.0	1299.0	89.264	89.244	89.304	0.06	1	3	2	2	7	3			561.0	1212.0	564.0	1223.0	590.0	1398.0	548.0	1438.0	543.0	1433.0	5	
OW	0	OHIO	577.0	1369.0	89.562	89.534	89.644	0.11	62	3	0	1	0	2			545.0	1489.0	583.0	1304.0	589.0	1004.0	515.0	840.0	470.0	817.0	4	
AY	1	OHIO	999.0	1251.0	89.749	89.704	89.984	0.28	41	0	0	0	0	1			491.0	1131.0	970.0	1358.0	927.0	1682.0	775.0	2015.0	671.0	2091.0	5	
OW	0	OHIO	779.0	1528.0	90.038	89.984	90.274	0.29	63	0	0	0	0	0			771.0	1601.0	843.0	1413.0	784.0	1141.0	633.0	964.0	562.0	848.0	5	
OW	1	SO	670.0	1408.0	91.146	91.135	91.275	0.14	63	0	0	0	3	0			686.0	1401.0	714.0	1092.0	676.0	986.0	667.0	893.0	669.0	892.0	5	
AY	1	I'M	796.0	1115.0	91.33	91.275	91.385	0.11	41	4	1	2	0	0			671.0	893.0	679.0	905.0	718.0	980.0	864.0	1316.0	840.0	1629.0	5	
AH	0	A	675.0	1783.0	91.508	91.485	91.555	0.07	*	0	0	0	0	0			584.0	1664.0	629.0	1734.0	699.0	1825.0	669.0	1866.0	635.0	1868.0	5	
EY	1	NATIVE	654.0	2221.0	91.652	91.625	91.735	0.11	21	1	4	1	4	1			608.0	2066.0	651.0	2254.0	566.0	2420.0	504.0	2474.0	505.0	2427.0	5	
IH	0	NATIVE	581.0	1847.0	91.805	91.775	91.865	0.09	1	3	2	2	3	0			481.0	1891.0	547.0	1861.0	631.0	1794.0	620.0	1530.0	568.0	1376.0	4	
AH	1	SOUTHERN	885.0	1524.0	95.17	95.133	95.243	0.11	6	3	3	2	3	1			786.0	1519.0	865.0	1525.0	920.0	1493.0	873.0	1457.0	797.0	1416.0	5	
ER	0	SOUTHERN	701.0	1667.0	95.366	95.313	95.473	0.16	94	4	4	2	3	0			778.0	2490.0	708.0	1694.0	663.0	1611.0	634.0	1541.0	556.0	1623.0	3	
OW	0	OHIO	531.0	1429.0	95.544	95.523	95.623	0.1	62	3	0	1	0	2			504.0	1487.0	549.0	1387.0	555.0	1189.0	530.0	1030.0	509.0	1129.0	4	
AY	1	OHIO	874.0	1473.0	95.68	95.693	95.913	0.22	41	0	0	0	0	1		m	498.0	1165.0	501.0	938.0	774.0	1410.0	478.0	861.0	430.0	584.0	6	
OW	0	OHIO	776.0	1758.0	95.94	95.913	96.203	0.29	63	0	0	0	0	0			776.0	1639.0	686.0	1202.0	574.0	982.0	535.0	867.0	418.0	736.0	5	
AY	1	RIGHT	811.0	1455.0	100.44	100.427	100.557	0.13	47	1	4	1	7	0			652.0	910.0	748.0	1189.0	721.0	1802.0	603.0	2137.0	505.0	1800.0	6	
AW	1	NOW	861.0	1964.0	100.72	100.677	101.167	0.49	42	0	0	0	4	0			858.0	1970.0	1180.0	1560.0	940.0	1265.0	755.0	974.0	616.0	758.0	5	
AY	1	I'M	915.0	1405.0	101.241	101.167	101.317	0.15	41	4	1	2	0	0			589.0	693.0	664.0	890.0	855.0	1234.0	910.0	1607.0	764.0	1778.0	5	
EY	1	STAYING	567.0	2045.0	101.658	101.637	101.757	0.12	21	0	0	0	3	1			557.0	1983.0	557.0	2164.0	526.0	2354.0	534.0	2378.0	574.0	2289.0	4	
AE	1	AT	705.0	1812.0	101.874	101.847	101.927	0.08	3	1	4	1	0	0			569.0	1727.0	661.0	1784.0	754.0	1825.0	783.0	1793.0	762.0	1787.0	5	
OW	1	HOME	820.0	1758.0	102.005	101.997	102.127	0.13	62	4	1	2	0	0			820.0	1758.0	617.0	1369.0	564.0	837.0	499.0	732.0	459.0	760.0	5	
AY	1	MY	750.0	1921.0	102.474	102.427	102.547	0.12	41	0	0	0	2	0			360.0	1064.0	660.0	1345.0	750.0	1921.0	648.0	2303.0	480.0	2467.0	5	
UW	1	TWO	388.0	2204.0	102.734	102.727	102.877	0.15	73	0	0	0	3	0			392.0	2189.0	427.0	1945.0	431.0	1727.0	447.0	1528.0	438.0	1087.0	5	
OY	1	BOYS	561.0	803.0	103.147	102.957	103.527	0.57	61	3	4	2	1	0			500.0	624.0	565.0	809.0	635.0	1747.0	485.0	2195.0	395.0	1969.0	4	
AY	1	I	882.0	1669.0	103.639	103.637	103.727	0.09	41	0	0	0	0	0		s	1512.0	2064.0	655.0	1556.0	799.0	1537.0	842.0	1753.0	836.0	1935.0	5	
AE	1	HAVE	990.0	1955.0	103.787	103.737	103.887	0.15	3	3	2	2	0	0			957.0	2001.0	990.0	1972.0	904.0	1677.0	532.0	797.0	562.0	715.0	6	
AH	0	A	604.0	922.0	103.97	103.947	104.017	0.07	*	0	0	0	0	0			561.0	925.0	582.0	926.0	617.0	878.0	580.0	786.0	563.0	768.0	4	
AH	1	ONE	660.0	954.0	104.137	104.107	104.197	0.09	6	4	4	2	9	0			524.0	713.0	607.0	858.0	746.0	1260.0	738.0	1703.0	671.0	1886.0	5	
OW	1	OLD	637.0	1145.0	104.485	104.477	104.577	0.1	62	5	4	2	0	3			637.0	1145.0	628.0	1050.0	607.0	954.0	555.0	839.0	536.0	814.0	5	
AH	0	AND	713.0	1822.0	104.784	104.757	104.837	0.08	*	4	4	2	0	3			600.0	1786.0	673.0	1794.0	748.0	1854.0	435.0	896.0	343.0	610.0	6	
AH	0	A	719.0	1616.0	104.954	104.907	105.047	0.14	*	0	0	0	0	0			785.0	1652.0	730.0	1630.0	668.0	1513.0	684.0	1449.0	380.0	1503.0	5	
AY	1	FIVE	950.0	1428.0	105.285	105.237	105.417	0.18	41	3	2	2	1	0			859.0	1286.0	941.0	1361.0	896.0	1696.0	739.0	2024.0	569.0	2146.0	5	
IH	1	YEAR	468.0	2240.0	105.577	105.557	105.617	0.06	14	6	4	2	9	0			446.0	2311.0	449.0	2301.0	494.0	2124.0	509.0	1930.0	509.0	1920.0	4	
OW	1	OLD	570.0	1009.0	105.729	105.707	105.827	0.12	62	5	4	2	0	3			560.0	1022.0	585.0	982.0	589.0	911.0	585.0	908.0	570.0	844.0	5	
AE	1	AND	840.0	2133.0	106.796	106.683	107.023	0.34	3	4	4	2	0	3			805.0	2166.0	839.0	2134.0	860.0	2053.0	868.0	1796.0	883.0	1699.0	5	
AH	1	UM	1014.0	1487.0	107.31	107.243	107.443	0.2	6	4	1	2	0	0			1010.0	1522.0	1015.0	1497.0	998.0	1387.0	956.0	1271.0	889.0	1098.0	5	
AY	1	MY	945.0	1477.0	107.595	107.573	107.653	0.08	41	0	0	0	2	0			389.0	1012.0	741.0	1152.0	935.0	1566.0	817.0	1820.0	711.0	1847.0	5	
EH	1	PROFESSION	861.0	1678.0	107.956	107.923	108.023	0.1	2	3	5	1	1	1			803.0	1611.0	848.0	1653.0	851.0	1737.0	810.0	1779.0	798.0	1836.0	5	
AH	0	PROFESSION	623.0	1922.0	108.21	108.193	108.243	0.05	*	4	4	2	5	0			575.0	1921.0	575.0	1921.0	674.0	1910.0	677.0	1891.0	677.0	1891.0	5	
IH	1	IS	555.0	1858.0	108.356	108.313	108.443	0.13	1	3	4	2	0	0			491.0	1779.0	552.0	1857.0	555.0	1824.0	489.0	1613.0	428.0	1621.0	4	
AH	0	A	641.0	1491.0	108.726	108.693	108.793	0.1	*	0	0	0	0	0			1334.0	2304.0	779.0	1680.0	716.0	1523.0	653.0	1592.0	567.0	1598.0	4	
ER	1	NURSE	657.0	1442.0	109.04	108.913	109.293	0.38	94	3	4	1	4	0			750.0	1547.0	658.0	1438.0	619.0	1573.0	522.0	1593.0	470.0	1656.0	5	
AY	1	I'M	838.0	1508.0	109.567	109.533	109.613	0.08	41	4	1	2	0	0		s	828.0	1680.0	807.0	1542.0	734.0	1320.0	443.0	769.0	431.0	856.0	6	
AH	0	A	797.0	1677.0	109.766	109.723	109.853	0.13	*	0	0	0	0	0			678.0	1592.0	797.0	1683.0	782.0	1698.0	693.0	1739.0	854.0	1770.0	5	
AE	1	YEAH	917.0	1874.0	110.136	110.043	110.323	0.28	3	0	0	0	9	0			769.0	2079.0	912.0	1881.0	946.0	1677.0	1012.0	1477.0	989.0	1360.0	5	
AY	1	I'VE	880.0	1685.0	111.14	111.104	111.224	0.12	41	3	2	2	0	0		m	554.0	1627.0	850.0	1649.0	874.0	1719.0	798.0	1776.0	675.0	1769.0	5	
IH	1	BEEN	578.0	2007.0	111.747	111.727	111.787	0.06	1	4	4	2	1	0			535.0	1961.0	541.0	1967.0	599.0	2053.0	545.0	2031.0	540.0	2026.0	5	
EY	1	TAKING	661.0	2241.0	111.99	111.977	112.067	0.09	21	1	6	1	3	1			661.0	2241.0	643.0	2264.0	584.0	2417.0	538.0	2451.0	497.0	2483.0	5	
IH	0	TAKING	510.0	2472.0	112.194	112.167	112.247	0.08	1	4	6	2	6	0			469.0	2495.0	507.0	2477.0	505.0	2489.0	476.0	2476.0	459.0	2469.0	5	
AH	0	A	539.0	1571.0	112.347	112.327	112.387	0.06	*	0	0	0	0	0			523.0	1688.0	526.0	1666.0	554.0	1444.0	522.0	1086.0	517.0	1065.0	4	
IH	1	LITTLE	598.0	1071.0	112.484	112.467	112.517	0.05	1	1	4	1	7	1			583.0	1051.0	583.0	1051.0	616.0	1099.0	632.0	1124.0	632.0	1124.0	5	
AH	0	LITTLE	596.0	1013.0	112.574	112.557	112.607	0.05	*	5	4	2	3	0			571.0	1007.0	571.0	1007.0	640.0	1009.0	671.0	931.0	671.0	931.0	5	
AY	1	WHILE	872.0	1646.0	112.786	112.727	112.877	0.15	41	5	4	2	9	0		s	565.0	693.0	778.0	1220.0	871.0	1669.0	849.0	1749.0	785.0	1505.0	5	
AO	1	OFF	922.0	1079.0	113.06	112.987	113.207	0.22	53	3	2	1	0	0			834.0	1092.0	920.0	1085.0	940.0	1113.0	925.0	1093.0	903.0	1165.0	5	
AY	1	I'VE	851.0	1522.0	113.544	113.497	113.617	0.12	41	3	2	2	0	0			741.0	1809.0	768.0	1463.0	851.0	1522.0	788.0	1713.0	683.0	1831.0	5	
AE	1	HAD	958.0	1748.0	113.747	113.697	113.847	0.15	3	1	4	2	0	0			901.0	1908.0	958.0	1755.0	968.0	1741.0	935.0	1782.0	754.0	1280.0	5	
AH	0	THE	561.0	1727.0	113.977	113.957	114.017	0.06	*	0	0	0	3	0			549.0	1712.0	552.0	1717.0	550.0	1729.0	494.0	1598.0	488.0	1547.0	6	
EY	1	BABY	592.0	2140.0	114.118	114.087	114.327	0.24	21	1	1	2	1	1			592.0	2128.0	545.0	2392.0	487.0	2492.0	443.0	2566.0	432.0	2494.0	5	
IY	0	BABY	442.0	2566.0	114.494	114.417	114.647	0.23	12	0	0	0	1	0			433.0	2481.0	440.0	2562.0	436.0	2512.0	417.0	2577.0	383.0	2668.0	5	
AE	1	AND	731.0	2098.0	119.25	119.207	119.337	0.13	3	4	4	2	0	3			592.0	2131.0	730.0	2095.0	764.0	2092.0	773.0	2067.0	751.0	1974.0	5	
AH	1	UM	945.0	1514.0	119.607	119.527	119.767	0.24	6	4	1	2	0	0			793.0	1630.0	941.0	1526.0	956.0	1410.0	928.0	1277.0	810.0	1055.0	5	
AY	1	I'VE	890.0	1711.0	120.409	120.408	120.778	0.37	41	3	2	2	0	0			756.0	1828.0	443.0	964.0	439.0	1115.0	808.0	1527.0	755.0	1852.0	6	
IY	0	PRETTY	458.0	2329.0	121.148	121.128	121.188	0.06	12	0	0	0	3	0			450.0	2309.0	452.0	2311.0	460.0	2352.0	456.0	2238.0	456.0	2214.0	4	
AH	1	MUCH	747.0	1558.0	121.301	121.278	121.348	0.07	6	2	5	1	2	0			696.0	1435.0	723.0	1494.0	757.0	1659.0	701.0	1780.0	668.0	1806.0	5	
AE	1	HAVE	674.0	1765.0	121.515	121.498	121.548	0.05	3	3	2	2	0	0			652.0	1772.0	652.0	1772.0	714.0	1730.0	671.0	1664.0	671.0	1664.0	5	
IH	1	PICKED	596.0	1984.0	122.865	122.845	122.905	0.06	1	1	6	1	1	3			491.0	1992.0	506.0	1992.0	685.0	1993.0	634.0	2047.0	626.0	2049.0	5	
AH	1	UP	730.0	1659.0	123.038	123.015	123.085	0.07	6	1	1	1	0	0			677.0	1684.0	700.0	1669.0	765.0	1625.0	760.0	1526.0	742.0	1471.0	5	
AH	0	THE	605.0	1502.0	123.265	123.245	123.305	0.06	*	0	0	0	3	0			604.0	1535.0	599.0	1530.0	615.0	1383.0	501.0	970.0	492.0	949.0	6	
IY	1	BELIEF	455.0	2302.0	123.582	123.545	123.655	0.11	11	3	2	1	7	0			523.0	1859.0	466.0	2222.0	439.0	2438.0	427.0	2449.0	421.0	2444.0	5	
IH	1	IN	633.0	1861.0	123.832	123.795	123.905	0.11	1	4	4	2	0	0			586.0	1918.0	631.0	1854.0	612.0	1867.0	601.0	1870.0	589.0	1799.0	4	
AH	0	ATTACHMENT	705.0	1842.0	123.995	123.965	124.055	0.09	*	1	4	1	0	2			558.0	1824.0	654.0	1849.0	778.0	1885.0	762.0	1873.0	708.0	1850.0	5	
AE	1	ATTACHMENT	1044.0	1715.0	124.215	124.175	124.295	0.12	3	2	5	1	3	4			992.0	1798.0	1044.0	1721.0	1021.0	1690.0	969.0	1722.0	803.0	1337.0	5	
