s36, o, m, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
EY	1	CAME	526.0	3478.0	96.987	96.927	97.047	0.12	21	4	1	2	6	0			455.0	3445.0	507.0	3570.0	526.0	3478.0	527.0	3321.0	506.0	2870.0	3	
AE	1	BACK	935.0	2285.0	97.27	97.207	97.397	0.19	3	1	6	1	1	0			906.0	2456.0	929.0	2329.0	1035.0	2276.0	1066.0	2289.0	980.0	2464.0	4	
AY	1	NINETEEN	540.0	1643.0	97.818	97.778	97.858	0.08	41	4	4	2	4	4		m	453.0	1658.0	488.0	1737.0	527.0	1701.0	563.0	2044.0	553.0	2402.0	5	
EH	1	SEVENTY	716.0	1585.0	98.195	98.168	98.248	0.08	2	3	2	2	3	2			680.0	1753.0	702.0	1630.0	724.0	1645.0	687.0	1621.0	662.0	1596.0	6	
IY	0	SEVENTY	418.0	2219.0	98.374	98.347	98.427	0.08	12	0	0	0	4	0			450.0	2135.0	427.0	2189.0	408.0	2291.0	431.0	2394.0	428.0	2428.0	5	
AH	0	AND	584.0	1900.0	98.671	98.618	98.778	0.16	*	4	4	2	0	3			559.0	1212.0	582.0	1885.0	592.0	1929.0	578.0	1692.0	582.0	1721.0	6	
IH	0	BEEN	583.0	1958.0	99.078	99.058	99.118	0.06	1	4	4	2	1	0			493.0	1939.0	499.0	1940.0	659.0	1943.0	585.0	1968.0	575.0	1976.0	6	
AY	1	I	695.0	1538.0	100.84	100.802	100.922	0.12	41	0	0	0	0	0		m	614.0	1502.0	648.0	1136.0	668.0	1381.0	733.0	1462.0	786.0	1413.0	6	
AO	1	BORN	612.0	869.0	101.119	101.082	101.192	0.11	64	6	4	2	1	3			486.0	965.0	598.0	909.0	556.0	696.0	555.0	646.0	518.0	695.0	6	
IY	1	NINETEEN	484.0	2604.0	101.609	101.592	101.642	0.05	11	4	4	2	3	0			488.0	2627.0	488.0	2627.0	479.0	2564.0	496.0	2545.0	496.0	2545.0	5	
IH	1	FIFTY	614.0	1487.0	101.809	101.772	101.882	0.11	1	3	2	1	1	4			378.0	765.0	549.0	1282.0	635.0	1686.0	651.0	1716.0	651.0	1778.0	6	
IY	0	FIFTY	507.0	2096.0	102.039	102.012	102.092	0.08	12	0	0	0	3	0			510.0	1995.0	514.0	2054.0	492.0	2131.0	497.0	2153.0	486.0	2184.0	6	
AH	1	UH	619.0	1581.0	102.481	102.421	102.601	0.18	6	0	0	0	0	0			634.0	1642.0	606.0	1378.0	614.0	1359.0	638.0	1356.0	614.0	1536.0	6	
AO	1	AUGUST	532.0	1175.0	102.644	102.601	102.731	0.13	53	1	6	2	0	1			562.0	1353.0	526.0	1210.0	522.0	1038.0	621.0	943.0	490.0	1020.0	5	
AH	0	AUGUST	507.0	1319.0	102.788	102.771	102.821	0.05	*	3	4	1	6	3			507.0	1288.0	507.0	1288.0	508.0	1400.0	659.0	1716.0	659.0	1716.0	6	
IH	1	FIFTH	688.0	1636.0	103.368	103.331	103.441	0.11	1	3	3	1	1	0			671.0	1627.0	682.0	1622.0	711.0	1677.0	708.0	1719.0	680.0	1669.0	6	
AO	1	DIVORCED	398.0	610.0	104.917	104.88	104.99	0.11	64	6	4	2	1	3			350.0	800.0	356.0	641.0	517.0	568.0	597.0	590.0	618.0	666.0	6	
AE	1	HAVE	528.0	2127.0	105.607	105.58	105.66	0.08	3	3	2	2	0	0			465.0	2158.0	483.0	2171.0	626.0	2282.0	690.0	2427.0	692.0	2223.0	4	
AO	1	DAUGHTER	617.0	1283.0	105.903	105.85	106.01	0.16	53	1	4	1	3	1			669.0	1572.0	620.0	1322.0	639.0	1190.0	650.0	1138.0	682.0	1231.0	5	
ER	0	DAUGHTER	580.0	1558.0	106.15	106.05	106.35	0.3	94	0	0	0	3	0			583.0	1580.0	585.0	1546.0	483.0	1557.0	454.0	1619.0	519.0	1651.0	6	
IY	0	BE	483.0	2202.0	106.56	106.54	106.6	0.06	12	0	0	0	1	0			473.0	2166.0	474.0	2171.0	500.0	2256.0	514.0	2302.0	514.0	2319.0	6	
AY	1	NINETEEN	532.0	1651.0	106.68	106.67	106.77	0.1	41	4	4	2	4	4		s	489.0	1603.0	532.0	1645.0	496.0	1681.0	500.0	1758.0	562.0	1862.0	5	
IY	1	NINETEEN	497.0	2580.0	106.957	106.94	106.99	0.05	11	4	4	2	3	0			452.0	2468.0	452.0	2468.0	510.0	2385.0	508.0	1307.0	508.0	1307.0	6	
EY	1	THEY	552.0	1937.0	108.477	108.461	108.531	0.07	22	0	0	0	3	0			546.0	1904.0	552.0	1946.0	509.0	1717.0	489.0	1944.0	487.0	1918.0	6	
IH	0	IN	471.0	1666.0	108.678	108.661	108.711	0.05	1	4	4	2	0	0			471.0	1636.0	471.0	1636.0	529.0	1685.0	553.0	1702.0	553.0	1702.0	6	
EY	1	SAINT	566.0	2014.0	108.916	108.881	108.951	0.07	21	4	4	2	3	3			775.0	2353.0	527.0	2172.0	562.0	2141.0	564.0	2392.0	562.0	2441.0	5	
UW	1	LOUIS	609.0	1098.0	109.118	109.111	109.231	0.12	73	0	0	0	7	1			609.0	1098.0	653.0	1150.0	699.0	1203.0	668.0	1198.0	713.0	1233.0	6	
IH	0	LOUIS	657.0	1329.0	109.258	109.231	109.311	0.08	1	3	4	1	0	0			658.0	1261.0	650.0	1305.0	586.0	1302.0	502.0	1424.0	924.0	1929.0	5	
IY	0	BE	448.0	2496.0	114.9	114.88	114.94	0.06	12	0	0	0	1	0			445.0	2448.0	444.0	2464.0	457.0	2547.0	456.0	2546.0	457.0	2542.0	6	
AY	1	NINETEEN	559.0	1865.0	115.045	115.01	115.08	0.07	41	4	4	2	4	4		m	425.0	1785.0	472.0	2241.0	548.0	1882.0	554.0	1809.0	542.0	1865.0	5	
IY	1	NINETEEN	513.0	2329.0	115.323	115.3	115.37	0.07	11	4	4	2	3	0			498.0	2421.0	516.0	2528.0	498.0	1332.0	478.0	821.0	478.0	768.0	6	
EH	0	SEPTEMBER	531.0	1630.0	116.037	116.02	116.07	0.05	2	1	1	1	3	5			443.0	1708.0	443.0	1708.0	612.0	1551.0	622.0	1512.0	622.0	1512.0	5	
ER	0	SEPTEMBER	593.0	1703.0	116.417	116.38	116.49	0.11	94	0	0	0	1	0			725.0	2312.0	518.0	1694.0	768.0	1790.0	1450.0	1819.0	1955.0	1993.0	4	
AA	1	FAR	626.0	1052.0	118.712	118.675	118.785	0.11	44	6	4	2	1	0			430.0	1113.0	561.0	1044.0	709.0	1064.0	744.0	1134.0	777.0	1204.0	5	
AY	1	I	752.0	1512.0	119.05	119.005	119.115	0.11	41	0	0	0	0	0		s	2192.0	3413.0	569.0	1609.0	750.0	1529.0	751.0	1506.0	742.0	1748.0	5	
OW	1	KNOW	702.0	1777.0	119.206	119.175	119.335	0.16	63	0	0	0	4	0			623.0	1742.0	740.0	1770.0	737.0	1728.0	691.0	1653.0	574.0	1665.0	5	
IY	1	SHE	464.0	2374.0	119.542	119.495	119.635	0.14	12	0	0	0	5	0			561.0	2978.0	464.0	2367.0	465.0	2402.0	464.0	2345.0	463.0	2255.0	4	
AE	1	PLANNING	699.0	1780.0	120.162	120.129	120.229	0.1	3	4	4	2	8	1			762.0	1524.0	714.0	1714.0	664.0	1923.0	638.0	2049.0	637.0	2088.0	5	
AA	1	ON	622.0	1458.0	120.336	120.319	120.369	0.05	5	4	4	2	0	0			609.0	1452.0	609.0	1452.0	633.0	1463.0	619.0	1477.0	619.0	1477.0	5	
OW	1	GOING	548.0	840.0	120.532	120.489	120.659	0.17	62	0	0	0	6	1			526.0	887.0	563.0	812.0	579.0	707.0	600.0	814.0	589.0	1034.0	5	
UW	1	TO	484.0	1911.0	120.856	120.849	121.079	0.23	73	0	0	0	3	0			528.0	1902.0	525.0	1850.0	521.0	1595.0	501.0	1165.0	542.0	1083.0	5	
AH	1	UH	673.0	1232.0	121.129	121.079	121.229	0.15	6	0	0	0	0	0			659.0	1236.0	667.0	1230.0	662.0	1241.0	625.0	1405.0	480.0	1419.0	5	
EY	1	SAINT	562.0	2403.0	121.424	121.359	121.489	0.13	21	4	4	2	3	3			529.0	2030.0	552.0	2180.0	562.0	2403.0	574.0	2500.0	533.0	2379.0	5	
UW	1	LOUIS	661.0	1144.0	121.636	121.629	121.739	0.11	73	0	0	0	7	1			661.0	1144.0	733.0	1135.0	675.0	1177.0	633.0	1190.0	657.0	1230.0	4	
IH	0	LOUIS	648.0	1316.0	121.762	121.739	121.809	0.07	1	3	4	1	0	0			645.0	1225.0	647.0	1262.0	647.0	1418.0	521.0	1604.0	466.0	1683.0	6	
AH	0	UNIVERSITY	485.0	1665.0	122.029	122.009	122.069	0.06	*	3	2	2	4	2			490.0	1825.0	488.0	1785.0	490.0	1515.0	439.0	1333.0	434.0	1320.0	5	
ER	1	UNIVERSITY	626.0	1376.0	122.196	122.149	122.289	0.14	94	3	4	1	1	2			559.0	1359.0	631.0	1365.0	614.0	1455.0	578.0	1541.0	431.0	1774.0	3	
IY	0	UNIVERSITY	485.0	2058.0	122.422	122.399	122.469	0.07	12	0	0	0	3	0			602.0	2247.0	485.0	2043.0	490.0	2270.0	480.0	2194.0	481.0	2158.0	4	
AY	1	I	763.0	1786.0	122.752	122.659	122.879	0.22	41	0	0	0	0	0		s	662.0	1643.0	682.0	1347.0	753.0	1786.0	617.0	1867.0	541.0	1937.0	6	
AH	0	TO	533.0	2016.0	124.187	124.167	124.227	0.06	*	0	0	0	3	0			561.0	1896.0	558.0	1925.0	490.0	2033.0	456.0	1963.0	456.0	1974.0	5	
OW	1	GO	502.0	1891.0	124.314	124.297	124.367	0.07	63	0	0	0	6	0			490.0	1909.0	502.0	1891.0	563.0	1769.0	604.0	1721.0	597.0	1729.0	6	
AH	0	MISSOURI	497.0	1718.0	124.527	124.507	124.567	0.06	*	3	4	2	2	2			492.0	1632.0	495.0	1646.0	464.0	1770.0	412.0	1740.0	409.0	1737.0	5	
UH	1	MISSOURI	499.0	1769.0	124.657	124.627	124.717	0.09	74	6	4	2	3	1			459.0	1902.0	484.0	1808.0	513.0	1708.0	521.0	1708.0	524.0	1620.0	5	
IY	0	MISSOURI	491.0	2061.0	124.887	124.847	124.967	0.12	12	0	0	0	7	0			546.0	1957.0	495.0	2072.0	473.0	1736.0	434.0	1713.0	434.0	2190.0	6	
UW	2	UNIVERSITY	493.0	2357.0	125.014	124.997	125.047	0.05	72	4	4	2	9	2			493.0	2235.0	493.0	2235.0	490.0	2313.0	474.0	2119.0	474.0	2119.0	5	
ER	1	UNIVERSITY	465.0	1409.0	125.187	125.157	125.247	0.09	94	3	4	1	1	2			371.0	1341.0	450.0	1384.0	497.0	1424.0	616.0	1526.0	582.0	1691.0	6	
ER	1	MISSOURI	540.0	1710.0	125.66	125.567	125.847	0.28	94	0	0	0	3	1			479.0	1990.0	541.0	1710.0	616.0	1708.0	581.0	1755.0	531.0	1850.0	4	
AH	0	MISSOURI	472.0	1886.0	125.864	125.847	125.897	0.05	*	0	0	0	7	0			479.0	1902.0	479.0	1902.0	471.0	1811.0	444.0	1659.0	444.0	1659.0	5	
IH	0	IT'S	560.0	1774.0	127.601	127.578	127.648	0.07	1	1	4	1	0	3			577.0	1749.0	564.0	1781.0	575.0	1779.0	609.0	1818.0	606.0	1862.0	6	
EY	1	A	594.0	1501.0	127.841	127.798	128.048	0.25	22	0	0	0	0	0			653.0	2576.0	493.0	2275.0	448.0	2182.0	422.0	2576.0	389.0	2577.0	5	
AH	1	UH	602.0	1791.0	128.095	128.048	128.188	0.14	6	0	0	0	0	0			1381.0	2879.0	1431.0	2701.0	1247.0	2712.0	678.0	2111.0	1275.0	2656.0	5	
AO	1	SMALLER	791.0	929.0	129.245	129.198	129.338	0.14	53	5	4	2	2	1			610.0	881.0	776.0	925.0	826.0	942.0	817.0	922.0	786.0	870.0	5	
ER	0	SMALLER	771.0	1301.0	129.391	129.368	129.438	0.07	94	0	0	0	7	0			782.0	1189.0	780.0	1232.0	746.0	1407.0	614.0	1571.0	561.0	1647.0	6	
AE	1	CATHOLIC	642.0	2619.0	129.605	129.558	129.698	0.14	3	3	3	1	6	1			576.0	2638.0	635.0	2589.0	734.0	2622.0	742.0	2529.0	682.0	1979.0	4	
UW	1	SCHOOL	570.0	824.0	130.068	130.028	130.148	0.12	72	5	4	2	6	0			665.0	1211.0	560.0	807.0	567.0	923.0	573.0	850.0	593.0	801.0	6	
OW	1	YKNOW	478.0	1514.0	130.622	130.598	130.718	0.12	63	0	0	0	4	0			488.0	1600.0	475.0	1384.0	488.0	1378.0	467.0	1359.0	469.0	1276.0	5	
OW	1	SO	744.0	1664.0	132.281	132.256	132.366	0.11	63	0	0	0	3	0			802.0	2440.0	784.0	1743.0	795.0	1846.0	730.0	1648.0	1068.0	2604.0	4	
AY	1	I	723.0	1493.0	136.797	136.742	136.852	0.11	41	0	0	0	0	0		s	459.0	1614.0	494.0	1637.0	616.0	1538.0	886.0	1518.0	891.0	1660.0	6	
ER	1	WORK	741.0	1349.0	137.005	136.982	137.052	0.07	94	1	6	1	9	0			626.0	1197.0	684.0	1272.0	765.0	1460.0	672.0	nan	611.0	nan	3	
AE	1	AT	565.0	2377.0	137.162	137.142	137.202	0.06	3	1	4	1	0	0			535.0	2359.0	539.0	2351.0	585.0	2343.0	542.0	2167.0	530.0	2157.0	4	
AH	1	UH	906.0	1796.0	137.462	137.362	137.662	0.3	6	0	0	0	0	0			756.0	1796.0	917.0	1801.0	500.0	1323.0	894.0	1579.0	681.0	1647.0	6	
AH	0	COMPANY	531.0	1602.0	139.217	139.19	139.27	0.08	*	4	4	2	1	1			342.0	1581.0	483.0	1572.0	552.0	1678.0	527.0	1779.0	513.0	1663.0	6	
AY	1	I	760.0	1433.0	139.681	139.64	139.74	0.1	41	0	0	0	0	0		s	1376.0	2489.0	645.0	1388.0	758.0	1406.0	708.0	1707.0	561.0	1710.0	5	
EH	1	HELP	418.0	1664.0	139.767	139.75	139.8	0.05	2	5	4	2	0	3			671.0	2451.0	671.0	2451.0	571.0	2154.0	905.0	1915.0	905.0	1915.0	5	
AW	1	OUT	712.0	1250.0	139.972	139.95	140.04	0.09	42	1	4	1	0	0			896.0	2094.0	910.0	1870.0	855.0	1327.0	866.0	1698.0	842.0	1992.0	5	
AE	1	AT	661.0	1785.0	140.097	140.08	140.13	0.05	3	1	4	1	0	0			655.0	1776.0	655.0	1776.0	668.0	1797.0	650.0	1855.0	650.0	1855.0	6	
IY	1	B	455.0	2375.0	140.42	140.38	140.5	0.12	12	0	0	0	1	0			439.0	2297.0	460.0	2355.0	455.0	2471.0	451.0	2422.0	446.0	2498.0	4	
IY	1	V	465.0	2389.0	140.59	140.54	140.69	0.15	12	0	0	0	1	0			361.0	2320.0	466.0	2378.0	440.0	2407.0	437.0	2049.0	438.0	1650.0	6	
EY	1	A	459.0	2008.0	140.754	140.74	140.82	0.08	22	0	0	0	0	0			458.0	2002.0	445.0	2033.0	422.0	2101.0	450.0	2159.0	467.0	2132.0	5	
IY	0	VIETNAM	474.0	2250.0	140.907	140.89	140.94	0.05	11	0	0	0	1	2			469.0	2240.0	469.0	2240.0	483.0	2272.0	503.0	2293.0	503.0	2293.0	6	
AA	1	VIETNAM	502.0	1372.0	141.077	141.04	141.15	0.11	5	4	1	2	4	0			501.0	1535.0	505.0	1388.0	516.0	1291.0	513.0	1258.0	495.0	1242.0	5	
EH	1	VETERAN'S	618.0	1534.0	141.277	141.25	141.33	0.08	2	1	4	1	1	2			600.0	1495.0	623.0	1520.0	560.0	1274.0	606.0	1361.0	675.0	1372.0	6	
AH	0	VETERAN'S	391.0	1619.0	141.417	141.4	141.45	0.05	*	4	4	2	7	3			1340.0	2195.0	1340.0	2195.0	583.0	2158.0	286.0	1988.0	286.0	1988.0	5	
OW	2	ASSOCIATION	662.0	1560.0	141.701	141.68	141.77	0.09	62	3	5	1	3	2			662.0	1560.0	612.0	1503.0	643.0	1593.0	628.0	1592.0	603.0	1599.0	6	
IY	0	ASSOCIATION	487.0	1972.0	141.91	141.88	141.97	0.09	11	0	0	0	5	2			442.0	1915.0	475.0	1953.0	506.0	1945.0	531.0	1678.0	552.0	2000.0	6	
EY	1	ASSOCIATION	604.0	2158.0	141.999	141.97	142.06	0.09	21	3	5	1	0	1			591.0	2057.0	602.0	2124.0	585.0	2123.0	574.0	2111.0	546.0	2147.0	6	
AH	1	UH	831.0	1509.0	145.737	145.64	145.93	0.29	6	0	0	0	0	0			688.0	1438.0	823.0	1504.0	876.0	1521.0	759.0	773.0	798.0	1292.0	6	
AE	1	PACKING	926.0	1838.0	146.337	146.29	146.43	0.14	3	1	6	1	1	1			1127.0	2245.0	907.0	1818.0	992.0	1948.0	1054.0	2033.0	828.0	2197.0	4	
ER	1	WORKING	655.0	1535.0	146.827	146.81	146.86	0.05	94	1	6	1	9	1			653.0	1538.0	653.0	1538.0	627.0	1517.0	691.0	nan	691.0	nan	3	
IH	0	IN	525.0	2133.0	147.484	147.461	147.531	0.07	1	4	4	2	0	0			506.0	2343.0	516.0	2248.0	536.0	2083.0	541.0	2117.0	540.0	2299.0	4	
IY	0	THE	486.0	2504.0	147.701	147.651	147.801	0.15	12	0	0	0	3	0			486.0	2309.0	488.0	2489.0	473.0	2543.0	475.0	2339.0	474.0	1477.0	6	
EH	1	WAREHOUSE	676.0	960.0	148.38	148.36	148.42	0.06	2	6	4	2	9	4			653.0	884.0	657.0	893.0	693.0	1046.0	706.0	1181.0	707.0	1195.0	5	
AW	2	WAREHOUSE	615.0	1471.0	148.573	148.56	148.79	0.23	42	3	4	1	0	0			621.0	1492.0	534.0	1386.0	549.0	1249.0	565.0	1179.0	449.0	1234.0	5	
AE	1	PACKING	973.0	1664.0	149.261	149.214	149.354	0.14	3	1	6	1	1	1			802.0	1184.0	960.0	1652.0	888.0	1484.0	752.0	1074.0	700.0	1132.0	6	
AH	0	AND	649.0	1241.0	149.844	149.814	149.904	0.09	*	4	4	2	0	3			651.0	1328.0	656.0	1276.0	652.0	1321.0	662.0	1300.0	660.0	1223.0	5	
IY	1	B	491.0	2526.0	152.116	152.079	152.19	0.111	12	0	0	0	1	0			508.0	2578.0	491.0	2613.0	470.0	2560.0	460.0	2533.0	450.0	2570.0	4	
IY	1	V	432.0	2765.0	152.326	152.26	152.459	0.199	12	0	0	0	1	0			360.0	2486.0	438.0	2763.0	465.0	2682.0	473.0	2707.0	457.0	2740.0	4	
AH	0	A	522.0	2095.0	152.479	152.459	152.519	0.06	*	0	0	0	0	0			543.0	2397.0	540.0	2385.0	510.0	2294.0	539.0	2192.0	548.0	2179.0	5	
AY	1	I	581.0	1996.0	152.523	152.519	152.57	0.051	41	0	0	0	0	0		m	546.0	2104.0	572.0	2072.0	552.0	1895.0	491.0	1945.0	470.0	2060.0	5	
UW	1	DO	504.0	2173.0	154.007	153.991	154.081	0.09	73	0	0	0	3	0			492.0	2167.0	518.0	2153.0	490.0	1743.0	503.0	1392.0	507.0	1205.0	6	
AH	1	WHAT	596.0	1191.0	154.201	154.171	154.261	0.09	6	1	4	1	9	0			525.0	951.0	571.0	1137.0	629.0	1315.0	605.0	1333.0	628.0	1547.0	6	
IY	1	NEEDS	485.0	2635.0	154.428	154.401	154.481	0.08	11	1	4	2	4	3			459.0	2724.0	478.0	2657.0	489.0	2518.0	486.0	2289.0	477.0	2249.0	4	
IY	0	BE	414.0	2418.0	154.664	154.641	154.711	0.07	12	0	0	0	1	0			445.0	2257.0	429.0	2341.0	427.0	2479.0	460.0	2464.0	443.0	2475.0	4	
OW	1	YKNOW	480.0	1687.0	155.216	155.191	155.341	0.15	63	0	0	0	4	0			464.0	1775.0	500.0	1617.0	493.0	1476.0	490.0	1499.0	484.0	1493.0	5	
IY	1	PEOPLE	474.0	2197.0	155.664	155.641	155.711	0.07	11	1	1	1	1	1			388.0	2163.0	450.0	2155.0	456.0	2382.0	428.0	2403.0	431.0	2372.0	4	
AW	1	OUT	554.0	1108.0	155.868	155.861	155.991	0.13	42	1	4	1	0	0			554.0	1108.0	522.0	1122.0	495.0	1049.0	465.0	1018.0	452.0	1158.0	5	
AA	1	WASN'T	742.0	1116.0	163.987	163.967	164.027	0.06	5	3	4	2	9	1			705.0	1015.0	710.0	1028.0	770.0	1240.0	777.0	1423.0	775.0	1446.0	5	
IH	0	IN	580.0	1970.0	164.224	164.207	164.257	0.05	1	4	4	2	0	0			574.0	1968.0	574.0	1968.0	585.0	1950.0	566.0	1833.0	566.0	1833.0	5	
IY	0	VIETNAM	498.0	2000.0	164.4	164.377	164.447	0.07	11	0	0	0	1	2			462.0	1950.0	467.0	1973.0	522.0	2079.0	561.0	2123.0	572.0	2126.0	6	
EH	2	VIETNAM	628.0	2211.0	164.464	164.447	164.497	0.05	2	1	4	1	0	4			617.0	2210.0	617.0	2210.0	643.0	2171.0	629.0	2101.0	629.0	2101.0	4	
AA	1	VIETNAM	545.0	1366.0	164.607	164.557	164.707	0.15	5	4	1	2	4	0			518.0	1612.0	546.0	1416.0	545.0	1264.0	540.0	1202.0	542.0	1187.0	5	
AY	1	I	820.0	1343.0	164.902	164.867	164.937	0.07	41	0	0	0	0	0		m	628.0	1382.0	669.0	1364.0	794.0	1373.0	820.0	1325.0	815.0	1324.0	6	
AO	1	WAS	698.0	1279.0	165.02	164.987	165.087	0.1	53	3	4	2	9	0			662.0	1205.0	690.0	1260.0	697.0	1345.0	626.0	1480.0	570.0	1414.0	6	
IH	0	IN	494.0	1747.0	165.395	165.352	165.482	0.13	1	4	4	2	0	0			524.0	1451.0	477.0	1687.0	544.0	1631.0	566.0	1911.0	560.0	1835.0	6	
ER	1	DURING	646.0	1530.0	165.672	165.632	165.752	0.12	94	0	0	0	3	1			573.0	1685.0	637.0	1558.0	690.0	1435.0	601.0	1394.0	579.0	1501.0	6	
AH	0	THAT	594.0	1677.0	165.849	165.832	165.882	0.05	*	1	4	1	3	0			569.0	1651.0	569.0	1651.0	609.0	1713.0	604.0	1740.0	604.0	1740.0	5	
