s35, o, m, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AH	1	UH	639.0	1658.0	70.88	70.803	71.033	0.23	6	0	0	0	0	0			546.0	1492.0	504.0	1446.0	415.0	1624.0	325.0	1616.0	749.0	1870.0	6	
AW	1	NOW	875.0	2077.0	71.238	71.153	71.493	0.34	42	0	0	0	4	0			793.0	2061.0	969.0	2016.0	1122.0	1548.0	1215.0	1432.0	916.0	1234.0	4	
IH	0	IS	650.0	1857.0	71.533	71.493	71.613	0.12	1	3	4	2	0	0			727.0	1537.0	652.0	1822.0	621.0	1878.0	580.0	1784.0	562.0	1671.0	6	
AH	0	THE	652.0	1552.0	71.813	71.763	71.913	0.15	*	0	0	0	3	0			584.0	1194.0	628.0	1401.0	702.0	1545.0	737.0	1430.0	612.0	1091.0	6	
EH	1	WEST	755.0	1579.0	72.036	72.013	72.083	0.07	2	3	4	1	9	3			718.0	1393.0	737.0	1483.0	762.0	1692.0	723.0	1745.0	701.0	1748.0	5	
EY	1	GATE	592.0	2347.0	72.313	72.273	72.383	0.11	21	1	4	1	6	0			550.0	2351.0	587.0	2330.0	583.0	2395.0	533.0	2332.0	506.0	2331.0	5	
EH	1	AREA	587.0	2454.0	72.453	72.433	72.493	0.06	2	6	4	2	0	2			572.0	2358.0	574.0	2360.0	599.0	2570.0	628.0	2448.0	632.0	2395.0	3	
IY	0	AREA	617.0	2068.0	72.66	72.633	72.713	0.08	11	0	0	0	7	1			651.0	1956.0	625.0	2028.0	613.0	2134.0	572.0	2366.0	578.0	2423.0	4	
AH	1	UH	880.0	1562.0	73.585	73.492	73.772	0.28	6	0	0	0	0	0			752.0	1496.0	880.0	1563.0	571.0	1421.0	690.0	1323.0	562.0	1095.0	6	
UW	1	GREW	536.0	1232.0	73.999	73.992	74.052	0.06	73	0	0	0	8	0			536.0	1232.0	540.0	1235.0	565.0	1232.0	584.0	1203.0	585.0	1203.0	5	
IH	1	HILLTOP	641.0	1925.0	74.379	74.362	74.412	0.05	1	5	4	2	0	4			748.0	2059.0	748.0	2059.0	621.0	1769.0	667.0	1546.0	667.0	1546.0	6	
AA	2	HILLTOP	958.0	1277.0	74.622	74.592	74.682	0.09	5	1	1	1	3	0			942.0	1358.0	969.0	1291.0	914.0	1261.0	895.0	1212.0	825.0	1221.0	6	
IY	0	AREA	599.0	1920.0	74.989	74.972	75.022	0.05	11	0	0	0	7	1			605.0	1883.0	605.0	1883.0	597.0	1967.0	589.0	1990.0	589.0	1990.0	6	
AH	0	AREA	557.0	1819.0	75.039	75.022	75.072	0.05	*	0	0	0	0	0			556.0	1840.0	556.0	1840.0	556.0	1831.0	572.0	1788.0	572.0	1788.0	5	
AY	1	RIGHT	691.0	1679.0	75.537	75.494	75.594	0.1	47	1	4	1	7	0		s	525.0	1348.0	590.0	1373.0	599.0	1573.0	542.0	1745.0	487.0	1822.0	6	
AW	1	NOW	582.0	1802.0	75.676	75.664	75.714	0.05	42	0	0	0	4	0			558.0	1724.0	558.0	1724.0	650.0	1657.0	671.0	1141.0	671.0	1141.0	6	
IH	1	LIVE	574.0	1385.0	75.864	75.844	75.904	0.06	1	3	2	2	7	0			575.0	1340.0	579.0	1360.0	558.0	1480.0	570.0	1629.0	569.0	1628.0	6	
EH	1	WEST	637.0	1539.0	76.174	76.154	76.214	0.06	2	3	4	1	9	3			540.0	1382.0	466.0	1276.0	1218.0	2183.0	1855.0	2605.0	1861.0	2589.0	4	
EY	1	GATE	547.0	2112.0	76.435	76.404	76.494	0.09	21	1	4	1	6	0			506.0	2188.0	534.0	2109.0	514.0	2197.0	497.0	2286.0	487.0	2278.0	6	
ER	1	FURTHER	545.0	1113.0	77.211	77.194	77.244	0.05	94	3	3	2	1	1			571.0	1151.0	571.0	1151.0	550.0	1129.0	558.0	1146.0	558.0	1146.0	6	
ER	0	FURTHER	590.0	1962.0	77.331	77.304	77.384	0.08	94	0	0	0	3	0			556.0	1709.0	593.0	1951.0	575.0	1457.0	598.0	1372.0	589.0	1273.0	5	
EH	1	WEST	601.0	1264.0	77.514	77.484	77.574	0.09	2	3	4	1	9	3			565.0	1124.0	589.0	1232.0	686.0	1380.0	619.0	1425.0	728.0	1428.0	6	
AE	1	YEAH	616.0	2059.0	81.797	81.774	81.844	0.07	3	0	0	0	9	0			562.0	2139.0	581.0	2111.0	736.0	1963.0	790.0	1658.0	753.0	1543.0	6	
AO	1	GONE	863.0	1194.0	83.1	83.053	83.193	0.14	53	4	4	2	6	0			702.0	1499.0	837.0	1209.0	910.0	1128.0	896.0	1105.0	876.0	1133.0	6	
AW	1	DOWNHILL	721.0	2001.0	83.348	83.313	83.453	0.14	42	4	4	2	3	4			680.0	1937.0	729.0	2008.0	818.0	1857.0	1144.0	1670.0	1414.0	2094.0	4	
IH	1	DOWNHILL	620.0	1951.0	83.57	83.553	83.603	0.05	1	5	4	2	0	0			603.0	1947.0	603.0	1947.0	712.0	1909.0	734.0	1760.0	734.0	1760.0	6	
AA	1	LOT	621.0	979.0	83.823	83.793	83.883	0.09	5	1	4	1	7	0			604.0	992.0	517.0	1070.0	467.0	1057.0	579.0	1381.0	715.0	1673.0	6	
AH	1	UH	823.0	1382.0	85.475	85.385	85.654	0.269	6	0	0	0	0	0			822.0	1403.0	827.0	1389.0	861.0	1342.0	851.0	1314.0	873.0	1253.0	6	
AE	1	YEAH	716.0	1899.0	87.475	87.442	87.542	0.1	3	0	0	0	9	0			622.0	2157.0	696.0	1967.0	760.0	1744.0	754.0	1542.0	683.0	1465.0	5	
EY	1	THEY	678.0	1773.0	87.647	87.592	87.752	0.16	22	0	0	0	3	0			585.0	1635.0	673.0	1680.0	645.0	1958.0	594.0	2139.0	583.0	2089.0	5	
AH	1	UH	900.0	1461.0	87.845	87.752	88.032	0.28	6	0	0	0	0	0			812.0	1576.0	899.0	1461.0	851.0	1148.0	948.0	1437.0	853.0	1650.0	6	
IH	1	NEAR	502.0	2462.0	88.245	88.222	88.292	0.07	14	6	4	2	4	0			481.0	2561.0	491.0	2495.0	528.0	2412.0	583.0	2307.0	596.0	2262.0	4	
IH	1	NEAR	486.0	2418.0	89.001	88.978	89.048	0.07	14	6	4	2	4	0			439.0	2443.0	459.0	2417.0	535.0	2408.0	602.0	2282.0	619.0	2233.0	4	
EH	1	WEST	766.0	1283.0	89.275	89.248	89.328	0.08	2	3	4	1	9	3			715.0	1051.0	744.0	1176.0	793.0	1445.0	795.0	1557.0	790.0	1560.0	5	
AY	1	SIDE	905.0	1453.0	89.599	89.538	89.668	0.13	41	1	4	2	3	0		m	1290.0	1686.0	777.0	1102.0	866.0	1252.0	928.0	1275.0	951.0	1414.0	6	
EY	2	ALWAYS	556.0	1589.0	90.367	90.355	90.415	0.06	21	3	4	2	9	0			556.0	1589.0	553.0	1643.0	543.0	1987.0	495.0	2067.0	491.0	2058.0	6	
AE	1	BAD	647.0	1878.0	91.24	91.2	91.32	0.12	3	1	4	2	1	0			637.0	1852.0	662.0	1858.0	621.0	1903.0	574.0	1856.0	610.0	1895.0	5	
EH	1	AREA	606.0	2016.0	91.373	91.35	91.42	0.07	2	6	4	2	0	2			586.0	1909.0	596.0	1968.0	592.0	2042.0	591.0	2034.0	607.0	2018.0	6	
EH	1	WELL	697.0	1467.0	91.88	91.85	91.94	0.09	2	5	4	2	9	0			646.0	1404.0	688.0	1462.0	709.0	1445.0	744.0	1382.0	769.0	1330.0	5	
AE	1	LAST	934.0	1535.0	92.483	92.44	92.57	0.13	3	3	4	1	7	3			892.0	1274.0	930.0	1503.0	942.0	1626.0	942.0	1630.0	876.0	1656.0	5	
AO	1	FORTY	538.0	625.0	92.89	92.87	92.93	0.06	64	6	4	2	1	4			683.0	985.0	630.0	855.0	529.0	569.0	532.0	590.0	532.0	592.0	6	
IY	0	FORTY	464.0	2566.0	93.043	93.02	93.09	0.07	12	0	0	0	3	0			490.0	2516.0	478.0	2544.0	441.0	2578.0	428.0	2615.0	431.0	2602.0	4	
IH	1	FIFTY	574.0	1878.0	93.257	93.24	93.29	0.05	1	3	2	1	1	4			552.0	1855.0	552.0	1855.0	580.0	1905.0	574.0	1902.0	574.0	1902.0	6	
IH	1	YEARS	440.0	2471.0	93.55	93.53	93.59	0.06	14	6	4	2	9	3			418.0	2522.0	423.0	2513.0	468.0	2370.0	438.0	2110.0	440.0	2101.0	4	
AA	1	STARTING	673.0	1426.0	94.26	94.24	94.3	0.06	44	6	4	2	3	4			634.0	1501.0	648.0	1481.0	678.0	1340.0	694.0	1259.0	695.0	1260.0	6	
EH	1	WEST	709.0	1359.0	94.98	94.94	95.06	0.12	2	3	4	1	9	3			639.0	1149.0	696.0	1322.0	739.0	1478.0	736.0	1579.0	809.0	1632.0	6	
AH	0	INTO	599.0	1712.0	96.222	96.205	96.255	0.05	*	0	0	0	3	0			573.0	1718.0	573.0	1718.0	600.0	1709.0	530.0	1650.0	530.0	1650.0	6	
AA	2	HILLTOP	951.0	1284.0	96.612	96.565	96.705	0.14	5	1	1	1	3	0			928.0	1433.0	1046.0	1329.0	798.0	1322.0	899.0	1228.0	718.0	1203.0	6	
EH	1	AREA	547.0	1632.0	96.822	96.805	96.855	0.05	2	6	4	2	0	2			595.0	1804.0	595.0	1804.0	547.0	1769.0	520.0	1783.0	520.0	1783.0	6	
IY	0	AREA	412.0	1871.0	96.992	96.975	97.025	0.05	11	0	0	0	7	1			383.0	2017.0	383.0	2017.0	336.0	2116.0	313.0	2307.0	313.0	2307.0	5	
AH	0	AREA	453.0	1954.0	97.062	97.025	97.135	0.11	*	0	0	0	0	0			573.0	1980.0	465.0	1985.0	519.0	1835.0	697.0	1730.0	591.0	1545.0	6	
AE	1	YEAH	580.0	2102.0	99.836	99.776	99.956	0.18	3	0	0	0	9	0			546.0	2012.0	571.0	2106.0	677.0	1997.0	782.0	1760.0	763.0	1370.0	5	
IY	1	WE	583.0	1836.0	106.331	106.308	106.378	0.07	12	0	0	0	9	0			577.0	1585.0	582.0	1706.0	573.0	2019.0	541.0	2130.0	532.0	2108.0	5	
ER	0	WERE	606.0	1327.0	106.485	106.468	106.518	0.05	94	0	0	0	9	0			595.0	1275.0	595.0	1275.0	598.0	1440.0	559.0	1672.0	559.0	1672.0	5	
AO	1	TALKING	891.0	1226.0	106.801	106.768	106.868	0.1	53	1	6	1	3	1			835.0	1493.0	864.0	1249.0	931.0	1228.0	908.0	1302.0	856.0	1457.0	5	
AW	1	ABOUT	822.0	1655.0	107.083	107.068	107.128	0.06	42	1	4	1	1	0			807.0	1661.0	817.0	1657.0	866.0	1629.0	867.0	1639.0	865.0	1639.0	6	
AE	1	THAT	725.0	1767.0	107.235	107.208	107.288	0.08	3	1	4	1	3	0			654.0	1794.0	699.0	1781.0	754.0	1740.0	766.0	1678.0	769.0	1637.0	5	
AE	1	LAST	779.0	1528.0	107.388	107.358	107.448	0.09	3	3	4	1	7	3			773.0	1434.0	782.0	1501.0	762.0	1578.0	718.0	1618.0	693.0	1640.0	5	
AY	1	NIGHT	796.0	1614.0	107.652	107.598	107.708	0.11	47	1	4	1	4	0		s	446.0	1223.0	738.0	1326.0	766.0	1497.0	831.0	1736.0	750.0	1828.0	5	
AY	1	MY	679.0	1309.0	107.792	107.788	107.838	0.05	41	0	0	0	2	0		s	616.0	1323.0	642.0	1314.0	660.0	1346.0	691.0	1475.0	715.0	1523.0	6	
AY	1	WIFE	790.0	1454.0	107.983	107.928	108.038	0.11	47	3	2	1	9	0		s	607.0	846.0	705.0	1014.0	769.0	1310.0	784.0	1606.0	587.0	1847.0	6	
AY	1	I	887.0	1588.0	108.263	108.228	108.348	0.12	41	0	0	0	0	0		s	638.0	1340.0	866.0	1557.0	880.0	1663.0	801.0	1817.0	714.0	1891.0	6	
IH	1	THINKING	561.0	1760.0	108.548	108.528	108.588	0.06	1	4	6	2	3	4			770.0	2031.0	719.0	2042.0	536.0	2204.0	503.0	2363.0	500.0	2379.0	5	
AH	0	THAT	524.0	1789.0	108.888	108.838	108.988	0.15	*	1	4	1	3	0			456.0	1935.0	516.0	1783.0	545.0	1871.0	514.0	1845.0	489.0	1825.0	5	
AH	0	ANOTHER	405.0	1575.0	109.035	109.018	109.068	0.05	*	4	4	2	0	2			406.0	1595.0	406.0	1595.0	404.0	1355.0	412.0	1238.0	412.0	1238.0	6	
AH	1	ANOTHER	865.0	1541.0	109.191	109.168	109.238	0.07	6	3	3	2	4	1			770.0	1587.0	822.0	1565.0	903.0	1475.0	863.0	1365.0	825.0	1348.0	6	
ER	0	ANOTHER	583.0	1463.0	109.308	109.288	109.348	0.06	94	0	0	0	3	0			574.0	1418.0	576.0	1426.0	588.0	1513.0	559.0	1525.0	557.0	1526.0	6	
AY	1	FIVE	976.0	1414.0	109.524	109.488	109.618	0.13	41	3	2	2	1	0		s	835.0	1303.0	960.0	1352.0	953.0	1476.0	816.0	1669.0	618.0	1683.0	6	
IY	1	WE	462.0	2348.0	109.985	109.968	110.018	0.05	12	0	0	0	9	0			467.0	2323.0	467.0	2323.0	454.0	2363.0	438.0	2367.0	438.0	2367.0	4	
AY	1	MIGHT	756.0	1553.0	110.128	110.088	110.168	0.08	47	1	4	1	2	0		s	351.0	1159.0	431.0	1089.0	612.0	1361.0	841.0	1673.0	808.0	1742.0	6	
AH	0	WANNA	502.0	1862.0	110.335	110.318	110.368	0.05	*	0	0	0	4	0			500.0	1731.0	500.0	1731.0	492.0	2004.0	461.0	2193.0	461.0	2193.0	5	
EH	1	GET	580.0	2228.0	110.428	110.408	110.468	0.06	2	1	4	1	6	0			551.0	2304.0	559.0	2288.0	617.0	2118.0	667.0	1907.0	668.0	1895.0	6	
AW	1	OUT	779.0	1662.0	110.533	110.508	110.628	0.12	42	1	4	1	0	0			729.0	1678.0	818.0	1641.0	852.0	1439.0	952.0	1543.0	940.0	1511.0	6	
IY	1	HERE	511.0	2210.0	110.778	110.748	110.838	0.09	14	6	4	2	0	0			567.0	2151.0	522.0	2193.0	493.0	2183.0	502.0	2056.0	521.0	1961.0	6	
AE	1	YEAH	595.0	1766.0	113.001	112.951	113.101	0.15	3	0	0	0	9	0			461.0	1575.0	476.0	1645.0	516.0	1617.0	501.0	1489.0	487.0	1285.0	6	
ER	1	WE'RE	670.0	1125.0	114.423	114.403	114.463	0.06	94	0	0	0	9	0			665.0	1066.0	667.0	1076.0	661.0	1160.0	627.0	1116.0	622.0	1104.0	5	
AY	1	BUYING	958.0	1189.0	114.612	114.543	114.683	0.14	41	0	0	0	1	1			711.0	977.0	869.0	1023.0	936.0	1139.0	1003.0	1337.0	1003.0	1643.0	6	
IH	0	BUYING	780.0	2065.0	114.71	114.683	114.763	0.08	1	4	6	2	0	0			880.0	1952.0	827.0	2009.0	718.0	2186.0	628.0	2353.0	601.0	2434.0	5	
IH	0	IT	708.0	2270.0	114.823	114.793	114.883	0.09	1	1	4	1	0	0			709.0	2434.0	706.0	2320.0	706.0	2180.0	668.0	2124.0	640.0	2114.0	6	
AE	1	YEAH	775.0	1961.0	115.066	115.003	115.193	0.19	3	0	0	0	9	0			605.0	2127.0	759.0	1978.0	873.0	1796.0	943.0	1540.0	956.0	1295.0	6	
AE	1	AND	446.0	1673.0	115.954	115.921	116.02	0.099	3	4	4	2	0	3			626.0	1593.0	466.0	1594.0	555.0	1891.0	697.0	1655.0	745.0	1779.0	6	
AE	1	HAVE	741.0	1848.0	116.374	116.35	116.421	0.071	3	3	2	2	0	0			827.0	1950.0	702.0	1849.0	796.0	1860.0	809.0	1850.0	799.0	1828.0	4	
EY	1	PAID	626.0	2114.0	116.603	116.581	116.66	0.079	21	1	4	2	1	0			614.0	2068.0	626.0	2113.0	609.0	2215.0	587.0	2021.0	585.0	1957.0	6	
AO	1	OFF	625.0	1137.0	116.724	116.691	116.79	0.099	53	3	2	1	0	0			667.0	1501.0	664.0	1222.0	547.0	972.0	667.0	867.0	759.0	876.0	6	
AW	1	ABOUT	716.0	1453.0	116.971	116.96	117.031	0.071	42	1	4	1	1	0			716.0	1453.0	718.0	1442.0	712.0	1431.0	686.0	1336.0	721.0	1338.0	6	
AY	1	FIVE	869.0	1436.0	117.234	117.18	117.311	0.131	41	3	2	2	1	0			593.0	1248.0	818.0	1130.0	868.0	1430.0	739.0	1628.0	606.0	1920.0	6	
IH	1	YEARS	474.0	2167.0	117.42	117.4	117.46	0.06	14	6	4	2	9	3			454.0	2206.0	456.0	2201.0	494.0	2151.0	511.0	2111.0	513.0	2106.0	6	
OW	1	SO	664.0	1502.0	117.778	117.77	117.841	0.071	63	0	0	0	3	0			664.0	1502.0	642.0	1500.0	607.0	1530.0	651.0	1457.0	627.0	1415.0	6	
AO	1	TALKING	820.0	1226.0	118.747	118.717	118.807	0.09	53	1	6	1	3	1			868.0	1245.0	842.0	1251.0	750.0	1179.0	796.0	1225.0	717.0	1142.0	6	
UW	1	MOVING	490.0	1267.0	119.094	119.067	119.147	0.08	72	3	2	2	2	1			463.0	1238.0	487.0	1265.0	496.0	1262.0	490.0	1172.0	480.0	1175.0	5	
EY	2	SOMEPLACE	617.0	1785.0	119.649	119.637	119.717	0.08	21	3	4	1	8	0			617.0	1785.0	579.0	1873.0	535.0	2020.0	502.0	2167.0	492.0	2178.0	6	
AH	0	A	724.0	1916.0	120.49	120.473	120.523	0.05	*	0	0	0	0	0			454.0	1559.0	454.0	1559.0	1019.0	2311.0	837.0	1849.0	837.0	1849.0	6	
ER	0	SIMPLER	585.0	1204.0	121.09	121.073	121.123	0.05	94	0	0	0	8	0			595.0	1177.0	595.0	1177.0	577.0	1253.0	569.0	1311.0	569.0	1311.0	5	
AH	0	TO	558.0	1738.0	121.183	121.163	121.223	0.06	*	0	0	0	3	0			556.0	1824.0	556.0	1807.0	539.0	1708.0	496.0	2099.0	495.0	2121.0	4	
EY	1	TAKE	628.0	1967.0	121.374	121.353	121.423	0.07	21	1	6	1	3	0			600.0	1897.0	624.0	1936.0	602.0	2079.0	540.0	2271.0	517.0	2314.0	6	
AH	1	OF	638.0	1554.0	121.706	121.663	121.793	0.13	6	3	2	2	0	0			648.0	1614.0	633.0	1554.0	663.0	1509.0	637.0	1431.0	632.0	1279.0	5	
AH	1	SOMETHING	815.0	1494.0	123.748	123.728	123.788	0.06	6	4	1	2	3	4			717.0	1469.0	750.0	1470.0	824.0	1457.0	793.0	1423.0	791.0	1421.0	6	
AH	1	ONE	800.0	814.0	125.605	125.585	125.645	0.06	6	4	4	2	9	0			744.0	701.0	759.0	732.0	842.0	959.0	805.0	1158.0	798.0	1166.0	6	
AE	1	PLAN	704.0	1761.0	126.225	126.165	126.345	0.18	3	4	4	2	8	0			760.0	1386.0	719.0	1723.0	606.0	1867.0	587.0	2019.0	587.0	1864.0	5	
AE	1	YEAH	665.0	2143.0	127.683	127.65	127.75	0.1	3	0	0	0	9	0			620.0	2261.0	654.0	2177.0	709.0	2037.0	753.0	1883.0	788.0	1823.0	6	
EH	1	SEVENTY	693.0	1728.0	127.96	127.94	128.0	0.06	2	3	2	2	3	2			638.0	1741.0	653.0	1734.0	739.0	1726.0	752.0	1705.0	751.0	1701.0	5	
OW	1	OLD	632.0	1153.0	128.365	128.34	128.44	0.1	62	5	4	2	0	3			592.0	1342.0	642.0	1123.0	700.0	958.0	772.0	725.0	806.0	576.0	5	
AH	1	UM	804.0	1274.0	129.132	128.985	129.425	0.44	6	4	1	2	0	0			647.0	1387.0	804.0	1274.0	865.0	1233.0	848.0	1255.0	742.0	1180.0	5	
