s04, y, f, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AH	1	UM	779.0	1426.0	67.445	67.365	67.605	0.24	6	4	1	2	0	0			715.0	1549.0	777.0	1439.0	787.0	1212.0	751.0	1237.0	747.0	1208.0	5	
AW	1	ACCOUNTING	835.0	1793.0	68.701	68.683	68.763	0.08	42	4	4	2	6	4			818.0	1876.0	856.0	1782.0	909.0	1643.0	771.0	1442.0	607.0	1232.0	6	
AH	0	DEPARTMENT	707.0	1875.0	69.26	69.233	69.313	0.08	*	4	4	2	2	3			505.0	1558.0	575.0	1816.0	657.0	2029.0	661.0	1997.0	687.0	1996.0	6	
IH	0	IT'S	731.0	1418.0	72.072	72.052	72.112	0.06	1	1	4	1	0	3			857.0	1498.0	821.0	1448.0	575.0	1540.0	495.0	1562.0	490.0	1551.0	5	
IH	1	IN	921.0	1999.0	72.359	72.312	72.452	0.14	1	4	4	2	0	0			554.0	1880.0	923.0	2026.0	763.0	1376.0	700.0	1613.0	594.0	792.0	6	
AH	0	ACCOUNTING	709.0	2079.0	72.589	72.562	72.642	0.08	*	1	6	1	0	2			695.0	2094.0	704.0	2078.0	709.0	2098.0	638.0	2069.0	588.0	2068.0	5	
AW	1	ACCOUNTING	913.0	1760.0	72.799	72.792	72.882	0.09	42	4	4	2	6	1			913.0	1760.0	854.0	1604.0	777.0	1457.0	884.0	1324.0	933.0	1114.0	5	
IH	0	ACCOUNTING	643.0	2121.0	72.959	72.932	73.012	0.08	1	4	6	2	4	0			601.0	2028.0	651.0	2090.0	614.0	2186.0	565.0	2193.0	598.0	2372.0	5	
AH	0	DEPARTMENT	586.0	1411.0	73.449	73.432	73.482	0.05	*	4	4	2	2	3			618.0	1582.0	618.0	1582.0	616.0	1453.0	729.0	1780.0	729.0	1780.0	6	
AH	1	UM	899.0	1271.0	75.735	75.658	75.888	0.23	6	4	1	2	0	0			799.0	1347.0	899.0	1264.0	886.0	1344.0	783.0	1244.0	716.0	1219.0	5	
EH	1	WEST	660.0	1163.0	76.131	76.108	76.178	0.07	2	3	4	1	9	3			618.0	1057.0	635.0	1097.0	709.0	1378.0	731.0	1572.0	726.0	1606.0	5	
AY	1	SIDE	985.0	1825.0	76.305	76.308	76.528	0.22	41	1	4	2	3	0		m	994.0	1904.0	854.0	1310.0	858.0	1270.0	851.0	1450.0	748.0	1708.0	6	
AO	1	OFF	707.0	1452.0	76.581	76.558	76.628	0.07	53	3	2	1	0	0			669.0	1546.0	684.0	1515.0	735.0	1347.0	737.0	1190.0	736.0	1149.0	5	
OW	1	ROAD	649.0	1343.0	77.285	77.262	77.412	0.15	62	1	4	2	7	0			641.0	1285.0	665.0	1357.0	634.0	1388.0	587.0	1345.0	518.0	1409.0	6	
AE	1	YEAH	478.0	2237.0	80.768	80.741	80.821	0.08	3	0	0	0	9	0			476.0	2291.0	468.0	2258.0	557.0	2184.0	628.0	2064.0	597.0	2014.0	5	
AE	1	YEAH	682.0	2196.0	81.191	81.151	81.271	0.12	3	0	0	0	9	0			532.0	2412.0	659.0	2228.0	719.0	2041.0	679.0	1766.0	1028.0	1825.0	4	
EH	1	YEP	563.0	2109.0	81.758	81.728	81.818	0.09	2	1	1	1	9	0			510.0	2171.0	540.0	2137.0	613.0	2038.0	689.0	1960.0	719.0	1863.0	5	
AE	1	YEAH	605.0	2257.0	82.205	82.175	82.265	0.09	3	0	0	0	9	0			573.0	2307.0	593.0	2273.0	649.0	2229.0	715.0	2088.0	748.0	2003.0	4	
AE	1	YEAH	738.0	2004.0	83.692	83.639	83.799	0.16	3	0	0	0	9	0			651.0	2164.0	725.0	2016.0	774.0	1887.0	786.0	1806.0	819.0	1676.0	6	
AH	0	I'M	894.0	1540.0	84.345	84.318	84.398	0.08	*	4	1	2	0	0			910.0	1589.0	908.0	1565.0	889.0	1479.0	847.0	1339.0	804.0	1240.0	5	
AA	1	NOT	893.0	1395.0	84.558	84.528	84.618	0.09	5	1	4	1	4	0			795.0	1346.0	860.0	1375.0	961.0	1442.0	986.0	1469.0	977.0	1445.0	5	
EH	1	MARRIED	628.0	2169.0	84.768	84.728	84.848	0.12	2	6	4	2	2	1			577.0	1203.0	637.0	2157.0	575.0	1827.0	572.0	772.0	570.0	788.0	6	
IY	0	MARRIED	493.0	1977.0	84.998	84.968	85.058	0.09	11	1	4	2	7	0			512.0	1808.0	500.0	1939.0	479.0	2014.0	479.0	2053.0	487.0	2162.0	5	
AH	0	I'M	708.0	1578.0	85.121	85.098	85.168	0.07	*	4	1	2	0	0			646.0	1661.0	673.0	1630.0	757.0	1451.0	719.0	1217.0	675.0	1164.0	5	
IH	1	SINGLE	619.0	1951.0	85.405	85.378	85.458	0.08	1	4	6	2	3	4			687.0	2061.0	587.0	1944.0	629.0	2059.0	629.0	2231.0	624.0	2303.0	5	
ER	0	FROM	554.0	1233.0	88.503	88.48	88.55	0.07	94	4	1	2	1	0			682.0	1533.0	551.0	1357.0	615.0	1187.0	644.0	1174.0	633.0	1156.0	5	
IY	1	HERE	384.0	2441.0	88.65	88.62	88.71	0.09	14	6	4	2	0	0			343.0	2379.0	366.0	2431.0	433.0	2411.0	523.0	2332.0	571.0	2197.0	4	
AH	1	COLUMBUS	679.0	1328.0	89.027	89.01	89.06	0.05	6	4	1	2	7	4			674.0	1316.0	674.0	1316.0	677.0	1349.0	656.0	1357.0	656.0	1357.0	4	
OW	0	OHIO	600.0	1312.0	89.28	89.26	89.34	0.08	62	3	0	1	0	2			564.0	1358.0	600.0	1312.0	640.0	1250.0	587.0	1145.0	561.0	1128.0	5	
AY	1	OHIO	892.0	1480.0	89.45	89.39	89.51	0.12	41	0	0	0	0	1		s	676.0	1247.0	598.0	1300.0	854.0	1468.0	890.0	1475.0	855.0	1632.0	5	
OW	0	OHIO	832.0	1625.0	89.52	89.51	89.7	0.19	63	0	0	0	0	0			832.0	1588.0	750.0	1428.0	670.0	1312.0	436.0	1160.0	422.0	1423.0	5	
AE	1	YEAH	674.0	2707.0	89.877	89.82	89.99	0.17	3	0	0	0	9	0			574.0	2583.0	667.0	2716.0	736.0	2477.0	1481.0	3010.0	1579.0	3666.0	3	
EH	1	YEP	654.0	2080.0	91.128	91.085	91.215	0.13	2	1	1	1	9	0			549.0	2332.0	634.0	2154.0	722.0	1804.0	725.0	1549.0	776.0	1458.0	6	
AY	1	I	827.0	1623.0	91.788	91.754	91.874	0.12	41	0	0	0	0	0		m	880.0	1545.0	800.0	1614.0	692.0	1174.0	689.0	1390.0	511.0	540.0	6	
AE	1	GRADUATED	722.0	1664.0	92.034	92.004	92.094	0.09	3	2	5	2	8	2			694.0	1604.0	714.0	1634.0	733.0	1805.0	706.0	2084.0	667.0	2162.0	3	
UW	0	GRADUATED	457.0	1305.0	92.221	92.184	92.294	0.11	72	0	0	0	5	2			436.0	1621.0	459.0	1384.0	430.0	1034.0	417.0	819.0	466.0	900.0	5	
EY	2	GRADUATED	593.0	1384.0	92.32	92.294	92.394	0.1	21	1	4	1	0	1			586.0	1253.0	593.0	1400.0	490.0	1089.0	499.0	1641.0	510.0	1840.0	6	
IH	0	GRADUATED	490.0	2548.0	92.448	92.424	92.495	0.071	1	1	4	2	3	0			473.0	2526.0	481.0	2527.0	497.0	2557.0	486.0	2580.0	480.0	2593.0	3	
ER	0	FROM	615.0	1371.0	92.678	92.644	92.745	0.101	94	4	1	2	1	0			1018.0	nan	600.0	1357.0	648.0	1361.0	649.0	1286.0	608.0	1238.0	3	
AO	1	OFF	695.0	1020.0	95.231	95.211	95.271	0.06	53	3	2	1	0	0			686.0	1036.0	687.0	1033.0	696.0	1056.0	718.0	1023.0	717.0	1023.0	5	
AH	0	OF	634.0	1131.0	95.378	95.361	95.411	0.05	*	3	2	2	0	0			616.0	1154.0	616.0	1154.0	638.0	1104.0	580.0	1116.0	580.0	1116.0	6	
AO	1	CORAL	603.0	832.0	95.598	95.571	95.651	0.08	64	6	4	2	6	1			701.0	1360.0	572.0	817.0	633.0	865.0	646.0	879.0	650.0	888.0	5	
AH	0	CORAL	753.0	1322.0	95.811	95.781	95.871	0.09	*	5	4	2	7	0			806.0	1464.0	777.0	1399.0	688.0	1056.0	701.0	814.0	720.0	968.0	4	
AH	1	UM	726.0	1279.0	96.303	96.25	96.41	0.16	6	4	1	2	0	0			659.0	1226.0	693.0	1164.0	746.0	1294.0	725.0	1306.0	648.0	1111.0	6	
AY	1	BY	861.0	1480.0	96.677	96.58	96.78	0.2	41	0	0	0	1	0			777.0	1300.0	857.0	1147.0	852.0	1411.0	789.0	1861.0	647.0	2143.0	6	
AO	1	NORTHLAND	511.0	1024.0	96.988	96.968	97.028	0.06	64	6	4	2	4	4			484.0	1144.0	488.0	1128.0	526.0	895.0	559.0	855.0	562.0	858.0	5	
AO	1	MALL	515.0	699.0	97.385	97.348	97.458	0.11	53	5	4	2	2	0			483.0	660.0	510.0	681.0	520.0	768.0	555.0	785.0	564.0	797.0	6	
AY	1	I	966.0	1575.0	105.039	104.989	105.089	0.1	41	0	0	0	0	0		m	913.0	1728.0	984.0	1576.0	957.0	1549.0	960.0	1569.0	817.0	1455.0	5	
EH	1	WELL	734.0	1350.0	105.511	105.458	105.618	0.16	2	5	4	2	9	0			638.0	990.0	730.0	1326.0	757.0	1368.0	787.0	1347.0	806.0	1295.0	5	
AY	1	I	890.0	1510.0	106.0	105.98	106.05	0.07	41	0	0	0	0	0		m	726.0	1611.0	629.0	1289.0	890.0	1512.0	836.0	1457.0	831.0	1468.0	6	
OW	1	HOPE	563.0	1331.0	106.12	106.1	106.18	0.08	62	1	1	1	0	0			542.0	1313.0	566.0	1334.0	595.0	1246.0	584.0	1186.0	562.0	1162.0	5	
EY	1	THEY	605.0	1864.0	106.292	106.26	106.36	0.1	22	0	0	0	3	0			568.0	1655.0	603.0	1808.0	593.0	2073.0	539.0	2279.0	461.0	2439.0	5	
IY	1	KEEP	409.0	2950.0	106.49	106.46	106.55	0.09	11	1	1	1	6	0			1649.0	3567.0	494.0	3012.0	407.0	2903.0	399.0	2932.0	396.0	2773.0	3	
IH	0	IT	545.0	1917.0	106.65	106.62	106.71	0.09	1	1	4	1	0	0			510.0	1767.0	535.0	1878.0	567.0	1966.0	598.0	1976.0	602.0	1948.0	5	
AY	1	I	860.0	1480.0	107.419	107.386	107.456	0.07	41	0	0	0	0	0		m	1133.0	2452.0	1282.0	2275.0	861.0	1522.0	845.0	1423.0	784.0	1329.0	5	
IY	1	MEAN	553.0	2303.0	107.539	107.516	107.586	0.07	11	4	4	2	2	0			566.0	2125.0	560.0	2214.0	553.0	2438.0	552.0	2525.0	550.0	2482.0	4	
AE	1	THAT	798.0	1785.0	107.689	107.656	107.756	0.1	3	1	4	1	3	0			709.0	1775.0	788.0	1794.0	820.0	1738.0	786.0	1662.0	705.0	1624.0	5	
IH	0	IS	531.0	2046.0	107.952	107.902	108.052	0.15	1	3	4	2	0	0			538.0	2015.0	531.0	2024.0	533.0	2003.0	547.0	1848.0	456.0	1656.0	5	
AH	0	A	527.0	1474.0	108.159	108.132	108.212	0.08	*	0	0	0	0	0			492.0	1632.0	515.0	1506.0	538.0	1518.0	539.0	1584.0	535.0	1590.0	4	
EY	1	NEIGHBORHOOD	736.0	2178.0	108.342	108.302	108.392	0.09	21	1	1	2	4	2			692.0	2011.0	721.0	2111.0	732.0	2200.0	692.0	2232.0	654.0	2069.0	5	
ER	0	NEIGHBORHOOD	645.0	1314.0	108.479	108.452	108.532	0.08	94	3	0	1	1	1			804.0	1703.0	641.0	1304.0	624.0	1391.0	684.0	1852.0	910.0	2614.0	3	
UH	2	NEIGHBORHOOD	465.0	1505.0	108.602	108.582	108.642	0.06	7	1	4	2	0	0			433.0	1567.0	437.0	1561.0	513.0	1413.0	537.0	1391.0	536.0	1398.0	5	
AO	1	MALL	784.0	883.0	108.832	108.762	108.972	0.21	53	5	4	2	2	0			644.0	789.0	803.0	880.0	693.0	866.0	726.0	810.0	696.0	837.0	6	
AH	0	AND	728.0	1283.0	109.029	109.002	109.082	0.08	*	4	4	2	0	3			714.0	1091.0	725.0	1183.0	722.0	1443.0	720.0	1598.0	710.0	1623.0	6	
AY	1	I	928.0	1642.0	111.449	111.442	111.532	0.09	41	0	0	0	0	0		m	1446.0	2246.0	919.0	1636.0	850.0	1508.0	787.0	1621.0	673.0	1597.0	4	
OW	1	DON'T	566.0	1600.0	111.637	111.622	111.682	0.06	62	4	4	2	3	3			560.0	1630.0	563.0	1615.0	638.0	1409.0	748.0	1171.0	753.0	1154.0	4	
IH	1	THINK	643.0	1948.0	111.855	111.832	111.902	0.07	1	4	6	2	3	3			626.0	1759.0	636.0	1836.0	628.0	2134.0	564.0	2305.0	540.0	2324.0	5	
EY	1	THEY	589.0	1957.0	112.017	111.982	112.052	0.07	22	0	0	0	3	0			549.0	1855.0	563.0	1876.0	589.0	1957.0	563.0	2042.0	551.0	2077.0	5	
AH	0	OF	643.0	1608.0	112.502	112.482	112.542	0.06	*	3	2	2	0	0			627.0	1602.0	629.0	1602.0	656.0	1610.0	729.0	1753.0	746.0	1794.0	4	
IH	0	IT	564.0	1613.0	112.602	112.582	112.642	0.06	1	1	4	1	0	0			532.0	1547.0	537.0	1557.0	590.0	1688.0	598.0	1770.0	597.0	1774.0	5	
ER	0	FOR	603.0	1498.0	113.039	112.989	113.139	0.15	94	0	0	0	8	0			638.0	1469.0	616.0	1511.0	560.0	1462.0	550.0	1528.0	483.0	1553.0	3	
EH	1	POLARIS	657.0	1712.0	114.43	114.4	114.49	0.09	2	6	4	2	7	1			670.0	1435.0	662.0	1632.0	640.0	1878.0	617.0	1991.0	611.0	1962.0	4	
AH	0	POLARIS	611.0	1598.0	114.613	114.59	114.659	0.069	*	3	4	1	7	0			593.0	1254.0	593.0	1424.0	593.0	1712.0	583.0	1839.0	609.0	1875.0	6	
IH	1	THING	708.0	2020.0	114.962	114.919	115.049	0.13	1	4	6	2	3	0			503.0	1804.0	703.0	1977.0	714.0	2147.0	742.0	2296.0	724.0	2408.0	5	
AH	1	BUT	726.0	1515.0	116.787	116.734	116.894	0.16	6	1	4	1	1	0			579.0	1317.0	721.0	1495.0	752.0	1652.0	740.0	1749.0	689.0	1774.0	5	
OW	1	YKNOW	750.0	1763.0	117.806	117.784	117.934	0.15	63	0	0	0	4	0			724.0	1774.0	767.0	1671.0	665.0	1375.0	648.0	1493.0	1016.0	1561.0	6	
EH	1	THERE'S	534.0	1698.0	118.26	118.24	118.3	0.06	2	6	4	2	3	3			522.0	1706.0	522.0	1704.0	552.0	1713.0	557.0	1405.0	557.0	1388.0	5	
EH	1	PLENTY	720.0	1548.0	118.56	118.54	118.6	0.06	2	4	4	2	8	1			736.0	1272.0	737.0	1305.0	679.0	1708.0	642.0	1882.0	640.0	1892.0	5	
AO	1	MALLS	667.0	797.0	118.807	118.77	118.88	0.11	53	5	4	2	2	3			592.0	778.0	659.0	800.0	723.0	796.0	732.0	822.0	692.0	841.0	6	
OW	1	GO	583.0	1595.0	119.065	119.04	119.14	0.1	63	0	0	0	6	0			548.0	1619.0	587.0	1592.0	608.0	1360.0	590.0	1200.0	555.0	1228.0	6	
AH	0	TO	551.0	1780.0	119.3	119.24	119.42	0.18	*	0	0	0	3	0			518.0	1690.0	549.0	1782.0	556.0	1749.0	542.0	1694.0	531.0	1510.0	6	
AE	1	THAT'S	721.0	1587.0	119.974	119.957	120.007	0.05	3	1	4	1	3	3			719.0	1586.0	719.0	1586.0	737.0	1585.0	740.0	1577.0	740.0	1577.0	6	
AH	0	THE	531.0	1640.0	120.144	120.127	120.177	0.05	*	0	0	0	3	0			513.0	1600.0	513.0	1600.0	521.0	1742.0	486.0	1922.0	486.0	1922.0	6	
EY	1	CASE	685.0	1938.0	120.3	120.247	120.397	0.15	21	3	4	1	6	0			592.0	2083.0	683.0	1942.0	667.0	1981.0	622.0	2061.0	543.0	2201.0	5	
AA	1	NOT	794.0	1472.0	121.215	121.188	121.268	0.08	5	1	4	1	4	0			627.0	1453.0	755.0	1475.0	811.0	1426.0	826.0	1394.0	818.0	1396.0	6	
AH	0	A	586.0	1347.0	121.325	121.308	121.358	0.05	*	0	0	0	0	0			576.0	1339.0	576.0	1339.0	576.0	1334.0	509.0	1276.0	509.0	1276.0	5	
IH	1	BIG	495.0	1833.0	121.485	121.458	121.538	0.08	1	1	6	2	1	0			459.0	1674.0	487.0	1756.0	494.0	1938.0	463.0	2054.0	431.0	2117.0	5	
IY	1	DEAL	531.0	2102.0	121.688	121.668	121.728	0.06	11	5	4	2	3	0			515.0	2189.0	517.0	2184.0	537.0	1970.0	545.0	1741.0	546.0	1730.0	4	
IY	1	ME	494.0	2478.0	121.988	121.948	122.068	0.12	12	0	0	0	2	0			481.0	2278.0	499.0	2463.0	478.0	2430.0	467.0	2417.0	451.0	2276.0	4	
UW	1	TRUTH	493.0	1561.0	122.542	122.518	122.648	0.13	73	3	3	1	8	0			495.0	1590.0	489.0	1471.0	478.0	1421.0	478.0	1517.0	428.0	1513.0	5	
OW	1	NO	767.0	1619.0	124.966	124.927	125.118	0.191	63	0	0	0	4	0			728.0	1656.0	796.0	1550.0	805.0	1371.0	769.0	1309.0	752.0	1204.0	4	
AE	1	ACTUALLY	851.0	1447.0	125.168	125.118	125.267	0.149	3	1	6	1	0	5			757.0	1236.0	834.0	1421.0	905.0	1543.0	903.0	1618.0	777.0	1704.0	5	
AY	1	I	724.0	1469.0	125.47	125.457	125.517	0.06	41	0	0	0	0	0		m	707.0	1489.0	715.0	1468.0	724.0	1478.0	713.0	1524.0	704.0	1516.0	5	
IH	1	LIVE	586.0	1517.0	125.644	125.597	125.737	0.14	1	3	2	2	7	0			572.0	1283.0	583.0	1490.0	585.0	1546.0	562.0	1494.0	529.0	1355.0	5	
AY	1	I	894.0	1509.0	127.41	127.388	127.478	0.09	41	0	0	0	0	0		m	1341.0	1723.0	856.0	1473.0	884.0	1532.0	844.0	1296.0	784.0	1438.0	6	
IH	1	LIVE	605.0	1375.0	127.558	127.538	127.598	0.06	1	3	2	2	7	0			597.0	1313.0	599.0	1323.0	600.0	1393.0	571.0	1340.0	568.0	1324.0	5	
OW	1	CLOSER	622.0	1321.0	127.786	127.778	127.848	0.07	62	3	4	1	8	1			622.0	1321.0	614.0	1326.0	576.0	1336.0	554.0	1445.0	545.0	1475.0	4	
ER	0	CLOSER	554.0	1397.0	128.041	127.968	128.188	0.22	94	0	0	0	3	0			534.0	1504.0	550.0	1397.0	598.0	1430.0	607.0	1516.0	437.0	1694.0	4	
IH	1	LIVE	601.0	1476.0	129.779	129.752	129.832	0.08	1	3	2	2	7	0			597.0	1341.0	600.0	1423.0	602.0	1586.0	583.0	1601.0	570.0	1584.0	5	
IY	1	EAST	361.0	2641.0	129.949	129.902	130.042	0.14	11	3	4	1	0	3			688.0	2081.0	362.0	2632.0	377.0	2687.0	378.0	2734.0	370.0	2661.0	5	
AO	1	MORE	604.0	721.0	130.329	130.312	130.362	0.05	64	6	4	2	2	0			559.0	807.0	559.0	807.0	646.0	645.0	674.0	632.0	674.0	632.0	5	
AH	1	BUT	700.0	1576.0	131.116	131.066	131.216	0.15	6	1	4	1	1	0			649.0	1475.0	690.0	1559.0	746.0	1718.0	725.0	1772.0	681.0	1831.0	4	
AO	1	NORTHLAND	522.0	1013.0	132.053	132.03	132.1	0.07	64	6	4	2	4	4			501.0	1133.0	513.0	1091.0	518.0	894.0	549.0	880.0	561.0	888.0	5	
AO	1	MALL	723.0	876.0	132.447	132.41	132.52	0.11	53	5	4	2	2	0			590.0	879.0	702.0	864.0	764.0	880.0	743.0	867.0	737.0	879.0	6	
IH	0	IS	623.0	1662.0	132.607	132.56	132.7	0.14	1	3	4	2	0	0			678.0	1340.0	631.0	1628.0	571.0	1776.0	518.0	1771.0	478.0	1631.0	5	
EH	1	WHERE	532.0	914.0	132.873	132.85	132.92	0.07	2	6	4	2	9	0			502.0	847.0	512.0	872.0	552.0	987.0	597.0	1113.0	606.0	1142.0	6	
AY	1	I	880.0	1433.0	133.398	133.37	133.47	0.1	41	0	0	0	0	0		m	1238.0	2103.0	686.0	1204.0	776.0	1191.0	729.0	1366.0	647.0	1367.0	6	
UW	1	DO	449.0	1981.0	133.577	133.57	133.68	0.11	73	0	0	0	3	0			449.0	1981.0	450.0	2019.0	460.0	1934.0	455.0	1823.0	451.0	1652.0	5	
OW	1	GO	777.0	1679.0	134.233	134.218	134.318	0.1	63	0	0	0	6	0			772.0	1706.0	823.0	1598.0	736.0	1491.0	716.0	1215.0	832.0	1592.0	6	
AA	1	SHOPPING	800.0	1582.0	134.488	134.448	134.568	0.12	5	1	1	1	5	1			746.0	1682.0	793.0	1612.0	883.0	1565.0	916.0	1473.0	862.0	1384.0	5	
IH	0	SHOPPING	476.0	2269.0	134.678	134.658	134.718	0.06	1	4	6	2	1	0			471.0	2168.0	471.0	2168.0	484.0	2405.0	489.0	2543.0	518.0	2550.0	5	
