s25, o, f, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
IH	1	LITTLE	627.0	1092.0	28.777	28.757	28.817	0.06	1	1	4	1	7	1			618.0	1059.0	618.0	1061.0	658.0	1095.0	678.0	1064.0	677.0	1063.0	5	
AH	0	LITTLE	755.0	1039.0	28.864	28.847	28.897	0.05	*	5	4	2	3	0			734.0	1027.0	734.0	1027.0	764.0	1062.0	793.0	1170.0	793.0	1170.0	6	
IH	0	IF	569.0	1503.0	29.287	29.247	29.367	0.12	1	3	2	1	0	0			690.0	2040.0	557.0	1373.0	635.0	1517.0	632.0	1552.0	636.0	1578.0	5	
EY	1	SAY	687.0	2060.0	29.706	29.667	29.747	0.08	22	0	0	0	3	0			607.0	2042.0	637.0	2010.0	690.0	2072.0	737.0	2251.0	749.0	2283.0	5	
OW	1	GOES	628.0	2658.0	29.904	29.897	29.987	0.09	62	3	4	2	6	0			628.0	2658.0	623.0	2555.0	609.0	2400.0	614.0	2611.0	620.0	2637.0	4	
AH	1	UNDER	659.0	1568.0	30.084	30.057	30.137	0.08	6	4	4	2	0	4			612.0	1544.0	632.0	1545.0	704.0	1629.0	736.0	1618.0	733.0	1605.0	6	
ER	0	UNDER	603.0	1796.0	30.227	30.207	30.267	0.06	94	0	0	0	3	0			639.0	1822.0	637.0	1822.0	550.0	1687.0	557.0	1515.0	559.0	1506.0	5	
AY	1	MY	662.0	1557.0	30.351	30.307	30.407	0.1	41	0	0	0	2	0			502.0	1454.0	562.0	1395.0	529.0	1574.0	513.0	1929.0	451.0	2319.0	6	
IH	0	PUTTING	508.0	1762.0	31.616	31.583	31.683	0.1	1	4	6	2	3	0			653.0	1832.0	515.0	1768.0	476.0	1925.0	432.0	1827.0	438.0	1838.0	5	
IH	0	IT	488.0	1534.0	31.73	31.713	31.763	0.05	1	1	4	1	0	0			489.0	1624.0	489.0	1624.0	450.0	1428.0	502.0	1474.0	502.0	1474.0	5	
ER	0	UNDER	544.0	1757.0	31.933	31.913	31.973	0.06	94	0	0	0	3	0			695.0	1763.0	672.0	1753.0	547.0	1885.0	591.0	2022.0	587.0	2022.0	6	
IY	1	HERE	443.0	2310.0	32.083	32.053	32.143	0.09	14	6	4	2	0	0			384.0	2327.0	422.0	2306.0	490.0	2410.0	471.0	2347.0	446.0	2245.0	5	
EH	1	HELP	605.0	1432.0	35.594	35.571	35.641	0.07	2	5	4	2	0	3			684.0	1525.0	661.0	1480.0	575.0	1332.0	701.0	1349.0	694.0	1310.0	6	
AA	1	NOT	938.0	1531.0	48.825	48.742	48.992	0.25	5	1	4	1	4	0			867.0	1570.0	940.0	1536.0	954.0	1467.0	973.0	1500.0	920.0	1510.0	4	
IH	0	IT	468.0	1638.0	49.761	49.728	49.828	0.1	1	1	4	1	0	0			860.0	1790.0	501.0	1554.0	556.0	1854.0	665.0	1872.0	681.0	1851.0	5	
AH	1	WAS	640.0	1490.0	49.918	49.888	49.978	0.09	6	3	4	2	9	0			664.0	1480.0	651.0	1482.0	598.0	1522.0	527.0	1575.0	502.0	1614.0	6	
EH	1	BETTER	648.0	1670.0	50.165	50.128	50.238	0.11	2	1	4	1	1	1			526.0	1595.0	619.0	1641.0	720.0	1726.0	688.0	1705.0	689.0	1635.0	5	
ER	0	BETTER	635.0	1726.0	50.301	50.278	50.348	0.07	94	0	0	0	3	0			620.0	1745.0	636.0	1746.0	622.0	1659.0	609.0	1415.0	600.0	1339.0	6	
IH	0	BEFORE	644.0	1658.0	50.441	50.408	50.508	0.1	1	3	2	1	1	1			558.0	1912.0	631.0	1666.0	660.0	1629.0	624.0	1861.0	795.0	2142.0	4	
AO	1	BEFORE	593.0	610.0	50.631	50.588	50.718	0.13	64	6	4	2	1	0			602.0	1265.0	593.0	614.0	583.0	607.0	622.0	443.0	645.0	526.0	5	
EH	1	THERE	645.0	2102.0	51.187	51.12	51.32	0.2	2	6	4	2	3	0			616.0	1904.0	639.0	2082.0	689.0	2097.0	711.0	2016.0	755.0	1814.0	6	
AE	1	THAT'S	753.0	1691.0	51.654	51.627	51.707	0.08	3	1	4	1	3	3			679.0	1722.0	728.0	1695.0	767.0	1686.0	727.0	1664.0	687.0	1619.0	4	
EH	1	BETTER	723.0	1581.0	51.914	51.887	51.967	0.08	2	1	4	1	1	1			648.0	1553.0	688.0	1549.0	777.0	1648.0	788.0	1668.0	766.0	1679.0	5	
ER	0	BETTER	644.0	1748.0	52.027	51.997	52.087	0.09	94	0	0	0	3	0			664.0	1700.0	654.0	1750.0	615.0	1774.0	486.0	1833.0	421.0	1815.0	5	
AE	1	THAT'S	667.0	1455.0	52.693	52.676	52.726	0.05	3	1	4	1	3	3			647.0	1458.0	647.0	1458.0	679.0	1508.0	591.0	1583.0	591.0	1583.0	5	
OW	2	OKAY	815.0	1868.0	52.843	52.836	52.886	0.05	62	1	6	1	0	1			815.0	1868.0	815.0	1868.0	648.0	1703.0	687.0	1765.0	687.0	1765.0	5	
EY	1	OKAY	827.0	2143.0	53.068	53.056	53.126	0.07	22	0	0	0	6	0			827.0	2143.0	808.0	2136.0	740.0	2057.0	768.0	1903.0	793.0	1908.0	6	
OW	1	SO	570.0	1545.0	62.144	62.136	62.206	0.07	63	0	0	0	3	0			568.0	1578.0	566.0	1550.0	648.0	1456.0	702.0	1405.0	709.0	1408.0	5	
AY	1	I	892.0	1664.0	62.235	62.206	62.286	0.08	41	0	0	0	0	0		s	778.0	1513.0	834.0	1548.0	891.0	1653.0	829.0	1844.0	675.0	1922.0	6	
IH	0	JUST	528.0	1802.0	62.473	62.456	62.506	0.05	1	3	4	1	5	3			523.0	1819.0	523.0	1819.0	529.0	1784.0	525.0	1745.0	525.0	1745.0	5	
AO	1	TALK	798.0	1085.0	62.723	62.686	62.796	0.11	53	1	6	1	3	0			574.0	1370.0	751.0	1164.0	880.0	1060.0	855.0	1148.0	751.0	1222.0	5	
AO	1	NORMAL	589.0	929.0	62.943	62.916	62.996	0.08	64	6	4	2	4	4			532.0	1058.0	574.0	986.0	593.0	826.0	598.0	722.0	617.0	728.0	6	
OW	1	WON'T	662.0	614.0	63.436	63.416	63.496	0.08	62	4	4	2	9	3			653.0	605.0	663.0	614.0	675.0	593.0	702.0	573.0	721.0	558.0	5	
IY	0	BE	579.0	2137.0	63.606	63.586	63.646	0.06	12	0	0	0	1	0			578.0	2085.0	579.0	2094.0	567.0	2256.0	521.0	2482.0	517.0	2497.0	4	
UW	1	TOO	490.0	2093.0	63.783	63.776	63.856	0.08	73	0	0	0	3	0			490.0	2093.0	522.0	2108.0	587.0	1959.0	590.0	1807.0	582.0	1718.0	6	
AW	1	LOUD	903.0	1613.0	63.979	63.926	64.136	0.21	42	1	4	2	7	0			893.0	1603.0	972.0	1633.0	915.0	1463.0	955.0	1361.0	776.0	1160.0	5	
AH	1	BECAUSE	701.0	1699.0	64.336	64.306	64.396	0.09	6	3	4	2	6	0			579.0	1600.0	655.0	1654.0	780.0	1757.0	753.0	1801.0	702.0	1863.0	5	
AO	1	TALK	983.0	1360.0	64.543	64.506	64.616	0.11	53	1	6	1	3	0			864.0	1570.0	960.0	1409.0	948.0	1025.0	1015.0	1277.0	715.0	1083.0	6	
AW	1	LOUD	927.0	1359.0	64.778	64.756	65.026	0.27	42	1	4	2	7	0			1051.0	1537.0	998.0	1702.0	903.0	1675.0	721.0	1447.0	744.0	1146.0	5	
OW	2	OKAY	676.0	1745.0	66.014	66.001	66.071	0.07	62	1	6	1	0	1			676.0	1745.0	662.0	1773.0	611.0	1890.0	520.0	1618.0	498.0	1432.0	5	
EY	1	OKAY	691.0	2082.0	66.25	66.191	66.321	0.13	22	0	0	0	6	0			529.0	2218.0	615.0	2138.0	683.0	2061.0	551.0	1983.0	423.0	1782.0	5	
AA	1	START	638.0	1524.0	71.915	71.895	71.955	0.06	44	6	4	2	3	3			662.0	1648.0	606.0	1582.0	686.0	1488.0	757.0	1498.0	759.0	1495.0	5	
AE	1	LAUGHING	1017.0	1765.0	72.145	72.095	72.245	0.15	3	3	2	1	7	1			933.0	1685.0	1010.0	1755.0	1052.0	1767.0	1086.0	1743.0	980.0	1783.0	4	
IY	1	REAL	585.0	1327.0	72.502	72.485	72.535	0.05	11	5	4	2	7	0			581.0	1341.0	581.0	1341.0	598.0	1290.0	623.0	1242.0	623.0	1242.0	5	
AW	1	LOUD	880.0	1505.0	72.679	72.635	72.825	0.19	42	1	4	2	7	0			820.0	1381.0	893.0	1572.0	903.0	1519.0	777.0	1382.0	744.0	1404.0	5	
AH	0	CAN	947.0	1832.0	73.102	73.085	73.135	0.05	*	4	4	2	6	0			1090.0	1900.0	1090.0	1900.0	508.0	1549.0	371.0	1292.0	371.0	1292.0	6	
ER	1	TURN	428.0	1697.0	73.748	73.731	73.781	0.05	94	4	4	2	3	0			423.0	1651.0	423.0	1651.0	445.0	1643.0	490.0	1702.0	490.0	1702.0	6	
IH	0	IT	663.0	1708.0	73.828	73.811	73.861	0.05	1	1	4	1	0	0			652.0	1694.0	652.0	1694.0	682.0	1730.0	695.0	1747.0	695.0	1747.0	5	
AW	1	DOWN	555.0	2089.0	73.97	73.961	74.131	0.17	42	4	4	2	3	0			559.0	1901.0	495.0	705.0	521.0	1006.0	457.0	883.0	468.0	867.0	6	
EY	1	BREAKS	503.0	1692.0	74.584	74.571	74.631	0.06	21	1	6	1	8	3			503.0	1692.0	501.0	1695.0	477.0	1772.0	442.0	1975.0	439.0	1989.0	5	
EH	1	THEIR	511.0	1976.0	74.858	74.841	74.891	0.05	2	6	4	2	3	0			496.0	1922.0	496.0	1922.0	537.0	2063.0	556.0	2134.0	556.0	2134.0	6	
IY	1	EAR	438.0	2347.0	75.038	75.001	75.111	0.11	14	6	4	2	0	0			573.0	2360.0	454.0	2343.0	433.0	2332.0	435.0	2132.0	500.0	2105.0	6	
EH	1	YES	714.0	2149.0	90.891	90.858	90.958	0.1	2	3	4	1	9	0			623.0	2354.0	686.0	2201.0	786.0	2010.0	871.0	1887.0	932.0	1842.0	6	
ER	1	THIRTY	639.0	1686.0	93.487	93.46	93.54	0.08	94	1	4	2	3	1			584.0	1690.0	634.0	1684.0	640.0	1660.0	630.0	1611.0	623.0	1683.0	5	
AY	1	NINE	656.0	1782.0	93.735	93.71	93.87	0.16	41	4	4	2	4	0			553.0	1996.0	646.0	1713.0	581.0	1632.0	586.0	1822.0	561.0	2176.0	4	
AH	1	UH	516.0	1661.0	97.664	97.567	97.858	0.291	6	0	0	0	0	0			835.0	1917.0	517.0	1673.0	473.0	1578.0	492.0	1511.0	559.0	1560.0	5	
AO	1	NORTH	519.0	1176.0	97.968	97.948	98.007	0.059	64	6	4	2	4	3			515.0	1403.0	515.0	1403.0	521.0	1005.0	519.0	864.0	519.0	860.0	5	
EH	1	END	594.0	2073.0	98.211	98.168	98.297	0.129	2	4	4	2	0	3			497.0	1944.0	581.0	2062.0	675.0	2116.0	727.0	2090.0	717.0	1916.0	6	
AY	1	BY	816.0	1686.0	98.97	98.974	99.064	0.09	41	0	0	0	1	0		m	748.0	1832.0	613.0	1357.0	702.0	1580.0	658.0	1735.0	611.0	1754.0	5	
ER	0	RIVERSIDE	526.0	1393.0	99.231	99.214	99.264	0.05	94	3	4	1	1	1			514.0	1362.0	514.0	1362.0	544.0	1470.0	546.0	1617.0	546.0	1617.0	6	
AY	2	RIVERSIDE	823.0	1695.0	99.441	99.384	99.504	0.12	41	1	4	2	3	0		s	1885.0	3015.0	616.0	1479.0	670.0	1583.0	670.0	1909.0	612.0	2016.0	6	
AA	1	HOSPITAL	622.0	1442.0	99.614	99.584	99.674	0.09	5	3	4	1	0	5			600.0	1713.0	558.0	1488.0	697.0	1358.0	686.0	1328.0	656.0	1299.0	5	
AH	0	HOSPITAL	654.0	1169.0	99.941	99.924	99.974	0.05	*	5	4	2	3	0			643.0	1194.0	643.0	1194.0	652.0	1114.0	617.0	958.0	617.0	958.0	6	
EH	1	HENDERSON	1317.0	2261.0	101.484	101.434	101.584	0.15	2	4	4	2	0	5			1829.0	2295.0	1335.0	2270.0	816.0	1951.0	531.0	867.0	570.0	1158.0	6	
ER	0	HENDERSON	631.0	1952.0	101.697	101.674	101.744	0.07	94	3	4	1	3	1			622.0	1976.0	627.0	1965.0	630.0	1926.0	618.0	1944.0	610.0	1958.0	4	
AH	0	HENDERSON	607.0	1712.0	101.907	101.874	101.974	0.1	*	4	4	2	3	0			536.0	1666.0	601.0	1702.0	613.0	1723.0	600.0	1727.0	570.0	1723.0	6	
AH	1	UM	588.0	1294.0	108.638	108.545	108.825	0.28	6	4	1	2	0	0			826.0	1353.0	587.0	1297.0	773.0	1390.0	685.0	1213.0	674.0	1224.0	5	
ER	1	CURRENTLY	529.0	1344.0	109.068	109.035	109.135	0.1	94	0	0	0	6	2			440.0	1410.0	505.0	1361.0	600.0	1365.0	634.0	1445.0	643.0	1494.0	5	
IY	0	CURRENTLY	578.0	1920.0	109.315	109.295	109.355	0.06	12	0	0	0	8	0			598.0	1778.0	595.0	1798.0	557.0	2105.0	554.0	2276.0	555.0	2277.0	5	
AH	2	UNEMPLOYED	630.0	1821.0	109.382	109.355	109.435	0.08	6	4	4	2	0	2			597.0	2055.0	616.0	1933.0	654.0	1688.0	664.0	1527.0	664.0	1461.0	5	
OY	1	UNEMPLOYED	588.0	672.0	109.782	109.705	109.935	0.23	61	1	4	2	8	0			598.0	656.0	587.0	632.0	630.0	1380.0	629.0	1933.0	581.0	2201.0	5	
OW	1	SO	554.0	1560.0	111.33	111.316	111.436	0.12	63	0	0	0	3	0			544.0	1577.0	887.0	1567.0	605.0	1411.0	840.0	1574.0	454.0	1224.0	6	
AE	1	YEAH	703.0	1771.0	114.77	114.71	114.89	0.18	3	0	0	0	9	0			528.0	2108.0	664.0	1825.0	522.0	1421.0	704.0	1662.0	764.0	1835.0	5	
AY	1	I'M	1011.0	1560.0	114.992	114.95	115.13	0.18	41	4	1	2	0	0			673.0	1468.0	983.0	1465.0	878.0	1724.0	738.0	1904.0	612.0	1735.0	6	
UH	1	LOOKING	613.0	1043.0	115.357	115.34	115.39	0.05	7	1	6	1	7	1			610.0	1041.0	610.0	1041.0	610.0	1047.0	592.0	1045.0	592.0	1045.0	6	
IH	0	LOOKING	537.0	2438.0	115.51	115.49	115.55	0.06	1	4	6	2	6	0			510.0	2397.0	511.0	2402.0	571.0	2472.0	582.0	2491.0	582.0	2492.0	6	
ER	0	FOR	561.0	957.0	115.723	115.7	115.77	0.07	94	0	0	0	1	0			790.0	1282.0	658.0	1133.0	562.0	891.0	555.0	775.0	551.0	736.0	6	
ER	1	WORK	695.0	1309.0	115.93	115.87	116.05	0.18	94	1	6	1	9	0			665.0	949.0	692.0	1288.0	697.0	1311.0	701.0	1349.0	594.0	1497.0	6	
AH	1	UM	1004.0	1779.0	116.45	116.34	116.67	0.33	6	4	1	2	0	0			740.0	1498.0	955.0	1777.0	1259.0	1313.0	820.0	1283.0	590.0	1162.0	6	
EY	1	TAKING	624.0	2199.0	117.07	117.02	117.12	0.1	21	1	6	1	3	1			502.0	1961.0	570.0	1990.0	624.0	2199.0	607.0	2397.0	588.0	2520.0	5	
IH	0	TAKING	568.0	2513.0	117.173	117.15	117.22	0.07	1	4	6	2	6	0			551.0	2127.0	559.0	2143.0	576.0	2484.0	565.0	2503.0	553.0	2510.0	6	
AY	1	MY	669.0	1426.0	117.316	117.28	117.38	0.1	41	0	0	0	2	0			508.0	1036.0	624.0	1057.0	669.0	1436.0	623.0	1814.0	559.0	2138.0	5	
AY	1	TIME	1164.0	1634.0	117.497	117.49	117.64	0.15	41	4	1	2	3	0		m	1285.0	1691.0	854.0	1474.0	885.0	1543.0	654.0	709.0	625.0	1343.0	6	
IH	0	LOOKING	554.0	2018.0	117.86	117.84	117.9	0.06	1	4	6	2	6	0			553.0	1880.0	546.0	1899.0	575.0	2174.0	538.0	2154.0	534.0	2086.0	6	
ER	0	FOR	483.0	864.0	118.08	118.05	118.14	0.09	94	0	0	0	1	0			562.0	1143.0	481.0	911.0	499.0	811.0	486.0	720.0	484.0	652.0	6	
ER	1	WORK	530.0	1256.0	118.247	118.2	118.34	0.14	94	1	6	1	9	0			517.0	774.0	531.0	1187.0	522.0	1326.0	497.0	1384.0	443.0	1449.0	5	
AH	0	THE	598.0	1601.0	119.044	119.024	119.084	0.06	*	0	0	0	3	0			585.0	1558.0	581.0	1558.0	609.0	1620.0	569.0	1585.0	563.0	1581.0	6	
ER	1	FIRST	536.0	1232.0	119.201	119.174	119.254	0.08	94	3	4	1	1	3			524.0	1355.0	538.0	1289.0	532.0	1257.0	519.0	1581.0	507.0	1632.0	6	
AE	1	CHANCE	506.0	2484.0	119.494	119.464	119.554	0.09	3	4	4	2	5	3			446.0	2591.0	485.0	2489.0	546.0	2536.0	600.0	2449.0	629.0	2310.0	4	
AY	1	I'VE	700.0	1714.0	119.797	119.764	119.844	0.08	41	3	2	2	0	0		m	645.0	1504.0	678.0	1525.0	697.0	1669.0	676.0	1786.0	631.0	1838.0	5	
AE	1	HAD	644.0	1831.0	120.011	119.934	120.164	0.23	3	1	4	2	0	0			1093.0	2075.0	632.0	1821.0	628.0	1693.0	727.0	1669.0	696.0	1717.0	5	
IH	0	IN	557.0	1964.0	120.244	120.224	120.284	0.06	1	4	4	2	0	0			544.0	1921.0	542.0	1926.0	572.0	2012.0	562.0	1997.0	561.0	1991.0	6	
IY	0	TWENTY	510.0	2459.0	120.941	120.914	120.994	0.08	12	0	0	0	4	0			490.0	1707.0	504.0	1998.0	517.0	2558.0	521.0	2622.0	517.0	2630.0	6	
IH	1	YEARS	535.0	2385.0	121.064	121.044	121.104	0.06	14	6	4	2	9	3			528.0	2443.0	529.0	2434.0	543.0	2342.0	543.0	2242.0	543.0	2232.0	4	
AH	0	TO	519.0	1655.0	121.427	121.394	121.494	0.1	*	0	0	0	3	0			707.0	1798.0	518.0	1645.0	492.0	1669.0	423.0	1630.0	444.0	1638.0	5	
IH	1	SIT	623.0	1748.0	121.677	121.654	121.724	0.07	1	1	4	1	3	0			580.0	1808.0	592.0	1817.0	660.0	1051.0	670.0	1084.0	669.0	1359.0	6	
AE	1	BACK	980.0	1665.0	121.854	121.814	121.934	0.12	3	1	6	1	1	0			813.0	1600.0	962.0	1650.0	996.0	1663.0	979.0	1632.0	762.0	1535.0	6	
EH	1	GET	646.0	2102.0	122.184	122.164	122.224	0.06	2	1	4	1	6	0			615.0	2312.0	620.0	2305.0	678.0	1602.0	704.0	1482.0	702.0	1502.0	6	
AY	1	I	941.0	1653.0	122.399	122.374	122.424	0.05	41	0	0	0	0	0		m	736.0	1541.0	839.0	1575.0	924.0	1595.0	941.0	1701.0	931.0	1714.0	6	
AA	1	WANT	505.0	787.0	122.604	122.544	122.724	0.18	5	4	4	2	9	3			550.0	498.0	513.0	770.0	456.0	835.0	498.0	983.0	594.0	1227.0	5	
OW	1	SO	771.0	1580.0	123.53	123.491	123.671	0.18	63	0	0	0	3	0			666.0	1619.0	813.0	1502.0	819.0	1280.0	756.0	1144.0	403.0	1134.0	5	
AY	1	I'M	976.0	2208.0	123.736	123.711	123.801	0.09	41	4	1	2	0	0		s	1050.0	1735.0	1701.0	2894.0	620.0	1504.0	634.0	1458.0	639.0	1471.0	5	
UW	1	DOING	546.0	1992.0	123.928	123.921	124.041	0.12	73	0	0	0	3	1			546.0	1992.0	567.0	1900.0	564.0	1523.0	557.0	783.0	548.0	853.0	6	
IH	0	DOING	575.0	1356.0	124.061	124.041	124.101	0.06	1	4	6	2	0	0			568.0	1296.0	568.0	1303.0	599.0	1484.0	624.0	1692.0	619.0	1681.0	5	
AE	1	THAT	598.0	1810.0	124.201	124.161	124.281	0.12	3	1	4	1	3	0			619.0	1714.0	599.0	1806.0	635.0	1824.0	724.0	1829.0	776.0	1844.0	4	
EH	1	GETTING	687.0	1904.0	125.153	125.133	125.193	0.06	2	1	4	1	6	1			650.0	1992.0	655.0	1979.0	728.0	1858.0	743.0	1839.0	742.0	1837.0	5	
AH	2	UNEMPLOYMENT	642.0	1464.0	125.28	125.263	125.313	0.05	6	4	4	2	0	2			626.0	1465.0	626.0	1465.0	662.0	1456.0	663.0	1377.0	663.0	1377.0	5	
OY	1	UNEMPLOYMENT	706.0	1283.0	125.606	125.573	125.673	0.1	61	4	1	2	8	1			678.0	1016.0	707.0	1206.0	676.0	1547.0	592.0	1811.0	546.0	1810.0	5	
AH	0	UNEMPLOYMENT	518.0	1738.0	125.776	125.743	125.843	0.1	*	4	4	2	2	3			490.0	1489.0	511.0	1687.0	539.0	1884.0	555.0	1922.0	587.0	1904.0	5	
AH	0	AND	505.0	1846.0	125.963	125.933	126.023	0.09	*	4	4	2	0	3			619.0	1796.0	542.0	1830.0	471.0	1749.0	446.0	1671.0	437.0	1637.0	5	
EY	1	TAKING	752.0	1677.0	126.306	126.293	126.353	0.06	21	1	6	1	3	1			752.0	1677.0	723.0	1637.0	501.0	861.0	526.0	735.0	526.0	792.0	6	
AY	1	MY	582.0	1478.0	126.537	126.503	126.583	0.08	41	0	0	0	2	0			456.0	914.0	535.0	996.0	578.0	1363.0	572.0	1728.0	515.0	1888.0	5	
AY	1	TIME	799.0	1697.0	126.744	126.733	126.903	0.17	41	4	1	2	3	0		m	1096.0	1773.0	478.0	1218.0	479.0	1227.0	498.0	1423.0	541.0	1679.0	5	
AA	1	GOT	709.0	1461.0	127.156	127.133	127.203	0.07	5	1	4	1	6	0			641.0	1328.0	672.0	1336.0	751.0	1476.0	766.0	1589.0	727.0	1493.0	6	
EH	1	SEVERAL	705.0	1551.0	127.52	127.49	127.579	0.089	2	3	2	2	3	2			597.0	1575.0	666.0	1575.0	785.0	1452.0	785.0	1357.0	743.0	1329.0	5	
ER	0	SEVERAL	579.0	925.0	127.656	127.629	127.71	0.081	94	0	0	0	1	1			625.0	1276.0	620.0	1040.0	573.0	955.0	552.0	904.0	546.0	857.0	5	
IH	1	INTERVIEWS	573.0	1270.0	127.799	127.779	127.84	0.061	1	4	4	2	0	2			576.0	1191.0	575.0	1202.0	579.0	1390.0	571.0	1532.0	567.0	1543.0	5	
ER	0	INTERVIEWS	503.0	1667.0	127.916	127.879	127.99	0.111	94	3	2	2	4	1			500.0	1582.0	510.0	1731.0	501.0	1588.0	508.0	1567.0	499.0	1633.0	6	
UW	2	INTERVIEWS	480.0	1993.0	128.193	128.149	128.28	0.131	72	3	4	2	9	0			465.0	2130.0	473.0	2053.0	499.0	1827.0	497.0	1747.0	473.0	1632.0	5	
OW	1	SO	677.0	1607.0	128.468	128.45	128.56	0.11	63	0	0	0	3	0			760.0	1633.0	513.0	1544.0	478.0	1544.0	446.0	1371.0	435.0	1191.0	5	
AY	1	EXCITING	808.0	1674.0	129.657	129.623	129.753	0.13	47	1	4	1	3	1			974.0	1714.0	749.0	1612.0	773.0	1760.0	571.0	1974.0	603.0	2185.0	6	
IH	0	EXCITING	492.0	2227.0	129.803	129.783	129.843	0.06	1	4	6	2	3	0			487.0	2153.0	487.0	2153.0	496.0	2327.0	485.0	2539.0	482.0	2552.0	5	
AH	1	ONES	525.0	1279.0	129.963	129.933	130.023	0.09	6	4	4	2	9	3			513.0	1120.0	526.0	1234.0	516.0	1355.0	529.0	1484.0	534.0	1558.0	5	
OW	1	SO	548.0	1720.0	130.242	130.233	130.313	0.08	63	0	0	0	3	0			548.0	1720.0	450.0	1578.0	487.0	1466.0	518.0	1292.0	499.0	1271.0	5	
AH	1	UM	705.0	1365.0	133.466	133.359	133.679	0.32	6	4	1	2	0	0			832.0	1465.0	724.0	1374.0	819.0	1358.0	849.0	1320.0	817.0	1181.0	6	
EH	2	SECRETARIAL	569.0	1712.0	133.949	133.929	133.989	0.06	2	1	6	1	3	2			661.0	1724.0	661.0	1724.0	634.0	1708.0	654.0	1775.0	650.0	1790.0	6	
EH	1	SECRETARIAL	573.0	2290.0	134.296	134.269	134.349	0.08	2	6	4	2	3	2			919.0	2769.0	538.0	2344.0	624.0	2198.0	646.0	2046.0	648.0	1951.0	4	
