s15, y, m, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
EH	1	THERE	555.0	1777.0	20.035	19.988	20.128	0.14	2	6	4	2	3	0			470.0	1701.0	547.0	1771.0	572.0	1809.0	583.0	1830.0	592.0	1791.0	6	
UW	1	MOVE	443.0	1178.0	21.668	21.635	21.735	0.1	72	3	2	2	2	0			426.0	1167.0	440.0	1189.0	446.0	1160.0	442.0	1362.0	440.0	1508.0	6	
EH	1	THERE	535.0	1751.0	21.805	21.785	21.845	0.06	2	6	4	2	3	0			514.0	1783.0	517.0	1778.0	552.0	1744.0	587.0	1729.0	591.0	1725.0	5	
ER	0	FROM	700.0	1541.0	22.038	22.015	22.085	0.07	94	4	1	2	1	0			758.0	1724.0	676.0	1554.0	722.0	1557.0	725.0	1577.0	712.0	1582.0	4	
AE	1	MANSFIELD	634.0	2266.0	22.265	22.215	22.365	0.15	3	4	4	2	2	4			607.0	1899.0	630.0	2256.0	664.0	2285.0	718.0	2108.0	744.0	1819.0	5	
IY	2	MANSFIELD	547.0	1815.0	22.615	22.585	22.675	0.09	11	5	4	2	1	3			549.0	1758.0	551.0	1800.0	544.0	1844.0	572.0	1794.0	597.0	1718.0	5	
OW	1	SO	623.0	1342.0	23.538	23.519	23.599	0.08	63	0	0	0	3	0			609.0	1421.0	626.0	1333.0	670.0	1142.0	684.0	1066.0	689.0	1049.0	6	
AY	1	I'VE	780.0	1193.0	23.644	23.599	23.689	0.09	41	3	2	2	0	0		s	696.0	1060.0	724.0	1061.0	763.0	1130.0	787.0	1255.0	766.0	1370.0	5	
IH	0	BEEN	489.0	1573.0	23.786	23.769	23.819	0.05	1	4	4	2	1	0			471.0	1557.0	471.0	1557.0	512.0	1599.0	520.0	1614.0	520.0	1614.0	5	
IH	0	LIVING	533.0	1818.0	24.016	23.999	24.049	0.05	1	4	6	2	1	0			520.0	1722.0	520.0	1722.0	541.0	1981.0	529.0	2229.0	529.0	2229.0	5	
AE	1	MANSFIELD	722.0	2069.0	24.322	24.289	24.389	0.1	3	4	4	2	2	4			593.0	1753.0	702.0	2049.0	749.0	2051.0	788.0	1905.0	782.0	1822.0	6	
AE	1	ASHLAND	797.0	1718.0	24.679	24.629	24.779	0.15	3	3	5	1	0	1			714.0	1627.0	786.0	1716.0	831.0	1726.0	851.0	1652.0	819.0	1664.0	4	
EH	1	AREA	599.0	1675.0	25.039	25.019	25.079	0.06	2	6	4	2	0	2			588.0	1654.0	590.0	1657.0	605.0	1688.0	613.0	1679.0	614.0	1676.0	5	
IY	0	AREA	531.0	1892.0	25.212	25.189	25.259	0.07	11	0	0	0	7	1			546.0	1815.0	538.0	1853.0	527.0	1954.0	534.0	1995.0	539.0	1990.0	5	
AH	0	AREA	607.0	1821.0	25.282	25.259	25.329	0.07	*	0	0	0	0	0			580.0	1912.0	593.0	1877.0	629.0	1712.0	637.0	1602.0	631.0	1569.0	5	
ER	0	FOR	576.0	1298.0	25.492	25.459	25.559	0.1	94	0	0	0	1	0			601.0	1351.0	580.0	1318.0	571.0	1278.0	581.0	1237.0	573.0	1235.0	5	
AH	0	ABOUT	629.0	1154.0	25.789	25.766	25.836	0.07	*	1	1	2	0	1			571.0	1165.0	600.0	1159.0	659.0	1180.0	594.0	1155.0	552.0	1143.0	5	
AW	1	ABOUT	905.0	1432.0	25.968	25.906	26.216	0.31	42	1	4	1	1	0			919.0	1453.0	936.0	1435.0	904.0	1280.0	830.0	1168.0	785.0	1155.0	4	
AH	1	UH	871.0	1495.0	26.643	26.416	27.096	0.68	6	0	0	0	0	0			883.0	1454.0	859.0	1473.0	836.0	1434.0	832.0	1384.0	887.0	1395.0	3	
ER	1	THIRTEEN	485.0	1549.0	28.094	28.071	28.141	0.07	94	1	4	1	3	1			494.0	1626.0	477.0	1590.0	482.0	1479.0	467.0	1478.0	457.0	1516.0	5	
IY	1	THIRTEEN	426.0	3087.0	28.304	28.281	28.351	0.07	11	4	4	2	3	0			496.0	3017.0	416.0	3029.0	417.0	3039.0	407.0	2837.0	406.0	2806.0	4	
AY	1	I	615.0	1641.0	28.694	28.671	28.741	0.07	41	0	0	0	0	0		m	349.0	1664.0	384.0	1600.0	615.0	1641.0	615.0	1337.0	698.0	1601.0	6	
IH	1	THINK	535.0	1691.0	28.848	28.831	28.881	0.05	1	4	6	2	3	3			523.0	1671.0	523.0	1671.0	592.0	1719.0	689.0	1762.0	689.0	1762.0	5	
AY	1	MY	725.0	1488.0	30.218	30.188	30.248	0.06	41	0	0	0	2	0		s	307.0	1229.0	356.0	1169.0	539.0	1253.0	665.0	1659.0	637.0	1787.0	6	
AE	1	DAD	689.0	1822.0	30.398	30.338	30.518	0.18	3	1	4	2	3	0			589.0	1974.0	680.0	1833.0	750.0	1723.0	766.0	1624.0	739.0	1624.0	5	
AH	1	UH	628.0	1603.0	30.671	30.618	30.778	0.16	6	0	0	0	0	0			552.0	1689.0	623.0	1613.0	652.0	1591.0	655.0	1506.0	674.0	1476.0	5	
AA	1	GOT	637.0	1772.0	31.375	31.355	31.415	0.06	5	1	4	1	6	0			608.0	1867.0	612.0	1854.0	662.0	1709.0	688.0	1661.0	691.0	1656.0	5	
UW	1	THROUGH	445.0	1514.0	31.632	31.625	31.695	0.07	73	0	0	0	8	0			445.0	1514.0	445.0	1514.0	447.0	1473.0	457.0	1355.0	461.0	1326.0	5	
EH	1	RESIDENCY	629.0	1522.0	32.065	32.035	32.125	0.09	2	3	4	2	7	2			590.0	1463.0	620.0	1502.0	629.0	1542.0	571.0	1533.0	523.0	1532.0	5	
IY	0	RESIDENCY	485.0	1898.0	32.488	32.465	32.535	0.07	12	0	0	0	3	0			888.0	2253.0	639.0	2139.0	492.0	2084.0	485.0	2139.0	478.0	2159.0	5	
AE	1	AND	817.0	1634.0	33.318	33.245	33.465	0.22	3	4	4	2	0	3			827.0	1593.0	816.0	1630.0	821.0	1624.0	713.0	1350.0	628.0	1096.0	6	
EH	1	EVERYTHING	604.0	1564.0	33.628	33.605	33.675	0.07	2	3	2	2	0	2			590.0	1553.0	598.0	1558.0	613.0	1577.0	588.0	1546.0	580.0	1537.0	5	
IH	2	EVERYTHING	602.0	1716.0	33.942	33.915	33.995	0.08	1	4	6	2	3	0			572.0	1657.0	599.0	1698.0	607.0	1767.0	592.0	1873.0	583.0	1802.0	5	
UW	1	MOVED	475.0	1517.0	34.769	34.742	34.822	0.08	72	3	2	2	2	3			411.0	1406.0	453.0	1494.0	508.0	1549.0	508.0	1487.0	497.0	1448.0	6	
AE	1	MANSFIELD	595.0	1916.0	35.052	35.012	35.132	0.12	3	4	4	2	2	4			472.0	1364.0	569.0	1641.0	634.0	2055.0	709.0	2036.0	653.0	1327.0	6	
OY	1	JOINED	515.0	1463.0	35.635	35.602	35.702	0.1	61	4	4	2	5	3			462.0	1813.0	507.0	1535.0	533.0	1304.0	561.0	1327.0	569.0	1427.0	5	
AE	1	PRACTICE	761.0	1522.0	35.959	35.922	36.032	0.11	3	1	6	1	8	4			714.0	1486.0	753.0	1519.0	786.0	1538.0	784.0	1589.0	709.0	1659.0	5	
AH	0	PRACTICE	535.0	1672.0	36.155	36.132	36.202	0.07	*	3	4	1	3	0			671.0	2159.0	596.0	1955.0	557.0	1730.0	539.0	1694.0	533.0	1753.0	5	
IH	0	BEEN	401.0	1461.0	36.599	36.582	36.632	0.05	1	4	4	2	1	0			404.0	1490.0	404.0	1490.0	407.0	1465.0	412.0	1447.0	412.0	1447.0	6	
EH	1	THERE	693.0	1548.0	36.919	36.902	36.952	0.05	2	6	4	2	3	0			680.0	1510.0	680.0	1510.0	703.0	1575.0	707.0	1584.0	707.0	1584.0	6	
ER	0	EVER	536.0	1720.0	37.142	37.122	37.182	0.06	94	0	0	0	1	0			1409.0	4220.0	1413.0	4202.0	1599.0	nan	1752.0	nan	1789.0	nan	4	
AH	1	UM	706.0	1147.0	40.676	40.636	40.756	0.12	6	4	1	2	0	0			628.0	1114.0	696.0	1134.0	724.0	1134.0	732.0	1122.0	698.0	1094.0	5	
AE	1	MANSFIELD'S	625.0	2192.0	40.939	40.906	41.006	0.1	3	4	4	2	2	4			567.0	2005.0	622.0	2169.0	643.0	2244.0	673.0	2236.0	685.0	1862.0	6	
AW	1	ABOUT	722.0	1341.0	41.932	41.882	42.212	0.33	42	1	4	1	1	0			723.0	1339.0	764.0	1280.0	751.0	1172.0	729.0	1086.0	695.0	1002.0	5	
AY	1	I'D	997.0	1597.0	43.617	43.596	43.646	0.05	41	1	4	2	0	0		m	949.0	1411.0	934.0	1443.0	948.0	1538.0	957.0	1602.0	887.0	1611.0	6	
EY	1	SAY	559.0	1708.0	43.848	43.836	43.916	0.08	22	0	0	0	3	0			559.0	1708.0	551.0	1700.0	553.0	1787.0	536.0	2053.0	516.0	2071.0	5	
AY	1	FIVE	799.0	1269.0	44.398	44.356	44.516	0.16	41	3	2	2	1	0		s	670.0	1325.0	788.0	1266.0	771.0	1252.0	781.0	1366.0	725.0	1550.0	6	
AW	1	THOUSAND	698.0	1566.0	45.017	44.976	45.146	0.17	42	3	4	2	3	1			609.0	1542.0	734.0	1542.0	770.0	1387.0	745.0	1283.0	652.0	1221.0	5	
IY	1	PEOPLE	404.0	2268.0	45.423	45.396	45.476	0.08	11	1	1	1	1	1			394.0	2242.0	404.0	2260.0	398.0	2275.0	395.0	2258.0	391.0	2204.0	5	
AE	1	AND	656.0	2102.0	46.893	46.686	47.306	0.62	3	4	4	2	0	3			485.0	2227.0	602.0	2169.0	628.0	1991.0	696.0	1842.0	712.0	1731.0	5	
AE	1	ASHLAND	892.0	1827.0	47.463	47.396	47.596	0.2	3	3	5	1	0	1			747.0	1881.0	875.0	1831.0	923.0	1769.0	932.0	1679.0	898.0	1675.0	6	
AH	0	ASHLAND	581.0	1151.0	47.826	47.806	47.866	0.06	*	4	4	2	8	3			586.0	1122.0	585.0	1126.0	565.0	1195.0	539.0	1277.0	534.0	1289.0	6	
IH	1	IS	525.0	1904.0	48.253	47.996	48.766	0.77	1	3	4	2	0	0			516.0	2061.0	527.0	1888.0	531.0	1727.0	490.0	1664.0	487.0	1629.0	5	
AW	1	ABOUT	689.0	1360.0	49.428	49.396	49.526	0.13	42	1	4	1	1	0			629.0	1289.0	691.0	1342.0	734.0	1252.0	756.0	1158.0	734.0	1175.0	6	
IY	0	TWENTY	598.0	1825.0	49.856	49.836	49.896	0.06	12	0	0	0	4	0			527.0	1620.0	537.0	1633.0	587.0	1974.0	498.0	2075.0	488.0	2064.0	6	
AY	1	FIVE	808.0	1322.0	50.07	49.996	50.146	0.15	41	3	2	2	1	0		s	634.0	1397.0	717.0	1395.0	797.0	1262.0	812.0	1373.0	733.0	1519.0	6	
AH	0	TO	464.0	1555.0	50.223	50.206	50.256	0.05	*	0	0	0	3	0			448.0	1550.0	448.0	1550.0	502.0	1566.0	510.0	1569.0	510.0	1569.0	6	
ER	1	THIRTY	540.0	1456.0	50.433	50.406	50.486	0.08	94	1	4	2	3	1			524.0	1486.0	538.0	1469.0	535.0	1457.0	518.0	1507.0	508.0	1561.0	5	
AW	1	THOUSAND	672.0	1467.0	50.716	50.676	50.836	0.16	42	3	4	2	3	1			1045.0	2003.0	758.0	1596.0	795.0	1655.0	802.0	1524.0	749.0	1815.0	5	
IY	1	PEOPLE	381.0	2169.0	51.083	51.056	51.136	0.08	11	1	1	1	1	1			811.0	2499.0	379.0	2292.0	394.0	2307.0	395.0	2276.0	391.0	2259.0	5	
AH	1	BUT	627.0	1187.0	52.296	52.259	52.369	0.11	6	1	4	1	1	0			556.0	1112.0	617.0	1170.0	648.0	1239.0	645.0	1336.0	607.0	1451.0	5	
AE	1	MANSFIELD	564.0	2164.0	54.093	54.056	54.166	0.11	3	4	4	2	2	4			739.0	2156.0	593.0	2274.0	585.0	2357.0	585.0	2268.0	597.0	2088.0	5	
IH	1	IS	422.0	2078.0	54.92	54.84	55.08	0.24	1	3	4	2	0	0			448.0	2175.0	428.0	2176.0	441.0	2007.0	436.0	1839.0	392.0	1794.0	5	
AE	1	FASCINATING	763.0	1607.0	55.906	55.863	55.993	0.13	3	3	4	1	1	2			671.0	1557.0	751.0	1595.0	787.0	1626.0	792.0	1622.0	746.0	1583.0	5	
AH	0	FASCINATING	682.0	1335.0	56.103	56.083	56.143	0.06	*	4	4	2	3	2			750.0	1502.0	746.0	1477.0	655.0	1367.0	549.0	1508.0	517.0	1466.0	6	
ER	1	PER	537.0	1353.0	56.84	56.817	56.887	0.07	94	0	0	0	1	0			556.0	1355.0	536.0	1346.0	528.0	1363.0	503.0	1431.0	494.0	1454.0	5	
AE	1	CAPITA	841.0	2012.0	57.067	57.027	57.147	0.12	3	1	1	1	6	2			897.0	2139.0	821.0	1992.0	893.0	2226.0	884.0	2403.0	902.0	2187.0	4	
AH	0	CAPITA	569.0	1475.0	57.324	57.307	57.357	0.05	*	0	0	0	3	0			552.0	1481.0	552.0	1481.0	583.0	1470.0	583.0	1450.0	583.0	1450.0	5	
ER	1	MURDER	506.0	1013.0	57.487	57.457	57.547	0.09	94	1	4	2	2	1			486.0	947.0	499.0	993.0	521.0	1070.0	525.0	1263.0	506.0	1326.0	6	
ER	0	MURDER	489.0	1422.0	57.61	57.587	57.657	0.07	94	0	0	0	3	0			478.0	1420.0	483.0	1423.0	498.0	1417.0	497.0	1383.0	494.0	1364.0	6	
EY	1	RATE	594.0	1736.0	57.789	57.757	57.907	0.15	21	1	4	1	7	0			585.0	1622.0	592.0	1860.0	566.0	2138.0	530.0	2226.0	489.0	2264.0	6	
AE	1	MANSFIELD	631.0	1912.0	58.207	58.157	58.307	0.15	3	4	4	2	2	4			501.0	1602.0	612.0	1857.0	755.0	2146.0	715.0	2053.0	759.0	1800.0	6	
IY	2	MANSFIELD	498.0	1836.0	58.5	58.477	58.547	0.07	11	5	4	2	1	3			486.0	1843.0	490.0	1837.0	509.0	1811.0	555.0	1742.0	573.0	1701.0	5	
IH	0	IS	539.0	1556.0	58.717	58.697	58.757	0.06	1	3	4	2	0	0			541.0	1529.0	540.0	1532.0	532.0	1576.0	510.0	1557.0	506.0	1553.0	5	
AY	1	HIGHER	863.0	1344.0	58.883	58.877	58.977	0.1	41	0	0	0	0	1		s	1060.0	1475.0	829.0	1344.0	834.0	1429.0	810.0	1539.0	748.0	1669.0	5	
ER	0	HIGHER	621.0	1595.0	59.024	58.977	59.117	0.14	94	0	0	0	0	0			685.0	1679.0	630.0	1616.0	586.0	1529.0	564.0	1546.0	534.0	1594.0	5	
AH	0	THAN	514.0	1573.0	59.184	59.167	59.217	0.05	*	4	4	2	3	0			505.0	1556.0	505.0	1556.0	530.0	1593.0	562.0	1610.0	562.0	1610.0	5	
EH	2	ANYWHERE	600.0	904.0	59.517	59.497	59.557	0.06	2	6	4	2	9	0			600.0	839.0	600.0	850.0	609.0	984.0	610.0	1106.0	608.0	1120.0	6	
IH	0	IN	678.0	1881.0	60.216	60.193	60.263	0.07	1	4	4	2	0	0			680.0	1913.0	680.0	1905.0	699.0	1811.0	660.0	1747.0	632.0	1725.0	6	
OW	0	OHIO	511.0	1381.0	60.302	60.293	60.343	0.05	62	3	0	1	0	2			511.0	1381.0	511.0	1381.0	539.0	1240.0	555.0	1099.0	555.0	1099.0	6	
AY	1	OHIO	888.0	1279.0	60.498	60.473	60.583	0.11	41	0	0	0	0	1		s	753.0	1107.0	866.0	1222.0	861.0	1340.0	787.0	1458.0	771.0	1499.0	5	
OW	0	OHIO	779.0	1421.0	60.594	60.583	60.653	0.07	63	0	0	0	0	0			779.0	1421.0	783.0	1387.0	783.0	1255.0	773.0	1159.0	773.0	1135.0	5	
AH	1	UM	772.0	1564.0	63.957	63.857	64.157	0.3	6	4	1	2	0	0			681.0	1600.0	771.0	1567.0	766.0	1489.0	781.0	1410.0	750.0	1318.0	5	
IH	0	IT'S	477.0	2235.0	64.38	64.337	64.467	0.13	1	1	4	1	0	3			1895.0	2839.0	491.0	2360.0	479.0	2301.0	538.0	2220.0	536.0	2048.0	5	
IH	0	JUST	496.0	1778.0	64.67	64.647	64.717	0.07	1	3	4	1	5	3			584.0	1901.0	482.0	1788.0	524.0	1744.0	547.0	1708.0	538.0	1704.0	5	
IH	0	IT'S	479.0	2050.0	64.864	64.837	64.917	0.08	1	1	4	1	0	3			589.0	2201.0	468.0	2035.0	484.0	2094.0	439.0	2038.0	856.0	2255.0	4	
IY	0	VERY	514.0	1837.0	65.18	65.157	65.227	0.07	12	0	0	0	7	0			508.0	1750.0	509.0	1789.0	533.0	1937.0	579.0	2071.0	592.0	2090.0	5	
AH	1	INDUSTRIALIZED	654.0	1533.0	65.374	65.347	65.427	0.08	6	3	4	1	3	5			600.0	1599.0	635.0	1555.0	683.0	1499.0	658.0	1481.0	636.0	1493.0	5	
AH	0	INDUSTRIALIZED	685.0	1613.0	65.634	65.617	65.667	0.05	*	5	4	2	0	1			672.0	1639.0	672.0	1639.0	734.0	1599.0	835.0	1588.0	835.0	1588.0	4	
AY	2	INDUSTRIALIZED	803.0	1252.0	65.786	65.717	65.887	0.17	41	3	4	2	7	3			701.0	1034.0	791.0	1146.0	802.0	1262.0	790.0	1423.0	728.0	1616.0	5	
AH	0	THE	605.0	1277.0	66.247	66.187	66.367	0.18	*	0	0	0	3	0			549.0	1270.0	598.0	1277.0	637.0	1283.0	642.0	1300.0	638.0	1297.0	5	
AH	0	A	506.0	1246.0	67.138	67.118	67.178	0.06	*	0	0	0	0	0			481.0	1287.0	488.0	1275.0	521.0	1194.0	529.0	1068.0	530.0	1042.0	6	
AA	1	LOT	794.0	1077.0	67.298	67.258	67.378	0.12	5	1	4	1	7	0			737.0	947.0	788.0	1051.0	798.0	1164.0	781.0	1288.0	750.0	1355.0	5	
AH	0	OF	604.0	1455.0	67.438	67.408	67.498	0.09	*	3	2	2	0	0			603.0	1439.0	606.0	1454.0	586.0	1479.0	545.0	1484.0	541.0	1496.0	5	
AH	1	UM	696.0	1424.0	67.721	67.668	67.828	0.16	6	4	1	2	0	0			623.0	1462.0	693.0	1421.0	717.0	1405.0	712.0	1349.0	671.0	1216.0	5	
AH	0	A	579.0	1498.0	68.355	68.325	68.415	0.09	*	0	0	0	0	0			467.0	1466.0	548.0	1480.0	645.0	1509.0	624.0	1512.0	577.0	1561.0	5	
ER	1	CERTAIN	507.0	1508.0	68.552	68.525	68.605	0.08	94	1	4	1	3	1			519.0	1573.0	505.0	1531.0	508.0	1427.0	497.0	1351.0	485.0	1351.0	6	
IH	1	LIVES	545.0	1376.0	69.438	69.415	69.485	0.07	1	3	2	2	7	3			553.0	1303.0	548.0	1336.0	542.0	1448.0	532.0	1516.0	523.0	1522.0	5	
EH	1	THERE	589.0	1660.0	69.698	69.665	69.765	0.1	2	6	4	2	3	0			599.0	1729.0	624.0	1803.0	647.0	1858.0	685.0	1840.0	689.0	1860.0	5	
AH	0	THAT	563.0	1753.0	70.236	70.189	70.329	0.14	*	1	4	1	3	0			469.0	1685.0	557.0	1758.0	584.0	1754.0	602.0	1758.0	586.0	1731.0	5	
AO	1	NORMALLY	528.0	1143.0	70.509	70.479	70.569	0.09	64	6	4	2	4	4			451.0	1426.0	519.0	1228.0	529.0	1000.0	533.0	826.0	545.0	784.0	6	
IH	1	LIVE	546.0	1395.0	71.082	71.059	71.129	0.07	1	3	2	2	7	0			543.0	1295.0	544.0	1336.0	548.0	1481.0	539.0	1540.0	535.0	1542.0	6	
AH	0	A	591.0	1435.0	71.256	71.239	71.289	0.05	*	0	0	0	0	0			586.0	1438.0	586.0	1438.0	582.0	1426.0	504.0	1443.0	504.0	1443.0	5	
AO	1	SMALLER	747.0	733.0	71.476	71.449	71.529	0.08	53	5	4	2	2	1			620.0	864.0	722.0	782.0	744.0	692.0	728.0	722.0	700.0	755.0	6	
ER	0	SMALLER	683.0	1358.0	71.579	71.559	71.619	0.06	94	0	0	0	7	0			693.0	1276.0	691.0	1298.0	652.0	1433.0	577.0	1567.0	572.0	1580.0	5	
IY	0	CITY	502.0	1885.0	71.829	71.809	71.869	0.06	12	0	0	0	3	0			481.0	1899.0	487.0	1897.0	521.0	1865.0	531.0	1790.0	531.0	1783.0	5	
AY	1	LIKE	720.0	1332.0	71.956	71.929	72.009	0.08	47	1	6	1	7	0			598.0	1258.0	682.0	1243.0	721.0	1332.0	669.0	1578.0	597.0	1789.0	5	
AE	1	THAT	732.0	1560.0	72.179	72.109	72.319	0.21	3	1	4	1	3	0			646.0	1648.0	729.0	1563.0	765.0	1555.0	805.0	1528.0	762.0	1532.0	5	
AA	1	LOT	707.0	1010.0	73.99	73.943	74.083	0.14	5	1	4	1	7	0			620.0	881.0	691.0	990.0	757.0	1088.0	770.0	1095.0	808.0	1226.0	6	
AH	1	OF	749.0	1374.0	74.133	74.113	74.173	0.06	6	3	2	2	0	0			727.0	1343.0	733.0	1353.0	757.0	1392.0	736.0	1407.0	732.0	1407.0	5	
AH	0	A	560.0	1334.0	74.641	74.624	74.674	0.05	*	0	0	0	0	0			1197.0	2745.0	1197.0	2745.0	745.0	1617.0	742.0	1654.0	742.0	1654.0	5	
AA	1	LOT	729.0	1064.0	74.751	74.734	74.784	0.05	5	1	4	1	7	0			722.0	1035.0	722.0	1035.0	737.0	1102.0	756.0	1154.0	756.0	1154.0	6	
AY	1	CRIME	862.0	1561.0	75.08	75.014	75.154	0.14	41	4	1	2	8	0		s	711.0	1450.0	802.0	1412.0	843.0	1496.0	835.0	1672.0	736.0	1751.0	5	
AE	1	MANSFIELD	859.0	2305.0	75.391	75.354	75.464	0.11	3	4	4	2	2	4			874.0	2205.0	838.0	2288.0	1227.0	2377.0	1411.0	2229.0	1084.0	2037.0	3	
IY	2	MANSFIELD	547.0	1628.0	75.674	75.654	75.714	0.06	11	5	4	2	1	3			577.0	1782.0	581.0	1788.0	589.0	1795.0	606.0	1687.0	608.0	1681.0	5	
AH	1	UM	707.0	1239.0	81.641	81.561	81.801	0.24	6	4	1	2	0	0			601.0	1366.0	709.0	1237.0	712.0	1262.0	717.0	1265.0	702.0	1241.0	5	
AH	0	A	437.0	1456.0	83.801	83.784	83.834	0.05	*	0	0	0	0	0			419.0	1493.0	419.0	1493.0	440.0	1422.0	431.0	1405.0	431.0	1405.0	6	
IY	1	STEEL	391.0	2257.0	84.101	84.064	84.174	0.11	11	5	4	2	3	0			380.0	2046.0	391.0	2233.0	393.0	2285.0	439.0	2166.0	485.0	1852.0	6	
